Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0250:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-10-16:47:02,31.9,94.8461,74.4641,15.78,32.6234,48.0,48.62917
2019-07-10-16:47:03,31.9,94.8461,74.7102,15.78,32.6234,48.0,48.62917
2019-07-10-16:47:04,31.9,94.6162,74.7102,15.78,32.6234,48.0,48.62917
2019-07-10-16:47:05,31.9,94.6162,74.7102,15.78,32.6234,48.0,48.62917
2019-07-10-16:47:06,31.9,94.6162,74.7102,15.792,32.6234,48.0,48.62917
2019-07-10-16:47:07,31.9,94.6162,74.7102,15.792,32.6234,48.0,48.62917
2019-07-10-16:47:08,31.9,94.6162,74.7102,15.792,32.6234,48.0,48.62917
2019-07-10-16:47:09,31.9,94.6162,74.5852,15.792,32.6234,48.0,48.62917
2019-07-10-16:47:10,31.9,94.6162,74.5852,15.779,32.6234,48.0,48.62917
2019-07-10-16:47:11,31.9,94.6162,74.8099,15.779,32.6234,48.0,48.62917
2019-07-10-16:47:12,31.9,94.6162,74.4818,15.779,32.6234,48.0,48.62917
2019-07-10-16:47:13,31.9,94.5069,74.669,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:14,31.9,94.8018,74.8537,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:15,31.9,94.6568,74.5035,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:16,31.9,94.6568,74.8537,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:17,31.9,94.5211,74.8537,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:18,31.9,94.5211,74.6215,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:19,31.9,94.5211,74.6215,15.7942,32.6234,48.0,48.62917
2019-07-10-16:47:20,31.9,94.5211,74.759,15.7826,32.6234,48.0,48.62917
2019-07-10-16:47:21,31.9,94.672,74.759,15.7826,32.6234,48.0,48.62917
2019-07-10-16:47:22,31.9,94.5654,74.6263,15.7928,32.6234,48.0,48.62917
2019-07-10-16:47:23,31.9,94.5654,74.6263,15.7928,32.6234,48.0,48.62917
2019-07-10-16:47:24,31.9,94.4048,74.7452,15.7928,32.6234,48.0,48.62917
2019-07-10-16:47:25,31.9,94.5156,74.7452,15.7928,32.6234,48.0,48.62917
2019-07-10-16:47:26,31.9,94.6813,74.7452,15.782,32.6234,48.0,48.62917
2019-07-10-16:47:27,31.9,94.5423,74.7452,15.782,32.6234,48.0,48.62917
2019-07-10-16:47:28,31.9,94.5423,74.4895,15.7927,32.6234,48.0,48.62917
2019-07-10-16:47:29,31.9,94.6517,74.4895,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:30,31.9,94.6517,74.4895,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:31,31.9,94.5098,74.7577,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:32,31.9,94.5098,74.4862,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:33,31.9,94.8081,74.799,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:34,31.9,94.5487,74.5801,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:35,31.9,94.5487,74.5801,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:36,31.9,94.9537,74.7289,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:37,31.9,94.51,74.7289,15.7927,32.6736,48.0,48.62917
2019-07-10-16:47:38,31.9,95.0504,74.7289,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:39,31.9,94.6742,74.5277,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:40,31.9,94.5067,74.6645,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:41,31.9,94.7591,74.6645,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:42,31.9,94.578,74.6645,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:43,31.9,94.76,74.495,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:44,31.9,94.542,74.7049,15.8069,32.6736,48.0,48.62917
2019-07-10-16:47:45,31.9,94.7183,74.4899,15.7967,32.6736,48.0,48.62917
2019-07-10-16:47:46,31.9,94.8583,74.6686,15.7967,32.6736,48.0,48.62917
2019-07-10-16:47:47,31.9,94.705,74.6686,15.807,32.6736,48.0,48.62917
2019-07-10-16:47:48,31.9,94.705,74.4577,15.807,32.6736,48.0,48.62917
2019-07-10-16:47:49,31.9,94.5597,74.8807,15.807,32.6736,48.0,48.62917
2019-07-10-16:47:50,31.9,94.6759,74.6118,15.807,32.6736,48.0,48.62917
2019-07-10-16:47:51,31.9,94.6759,74.6118,15.807,32.6736,48.0,48.62917
