Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0220:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-08-20:59:16,41,95.3472,74.8894,14.43,32.3237,32.0,31.18696
2019-08-08-20:59:17,41,94.8616,74.6139,14.43,32.3237,32.0,31.18696
2019-08-08-20:59:18,41,95.4126,74.8912,14.4545,32.3237,32.0,31.18696
2019-08-08-20:59:19,41,95.0431,74.6438,14.4545,32.3237,32.0,31.18696
2019-08-08-20:59:20,41,95.227,74.6438,14.4801,32.3237,32.0,31.18696
2019-08-08-20:59:21,41,95.0174,74.8807,14.4801,32.3237,32.0,31.18696
2019-08-08-20:59:22,41,95.1945,74.7433,14.4801,32.3237,32.0,31.18696
2019-08-08-20:59:23,41,95.1945,74.7433,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:24,41,95.1945,74.7433,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:25,41,95.1945,74.7433,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:26,41,95.1945,74.7433,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:27,41,94.9744,74.5463,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:28,41,94.9744,74.9023,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:29,41,94.9744,74.5396,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:30,41,94.9744,74.716,14.4955,32.3237,32.0,31.18696
2019-08-08-20:59:31,41,95.0957,74.716,14.5062,32.3237,32.0,31.18696
2019-08-08-20:59:32,41,95.0957,74.716,14.5062,32.3237,32.0,31.18696
2019-08-08-20:59:33,41,94.9757,74.8446,14.5062,32.3237,32.0,31.18696
2019-08-08-20:59:34,41,95.0895,74.8446,14.5062,32.3237,32.0,31.18696
2019-08-08-20:59:35,41,94.957,74.7303,14.5062,32.3237,32.0,31.18696
2019-08-08-20:59:36,41,95.1066,74.7303,14.4942,32.3237,32.0,31.18696
2019-08-08-20:59:37,41,94.9706,74.7303,14.4942,32.3237,32.0,31.18696
2019-08-08-20:59:38,41,94.9706,74.7303,14.514,32.3237,32.0,31.18696
2019-08-08-20:59:39,41,94.9706,74.7303,14.514,32.3237,32.0,31.18696
2019-08-08-20:59:40,41,94.9706,74.7303,14.514,32.3237,32.0,31.18696
2019-08-08-20:59:41,41,94.9706,74.7303,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:42,41,94.9706,74.7303,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:43,41,94.9706,74.7303,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:44,41,94.9706,74.7303,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:45,41,94.9706,74.9294,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:46,41,94.9706,74.7792,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:47,41,94.9706,74.7792,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:48,41,95.0879,74.7792,14.5038,32.3237,32.0,31.18696
2019-08-08-20:59:49,41,94.941,74.7792,14.4922,32.3237,32.0,31.18696
2019-08-08-20:59:50,41,94.941,74.7792,14.4922,32.3237,32.0,31.18696
2019-08-08-20:59:51,41,94.941,74.7792,14.4922,32.3237,32.0,31.18696
2019-08-08-20:59:52,41,94.7469,74.7792,14.5055,32.3237,32.0,31.18696
