Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0250:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-14:16:26,40.9,95.3837,75.1782,15.932,32.3676,32.0,32.84745
2019-08-06-14:16:27,40.9,95.3837,75.1782,15.932,32.3676,32.0,32.84745
2019-08-06-14:16:28,40.9,95.523,75.1782,15.9632,32.3676,32.0,32.84745
2019-08-06-14:16:29,40.9,95.3262,75.1782,15.9632,32.3676,32.0,32.84745
2019-08-06-14:16:30,40.9,95.4492,75.1782,15.9632,32.3676,32.0,32.84745
2019-08-06-14:16:31,40.9,95.4492,75.3103,15.9869,32.3676,32.0,32.84745
2019-08-06-14:16:32,40.9,95.4492,75.1084,15.9869,32.3676,32.0,32.84745
2019-08-06-14:16:33,40.9,95.4492,75.3745,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:34,40.9,95.4492,75.0833,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:35,40.9,95.5583,75.0833,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:36,40.9,95.4544,75.0833,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:37,40.9,95.4544,74.9696,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:38,40.9,95.4544,75.3248,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:39,40.9,95.4544,75.125,16.0031,32.3676,32.0,32.84745
2019-08-06-14:16:40,40.9,95.6552,75.125,15.9929,32.3676,32.0,32.84745
2019-08-06-14:16:41,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:42,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:43,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:44,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:45,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:46,40.9,95.4191,75.125,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:47,40.9,95.4191,75.2646,16.0079,32.3676,32.0,32.84745
2019-08-06-14:16:48,40.9,95.4191,75.2646,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:49,40.9,95.4191,75.1029,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:50,40.9,95.4191,75.1029,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:51,40.9,95.0449,75.1029,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:52,40.9,95.5156,75.1029,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:53,40.9,95.1877,75.1029,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:54,40.9,95.4077,75.2286,15.988,32.3676,32.0,32.84745
2019-08-06-14:16:55,40.9,95.4077,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:16:56,40.9,95.4077,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:16:57,40.9,95.5301,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:16:58,40.9,95.5301,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:16:59,40.9,95.1368,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:17:00,40.9,95.4206,75.0992,15.9766,32.3676,32.0,32.84745
2019-08-06-14:17:01,40.9,95.1686,75.2271,15.9766,32.3676,32.0,32.84745
2019-08-06-14:17:02,40.9,95.5653,75.1083,15.9766,32.3676,32.0,32.84745
2019-08-06-14:17:03,40.9,95.1839,75.1083,15.996,32.3676,32.0,32.84745
2019-08-06-14:17:04,40.9,95.4231,75.2094,15.996,32.3676,32.0,32.84745
2019-08-06-14:17:05,40.9,95.1842,75.2094,15.996,32.3676,32.0,32.84745
2019-08-06-14:17:06,40.9,95.6761,75.1008,15.996,32.3676,32.0,32.84745
2019-08-06-14:17:07,40.9,95.368,75.1008,15.9856,32.3676,32.0,32.84745
2019-08-06-14:17:08,40.9,95.368,75.2593,15.9856,32.3676,32.0,32.84745
2019-08-06-14:17:09,40.9,95.368,75.2593,15.9856,32.3676,32.0,32.84745
2019-08-06-14:17:10,40.9,95.482,75.2593,15.9856,32.3676,32.0,32.84745
