Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0260:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-21:20:47,47.7432,95.9158,75.7577,17.9484,32.6408,32.0,32.93564
2019-08-06-21:20:48,47.7432,95.9158,75.9272,17.9675,32.6408,32.0,32.93564
2019-08-06-21:20:49,47.7432,95.9158,75.7915,17.983,32.6408,32.0,32.93564
2019-08-06-21:20:50,47.7432,95.9158,75.6806,17.983,32.6408,32.0,32.93564
2019-08-06-21:20:51,47.7432,95.9158,75.6806,18.0161,32.6408,32.0,32.93564
2019-08-06-21:20:52,47.7432,95.9158,75.6806,18.0161,32.6408,32.0,32.93564
2019-08-06-21:20:53,47.7432,96.0268,75.9472,18.0161,32.6408,32.0,32.93564
2019-08-06-21:20:54,47.7432,96.0268,75.79,18.0054,32.6408,32.0,32.93564
2019-08-06-21:20:55,47.7432,96.0268,75.9162,18.0054,32.6408,32.0,32.93564
2019-08-06-21:20:56,47.7432,95.9098,75.9162,18.0054,32.6408,32.0,32.93564
2019-08-06-21:20:57,47.7432,95.9098,75.7901,18.0054,32.6408,32.0,32.93564
2019-08-06-21:20:58,47.7432,96.022,75.7901,18.0054,32.6408,32.0,32.93564
2019-08-06-21:20:59,47.7432,95.9131,75.7901,18.0054,32.6408,32.0,32.93564
2019-08-06-21:21:00,47.7432,95.9131,75.6537,18.0054,32.6408,32.0,32.93564
2019-08-06-21:21:01,45.7432,96.0832,75.8637,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:02,45.7432,95.942,75.5532,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:03,45.7432,95.942,75.7759,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:04,45.7432,95.942,75.7759,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:05,45.7432,96.0423,75.7759,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:06,45.7432,95.8871,75.6068,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:07,45.7432,96.0192,75.758,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:08,45.7432,96.0192,75.758,17.9926,32.6408,32.0,32.93564
2019-08-06-21:21:09,45.7432,96.0192,75.758,18.005,32.6408,32.0,32.93564
