Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0210:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-15-16:58:32,40.8,95.5293,75.106,14.8453,32.3024,32.0,31.02492
2019-08-15-16:58:33,40.8,95.5293,75.106,14.8453,32.3024,32.0,31.02492
2019-08-15-16:58:34,40.8,95.5293,75.106,14.8453,32.3024,32.0,31.02492
2019-08-15-16:58:35,40.8,95.5293,75.106,14.8688,32.3024,32.0,31.02492
2019-08-15-16:58:36,40.8,95.5293,75.2358,14.8688,32.3024,32.0,31.02492
2019-08-15-16:58:37,40.8,95.4017,75.068,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:38,40.8,95.4017,75.1822,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:39,40.8,95.5264,75.1822,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:40,40.8,95.5264,75.1822,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:41,40.8,95.5264,75.2849,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:42,40.8,95.3978,75.0929,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:43,40.8,95.5002,75.4483,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:44,40.8,95.5002,75.1686,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:45,40.8,95.394,75.057,14.8958,32.3024,32.0,31.02492
2019-08-15-16:58:46,40.8,95.394,75.5291,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:47,40.8,95.5105,75.0877,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:48,40.8,95.6471,75.3159,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:49,40.8,95.4461,75.0775,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:50,40.8,95.4461,75.0775,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:51,40.8,95.4461,75.2467,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:52,40.8,95.4461,75.2467,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:53,40.8,95.4461,75.2467,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:54,40.8,95.7495,75.0913,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:55,40.8,95.437,75.0913,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:56,40.8,95.437,75.0913,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:57,40.8,95.437,75.195,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:58,40.8,95.5488,75.195,14.8958,32.3528,32.0,31.02492
2019-08-15-16:58:59,40.8,95.445,75.195,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:00,40.8,95.445,75.0927,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:01,40.8,95.445,75.0927,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:02,40.8,95.445,75.0927,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:03,40.8,95.5706,75.0927,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:04,40.8,95.4183,75.3328,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:05,40.8,95.4183,75.0704,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:06,40.8,95.4183,75.3167,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:07,40.8,95.4183,75.1993,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:08,40.8,95.6092,75.1993,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:09,40.8,95.456,75.0637,14.8958,32.3528,32.0,31.02492
2019-08-15-16:59:10,40.8,95.6149,75.1838,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:11,40.8,95.4158,75.1838,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:12,40.8,95.4158,75.068,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:13,40.8,95.6662,75.068,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:14,40.8,95.3948,75.068,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:15,40.8,95.6239,75.068,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:16,40.8,95.4065,75.3494,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:17,40.8,95.4065,75.0658,14.9078,32.3528,32.0,31.02492
2019-08-15-16:59:18,40.8,95.7081,75.0658,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:19,40.8,95.4067,75.1783,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:20,40.8,95.6105,75.1783,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:21,40.8,95.4218,75.0772,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:22,40.8,95.598,75.2589,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:23,40.8,95.598,75.146,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:24,40.8,95.598,75.146,14.8976,32.3528,32.0,31.02492
2019-08-15-16:59:25,40.8,95.598,75.146,14.8976,32.3528,32.0,31.02492
