Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0210:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-17-17:17:12,47.0734,95.0255,74.9626,12.9573,33.3057,48.0,48.86997
2019-07-17-17:17:13,47.0734,95.0255,74.7049,12.9931,33.3057,48.0,48.86997
2019-07-17-17:17:14,47.0734,95.1765,74.7049,12.9931,33.3057,48.0,48.86997
2019-07-17-17:17:15,47.0734,95.1765,74.7049,13.008,33.3057,48.0,48.86997
2019-07-17-17:17:16,47.0734,95.1765,74.9562,13.008,33.3057,48.0,48.86997
2019-07-17-17:17:17,47.0734,95.1765,74.7879,12.9935,33.3057,48.0,48.86997
2019-07-17-17:17:18,47.0734,95.006,74.7879,13.0043,33.3057,48.0,48.86997
2019-07-17-17:17:19,47.0734,95.1664,74.9019,13.0043,33.3057,48.0,48.86997
2019-07-17-17:17:20,47.0734,94.9691,74.9019,13.0043,33.3057,48.0,48.86997
2019-07-17-17:17:21,47.0734,94.9691,74.7356,13.0043,33.3057,48.0,48.86997
2019-07-17-17:17:22,47.0734,95.0824,74.8661,13.0043,33.3057,48.0,48.86997
2019-07-17-17:17:23,47.0734,95.2009,74.8661,12.9912,33.3057,48.0,48.86997
2019-07-17-17:17:24,47.0734,94.9465,74.8661,12.9802,33.3057,48.0,48.86997
2019-07-17-17:17:25,47.0734,94.9465,74.9985,12.9802,33.3057,48.0,48.86997
2019-07-17-17:17:26,47.0734,95.0821,74.7161,12.9802,33.3057,48.0,48.86997
2019-07-17-17:17:27,47.0734,95.0821,75.0846,12.9802,33.3057,48.0,48.86997
2019-07-17-17:17:28,47.0734,94.9333,74.8229,12.9904,33.3568,48.0,48.86997
2019-07-17-17:17:29,47.0734,94.9333,75.0224,12.9904,33.3568,48.0,48.86997
2019-07-17-17:17:30,47.0734,95.2203,74.7313,13.0034,33.3568,48.0,48.86997
2019-07-17-17:17:31,47.0734,95.2203,74.7313,12.9935,33.3568,48.0,48.86997
