Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0230:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-10-22:02:54,31.9,95.5059,75.1881,14.7123,32.784,48.0,48.63036
2019-07-10-22:02:55,31.9,95.8625,75.3639,14.7008,32.784,48.0,48.63036
2019-07-10-22:02:56,31.9,95.7028,75.3639,14.7053,32.784,48.0,48.63036
2019-07-10-22:02:57,31.9,95.7028,75.2639,14.7053,32.784,48.0,48.63036
2019-07-10-22:02:58,31.9,95.4741,75.2639,14.7053,32.784,48.0,48.63036
2019-07-10-22:02:59,31.9,95.7528,75.4933,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:00,31.9,95.7528,75.2545,14.7156,32.784,48.0,48.63036
2019-07-10-22:03:01,31.9,95.7528,75.2545,14.7156,32.784,48.0,48.63036
2019-07-10-22:03:02,31.9,95.9931,75.405,14.7156,32.784,48.0,48.63036
2019-07-10-22:03:03,31.9,95.8436,74.9438,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:04,31.9,95.7249,75.4604,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:05,31.9,95.7249,75.4604,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:06,31.9,95.7249,75.4604,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:07,31.9,95.7249,75.1306,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:08,31.9,95.7249,75.3904,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:09,31.9,95.5419,75.3904,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:10,31.9,95.5419,75.1707,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:11,31.9,95.5419,75.4108,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:12,31.9,95.9919,75.1229,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:13,31.9,95.6555,75.1229,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:14,31.9,95.8075,75.1229,14.7053,32.784,48.0,48.63036
2019-07-10-22:03:15,31.9,95.6709,75.1229,14.6929,32.784,48.0,48.63036
2019-07-10-22:03:16,31.9,95.7773,75.2419,14.6929,32.784,48.0,48.63036
2019-07-10-22:03:17,31.9,95.9398,75.4156,14.6929,32.784,48.0,48.63036
2019-07-10-22:03:18,31.9,95.6799,75.2332,14.6929,32.784,48.0,48.63036
2019-07-10-22:03:19,31.9,95.6799,75.4258,14.6929,32.784,48.0,48.63036
2019-07-10-22:03:20,31.9,95.6799,75.4258,14.708,32.784,48.0,48.63036
2019-07-10-22:03:21,31.9,95.7896,75.2534,14.6966,32.784,48.0,48.63036
2019-07-10-22:03:22,31.9,95.9213,75.4957,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:23,31.9,95.7783,75.4957,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:24,31.9,95.6177,75.2105,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:25,31.9,95.5134,75.2105,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:26,31.9,95.5134,75.4988,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:27,31.9,95.8639,75.4988,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:28,31.9,95.5856,75.4988,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:29,31.9,95.5856,75.2087,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:30,31.9,95.4844,75.5464,14.6947,32.784,48.0,48.63036
2019-07-10-22:03:31,31.9,95.7819,75.4393,14.7095,32.784,48.0,48.63036
2019-07-10-22:03:32,31.9,95.5965,75.4393,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:33,31.9,95.4627,75.3212,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:34,31.9,95.4627,75.3212,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:35,31.9,95.6932,75.598,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:36,31.9,95.6932,75.2064,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:37,31.9,95.5915,74.9843,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:38,31.9,95.4828,75.5515,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:39,31.9,95.7817,75.327,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:40,31.9,95.4518,75.5661,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:41,31.9,95.7854,75.2667,14.6971,32.784,48.0,48.63036
2019-07-10-22:03:42,31.9,95.5863,75.2667,14.7077,32.784,48.0,48.63036
2019-07-10-22:03:43,31.9,95.4511,75.008,14.6915,32.784,48.0,48.63036
2019-07-10-22:03:44,31.9,95.5703,75.368,14.703,32.784,48.0,48.63036
2019-07-10-22:03:45,31.9,95.5703,75.497,14.703,32.784,48.0,48.63036
2019-07-10-22:03:46,31.9,95.7772,75.3702,14.703,32.784,48.0,48.63036
2019-07-10-22:03:47,31.9,95.8894,75.113,14.703,32.784,48.0,48.63036
2019-07-10-22:03:48,31.9,95.6631,75.4291,14.703,32.784,48.0,48.63036
2019-07-10-22:03:49,31.9,95.6631,75.2488,14.703,32.784,48.0,48.63036
2019-07-10-22:03:50,31.9,95.6631,75.4236,14.703,32.784,48.0,48.63036
