Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0260:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-22:14:35,41.9524,96.0225,75.8436,17.9094,32.4968,32.0,32.93489
2019-08-06-22:14:36,41.9524,95.9219,76.0418,17.9362,32.4968,32.0,32.93489
2019-08-06-22:14:37,41.9524,95.9219,75.8696,17.9465,32.4968,32.0,32.93489
2019-08-06-22:14:38,41.9524,95.9219,76.0796,17.9465,32.4968,32.0,32.93489
2019-08-06-22:14:39,41.9524,95.9219,75.7443,17.9828,32.4968,32.0,32.93489
2019-08-06-22:14:40,41.9524,96.2597,75.847,17.9828,32.4968,32.0,32.93489
2019-08-06-22:14:41,41.9524,95.9212,75.847,17.9828,32.4968,32.0,32.93489
2019-08-06-22:14:42,41.9524,96.078,75.847,17.9997,32.4968,32.0,32.93489
2019-08-06-22:14:43,41.9524,95.9181,76.1061,17.9997,32.4968,32.0,32.93489
2019-08-06-22:14:44,41.9524,95.9181,75.8998,17.9997,32.4968,32.0,32.93489
2019-08-06-22:14:45,41.9524,96.0786,75.8998,17.9997,32.4968,32.0,32.93489
2019-08-06-22:14:46,41.9524,96.0786,75.8998,17.9997,32.4968,32.0,32.93489
2019-08-06-22:14:47,41.9524,96.0786,75.8998,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:48,40.9,95.9479,76.026,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:49,40.9,95.9479,76.026,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:50,40.9,96.3615,75.6883,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:51,40.9,95.9269,75.9962,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:52,40.9,96.1333,75.8426,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:53,40.9,95.9302,75.9818,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:54,40.9,96.143,75.8252,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:55,40.9,96.0407,75.9364,18.0102,32.4968,32.0,32.93489
2019-08-06-22:14:56,40.9,95.9364,75.9364,17.9987,32.4968,32.0,32.93489
2019-08-06-22:14:57,40.9,96.3674,75.9364,17.9987,32.4968,32.0,32.93489
2019-08-06-22:14:58,40.9,95.9369,75.6443,17.9987,32.4968,32.0,32.93489
2019-08-06-22:14:59,40.9,96.1499,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:00,40.9,95.9509,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:01,40.9,95.9509,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:02,40.9,96.1007,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:03,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:04,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:05,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:06,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:07,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:08,40.9,95.9933,75.8441,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:09,40.9,95.9933,75.9625,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:10,40.9,95.9933,75.8255,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:11,40.9,95.9933,75.9525,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:12,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:13,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:14,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:15,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:16,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:17,40.9,95.9933,75.8367,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:18,40.9,95.9933,76.0205,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:19,40.9,95.9933,75.8443,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:20,40.9,95.9933,76.0313,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:21,40.9,95.9933,75.7604,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:22,40.9,95.9933,75.7604,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:23,40.9,95.9933,75.8874,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:24,40.9,95.9933,75.8874,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:25,40.9,95.9933,75.8874,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:26,40.9,95.9933,75.8874,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:27,40.9,95.9933,75.6423,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:28,40.9,95.9933,75.9337,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:29,40.9,95.9933,75.8074,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:30,40.9,95.8911,75.9099,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:31,40.9,95.8911,75.6075,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:32,40.9,95.8911,75.9371,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:33,40.9,95.8911,75.8278,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:34,40.9,96.0002,75.8278,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:35,40.9,96.0002,75.9656,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:36,40.9,96.0002,75.8374,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:37,40.9,96.0002,75.9416,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:38,40.9,96.0002,75.7705,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:39,40.9,96.0002,75.7705,17.9987,32.4968,32.0,32.93489
2019-08-06-22:15:40,40.9,96.0002,76.0414,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:41,40.9,96.0002,75.6056,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:42,40.9,96.0002,76.0637,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:43,40.9,96.0002,75.8182,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:44,40.9,96.0002,76.0021,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:45,40.9,95.8783,75.6859,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:46,40.9,96.0088,75.9776,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:47,40.9,96.0088,75.9776,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:48,40.9,96.0088,75.8555,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:49,40.9,96.0088,75.8555,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:50,40.9,96.0088,75.8555,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:51,40.9,96.0088,75.8555,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:52,40.9,96.0088,75.9949,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:53,40.9,95.8707,75.9949,17.9884,32.4968,32.0,32.93489
2019-08-06-22:15:54,40.9,96.0829,75.7674,18.0005,32.4968,32.0,32.93489
2019-08-06-22:15:55,40.9,95.9055,75.7674,18.0005,32.4968,32.0,32.93489
2019-08-06-22:15:56,40.9,96.0823,75.7674,18.0005,32.4968,32.0,32.93489
2019-08-06-22:15:57,40.9,95.8917,75.7674,18.0005,32.4968,32.0,32.93489
2019-08-06-22:15:58,40.9,96.1006,75.7674,18.0005,32.4968,32.0,32.93489
2019-08-06-22:15:59,40.9,95.9017,75.9142,18.0005,32.4968,32.0,32.93489
2019-08-06-22:16:00,40.9,96.0093,75.9142,18.0005,32.4968,32.0,32.93489
2019-08-06-22:16:01,40.9,96.0093,75.7904,18.0005,32.4968,32.0,32.93489
