Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0240:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-15-20:21:52,40.8,95.0476,74.754,19.9204,32.5522,32.0,31.75012
2019-08-15-20:21:53,40.8,95.1572,74.754,19.9332,32.5522,32.0,31.75012
2019-08-15-20:21:54,40.8,95.1572,74.9732,19.9332,32.5522,32.0,31.75012
2019-08-15-20:21:55,40.8,95.3064,74.9732,19.9332,32.5522,32.0,31.75012
2019-08-15-20:21:56,40.8,95.103,74.7809,19.9544,32.5522,32.0,31.75012
2019-08-15-20:21:57,40.8,95.2176,75.0804,19.9661,32.5522,32.0,31.75012
2019-08-15-20:21:58,40.8,94.9737,74.7604,19.9798,32.5522,32.0,31.75012
2019-08-15-20:21:59,40.8,95.2065,74.7604,19.9798,32.5522,32.0,31.75012
2019-08-15-20:22:00,40.8,94.9845,74.7604,19.9681,32.5522,32.0,31.75012
2019-08-15-20:22:01,40.8,95.4665,74.9434,20.0019,32.5522,32.0,31.75012
2019-08-15-20:22:02,40.8,95.0076,74.9434,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:03,40.8,95.1603,74.756,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:04,40.8,95.1603,74.756,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:05,40.8,95.3561,74.756,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:06,40.8,95.3561,74.756,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:07,40.8,95.3561,74.9434,19.9917,32.5522,32.0,31.75012
2019-08-15-20:22:08,40.8,95.128,74.7666,19.9803,32.5522,32.0,31.75012
2019-08-15-20:22:09,40.8,95.2814,74.9573,19.9953,32.5522,32.0,31.75012
2019-08-15-20:22:10,40.8,95.0042,74.7626,19.9823,32.6032,32.0,31.75012
2019-08-15-20:22:11,40.8,95.1514,74.7626,19.9963,32.6032,32.0,31.75012
2019-08-15-20:22:12,40.8,95.1514,74.9661,19.9876,32.6032,32.0,31.75012
2019-08-15-20:22:13,40.8,95.1514,74.8288,19.9876,32.6032,32.0,31.75012
2019-08-15-20:22:14,40.8,95.0074,74.8288,19.9773,32.6032,32.0,31.75012
2019-08-15-20:22:15,40.8,95.117,74.8288,19.9773,32.6032,32.0,31.75012
2019-08-15-20:22:16,40.8,95.117,74.7166,19.9773,32.6032,32.0,31.75012
