Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0230:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-12:38:58,40.9,95.3953,75.0756,14.7299,32.3179,32.0,32.84796
2019-08-06-12:38:59,40.9,95.3953,75.0756,14.7573,32.3179,32.0,32.84796
2019-08-06-12:39:00,40.9,95.3953,75.0756,14.7573,32.3179,32.0,32.84796
2019-08-06-12:39:01,40.9,95.3953,75.0756,14.7573,32.3179,32.0,32.84796
2019-08-06-12:39:02,40.9,95.5137,75.0756,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:03,40.9,95.6201,75.0756,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:04,40.9,95.5116,75.0756,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:05,40.9,95.3342,75.0756,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:06,40.9,95.4346,75.2152,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:07,40.9,95.128,75.2152,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:08,40.9,95.4135,75.0512,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:09,40.9,95.4135,75.0512,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:10,40.9,95.5631,75.1518,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:11,40.9,95.1792,75.0517,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:12,40.9,95.4364,75.1668,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:13,40.9,95.1068,75.0499,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:14,40.9,95.5075,75.0499,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:15,40.9,95.368,75.0499,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:16,40.9,95.5404,75.0499,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:17,40.9,95.0956,75.1546,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:18,40.9,95.4343,75.1546,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:19,40.9,95.4343,75.0379,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:20,40.9,95.4343,75.0379,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:21,40.9,95.4343,75.0379,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:22,40.9,95.6891,75.1565,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:23,40.9,95.3422,75.1565,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:24,40.9,95.5362,75.1565,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:25,40.9,95.3458,75.0426,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:26,40.9,95.579,74.8918,14.7833,32.3179,32.0,32.84796
2019-08-06-12:39:27,40.9,95.3707,75.1122,14.7833,32.3179,32.0,32.84796
