Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0270:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-15-22:49:28,40.8,95.6257,75.4777,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:29,40.8,95.5185,75.7263,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:30,40.8,95.5185,75.4875,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:31,40.8,95.7526,75.4875,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:32,40.8,95.5331,75.8347,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:33,40.8,95.5331,75.4893,15.2532,32.6042,32.0,32.54204
2019-08-15-22:49:34,40.8,95.5331,75.719,15.2782,32.6042,32.0,32.54204
2019-08-15-22:49:35,40.8,95.5331,75.5133,15.2782,32.6042,32.0,32.54204
2019-08-15-22:49:36,40.8,95.5331,75.5133,15.2782,32.6042,32.0,32.54204
2019-08-15-22:49:37,40.8,95.5331,75.6248,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:38,40.8,95.5331,75.4853,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:39,40.8,95.5331,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:40,40.8,95.5331,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:41,40.8,95.6497,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:42,40.8,95.4581,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:43,40.8,95.7348,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:44,40.8,95.5545,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:45,40.8,95.5545,75.5855,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:46,40.8,95.5545,75.4577,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:47,40.8,95.4244,75.5632,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:48,40.8,95.6165,75.5632,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:49,40.8,95.4704,75.5632,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:50,40.8,95.4704,75.4537,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:51,40.8,95.6232,75.4537,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:52,40.8,95.4348,75.5653,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:53,40.8,95.5455,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:54,40.8,95.5455,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:55,40.8,95.5455,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:56,40.8,95.5455,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:57,40.8,95.5455,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:58,40.8,95.6516,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:49:59,40.8,95.4597,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:00,40.8,95.5903,75.4445,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:01,40.8,95.5903,75.2829,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:02,40.8,95.5903,75.6791,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:03,40.8,95.4279,75.4762,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:04,40.8,95.4279,75.6006,15.2921,32.6042,32.0,32.54204
2019-08-15-22:50:05,40.8,95.7912,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:06,40.8,95.5748,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:07,40.8,95.4333,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:08,40.8,95.4333,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:09,40.8,95.4333,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:10,40.8,95.7281,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:11,40.8,95.4372,75.4526,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:12,40.8,95.4372,75.5903,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:13,40.8,95.5778,75.4577,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:14,40.8,95.4395,75.5587,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:15,40.8,95.6614,75.5587,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:16,40.8,95.6614,75.5587,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:17,40.8,95.6614,75.5587,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:18,40.8,95.4854,75.457,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:19,40.8,95.4854,75.6534,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:20,40.8,95.4854,75.3904,15.3056,32.6042,32.0,32.54204
2019-08-15-22:50:21,40.8,95.6355,75.7589,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:22,40.8,95.6355,75.4607,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:23,40.8,95.6355,75.4607,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:24,40.8,95.4568,75.6844,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:25,40.8,95.5625,75.4435,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:26,40.8,95.5625,75.6603,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:27,40.8,95.5625,75.4673,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:28,40.8,95.5625,75.4673,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:29,40.8,95.5625,75.4673,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:30,40.8,95.5625,75.4673,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:31,40.8,95.4224,75.6156,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:32,40.8,95.607,75.6156,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:33,40.8,95.4173,75.6156,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:34,40.8,95.767,75.6156,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:35,40.8,95.5042,75.4627,15.2949,32.6042,32.0,32.54204
2019-08-15-22:50:36,40.8,95.5042,75.6522,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:37,40.8,95.5042,75.4858,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:38,40.8,95.5042,75.6646,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:39,40.8,95.5042,75.6646,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:40,40.8,95.5042,75.467,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:41,40.8,95.5042,75.5873,15.305,32.6042,32.0,32.54204
2019-08-15-22:50:42,40.8,95.5042,75.4662,15.305,32.5542,32.0,32.54204
2019-08-15-22:50:43,40.8,95.5042,75.5677,15.305,32.5542,32.0,32.54204
2019-08-15-22:50:44,40.8,95.5042,75.5677,15.2933,32.5542,32.0,32.54204
2019-08-15-22:50:45,40.8,95.5042,75.5677,15.2933,32.5542,32.0,32.54204
2019-08-15-22:50:46,40.8,95.5042,75.5677,15.2933,32.5542,32.0,32.54204
