Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0280:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-09-17:29:00,31.5,97.4391,77.3796,11.9306,32.5868,48.0,48.9217
2019-07-09-17:29:01,31.5,97.3284,77.4801,12.387,32.5868,48.0,48.9217
2019-07-09-17:29:02,31.5,97.3284,77.3613,12.387,32.5868,48.0,48.9217
2019-07-09-17:29:03,31.5,97.3284,77.1173,12.3768,32.5868,48.0,48.9217
2019-07-09-17:29:04,31.5,97.3284,77.3206,12.8451,32.5868,48.0,48.9217
2019-07-09-17:29:05,31.5,97.2157,77.3206,12.8327,32.5868,48.0,48.9217
2019-07-09-17:29:06,31.5,96.9188,77.3206,13.2947,32.5868,48.0,48.9217
2019-07-09-17:29:07,31.5,96.9188,77.4885,13.2947,32.5868,48.0,48.9217
2019-07-09-17:29:08,31.5,96.9188,77.1806,13.7414,32.5868,48.0,48.9217
2019-07-09-17:29:09,31.5,96.9188,77.3553,13.7414,32.5868,48.0,48.9217
2019-07-09-17:29:10,31.5,96.9188,77.1167,13.729,32.5868,48.0,48.9217
2019-07-09-17:29:11,31.5,96.9188,77.4975,14.1847,32.5868,48.0,48.9217
2019-07-09-17:29:12,31.5,96.9188,77.2183,14.1847,32.5868,48.0,48.9217
2019-07-09-17:29:13,31.5,96.9188,77.3689,14.1731,32.5868,48.0,48.9217
2019-07-09-17:29:14,31.5,96.8075,77.5812,14.1731,32.5868,48.0,48.9217
2019-07-09-17:29:15,31.5,96.8075,77.3947,14.1604,32.5868,48.0,48.9217
2019-07-09-17:29:16,31.5,96.9367,77.3947,14.1604,32.5868,48.0,48.9217
2019-07-09-17:29:17,31.5,96.9367,77.5882,14.1604,32.5868,48.0,48.9217
2019-07-09-17:29:18,31.5,96.9367,77.4409,14.1486,32.5868,48.0,48.9217
2019-07-09-17:29:19,31.5,96.8143,77.4409,14.6048,32.5868,48.0,48.9217
2019-07-09-17:29:20,31.5,96.8143,77.5483,14.5939,32.5868,48.0,48.9217
2019-07-09-17:29:21,31.5,96.8143,77.1328,15.0451,32.5868,48.0,48.9217
2019-07-09-17:29:22,31.5,96.8143,77.4228,15.0451,32.5868,48.0,48.9217
2019-07-09-17:29:23,31.5,96.8143,77.4228,15.0343,32.5868,48.0,48.9217
2019-07-09-17:29:24,31.5,96.8143,77.7992,15.476,32.5868,48.0,48.9217
2019-07-09-17:29:25,31.5,96.8143,77.3506,15.4613,32.5868,48.0,48.9217
2019-07-09-17:29:26,31.5,96.6979,77.3506,15.9049,32.6374,48.0,48.9217
2019-07-09-17:29:27,31.5,96.4243,77.6165,15.8937,32.6374,48.0,48.9217
2019-07-09-17:29:28,31.5,96.8453,77.3253,15.8937,32.6374,48.0,48.9217
2019-07-09-17:29:29,31.5,96.4629,77.6681,16.3068,32.6374,48.0,48.9217
2019-07-09-17:29:30,31.5,96.4629,77.14,16.3068,32.6374,48.0,48.9217
2019-07-09-17:29:31,31.5,96.4629,77.3384,16.08,32.6374,48.0,48.9217
2019-07-09-17:29:32,31.5,96.4629,77.4666,16.08,32.6374,48.0,48.9217
2019-07-09-17:29:33,31.5,96.4629,77.3281,16.08,32.6374,48.0,48.9217
2019-07-09-17:29:34,31.5,96.4629,77.3281,15.8549,32.6374,48.0,48.9217
2019-07-09-17:29:35,31.5,96.4629,77.5623,15.8549,32.6374,48.0,48.9217
2019-07-09-17:29:36,31.5,96.3625,77.7049,15.9615,32.6374,48.0,48.9217
2019-07-09-17:29:37,31.5,96.3625,77.5856,15.9615,32.6374,48.0,48.9217
2019-07-09-17:29:38,31.5,96.4677,77.5856,15.9615,32.6374,48.0,48.9217
2019-07-09-17:29:39,31.5,96.351,77.3522,16.0615,32.6374,48.0,48.9217
2019-07-09-17:29:40,31.5,96.4548,77.3522,16.0615,32.6374,48.0,48.9217
2019-07-09-17:29:41,31.5,96.4548,77.3522,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:42,31.5,96.3454,77.587,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:43,31.5,96.4879,77.587,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:44,31.5,96.3444,77.587,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:45,31.5,96.4803,77.3665,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:46,31.5,96.3523,77.3665,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:47,31.5,96.4873,77.3665,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:48,31.5,96.3463,77.3665,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:49,31.5,96.3463,77.192,16.0454,32.6374,48.0,48.9217
2019-07-09-17:29:50,31.5,96.5216,77.3903,16.0295,32.6374,48.0,48.9217
2019-07-09-17:29:51,31.5,96.35,77.3903,16.0295,32.6374,48.0,48.9217
2019-07-09-17:29:52,31.5,96.5683,77.3903,16.0295,32.6374,48.0,48.9217
2019-07-09-17:29:53,31.5,96.3562,77.3903,16.0295,32.6374,48.0,48.9217
2019-07-09-17:29:54,31.5,96.3562,77.6541,16.0295,32.6374,48.0,48.9217
2019-07-09-17:29:55,31.5,96.5538,77.4149,16.0295,32.6895,48.0,48.9217
2019-07-09-17:29:56,31.5,96.3569,77.4149,16.0295,32.6895,48.0,48.9217
2019-07-09-17:29:57,31.5,96.5875,77.684,16.0295,32.6895,48.0,48.9217
2019-07-09-17:29:58,31.5,96.4652,77.3021,16.0157,32.6895,48.0,48.9217
2019-07-09-17:29:59,31.5,96.3447,77.3021,16.0157,32.6895,48.0,48.9217
2019-07-09-17:30:00,31.5,96.3447,77.5021,16.0157,32.6895,48.0,48.9217
2019-07-09-17:30:01,31.5,96.3447,77.6066,16.0157,32.6895,48.0,48.9217
2019-07-09-17:30:02,31.5,96.7631,77.6066,16.0157,32.6895,48.0,48.9217
2019-07-09-17:30:03,31.5,96.3735,77.6066,16.0157,32.6895,48.0,48.9217
2019-07-09-17:30:04,31.5,96.3735,77.6066,16.0056,32.6895,48.0,48.9217
2019-07-09-17:30:05,31.5,96.3735,77.6066,16.0056,32.6895,48.0,48.9217
2019-07-09-17:30:06,31.5,96.3735,77.4102,16.0056,32.6895,48.0,48.9217
2019-07-09-17:30:07,31.5,96.5249,77.6081,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:08,31.5,96.3868,77.6081,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:09,31.5,96.3868,77.6081,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:10,31.5,96.3868,77.1938,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:11,31.5,96.3868,77.3607,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:12,31.5,96.3868,77.3607,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:13,31.5,96.3868,77.5119,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:14,31.5,96.3868,77.5119,15.9944,32.6895,48.0,48.9217
2019-07-09-17:30:15,31.5,96.3868,77.3525,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:16,31.5,96.3868,77.3525,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:17,31.5,96.3868,77.3525,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:18,31.5,96.3868,77.3525,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:19,31.5,96.3868,77.4882,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:20,31.5,96.3868,77.1178,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:21,31.5,96.3868,77.3429,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:22,31.5,96.3868,77.1135,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:23,31.5,96.3868,77.7417,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:24,31.5,96.3868,77.3503,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:25,31.5,96.3868,77.3503,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:26,31.5,96.3868,77.6087,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:27,31.5,96.3868,77.2984,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:28,31.5,96.3868,77.683,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:29,31.5,96.3868,77.3977,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:30,31.5,96.3868,77.3977,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:31,31.5,96.5903,77.3977,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:32,31.5,96.4421,77.5817,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:33,31.5,96.4421,77.5817,16.0067,32.6895,48.0,48.9217
2019-07-09-17:30:34,31.5,96.4421,77.4354,16.0067,32.6895,48.0,48.9217
