Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0210:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-17-20:02:16,47.0935,95.7257,75.2865,12.9633,32.336,48.0,48.90623
2019-07-17-20:02:17,47.0935,95.4301,75.2865,12.9874,32.336,48.0,48.90623
2019-07-17-20:02:18,47.0935,95.7422,75.1662,12.9874,32.336,48.0,48.90623
2019-07-17-20:02:19,47.0935,95.5447,75.1662,12.9874,32.336,48.0,48.90623
2019-07-17-20:02:20,47.0935,95.8078,75.1662,12.9874,32.336,48.0,48.90623
2019-07-17-20:02:21,47.0935,95.4155,75.1662,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:22,47.0935,95.7902,75.3896,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:23,47.0935,95.6357,75.1974,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:24,47.0935,95.8447,75.1974,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:25,47.0935,95.6257,75.4387,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:26,47.0935,95.6257,75.0991,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:27,47.0935,95.6257,75.3091,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:28,47.0935,95.7675,75.3091,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:29,47.0935,95.4252,75.1256,13.0032,32.336,48.0,48.90623
2019-07-17-20:02:30,47.0935,95.7366,75.4445,13.021,32.336,48.0,48.90623
2019-07-17-20:02:31,47.0935,95.4515,75.4445,13.021,32.336,48.0,48.90623
2019-07-17-20:02:32,47.0935,95.4515,75.0801,13.021,32.336,48.0,48.90623
2019-07-17-20:02:33,47.0935,95.4515,75.0801,13.021,32.336,48.0,48.90623
2019-07-17-20:02:34,47.0935,95.4515,75.0801,13.021,32.336,48.0,48.90623
2019-07-17-20:02:35,47.0935,95.5938,75.0801,13.021,32.336,48.0,48.90623
