Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0270:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-19:38:17,45.1079,95.6214,75.5705,16.2325,32.5734,32.0,32.93613
2019-08-06-19:38:18,45.1079,95.6214,75.2962,16.2325,32.5734,32.0,32.93613
2019-08-06-19:38:19,45.1079,95.6214,75.4888,16.2497,32.5734,32.0,32.93613
2019-08-06-19:38:20,45.1079,95.6214,75.4888,16.2497,32.5734,32.0,32.93613
2019-08-06-19:38:21,45.1079,95.6214,75.3179,16.2829,32.5734,32.0,32.93613
2019-08-06-19:38:22,45.1079,95.4354,75.2165,16.2829,32.5734,32.0,32.93613
2019-08-06-19:38:23,45.1079,95.4354,75.2165,16.2829,32.5734,32.0,32.93613
2019-08-06-19:38:24,45.1079,95.3238,75.5099,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:25,45.1079,95.4401,75.206,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:26,45.1079,95.6059,75.206,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:27,45.1079,95.4641,75.5539,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:28,45.1079,95.4641,75.4141,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:29,43.1079,95.5818,75.6095,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:30,43.1079,95.4223,75.1985,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:31,43.1079,95.5788,75.4513,16.2987,32.5734,32.0,32.93613
2019-08-06-19:38:32,43.1079,95.4602,75.6512,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:33,43.1079,95.5999,75.4528,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:34,43.1079,95.4727,75.4528,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:35,43.1079,95.4727,75.4528,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:36,43.1079,95.4727,75.4528,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:37,43.1079,95.4727,75.3321,16.3128,32.5734,32.0,32.93613
2019-08-06-19:38:38,43.1079,95.4727,75.4631,16.3024,32.5734,32.0,32.93613
2019-08-06-19:38:39,43.1079,95.4727,75.2532,16.2916,32.5734,32.0,32.93613
2019-08-06-19:38:40,43.1079,95.4727,75.4238,16.2916,32.5734,32.0,32.93613
2019-08-06-19:38:41,43.1079,95.4727,75.4238,16.2916,32.5734,32.0,32.93613
2019-08-06-19:38:42,43.1079,95.4727,75.4238,16.2916,32.5734,32.0,32.93613
