Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0230:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-07-22:48:57,41,94.9799,74.9824,14.7454,32.5775,32.0,33.05541
2019-08-07-22:48:58,41,95.3769,75.2026,14.764,32.5775,32.0,33.05541
2019-08-07-22:48:59,41,95.1846,75.001,14.764,32.5775,32.0,33.05541
2019-08-07-22:49:00,41,95.5338,75.001,14.764,32.5775,32.0,33.05541
2019-08-07-22:49:01,41,94.9737,75.001,14.7861,32.5775,32.0,33.05541
2019-08-07-22:49:02,41,95.3829,75.001,14.7861,32.5775,32.0,33.05541
2019-08-07-22:49:03,41,95.0365,75.001,14.7861,32.5775,32.0,33.05541
2019-08-07-22:49:04,41,95.5677,75.001,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:05,41,95.0791,75.001,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:06,41,95.3533,75.1609,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:07,41,94.9557,74.8171,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:08,41,95.1533,74.8171,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:09,41,95.1533,75.0064,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:10,41,95.1533,75.1648,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:11,41,95.1533,75.2863,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:12,41,95.5217,74.7084,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:13,41,95.2155,75.0653,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:14,41,95.5664,75.0653,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:15,41,95.191,74.8809,14.7848,32.5775,32.0,33.05541
2019-08-07-22:49:16,41,95.191,74.8809,14.7848,32.5775,32.0,33.05541
