Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0260:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-18:06:42,40.9,95.9638,75.7842,19.9014,32.4224,32.0,33.03268
2019-08-06-18:06:43,40.9,95.9638,76.1037,19.9118,32.4224,32.0,33.03268
2019-08-06-18:06:44,40.9,95.9638,75.8304,19.9438,32.4224,32.0,33.03268
2019-08-06-18:06:45,40.9,95.9638,76.0983,19.9438,32.4224,32.0,33.03268
2019-08-06-18:06:46,40.9,95.9638,76.0983,19.9812,32.4224,32.0,33.03268
2019-08-06-18:06:47,40.9,95.9638,75.8171,19.9812,32.4224,32.0,33.03268
2019-08-06-18:06:48,40.9,96.1866,76.0185,19.9812,32.4224,32.0,33.03268
2019-08-06-18:06:49,40.9,95.9191,75.8353,19.9943,32.4224,32.0,33.03268
2019-08-06-18:06:50,40.9,95.9191,75.9694,19.9943,32.4224,32.0,33.03268
2019-08-06-18:06:51,40.9,95.9191,75.8328,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:52,40.9,95.9191,75.8328,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:53,40.9,95.9191,76.0619,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:54,40.9,95.9191,75.8118,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:55,40.9,96.0213,76.0468,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:56,40.9,96.0213,75.8102,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:57,40.9,96.0213,75.8102,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:58,40.9,96.0213,75.9744,20.005,32.4224,32.0,33.03268
2019-08-06-18:06:59,40.9,95.9051,75.8094,20.005,32.4224,32.0,33.03268
2019-08-06-18:07:00,40.9,95.9051,76.0463,20.005,32.4224,32.0,33.03268
2019-08-06-18:07:01,40.9,95.9051,75.8286,20.005,32.4224,32.0,33.03268
2019-08-06-18:07:02,40.9,95.9051,75.8286,20.005,32.4224,32.0,33.03268
2019-08-06-18:07:03,40.9,95.9051,75.8286,20.005,32.4224,32.0,33.03268
2019-08-06-18:07:04,40.9,95.9051,75.8286,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:05,40.9,95.9051,75.9941,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:06,40.9,95.9051,75.8494,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:07,40.9,95.9051,75.8494,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:08,40.9,95.9051,75.6976,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:09,40.9,95.9051,75.6976,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:10,40.9,95.9051,75.9521,19.9948,32.4224,32.0,33.03268
2019-08-06-18:07:11,40.9,95.9051,75.7287,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:12,40.9,95.9051,75.7287,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:13,40.9,95.9051,75.7287,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:14,40.9,95.9051,75.8478,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:15,40.9,95.9051,75.8478,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:16,40.9,95.9051,75.8478,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:17,40.9,96.0337,75.8478,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:18,40.9,95.9218,75.8478,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:19,40.9,95.9218,75.746,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:20,40.9,95.9218,76.0501,20.0071,32.4224,32.0,33.03268
2019-08-06-18:07:21,40.9,95.9218,75.8103,20.0071,32.4224,32.0,33.03268
