Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0260:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-06-18:54:34,40.9,95.9622,75.8507,19.955,32.4715,32.0,32.96606
2019-08-06-18:54:35,40.9,95.4821,75.5841,19.9771,32.4715,32.0,32.96606
2019-08-06-18:54:36,40.9,95.8331,75.5841,19.9771,32.4715,32.0,32.96606
2019-08-06-18:54:37,40.9,95.7218,75.7244,19.9771,32.4715,32.0,32.96606
2019-08-06-18:54:38,40.9,95.7218,75.5794,20.0048,32.4715,32.0,32.96606
2019-08-06-18:54:39,40.9,95.7218,75.7131,20.0048,32.4715,32.0,32.96606
2019-08-06-18:54:40,40.9,95.7218,75.7131,20.0048,32.4715,32.0,32.96606
2019-08-06-18:54:41,40.9,95.5441,75.7131,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:42,40.9,95.5441,75.7131,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:43,40.9,95.4418,75.7131,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:44,40.9,95.7851,75.7131,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:45,40.9,95.4748,75.7131,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:46,40.9,95.8542,75.8591,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:47,40.9,95.6106,75.7461,19.9945,32.4715,32.0,32.96606
2019-08-06-18:54:48,40.9,95.7724,75.5201,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:49,40.9,95.5332,75.6264,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:50,40.9,95.5332,75.6264,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:51,40.9,95.5332,75.6264,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:52,40.9,95.6804,75.6264,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:53,40.9,95.6804,75.7959,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:54,40.9,95.5614,75.5597,20.0046,32.4715,32.0,32.96606
2019-08-06-18:54:55,40.9,95.5614,75.5597,20.0155,32.4715,32.0,32.96606
2019-08-06-18:54:56,40.9,95.6697,75.742,20.0155,32.4715,32.0,32.96606
2019-08-06-18:54:57,40.9,95.4836,75.742,20.0155,32.4715,32.0,32.96606
2019-08-06-18:54:58,40.9,95.5993,75.742,20.0155,32.4715,32.0,32.96606
2019-08-06-18:54:59,40.9,95.4938,75.742,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:00,40.9,95.4938,75.4759,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:01,40.9,95.7356,75.4759,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:02,40.9,95.4888,75.6992,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:03,40.9,95.7512,75.4713,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:04,40.9,95.6092,75.5973,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:05,40.9,95.4849,75.5973,20.0155,32.4715,32.0,32.96606
2019-08-06-18:55:06,40.9,95.4849,75.5973,20.0049,32.4715,32.0,32.96606
2019-08-06-18:55:07,40.9,95.6321,75.5973,20.0049,32.4715,32.0,32.96606
2019-08-06-18:55:08,40.9,95.6321,75.5973,20.0049,32.4715,32.0,32.96606
2019-08-06-18:55:09,40.9,95.6321,75.5973,20.0049,32.4715,32.0,32.96606
2019-08-06-18:55:10,40.9,95.4586,75.4614,20.0049,32.4715,32.0,32.96606
2019-08-06-18:55:11,40.9,95.6687,75.5874,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:12,40.9,95.4599,75.4667,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:13,40.9,95.758,75.4667,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:14,40.9,95.5896,75.4667,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:15,40.9,95.7211,75.7157,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:16,40.9,95.4434,75.5225,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:17,40.9,95.5456,75.5225,19.9937,32.4715,32.0,32.96606
2019-08-06-18:55:18,40.9,95.5456,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:19,40.9,95.5456,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:20,40.9,95.5456,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:21,40.9,95.5456,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:22,40.9,95.5456,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:23,40.9,95.854,75.5225,20.0037,32.4715,32.0,32.96606
2019-08-06-18:55:24,40.9,95.4996,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:25,40.9,95.629,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:26,40.9,95.4882,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:27,40.9,95.4882,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:28,40.9,95.5936,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:29,40.9,95.4187,75.5225,19.9928,32.4715,32.0,32.96606
2019-08-06-18:55:30,40.9,95.5326,75.5225,19.9928,32.4715,32.0,32.96606
