Cavity,Gradient,Q0,Calibration,Q0 Measurement,Calibration Cutoffs,Q0 Cutoffs
8,16.0,2.20e+10,2019-07-15 09:40:00 to 2019-07-15 14:55:00 (1s sample interval),2019-07-12 19:58:10 to 2019-07-12 20:45:35 (1s sample interval),170 | 10 | 10 | 9 | 10 | 10 | 9 | 10 | 9 | 10 | 9,208 | 130
