Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2020-07-14-14:58:26,60,94.1162,73.8327,104.0,104.0
2020-07-14-14:58:27,60,94.1162,73.7112,104.0,104.0
2020-07-14-14:58:28,60,94.1162,73.7112,104.0,104.0
2020-07-14-14:58:29,60,94.1162,73.4471,104.0,104.0
2020-07-14-14:58:30,60,93.8742,73.6756,104.0,104.0
2020-07-14-14:58:31,60,94.1196,73.6756,104.0,104.0
2020-07-14-14:58:32,60,93.8458,73.6756,104.0,104.0
2020-07-14-14:58:33,60,93.9975,73.4674,104.0,104.0
2020-07-14-14:58:34,60,94.168,73.6044,104.0,104.0
2020-07-14-14:58:35,60,93.8082,74.0848,104.0,104.0
2020-07-14-14:58:36,60,93.8082,73.7976,104.0,104.0
2020-07-14-14:58:37,60,93.8082,73.7976,104.0,104.0
2020-07-14-14:58:38,60,94.0759,73.4607,104.0,104.0
2020-07-14-14:58:39,60,94.0759,73.4607,104.0,104.0
2020-07-14-14:58:40,60,94.0759,73.6299,104.0,104.0
2020-07-14-14:58:41,60,93.9382,73.8336,104.0,104.0
2020-07-14-14:58:42,60,94.0774,73.9988,104.0,104.0
2020-07-14-14:58:43,60,94.0774,73.5054,104.0,104.0
2020-07-14-14:58:44,60,93.9738,73.8967,104.0,104.0
2020-07-14-14:58:45,60,93.8041,73.7466,104.0,104.0
2020-07-14-14:58:46,60,94.2011,73.4895,104.0,104.0
2020-07-14-14:58:47,60,93.8326,73.4895,104.0,104.0
2020-07-14-14:58:48,60,94.3477,73.4895,104.0,104.0
2020-07-14-14:58:49,60,94.1001,74.2323,104.0,104.0
2020-07-14-14:58:50,60,93.8511,73.9376,104.0,104.0
2020-07-14-14:58:51,60,94.3619,73.6529,104.0,104.0
2020-07-14-14:58:52,60,93.9802,73.9125,104.0,104.0
2020-07-14-14:58:53,60,93.9802,73.1994,104.0,104.0
2020-07-14-14:58:54,60,93.8757,73.8926,104.0,104.0
2020-07-14-14:58:55,60,94.1183,73.8926,104.0,104.0
2020-07-14-14:58:56,60,94.1183,73.8926,104.0,104.0
2020-07-14-14:58:57,60,94.1183,73.6099,104.0,104.0
2020-07-14-14:58:58,60,94.1183,73.6099,104.0,104.0
2020-07-14-14:58:59,60,94.1183,73.8048,104.0,104.0
2020-07-14-14:59:00,60,94.1183,73.8048,104.0,104.0
2020-07-14-14:59:01,60,94.1183,73.5957,104.0,104.0
2020-07-14-14:59:02,60,94.1183,73.5957,104.0,104.0
2020-07-14-14:59:03,60,94.1183,73.8237,104.0,104.0
2020-07-14-14:59:04,60,94.2443,73.8237,104.0,104.0
2020-07-14-14:59:05,60,94.2443,74.1692,104.0,104.0
2020-07-14-14:59:06,60,94.1196,74.1692,104.0,104.0
2020-07-14-14:59:07,60,94.1196,73.6754,104.0,104.0
2020-07-14-14:59:08,60,94.1196,73.5634,104.0,104.0
2020-07-14-14:59:09,60,93.9802,73.9763,104.0,104.0
2020-07-14-14:59:10,60,93.9802,73.5858,104.0,104.0
2020-07-14-14:59:11,60,94.1122,73.8135,104.0,104.0
2020-07-14-14:59:12,60,94.2316,74.151,104.0,104.0
2020-07-14-14:59:13,60,94.2316,73.7393,104.0,104.0
2020-07-14-14:59:14,60,94.2316,74.2537,104.0,104.0
2020-07-14-14:59:15,60,94.4673,74.1253,104.0,104.0
2020-07-14-14:59:16,60,94.1325,73.6706,104.0,104.0
2020-07-14-14:59:17,60,94.1325,73.5625,104.0,104.0
2020-07-14-14:59:18,60,94.2943,73.7507,104.0,104.0
2020-07-14-14:59:19,60,94.0835,73.9931,104.0,104.0
2020-07-14-14:59:20,60,94.3291,73.7685,104.0,104.0
2020-07-14-14:59:21,60,94.1331,74.0179,104.0,104.0
2020-07-14-14:59:22,60,94.2403,74.0179,104.0,104.0
2020-07-14-14:59:23,60,94.3719,73.7264,104.0,104.0
2020-07-14-14:59:24,60,94.1759,73.7264,104.0,104.0
2020-07-14-14:59:25,60,94.4158,73.7264,104.0,104.0
2020-07-14-14:59:26,60,94.1299,73.7264,104.0,104.0
2020-07-14-14:59:27,60,94.2904,73.4768,104.0,104.0
2020-07-14-14:59:28,60,94.1471,74.1002,104.0,104.0
2020-07-14-14:59:29,60,94.1471,73.8891,104.0,104.0
2020-07-14-14:59:30,60,94.5257,74.0742,104.0,104.0
2020-07-14-14:59:31,60,94.5257,74.0742,104.0,104.0
2020-07-14-14:59:32,60,94.5257,73.895,104.0,104.0
2020-07-14-14:59:33,60,94.1525,73.895,104.0,104.0
2020-07-14-14:59:34,60,93.83,74.1409,104.0,104.0
2020-07-14-14:59:35,60,94.2918,73.8,104.0,104.0
2020-07-14-14:59:36,60,94.2918,73.6917,104.0,104.0
2020-07-14-14:59:37,60,94.2918,73.9951,104.0,104.0
2020-07-14-14:59:38,60,94.1256,73.8058,104.0,104.0
2020-07-14-14:59:39,60,94.3479,73.9309,104.0,104.0
2020-07-14-14:59:40,60,94.1649,73.9309,104.0,104.0
2020-07-14-14:59:41,60,94.1649,73.9309,104.0,104.0
2020-07-14-14:59:42,60,94.1649,73.4958,104.0,104.0
2020-07-14-14:59:43,60,94.1649,73.8439,104.0,104.0
2020-07-14-14:59:44,60,94.1649,73.8439,104.0,104.0
2020-07-14-14:59:45,60,94.451,73.621,104.0,104.0
2020-07-14-14:59:46,60,94.451,74.0121,104.0,104.0
2020-07-14-14:59:47,60,94.451,74.113,104.0,104.0
2020-07-14-14:59:48,60,94.451,74.113,104.0,104.0
2020-07-14-14:59:49,60,94.451,73.7948,104.0,104.0
2020-07-14-14:59:50,60,94.3156,73.7948,104.0,104.0
2020-07-14-14:59:51,60,94.1919,73.7948,104.0,104.0
2020-07-14-14:59:52,60,94.4816,73.5222,104.0,104.0
2020-07-14-14:59:53,60,94.1466,73.9532,104.0,104.0
2020-07-14-14:59:54,60,94.1466,73.7988,104.0,104.0
2020-07-14-14:59:55,60,94.4533,73.9699,104.0,104.0
2020-07-14-14:59:56,60,94.2986,74.294,104.0,104.0
2020-07-14-14:59:57,60,94.2986,74.1021,104.0,104.0
2020-07-14-14:59:58,60,94.1307,73.9851,104.0,104.0
2020-07-14-14:59:59,60,94.1307,73.8669,104.0,104.0
2020-07-14-15:00:00,60,94.1307,74.2355,104.0,104.0
2020-07-14-15:00:01,60,94.4854,73.8527,104.0,104.0
2020-07-14-15:00:02,60,94.4854,73.9782,104.0,104.0
2020-07-14-15:00:03,60,94.1352,73.9782,104.0,104.0
2020-07-14-15:00:04,60,94.1352,73.8719,104.0,104.0
2020-07-14-15:00:05,60,94.6008,73.8719,104.0,104.0
2020-07-14-15:00:06,60,94.4692,73.8719,104.0,104.0
2020-07-14-15:00:07,60,94.4692,73.8719,104.0,104.0
2020-07-14-15:00:08,60,94.0668,74.1774,104.0,104.0
2020-07-14-15:00:09,60,94.0668,73.9086,104.0,104.0
2020-07-14-15:00:10,60,94.0668,73.6627,104.0,104.0
2020-07-14-15:00:11,60,94.3896,74.2323,104.0,104.0
2020-07-14-15:00:12,60,94.3896,74.2323,104.0,104.0
2020-07-14-15:00:13,60,94.1692,74.2323,104.0,104.0
2020-07-14-15:00:14,60,94.5275,73.9565,104.0,104.0
2020-07-14-15:00:15,60,94.1969,73.9565,104.0,104.0
2020-07-14-15:00:16,60,94.7009,73.9565,104.0,104.0
2020-07-14-15:00:17,60,94.2692,73.9565,104.0,104.0
2020-07-14-15:00:18,60,94.2692,73.9565,104.0,104.0
2020-07-14-15:00:19,60,94.5186,73.822,104.0,104.0
2020-07-14-15:00:20,60,94.5186,74.0551,104.0,104.0
2020-07-14-15:00:21,60,94.5186,74.0551,104.0,104.0
2020-07-14-15:00:22,60,94.4082,73.8638,104.0,104.0
2020-07-14-15:00:23,60,94.1283,73.8638,104.0,104.0
2020-07-14-15:00:24,60,94.6143,73.4666,104.0,104.0
2020-07-14-15:00:25,60,94.1429,73.4666,104.0,104.0
2020-07-14-15:00:26,60,94.3999,74.0424,104.0,104.0
2020-07-14-15:00:27,60,94.1681,73.8101,104.0,104.0
2020-07-14-15:00:28,60,94.4627,74.1992,104.0,104.0
2020-07-14-15:00:29,60,94.4627,74.1992,104.0,104.0
2020-07-14-15:00:30,60,94.4627,73.8691,104.0,104.0
2020-07-14-15:00:31,60,94.6023,73.8691,104.0,104.0
2020-07-14-15:00:32,60,94.4676,73.8691,104.0,104.0
2020-07-14-15:00:33,60,94.4676,73.9717,104.0,104.0
2020-07-14-15:00:34,60,94.3528,73.866,104.0,104.0
2020-07-14-15:00:35,60,94.1503,74.0969,104.0,104.0
2020-07-14-15:00:36,60,94.5722,74.0969,104.0,104.0
2020-07-14-15:00:37,60,94.5722,73.917,104.0,104.0
2020-07-14-15:00:38,60,94.1836,73.917,104.0,104.0
2020-07-14-15:00:39,60,94.322,73.917,104.0,104.0
2020-07-14-15:00:40,60,94.1403,73.917,104.0,104.0
2020-07-14-15:00:41,60,94.7655,74.1008,104.0,104.0
2020-07-14-15:00:42,60,94.4646,73.8334,104.0,104.0
2020-07-14-15:00:43,60,94.4646,74.2748,104.0,104.0
2020-07-14-15:00:44,60,94.4646,74.1439,104.0,104.0
2020-07-14-15:00:45,60,94.4646,73.9399,104.0,104.0
2020-07-14-15:00:46,60,94.5748,73.5459,104.0,104.0
2020-07-14-15:00:47,60,94.5748,73.9525,104.0,104.0
2020-07-14-15:00:48,60,94.5748,74.087,104.0,104.0
2020-07-14-15:00:49,60,94.3624,73.8758,104.0,104.0
2020-07-14-15:00:50,60,94.1816,74.1949,104.0,104.0
2020-07-14-15:00:51,60,94.4677,73.8212,104.0,104.0
2020-07-14-15:00:52,60,94.312,74.296,104.0,104.0
2020-07-14-15:00:53,60,94.7226,74.1251,104.0,104.0
2020-07-14-15:00:54,60,94.5136,73.8911,104.0,104.0
2020-07-14-15:00:55,60,94.1701,74.0132,104.0,104.0
2020-07-14-15:00:56,60,94.636,74.0132,104.0,104.0
2020-07-14-15:00:57,60,94.4842,73.8694,104.0,104.0
2020-07-14-15:00:58,60,94.4842,73.8694,104.0,104.0
2020-07-14-15:00:59,60,94.4842,74.16,104.0,104.0
2020-07-14-15:01:00,60,94.4842,74.16,104.0,104.0
2020-07-14-15:01:01,60,94.4842,73.9028,104.0,104.0
2020-07-14-15:01:02,60,94.4842,74.3097,104.0,104.0
2020-07-14-15:01:03,60,94.4842,73.7643,104.0,104.0
2020-07-14-15:01:04,60,94.4842,73.9641,104.0,104.0
2020-07-14-15:01:05,60,94.4842,74.1388,104.0,104.0
2020-07-14-15:01:06,60,94.4842,74.1388,104.0,104.0
2020-07-14-15:01:07,60,94.4842,73.9413,104.0,104.0
2020-07-14-15:01:08,60,94.4842,73.7883,104.0,104.0
2020-07-14-15:01:09,60,94.4842,74.3464,104.0,104.0
2020-07-14-15:01:10,60,94.4842,74.3464,104.0,104.0
2020-07-14-15:01:11,60,94.4842,73.8576,104.0,104.0
2020-07-14-15:01:12,60,94.4842,73.8576,104.0,104.0
2020-07-14-15:01:13,60,94.4842,74.1766,104.0,104.0
2020-07-14-15:01:14,60,94.4842,74.3311,104.0,104.0
2020-07-14-15:01:15,60,94.4842,74.4705,104.0,104.0
2020-07-14-15:01:16,60,94.7712,73.7952,104.0,104.0
2020-07-14-15:01:17,60,94.2883,73.9176,104.0,104.0
2020-07-14-15:01:18,60,94.5346,74.1592,104.0,104.0
2020-07-14-15:01:19,60,94.5346,73.754,104.0,104.0
2020-07-14-15:01:20,60,94.2662,73.8713,104.0,104.0
2020-07-14-15:01:21,60,94.5486,74.0888,104.0,104.0
2020-07-14-15:01:22,60,94.5486,74.2227,104.0,104.0
2020-07-14-15:01:23,58,94.4086,73.8635,104.0,104.0
2020-07-14-15:01:24,58,94.4086,73.9926,104.0,104.0
2020-07-14-15:01:25,58,94.4086,74.2495,104.0,104.0
2020-07-14-15:01:26,58,94.7932,74.2495,104.0,104.0
2020-07-14-15:01:27,58,94.5169,73.928,104.0,104.0
2020-07-14-15:01:28,58,94.5169,74.1964,104.0,104.0
2020-07-14-15:01:29,58,94.5169,74.3317,104.0,104.0
2020-07-14-15:01:30,58,94.5169,73.8559,104.0,104.0
2020-07-14-15:01:31,58,94.5169,73.8559,104.0,104.0
2020-07-14-15:01:32,58,94.1243,74.2044,104.0,104.0
2020-07-14-15:01:33,58,94.5859,74.2044,104.0,104.0
2020-07-14-15:01:34,58,94.1406,74.0943,104.0,104.0
2020-07-14-15:01:35,58,94.4894,74.2991,104.0,104.0
2020-07-14-15:01:36,58,94.0912,73.8797,104.0,104.0
2020-07-14-15:01:37,58,94.0912,74.0142,104.0,104.0
2020-07-14-15:01:38,58,94.5292,74.3491,104.0,104.0
2020-07-14-15:01:39,58,94.5292,74.3491,104.0,104.0
2020-07-14-15:01:40,58,94.5292,74.2381,104.0,104.0
2020-07-14-15:01:41,58,94.2216,74.2381,104.0,104.0
2020-07-14-15:01:42,58,94.2216,74.3445,104.0,104.0
2020-07-14-15:01:43,56,94.4776,74.1721,104.0,104.0
2020-07-14-15:01:44,56,94.4776,74.2827,104.0,104.0
2020-07-14-15:01:45,56,94.6495,73.9308,104.0,104.0
2020-07-14-15:01:46,56,94.1785,74.1863,104.0,104.0
2020-07-14-15:01:47,56,94.432,74.0137,104.0,104.0
2020-07-14-15:01:48,56,94.135,73.8447,104.0,104.0
2020-07-14-15:01:49,56,94.135,74.0223,104.0,104.0
2020-07-14-15:01:50,56,94.402,73.8479,104.0,104.0
2020-07-14-15:01:51,56,94.1063,74.2308,104.0,104.0
2020-07-14-15:01:52,56,94.2788,74.2308,104.0,104.0
2020-07-14-15:01:53,56,94.1194,73.9699,104.0,104.0
2020-07-14-15:01:54,56,94.1194,74.5139,104.0,104.0
2020-07-14-15:01:55,56,94.1194,74.2847,104.0,104.0
2020-07-14-15:01:56,56,94.1194,74.6886,104.0,104.0
2020-07-14-15:01:57,56,94.2567,74.575,104.0,104.0
2020-07-14-15:01:58,56,94.1354,74.3212,104.0,104.0
2020-07-14-15:01:59,56,94.1354,74.426,104.0,104.0
2020-07-14-15:02:00,56,94.1354,74.6013,104.0,104.0
2020-07-14-15:02:01,56,94.1354,74.6013,104.0,104.0
2020-07-14-15:02:02,56,94.1354,74.4832,104.0,104.0
2020-07-14-15:02:03,54,94.1354,74.5958,104.0,104.0
2020-07-14-15:02:04,54,94.1354,74.4228,104.0,104.0
2020-07-14-15:02:05,54,94.1354,74.2337,104.0,104.0
2020-07-14-15:02:06,54,94.1354,74.3827,104.0,104.0
2020-07-14-15:02:07,54,94.1354,74.2494,104.0,104.0
2020-07-14-15:02:08,54,94.1354,73.9942,104.0,104.0
2020-07-14-15:02:09,54,94.1354,74.2145,104.0,104.0
2020-07-14-15:02:10,54,94.006,74.7785,104.0,104.0
2020-07-14-15:02:11,54,94.006,74.4725,104.0,104.0
2020-07-14-15:02:12,54,94.006,74.1,104.0,104.0
2020-07-14-15:02:13,54,93.8114,74.7116,104.0,104.0
2020-07-14-15:02:14,54,94.0495,74.7116,104.0,104.0
2020-07-14-15:02:15,54,94.2035,74.5207,104.0,104.0
2020-07-14-15:02:16,54,93.8055,74.7586,104.0,104.0
2020-07-14-15:02:17,54,94.067,74.5666,104.0,104.0
2020-07-14-15:02:18,54,93.9633,74.7453,104.0,104.0
2020-07-14-15:02:19,54,93.9633,74.8623,104.0,104.0
2020-07-14-15:02:20,54,94.1717,74.8623,104.0,104.0
2020-07-14-15:02:21,54,93.9735,74.6449,104.0,104.0
2020-07-14-15:02:22,54,93.9735,74.8378,104.0,104.0
2020-07-14-15:02:23,50,93.9735,74.7058,104.0,104.0
2020-07-14-15:02:24,50,93.7736,74.8713,104.0,104.0
2020-07-14-15:02:25,50,93.7736,74.8713,104.0,104.0
2020-07-14-15:02:26,50,93.7736,74.5911,104.0,104.0
2020-07-14-15:02:27,50,94.0316,74.5911,104.0,104.0
2020-07-14-15:02:28,50,94.0316,74.8517,104.0,104.0
2020-07-14-15:02:29,50,93.7438,74.3629,104.0,104.0
2020-07-14-15:02:30,50,93.7438,74.5894,104.0,104.0
2020-07-14-15:02:31,50,94.0811,74.5894,104.0,104.0
2020-07-14-15:02:32,50,93.9235,74.5894,104.0,104.0
2020-07-14-15:02:33,50,93.743,74.9199,104.0,104.0
2020-07-14-15:02:34,50,93.743,75.0225,104.0,104.0
2020-07-14-15:02:35,50,93.4191,75.212,104.0,104.0
2020-07-14-15:02:36,50,93.4191,75.0927,104.0,104.0
2020-07-14-15:02:37,50,93.781,75.0927,104.0,104.0
2020-07-14-15:02:38,50,93.6807,75.2449,104.0,104.0
2020-07-14-15:02:39,50,93.8194,75.0229,104.0,104.0
2020-07-14-15:02:40,50,93.8194,75.2508,104.0,104.0
2020-07-14-15:02:41,50,93.4251,74.7543,104.0,104.0
2020-07-14-15:02:42,50,93.9175,74.9195,104.0,104.0
2020-07-14-15:02:43,46,93.4249,74.9195,104.0,104.0
2020-07-14-15:02:44,46,93.5527,74.9195,104.0,104.0
2020-07-14-15:02:45,46,93.5527,74.9195,104.0,104.0
2020-07-14-15:02:46,46,93.6744,74.6459,104.0,104.0
2020-07-14-15:02:47,46,93.3958,74.9456,104.0,104.0
2020-07-14-15:02:48,46,93.3958,74.9456,104.0,104.0
2020-07-14-15:02:49,46,93.6417,74.7442,104.0,104.0
2020-07-14-15:02:50,46,93.6417,74.8893,104.0,104.0
2020-07-14-15:02:51,46,93.6417,74.5688,104.0,104.0
2020-07-14-15:02:52,46,93.6417,74.5688,104.0,104.0
2020-07-14-15:02:53,46,93.6417,74.9245,104.0,104.0
2020-07-14-15:02:54,46,93.6417,74.9245,104.0,104.0
2020-07-14-15:02:55,46,93.3894,74.9245,104.0,104.0
2020-07-14-15:02:56,46,93.8127,74.9245,104.0,104.0
2020-07-14-15:02:57,46,93.5107,74.9245,104.0,104.0
2020-07-14-15:02:58,46,93.3418,75.0673,104.0,104.0
2020-07-14-15:02:59,46,93.3418,74.9593,104.0,104.0
2020-07-14-15:03:00,46,93.3418,74.9593,104.0,104.0
2020-07-14-15:03:01,46,93.5411,74.9593,104.0,104.0
2020-07-14-15:03:02,46,93.5411,75.2238,104.0,104.0
2020-07-14-15:03:03,44.5,93.2625,74.8294,104.0,104.0
2020-07-14-15:03:04,44.5,93.4534,74.9444,104.0,104.0
2020-07-14-15:03:05,44.5,93.4534,74.9444,104.0,104.0
2020-07-14-15:03:06,44.5,93.4534,74.9444,104.0,104.0
2020-07-14-15:03:07,44.5,93.4534,74.9444,104.0,104.0
2020-07-14-15:03:08,44.5,93.3193,75.0805,104.0,104.0
2020-07-14-15:03:09,44.5,93.1988,75.261,104.0,104.0
2020-07-14-15:03:10,44.5,93.3312,75.0897,104.0,104.0
2020-07-14-15:03:11,44.5,93.472,74.9802,104.0,104.0
2020-07-14-15:03:12,44.5,93.3512,75.1148,104.0,104.0
2020-07-14-15:03:13,44.5,93.3512,74.904,104.0,104.0
2020-07-14-15:03:14,44.5,93.3512,74.904,104.0,104.0
2020-07-14-15:03:15,44.5,93.3512,75.121,104.0,104.0
2020-07-14-15:03:16,44.5,93.3512,74.9619,104.0,104.0
2020-07-14-15:03:17,44.5,93.3512,75.1052,104.0,104.0
2020-07-14-15:03:18,44.5,93.3512,74.9784,104.0,104.0
2020-07-14-15:03:19,44.5,93.3512,74.9784,104.0,104.0
2020-07-14-15:03:20,44.5,93.3512,75.1201,104.0,104.0
2020-07-14-15:03:21,44.5,93.3512,74.8909,104.0,104.0
2020-07-14-15:03:22,44.5,93.1746,75.1641,104.0,104.0
2020-07-14-15:03:23,44.5,93.5348,74.9481,104.0,104.0
2020-07-14-15:03:24,44.5,93.3077,74.9481,104.0,104.0
2020-07-14-15:03:25,44.5,93.3077,74.7088,104.0,104.0
2020-07-14-15:03:26,44.5,93.4942,74.7088,104.0,104.0
2020-07-14-15:03:27,44.5,93.2182,75.0574,104.0,104.0
2020-07-14-15:03:28,44.5,93.3465,74.948,104.0,104.0
2020-07-14-15:03:29,44.5,93.448,74.948,104.0,104.0
2020-07-14-15:03:30,44.5,93.226,74.948,104.0,104.0
2020-07-14-15:03:31,44.5,93.413,74.948,104.0,104.0
2020-07-14-15:03:32,44.5,93.413,75.0608,104.0,104.0
2020-07-14-15:03:33,44.5,93.1582,74.9481,104.0,104.0
2020-07-14-15:03:34,44.5,93.3541,74.9481,104.0,104.0
2020-07-14-15:03:35,44.5,93.3541,74.9481,104.0,104.0
2020-07-14-15:03:36,44.5,93.3541,74.9481,104.0,104.0
2020-07-14-15:03:37,44.5,93.0459,74.657,104.0,104.0
2020-07-14-15:03:38,44.5,93.4054,74.9167,104.0,104.0
2020-07-14-15:03:39,44.5,93.4054,74.6499,104.0,104.0
2020-07-14-15:03:40,44.5,93.4054,74.6499,104.0,104.0
2020-07-14-15:03:41,44.5,93.4054,74.6499,104.0,104.0
2020-07-14-15:03:42,44.5,93.4054,74.9327,104.0,104.0
2020-07-14-15:03:43,44.5,93.2913,74.9327,104.0,104.0
2020-07-14-15:03:44,44.5,93.2913,74.6766,104.0,104.0
2020-07-14-15:03:45,44.5,93.2913,75.0105,104.0,104.0
2020-07-14-15:03:46,44.5,93.1624,74.6419,104.0,104.0
2020-07-14-15:03:47,44.5,93.325,74.6419,104.0,104.0
2020-07-14-15:03:48,44.5,93.4333,74.6419,104.0,104.0
2020-07-14-15:03:49,44.5,93.4333,74.942,104.0,104.0
2020-07-14-15:03:50,44.5,93.4333,74.6275,104.0,104.0
2020-07-14-15:03:51,44.5,93.2836,74.6275,104.0,104.0
2020-07-14-15:03:52,44.5,93.2836,74.8906,104.0,104.0
2020-07-14-15:03:53,44.5,93.41,74.6588,104.0,104.0
2020-07-14-15:03:54,44.5,93.2158,74.6588,104.0,104.0
2020-07-14-15:03:55,44.5,93.4706,74.7978,104.0,104.0
2020-07-14-15:03:56,44.5,93.1678,74.7978,104.0,104.0
2020-07-14-15:03:57,44.5,93.323,74.6782,104.0,104.0
2020-07-14-15:03:58,44.5,93.1786,74.6782,104.0,104.0
2020-07-14-15:03:59,44.5,93.1786,74.6782,104.0,104.0
2020-07-14-15:04:00,44.5,93.1786,74.6782,104.0,104.0
2020-07-14-15:04:01,44.5,93.3192,74.6782,104.0,104.0
2020-07-14-15:04:02,44.5,93.3192,74.6782,104.0,104.0
2020-07-14-15:04:03,44.5,93.016,74.6782,104.0,104.0
2020-07-14-15:04:04,44.5,93.016,74.6782,104.0,104.0
2020-07-14-15:04:05,44.5,93.1795,74.6782,104.0,104.0
2020-07-14-15:04:06,44.5,93.3533,74.6782,104.0,104.0
2020-07-14-15:04:07,44.5,93.0112,74.9994,104.0,104.0
2020-07-14-15:04:08,44.5,93.3136,74.5696,104.0,104.0
2020-07-14-15:04:09,44.5,92.9971,74.5696,104.0,104.0
2020-07-14-15:04:10,44.5,93.5127,74.5696,104.0,104.0
2020-07-14-15:04:11,44.5,93.2442,74.7868,104.0,104.0
2020-07-14-15:04:12,44.5,93.2442,74.7868,104.0,104.0
2020-07-14-15:04:13,44.5,93.2442,74.5805,104.0,104.0
2020-07-14-15:04:14,44.5,93.2442,74.5805,104.0,104.0
2020-07-14-15:04:15,44.5,93.1031,74.5805,104.0,104.0
2020-07-14-15:04:16,44.5,93.31,74.6866,104.0,104.0
2020-07-14-15:04:17,44.5,93.31,74.575,104.0,104.0
2020-07-14-15:04:18,44.5,93.2057,74.575,104.0,104.0
2020-07-14-15:04:19,44.5,93.2057,74.7148,104.0,104.0
2020-07-14-15:04:20,44.5,93.3073,74.5984,104.0,104.0
2020-07-14-15:04:21,44.5,93.0218,74.7043,104.0,104.0
2020-07-14-15:04:22,44.5,93.0218,74.4608,104.0,104.0
2020-07-14-15:04:23,44.5,93.3044,74.6171,104.0,104.0
2020-07-14-15:04:24,44.5,93.3044,74.724,104.0,104.0
2020-07-14-15:04:25,44.5,93.0691,74.5987,104.0,104.0
2020-07-14-15:04:26,44.5,93.0691,74.8018,104.0,104.0
2020-07-14-15:04:27,44.5,93.3675,74.8018,104.0,104.0
2020-07-14-15:04:28,44.5,92.9986,74.8018,104.0,104.0
2020-07-14-15:04:29,44.5,93.1849,74.28,104.0,104.0
2020-07-14-15:04:30,44.5,93.1849,74.5517,104.0,104.0
2020-07-14-15:04:31,44.5,93.0232,74.7943,104.0,104.0
2020-07-14-15:04:32,44.5,93.0232,74.2919,104.0,104.0
