Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2020-01-24-14:45:52,39.3,95.3571,76.8193,48.0,47.01364
2020-01-24-14:45:53,39.3,95.3571,76.8193,48.0,47.01364
2020-01-24-14:45:54,39.3,95.3571,76.9601,48.0,47.01364
2020-01-24-14:45:55,39.3,95.3571,76.8558,48.0,47.01364
2020-01-24-14:45:56,39.3,95.3571,76.8558,48.0,47.01364
2020-01-24-14:45:57,39.3,95.3571,76.8558,48.0,47.01364
2020-01-24-14:45:58,39.3,95.3571,76.8558,48.0,47.01364
2020-01-24-14:45:59,39.3,95.2469,76.8558,48.0,47.01364
2020-01-24-14:46:00,39.3,95.4009,76.8558,48.0,47.01364
2020-01-24-14:46:01,39.3,95.2739,76.8558,48.0,47.01364
2020-01-24-14:46:02,39.3,95.2739,76.8558,48.0,47.01364
2020-01-24-14:46:03,39.3,95.4145,76.7371,48.0,47.01364
2020-01-24-14:46:04,39.3,95.3098,76.7371,48.0,47.01364
2020-01-24-14:46:05,39.3,95.3098,76.8864,48.0,47.01364
2020-01-24-14:46:06,39.3,95.4488,76.8864,48.0,47.01364
2020-01-24-14:46:07,39.3,95.2475,76.8864,48.0,47.01364
2020-01-24-14:46:08,39.3,95.4324,76.8864,48.0,47.01364
2020-01-24-14:46:09,39.3,95.258,76.8864,48.0,47.01364
2020-01-24-14:46:10,39.3,95.258,76.8864,48.0,47.01364
2020-01-24-14:46:11,39.3,95.258,76.7776,48.0,47.01364
2020-01-24-14:46:12,39.3,95.258,76.9501,48.0,47.01364
2020-01-24-14:46:13,39.3,95.258,76.8028,48.0,47.01364
2020-01-24-14:46:14,39.3,95.258,76.6127,48.0,47.01364
2020-01-24-14:46:15,39.3,95.258,76.9762,48.0,47.01364
2020-01-24-14:46:16,39.3,95.258,76.7921,48.0,47.01364
2020-01-24-14:46:17,39.3,95.258,76.992,48.0,47.01364
2020-01-24-14:46:18,39.3,95.258,76.7988,48.0,47.01364
2020-01-24-14:46:19,39.3,95.258,76.7988,48.0,47.01364
2020-01-24-14:46:20,39.3,95.479,77.2967,48.0,47.01364
2020-01-24-14:46:21,39.3,95.3166,76.8098,48.0,47.01364
2020-01-24-14:46:22,39.3,95.3166,76.9218,48.0,47.01364
2020-01-24-14:46:23,39.3,95.3166,76.6649,48.0,47.01364
2020-01-24-14:46:24,39.3,95.3166,76.8062,48.0,47.01364
2020-01-24-14:46:25,39.3,95.3166,76.8062,48.0,47.01364
2020-01-24-14:46:26,39.3,95.3166,76.8062,48.0,47.01364
2020-01-24-14:46:27,39.3,95.3166,76.6878,48.0,47.01364
2020-01-24-14:46:28,39.3,95.3166,76.8151,48.0,47.01364
2020-01-24-14:46:29,39.3,95.3166,77.1304,48.0,47.01364
2020-01-24-14:46:30,39.3,95.3166,76.7958,48.0,47.01364
2020-01-24-14:46:31,39.3,95.3166,76.7958,48.0,47.01364
2020-01-24-14:46:32,39.3,95.3166,76.9203,48.0,47.01364
2020-01-24-14:46:33,39.3,95.3166,76.9203,48.0,47.01364
2020-01-24-14:46:34,39.3,95.3166,76.9203,48.0,47.01364
2020-01-24-14:46:35,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:36,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:37,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:38,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:39,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:40,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:41,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:42,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:43,39.3,95.3166,76.8103,48.0,47.01364
2020-01-24-14:46:44,39.3,95.2145,76.8103,48.0,47.01364
2020-01-24-14:46:45,39.3,95.3345,76.8103,48.0,47.01364
2020-01-24-14:46:46,39.3,95.3345,76.9708,48.0,47.01364
2020-01-24-14:46:47,39.3,95.3345,76.9708,48.0,47.01364
2020-01-24-14:46:48,39.3,95.3345,76.8009,48.0,47.01364
2020-01-24-14:46:49,39.3,95.3345,76.8009,48.0,47.01364
2020-01-24-14:46:50,39.3,95.2318,76.8009,48.0,47.01364
2020-01-24-14:46:51,39.3,95.3744,76.8009,48.0,47.01364
2020-01-24-14:46:52,39.3,95.5602,76.6925,48.0,47.01364
2020-01-24-14:46:53,39.3,95.243,76.6925,48.0,47.01364
2020-01-24-14:46:54,39.3,95.4006,76.8635,48.0,47.01364
2020-01-24-14:46:55,39.3,95.2417,77.0001,48.0,47.01364
2020-01-24-14:46:56,39.3,95.0657,77.0001,48.0,47.01364
2020-01-24-14:46:57,39.3,95.45,76.8356,48.0,47.01364
2020-01-24-14:46:58,39.3,95.3368,76.8356,48.0,47.01364
2020-01-24-14:46:59,39.3,95.5996,76.8356,48.0,47.01364
2020-01-24-14:47:00,39.3,95.2601,76.8356,48.0,47.01364
2020-01-24-14:47:01,39.3,95.2601,76.8356,48.0,47.01364
2020-01-24-14:47:02,39.3,95.4349,76.8356,48.0,47.01364
2020-01-24-14:47:03,39.3,95.4349,76.8356,48.0,47.01364
2020-01-24-14:47:04,39.3,95.4349,76.7141,48.0,47.01364
2020-01-24-14:47:05,39.3,95.2473,76.7141,48.0,47.01364
2020-01-24-14:47:06,39.3,95.2473,76.7141,48.0,47.01364
2020-01-24-14:47:07,39.3,95.2473,76.7141,48.0,47.01364
2020-01-24-14:47:08,39.3,95.2473,76.8177,48.0,47.01364
2020-01-24-14:47:09,39.3,95.4314,76.8177,48.0,47.01364
2020-01-24-14:47:10,39.3,95.4314,76.8177,48.0,47.01364
2020-01-24-14:47:11,39.3,95.4314,76.8177,48.0,47.01364
2020-01-24-14:47:12,39.3,95.2816,76.8177,48.0,47.01364
2020-01-24-14:47:13,39.3,95.2816,76.8177,48.0,47.01364
2020-01-24-14:47:14,39.3,95.2816,76.9351,48.0,47.01364
2020-01-24-14:47:15,39.3,95.2816,76.8124,48.0,47.01364
2020-01-24-14:47:16,39.3,95.5383,76.8124,48.0,47.01364
2020-01-24-14:47:17,39.3,95.287,76.8124,48.0,47.01364
2020-01-24-14:47:18,39.3,95.287,76.8124,48.0,47.01364
2020-01-24-14:47:19,39.3,95.287,76.8124,48.0,47.01364
2020-01-24-14:47:20,39.3,95.287,76.8124,48.0,47.01364
2020-01-24-14:47:21,39.3,95.287,76.9593,48.0,47.01364
2020-01-24-14:47:22,39.3,95.287,76.7738,48.0,47.01364
2020-01-24-14:47:23,39.3,95.287,76.7738,48.0,47.01364
2020-01-24-14:47:24,39.3,95.287,76.7738,48.0,47.01364
2020-01-24-14:47:25,39.3,95.287,76.7738,48.0,47.01364
2020-01-24-14:47:26,39.3,95.287,76.9346,48.0,47.01364
2020-01-24-14:47:27,39.3,95.4022,76.8111,48.0,47.01364
2020-01-24-14:47:28,39.3,95.2447,76.651,48.0,47.01364
2020-01-24-14:47:29,39.3,95.4535,76.8473,48.0,47.01364
2020-01-24-14:47:30,39.3,95.2349,76.8473,48.0,47.01364
2020-01-24-14:47:31,39.3,95.2349,76.8473,48.0,47.01364
2020-01-24-14:47:32,39.3,95.374,76.7149,48.0,47.01364
2020-01-24-14:47:33,39.3,95.2208,76.9681,48.0,47.01364
2020-01-24-14:47:34,39.3,95.3928,76.6632,48.0,47.01364
2020-01-24-14:47:35,39.3,95.3928,76.5231,48.0,47.01364
2020-01-24-14:47:36,39.3,95.2515,76.9393,48.0,47.01364
2020-01-24-14:47:37,39.3,95.2515,76.5739,48.0,47.01364
2020-01-24-14:47:38,39.3,95.2515,76.9045,48.0,47.01364
2020-01-24-14:47:39,39.3,95.2515,76.7948,48.0,47.01364
2020-01-24-14:47:40,39.3,95.2515,76.7948,48.0,47.01364
2020-01-24-14:47:41,39.3,95.2515,76.9081,48.0,47.01364
2020-01-24-14:47:42,39.3,95.2515,76.795,48.0,47.01364
2020-01-24-14:47:43,39.3,95.4158,76.795,48.0,47.01364
2020-01-24-14:47:44,39.3,95.4158,76.795,48.0,47.01364
2020-01-24-14:47:45,39.3,95.1891,76.795,48.0,47.01364
2020-01-24-14:47:46,39.3,95.1891,76.795,48.0,47.01364
2020-01-24-14:47:47,39.3,95.1891,76.5852,48.0,47.01364
2020-01-24-14:47:48,39.3,95.1891,76.8532,48.0,47.01364
2020-01-24-14:47:49,39.3,95.3003,76.8532,48.0,47.01364
2020-01-24-14:47:50,39.3,95.3003,76.6082,48.0,47.01364
2020-01-24-14:47:51,39.3,95.3003,76.8801,48.0,47.01364
2020-01-24-14:47:52,39.3,95.3003,76.8801,48.0,47.01364
2020-01-24-14:47:53,39.3,95.3003,76.7431,48.0,47.01364
2020-01-24-14:47:54,39.3,95.3003,76.7431,48.0,47.01364
2020-01-24-14:47:55,39.3,95.3003,76.7431,48.0,47.01364
2020-01-24-14:47:56,39.3,95.3003,76.8841,48.0,47.01364
2020-01-24-14:47:57,39.3,95.3003,76.7671,48.0,47.01364
2020-01-24-14:47:58,39.3,95.3003,76.8829,48.0,47.01364
2020-01-24-14:47:59,39.3,95.3003,76.7474,48.0,47.01364
2020-01-24-14:48:00,39.3,95.3003,76.7474,48.0,47.01364
2020-01-24-14:48:01,39.3,95.4203,76.8633,48.0,47.01364
2020-01-24-14:48:02,39.3,95.4203,76.7571,48.0,47.01364
2020-01-24-14:48:03,39.3,95.4203,76.656,48.0,47.01364
2020-01-24-14:48:04,39.3,95.2522,76.7562,48.0,47.01364
2020-01-24-14:48:05,39.3,95.2522,76.7562,48.0,47.01364
2020-01-24-14:48:06,39.3,95.4013,76.627,48.0,47.01364
2020-01-24-14:48:07,39.3,95.2861,76.7941,48.0,47.01364
2020-01-24-14:48:08,39.3,95.4033,76.6503,48.0,47.01364
2020-01-24-14:48:09,39.3,95.2354,76.845,48.0,47.01364
2020-01-24-14:48:10,39.3,95.4386,76.845,48.0,47.01364
2020-01-24-14:48:11,39.3,95.4386,76.5849,48.0,47.01364
2020-01-24-14:48:12,39.3,95.2082,76.7766,48.0,47.01364
2020-01-24-14:48:13,39.3,95.4026,76.7766,48.0,47.01364
2020-01-24-14:48:14,39.3,95.4026,76.7766,48.0,47.01364
2020-01-24-14:48:15,39.3,95.4026,76.7766,48.0,47.01364
2020-01-24-14:48:16,39.3,95.2363,76.7766,48.0,47.01364
2020-01-24-14:48:17,39.3,95.2363,76.5821,48.0,47.01364
2020-01-24-14:48:18,39.3,95.3673,76.8324,48.0,47.01364
2020-01-24-14:48:19,39.3,95.2452,76.8324,48.0,47.01364
2020-01-24-14:48:20,39.3,95.3956,76.8324,48.0,47.01364
2020-01-24-14:48:21,39.3,95.2455,76.8324,48.0,47.01364
2020-01-24-14:48:22,39.3,95.2455,76.8324,48.0,47.01364
2020-01-24-14:48:23,39.3,95.2455,76.8324,48.0,47.01364
2020-01-24-14:48:24,39.3,95.2455,76.8324,48.0,47.01364
2020-01-24-14:48:25,39.3,95.2455,76.8324,48.0,47.01364
2020-01-24-14:48:26,39.3,95.2455,76.5849,48.0,47.01364
2020-01-24-14:48:27,39.3,95.2455,76.7683,48.0,47.01364
2020-01-24-14:48:28,39.3,95.4011,76.5847,48.0,47.01364
2020-01-24-14:48:29,39.3,95.224,76.7034,48.0,47.01364
2020-01-24-14:48:30,39.3,95.224,76.7034,48.0,47.01364
2020-01-24-14:48:31,39.3,95.224,76.7034,48.0,47.01364
2020-01-24-14:48:32,39.3,95.224,76.7034,48.0,47.01364
2020-01-24-14:48:33,39.3,95.224,76.7034,48.0,47.01364
2020-01-24-14:48:34,39.3,95.224,76.534,48.0,47.01364
2020-01-24-14:48:35,39.3,95.224,76.7265,48.0,47.01364
2020-01-24-14:48:36,39.3,95.224,76.5849,48.0,47.01364
2020-01-24-14:48:37,39.3,95.224,76.7259,48.0,47.01364
2020-01-24-14:48:38,39.3,95.224,76.7259,48.0,47.01364
2020-01-24-14:48:39,39.3,95.224,76.7259,48.0,47.01364
2020-01-24-14:48:40,39.3,95.224,76.9312,48.0,47.01364
2020-01-24-14:48:41,39.3,95.224,76.691,48.0,47.01364
2020-01-24-14:48:42,39.3,95.224,76.915,48.0,47.01364
2020-01-24-14:48:43,39.3,95.224,76.7856,48.0,47.01364
2020-01-24-14:48:44,39.3,95.224,76.5852,48.0,47.01364
2020-01-24-14:48:45,39.3,95.3851,76.7049,48.0,47.01364
2020-01-24-14:48:46,39.3,95.21,76.7049,48.0,47.01364
2020-01-24-14:48:47,39.3,95.21,76.8395,48.0,47.01364
2020-01-24-14:48:48,39.3,95.365,76.5622,48.0,47.01364
2020-01-24-14:48:49,39.3,95.2119,76.6888,48.0,47.01364
2020-01-24-14:48:50,39.3,95.4391,76.6888,48.0,47.01364
2020-01-24-14:48:51,39.3,95.2107,76.6888,48.0,47.01364
2020-01-24-14:48:52,39.3,95.3929,76.8323,48.0,47.01364
2020-01-24-14:48:53,39.3,95.2856,76.8323,48.0,47.01364
2020-01-24-14:48:54,39.3,95.2856,76.8323,48.0,47.01364
2020-01-24-14:48:55,39.3,95.0649,76.5912,48.0,47.01364
2020-01-24-14:48:56,39.3,95.2112,76.8488,48.0,47.01364
2020-01-24-14:48:57,39.3,95.2112,76.8488,48.0,47.01364
2020-01-24-14:48:58,39.3,95.2112,76.8488,48.0,47.01364
2020-01-24-14:48:59,39.3,95.2112,76.8488,48.0,47.01364
2020-01-24-14:49:00,39.3,95.3456,76.8488,48.0,47.01364
2020-01-24-14:49:01,39.3,95.2054,76.71,48.0,47.01364
2020-01-24-14:49:02,39.3,95.2054,76.71,48.0,47.01364
2020-01-24-14:49:03,39.3,95.0137,76.71,48.0,47.01364
2020-01-24-14:49:04,39.3,95.1763,76.71,48.0,47.01364
2020-01-24-14:49:05,39.3,95.3286,76.71,48.0,47.01364
2020-01-24-14:49:06,39.3,95.2123,76.71,48.0,47.01364
2020-01-24-14:49:07,39.3,95.322,76.8334,48.0,47.01364
2020-01-24-14:49:08,39.3,95.0934,76.7102,48.0,47.01364
2020-01-24-14:49:09,39.3,95.2319,76.7102,48.0,47.01364
2020-01-24-14:49:10,39.3,95.3489,76.8314,48.0,47.01364
2020-01-24-14:49:11,39.3,95.2262,76.5445,48.0,47.01364
2020-01-24-14:49:12,39.3,95.3698,76.6595,48.0,47.01364
2020-01-24-14:49:13,39.3,95.213,76.6595,48.0,47.01364
2020-01-24-14:49:14,39.3,95.3566,76.6595,48.0,47.01364
2020-01-24-14:49:15,39.3,95.217,76.6595,48.0,47.01364
2020-01-24-14:49:16,39.3,95.0603,76.4975,48.0,47.01364
2020-01-24-14:49:17,39.3,95.4114,76.7193,48.0,47.01364
2020-01-24-14:49:18,39.3,95.2038,76.6033,48.0,47.01364
2020-01-24-14:49:19,39.3,95.3922,76.83,48.0,47.01364
2020-01-24-14:49:20,39.3,95.2162,76.7016,48.0,47.01364
2020-01-24-14:49:21,39.3,95.2162,76.7016,48.0,47.01364
2020-01-24-14:49:22,39.3,95.4287,76.7016,48.0,47.01364
2020-01-24-14:49:23,39.3,95.2187,76.7016,48.0,47.01364
2020-01-24-14:49:24,39.3,95.3906,76.7016,48.0,47.01364
2020-01-24-14:49:25,39.3,95.2342,76.7016,48.0,47.01364
2020-01-24-14:49:26,39.3,95.2342,76.7016,48.0,47.01364
2020-01-24-14:49:27,39.3,95.2342,76.7016,48.0,47.01364
2020-01-24-14:49:28,39.3,95.2342,76.5726,48.0,47.01364
2020-01-24-14:49:29,39.3,95.3714,76.7166,48.0,47.01364
2020-01-24-14:49:30,39.3,95.2413,76.7166,48.0,47.01364
2020-01-24-14:49:31,39.3,95.2413,76.7166,48.0,47.01364
2020-01-24-14:49:32,39.3,95.2413,76.7166,48.0,47.01364
2020-01-24-14:49:33,39.3,95.0495,76.5573,48.0,47.01364
2020-01-24-14:49:34,39.3,95.3295,76.8375,48.0,47.01364
2020-01-24-14:49:35,39.3,95.3295,76.8375,48.0,47.01364
2020-01-24-14:49:36,39.3,95.1902,76.7026,48.0,47.01364
2020-01-24-14:49:37,39.3,95.3839,76.7026,48.0,47.01364
2020-01-24-14:49:38,39.3,95.2288,76.5505,48.0,47.01364
2020-01-24-14:49:39,39.3,95.2288,76.8624,48.0,47.01364
2020-01-24-14:49:40,39.3,95.2288,76.5065,48.0,47.01364
2020-01-24-14:49:41,39.3,95.2288,76.8858,48.0,47.01364
2020-01-24-14:49:42,39.3,95.2288,76.6128,48.0,47.01364
2020-01-24-14:49:43,39.3,95.2288,76.6128,48.0,47.01364
2020-01-24-14:49:44,39.3,95.2288,76.9224,48.0,47.01364
2020-01-24-14:49:45,39.3,95.2288,76.5455,48.0,47.01364
2020-01-24-14:49:46,39.3,95.2288,76.9238,48.0,47.01364
2020-01-24-14:49:47,39.3,95.2288,76.6183,48.0,47.01364
2020-01-24-14:49:48,39.3,95.2288,76.6183,48.0,47.01364
2020-01-24-14:49:49,39.3,95.2288,76.805,48.0,47.01364
2020-01-24-14:49:50,39.3,95.2288,76.5415,48.0,47.01364
2020-01-24-14:49:51,39.3,95.2288,76.6463,48.0,47.01364
2020-01-24-14:49:52,39.3,95.2288,76.8963,48.0,47.01364
2020-01-24-14:49:53,39.3,95.2288,76.8963,48.0,47.01364
2020-01-24-14:49:54,39.3,95.2288,76.8963,48.0,47.01364
2020-01-24-14:49:55,39.3,95.2288,76.5938,48.0,47.01364
2020-01-24-14:49:56,39.3,95.2288,76.875,48.0,47.01364
2020-01-24-14:49:57,39.3,95.2288,76.6902,48.0,47.01364
2020-01-24-14:49:58,39.3,95.2288,76.8841,48.0,47.01364
2020-01-24-14:49:59,39.3,95.2288,76.6195,48.0,47.01364
2020-01-24-14:50:00,39.3,95.2288,76.4987,48.0,47.01364
2020-01-24-14:50:01,39.3,95.2288,76.4987,48.0,47.01364
2020-01-24-14:50:02,39.3,95.2288,76.622,48.0,47.01364
2020-01-24-14:50:03,39.3,95.2288,76.622,48.0,47.01364
2020-01-24-14:50:04,39.3,95.2288,76.7747,48.0,47.01364
2020-01-24-14:50:05,39.3,95.2288,76.5367,48.0,47.01364
2020-01-24-14:50:06,39.3,95.2288,76.5367,48.0,47.01364
2020-01-24-14:50:07,39.3,95.2288,76.5367,48.0,47.01364
2020-01-24-14:50:08,39.3,95.2288,76.5367,48.0,47.01364
2020-01-24-14:50:09,39.3,95.2288,76.6719,48.0,47.01364
2020-01-24-14:50:10,39.3,95.2288,76.5368,48.0,47.01364
2020-01-24-14:50:11,39.3,95.2288,76.5368,48.0,47.01364
2020-01-24-14:50:12,39.3,95.2288,76.5368,48.0,47.01364
2020-01-24-14:50:13,39.3,95.2288,76.5368,48.0,47.01364
2020-01-24-14:50:14,39.3,95.2288,76.7759,48.0,47.01364
2020-01-24-14:50:15,39.3,95.2288,76.5688,48.0,47.01364
2020-01-24-14:50:16,39.3,95.4814,76.5688,48.0,47.01364
2020-01-24-14:50:17,39.3,95.2095,76.5688,48.0,47.01364
2020-01-24-14:50:18,39.3,95.2095,76.5688,48.0,47.01364
2020-01-24-14:50:19,39.3,95.2095,76.5688,48.0,47.01364
2020-01-24-14:50:20,39.3,94.9765,76.5688,48.0,47.01364
2020-01-24-14:50:21,39.3,95.3396,76.5688,48.0,47.01364
2020-01-24-14:50:22,39.3,95.1928,76.5688,48.0,47.01364
2020-01-24-14:50:23,39.3,95.3392,76.7238,48.0,47.01364
2020-01-24-14:50:24,39.3,95.1111,76.7238,48.0,47.01364
2020-01-24-14:50:25,39.3,95.1111,76.7238,48.0,47.01364
2020-01-24-14:50:26,39.3,95.3596,76.5851,48.0,47.01364
2020-01-24-14:50:27,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:28,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:29,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:30,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:31,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:32,39.3,95.2128,76.5851,48.0,47.01364
2020-01-24-14:50:33,39.3,95.3502,76.5851,48.0,47.01364
2020-01-24-14:50:34,39.3,95.1656,76.4484,48.0,47.01364
2020-01-24-14:50:35,39.3,95.0215,76.4484,48.0,47.01364
2020-01-24-14:50:36,39.3,95.2073,76.6077,48.0,47.01364
2020-01-24-14:50:37,39.3,95.2073,76.4785,48.0,47.01364
2020-01-24-14:50:38,39.3,95.3686,76.5879,48.0,47.01364
2020-01-24-14:50:39,39.3,95.1851,76.5879,48.0,47.01364
2020-01-24-14:50:40,39.3,95.1851,76.5879,48.0,47.01364
2020-01-24-14:50:41,39.3,95.1851,76.7568,48.0,47.01364
2020-01-24-14:50:42,39.3,95.1851,76.4838,48.0,47.01364
2020-01-24-14:50:43,39.3,95.1851,76.725,48.0,47.01364
2020-01-24-14:50:44,39.3,95.1851,76.5043,48.0,47.01364
2020-01-24-14:50:45,39.3,95.315,76.8035,48.0,47.01364
2020-01-24-14:50:46,39.3,95.315,76.5012,48.0,47.01364
2020-01-24-14:50:47,39.3,95.2096,76.5012,48.0,47.01364
2020-01-24-14:50:48,39.3,95.2096,76.5012,48.0,47.01364
2020-01-24-14:50:49,39.3,95.2096,76.6719,48.0,47.01364
2020-01-24-14:50:50,39.3,95.2096,76.8137,48.0,47.01364
2020-01-24-14:50:51,39.3,95.0385,76.5741,48.0,47.01364
2020-01-24-14:50:52,39.3,95.1929,76.5741,48.0,47.01364
2020-01-24-14:50:53,39.3,95.1929,76.5741,48.0,47.01364
2020-01-24-14:50:54,39.3,95.1929,76.5741,48.0,47.01364
2020-01-24-14:50:55,39.3,95.1929,76.7084,48.0,47.01364
2020-01-24-14:50:56,39.3,95.1929,76.7084,48.0,47.01364
2020-01-24-14:50:57,39.3,95.0215,76.7084,48.0,47.01364
2020-01-24-14:50:58,39.3,95.2487,76.7084,48.0,47.01364
2020-01-24-14:50:59,39.3,95.0245,76.5147,48.0,47.01364
2020-01-24-14:51:00,39.3,95.1738,76.7139,48.0,47.01364
2020-01-24-14:51:01,39.3,95.0587,76.7139,48.0,47.01364
2020-01-24-14:51:02,39.3,95.1871,76.7139,48.0,47.01364
2020-01-24-14:51:03,39.3,95.1871,76.5031,48.0,47.01364
2020-01-24-14:51:04,39.3,95.1871,76.6097,48.0,47.01364
2020-01-24-14:51:05,39.3,95.1871,76.6097,48.0,47.01364
2020-01-24-14:51:06,39.3,95.0149,76.5068,48.0,47.01364
2020-01-24-14:51:07,39.3,95.0149,76.5068,48.0,47.01364
2020-01-24-14:51:08,39.3,95.2106,76.6092,48.0,47.01364
2020-01-24-14:51:09,39.3,95.2106,76.7635,48.0,47.01364
2020-01-24-14:51:10,39.3,95.2106,76.5651,48.0,47.01364
2020-01-24-14:51:11,39.3,95.2106,76.5651,48.0,47.01364
2020-01-24-14:51:12,39.3,95.2106,76.7423,48.0,47.01364
2020-01-24-14:51:13,39.3,95.2106,76.5998,48.0,47.01364
2020-01-24-14:51:14,39.3,95.2106,76.5998,48.0,47.01364
