Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2020-01-22-15:15:54,51.9111,94.3532,75.3101,40.0,40.94542
2020-01-22-15:15:55,51.9111,94.3532,75.3101,40.0,40.94542
2020-01-22-15:15:56,51.9111,94.4559,75.3101,40.0,40.94542
2020-01-22-15:15:57,51.9111,94.5588,75.3101,40.0,40.94542
2020-01-22-15:15:58,51.9111,94.5588,75.3101,40.0,40.94542
2020-01-22-15:15:59,51.9111,94.7592,75.3101,40.0,40.94542
2020-01-22-15:16:00,49.9111,94.4917,75.3101,40.0,40.94542
2020-01-22-15:16:01,49.9111,94.6219,75.3101,40.0,40.94542
2020-01-22-15:16:02,49.9111,94.5176,75.3101,40.0,40.94542
2020-01-22-15:16:03,49.9111,94.6533,75.3101,40.0,40.94542
2020-01-22-15:16:04,49.9111,94.4898,75.3101,40.0,40.94542
2020-01-22-15:16:05,49.9111,94.7006,75.3101,40.0,40.94542
2020-01-22-15:16:06,49.9111,94.5714,75.3101,40.0,40.94542
2020-01-22-15:16:07,49.9111,94.3784,75.3101,40.0,40.94542
2020-01-22-15:16:08,49.9111,94.3784,75.6077,40.0,40.94542
2020-01-22-15:16:09,49.9111,94.5355,75.6077,40.0,40.94542
2020-01-22-15:16:10,49.9111,94.3788,75.7247,40.0,40.94542
2020-01-22-15:16:11,49.9111,94.3788,75.5555,40.0,40.94542
2020-01-22-15:16:12,49.9111,94.2511,75.7477,40.0,40.94542
2020-01-22-15:16:13,49.9111,94.2511,75.7477,40.0,40.94542
2020-01-22-15:16:14,49.9111,94.0689,75.7477,40.0,40.94542
2020-01-22-15:16:15,49.9111,94.0689,75.8477,40.0,40.94542
2020-01-22-15:16:16,49.9111,94.0689,75.6983,40.0,40.94542
2020-01-22-15:16:17,49.9111,94.4405,75.6983,40.0,40.94542
2020-01-22-15:16:18,49.9111,94.4405,75.6983,40.0,40.94542
2020-01-22-15:16:19,49.9111,94.4405,75.6983,40.0,40.94542
2020-01-22-15:16:20,48.4516,94.2151,75.6983,40.0,40.94542
2020-01-22-15:16:21,48.4516,94.2151,75.6983,40.0,40.94542
2020-01-22-15:16:22,48.4516,94.016,75.6983,40.0,40.94542
2020-01-22-15:16:23,48.4516,94.139,75.5527,40.0,40.94542
2020-01-22-15:16:24,48.4516,94.139,75.4439,40.0,40.94542
2020-01-22-15:16:25,48.4516,94.4992,75.4439,40.0,40.94542
2020-01-22-15:16:26,48.4516,94.6157,75.3225,40.0,40.94542
2020-01-22-15:16:27,48.4516,94.4302,75.3225,40.0,40.94542
2020-01-22-15:16:28,48.4516,94.4302,75.1529,40.0,40.94542
2020-01-22-15:16:29,48.4516,94.5973,75.3859,40.0,40.94542
2020-01-22-15:16:30,48.4516,94.4553,75.3859,40.0,40.94542
2020-01-22-15:16:31,48.4516,94.3203,75.3859,40.0,40.94542
2020-01-22-15:16:32,48.4516,94.7755,75.7112,40.0,40.94542
2020-01-22-15:16:33,48.4516,94.421,75.7112,40.0,40.94542
2020-01-22-15:16:34,48.4516,94.421,75.7112,40.0,40.94542
2020-01-22-15:16:35,48.4516,94.421,75.7112,40.0,40.94542
2020-01-22-15:16:36,48.4516,94.421,75.7112,40.0,40.94542
2020-01-22-15:16:37,48.4516,94.421,75.7112,40.0,40.94542
2020-01-22-15:16:38,48.4516,94.2208,75.5222,40.0,40.94542
2020-01-22-15:16:39,48.4516,94.5784,75.8135,40.0,40.94542
2020-01-22-15:16:40,49.3322,94.4328,75.6726,40.0,40.94542
2020-01-22-15:16:41,49.3322,94.7156,75.85,40.0,40.94542
2020-01-22-15:16:42,49.3322,94.2064,75.7029,40.0,40.94542
2020-01-22-15:16:43,49.3322,94.3179,75.7029,40.0,40.94542
2020-01-22-15:16:44,49.3322,94.3179,75.7029,40.0,40.94542
2020-01-22-15:16:45,49.3322,94.5,75.7029,40.0,40.94542
2020-01-22-15:16:46,49.3322,94.3274,75.7029,40.0,40.94542
2020-01-22-15:16:47,49.3322,94.212,75.7029,40.0,40.94542
2020-01-22-15:16:48,49.3322,94.212,75.8374,40.0,40.94542
2020-01-22-15:16:49,49.3322,94.5621,75.8374,40.0,40.94542
2020-01-22-15:16:50,49.3322,94.5621,75.6767,40.0,40.94542
2020-01-22-15:16:51,49.3322,94.5621,75.9379,40.0,40.94542
2020-01-22-15:16:52,49.3322,94.5621,75.6802,40.0,40.94542
2020-01-22-15:16:53,49.3322,94.9026,75.847,40.0,40.94542
2020-01-22-15:16:54,49.3322,94.5788,75.6581,40.0,40.94542
2020-01-22-15:16:55,49.3322,94.4762,75.6581,40.0,40.94542
2020-01-22-15:16:56,49.3322,94.4762,75.8583,40.0,40.94542
2020-01-22-15:16:57,49.3322,94.6271,75.5193,40.0,40.94542
2020-01-22-15:16:58,49.3322,95.1085,75.79,40.0,40.94542
2020-01-22-15:16:59,49.3322,94.7279,75.5695,40.0,40.94542
2020-01-22-15:17:00,48.0602,94.558,75.5695,40.0,40.94542
2020-01-22-15:17:01,48.0602,94.927,75.5695,40.0,40.94542
2020-01-22-15:17:02,48.0602,94.5175,75.6763,40.0,40.94542
2020-01-22-15:17:03,48.0602,94.9223,75.6763,40.0,40.94542
2020-01-22-15:17:04,48.0602,94.7716,75.6763,40.0,40.94542
2020-01-22-15:17:05,48.0602,94.8898,75.5659,40.0,40.94542
2020-01-22-15:17:06,48.0602,94.8898,75.7442,40.0,40.94542
2020-01-22-15:17:07,48.0602,94.4735,75.7442,40.0,40.94542
2020-01-22-15:17:08,48.0602,94.6474,75.9259,40.0,40.94542
2020-01-22-15:17:09,48.0602,94.6474,75.9259,40.0,40.94542
2020-01-22-15:17:10,48.0602,94.5463,75.9259,40.0,40.94542
2020-01-22-15:17:11,48.0602,94.5463,75.8121,40.0,40.94542
2020-01-22-15:17:12,48.0602,94.5463,75.8121,40.0,40.94542
2020-01-22-15:17:13,48.0602,94.5463,75.9947,40.0,40.94542
2020-01-22-15:17:14,48.0602,94.7171,75.9947,40.0,40.94542
2020-01-22-15:17:15,48.0602,94.7171,75.8177,40.0,40.94542
2020-01-22-15:17:16,48.0602,94.5935,76.0868,40.0,40.94542
2020-01-22-15:17:17,48.0602,94.4202,75.9782,40.0,40.94542
2020-01-22-15:17:18,48.0602,94.4202,75.9782,40.0,40.94542
2020-01-22-15:17:19,48.0602,94.4202,75.8757,40.0,40.94542
2020-01-22-15:17:20,50.0602,94.2555,75.9919,40.0,40.94542
2020-01-22-15:17:21,50.0602,94.3959,75.9919,40.0,40.94542
2020-01-22-15:17:22,50.0602,94.2436,75.7956,40.0,40.94542
2020-01-22-15:17:23,50.0602,94.7996,75.9091,40.0,40.94542
2020-01-22-15:17:24,50.0602,94.6334,75.7322,40.0,40.94542
2020-01-22-15:17:25,50.0602,94.5206,75.7322,40.0,40.94542
2020-01-22-15:17:26,50.0602,94.6354,75.7322,40.0,40.94542
2020-01-22-15:17:27,50.0602,94.5006,75.7322,40.0,40.94542
2020-01-22-15:17:28,50.0602,94.6109,75.7322,40.0,40.94542
2020-01-22-15:17:29,50.0602,94.6109,75.7322,40.0,40.94542
2020-01-22-15:17:30,50.0602,94.8023,75.7322,40.0,40.94542
2020-01-22-15:17:31,50.0602,94.6787,75.7322,40.0,40.94542
2020-01-22-15:17:32,50.0602,94.9962,75.7322,40.0,40.94542
2020-01-22-15:17:33,50.0602,94.8705,75.8516,40.0,40.94542
2020-01-22-15:17:34,50.0602,94.8705,75.6553,40.0,40.94542
2020-01-22-15:17:35,50.0602,94.996,75.6553,40.0,40.94542
2020-01-22-15:17:36,50.0602,94.7691,75.4121,40.0,40.94542
2020-01-22-15:17:37,50.0602,95.0644,75.8834,40.0,40.94542
2020-01-22-15:17:38,50.0602,95.0644,75.8834,40.0,40.94542
2020-01-22-15:17:39,50.0602,94.5953,75.8834,40.0,40.94542
2020-01-22-15:17:40,50.0602,94.7483,75.7796,40.0,40.94542
2020-01-22-15:17:41,48.0602,94.7483,75.7796,40.0,40.94542
2020-01-22-15:17:42,48.0602,94.7483,75.9222,40.0,40.94542
2020-01-22-15:17:43,48.0602,94.7483,76.0568,40.0,40.94542
2020-01-22-15:17:44,48.0602,95.017,75.9403,40.0,40.94542
2020-01-22-15:17:45,48.0602,94.8945,76.1428,40.0,40.94542
2020-01-22-15:17:46,48.0602,94.8945,76.1428,40.0,40.94542
2020-01-22-15:17:47,48.0602,94.7908,76.0324,40.0,40.94542
2020-01-22-15:17:48,48.0602,95.0517,76.1386,40.0,40.94542
2020-01-22-15:17:49,48.0602,94.6846,75.9735,40.0,40.94542
2020-01-22-15:17:50,48.0602,94.8779,75.9735,40.0,40.94542
2020-01-22-15:17:51,48.0602,94.4944,75.9735,40.0,40.94542
2020-01-22-15:17:52,48.0602,94.7364,75.9735,40.0,40.94542
2020-01-22-15:17:53,48.0602,94.7364,76.2532,40.0,40.94542
2020-01-22-15:17:54,48.0602,94.5506,76.0667,40.0,40.94542
2020-01-22-15:17:55,48.0602,94.8729,76.2264,40.0,40.94542
2020-01-22-15:17:56,48.0602,94.5593,75.9251,40.0,40.94542
2020-01-22-15:17:57,48.0602,94.9427,75.9251,40.0,40.94542
2020-01-22-15:17:58,48.0602,94.9427,75.9251,40.0,40.94542
2020-01-22-15:17:59,48.0602,94.6594,75.9251,40.0,40.94542
2020-01-22-15:18:00,48.0602,94.9901,76.0438,40.0,40.94542
2020-01-22-15:18:01,46.0602,94.8056,75.9053,40.0,40.94542
2020-01-22-15:18:02,46.0602,95.0739,76.007,40.0,40.94542
2020-01-22-15:18:03,46.0602,95.0739,76.007,40.0,40.94542
2020-01-22-15:18:04,46.0602,94.8334,76.007,40.0,40.94542
2020-01-22-15:18:05,46.0602,95.0511,76.1235,40.0,40.94542
2020-01-22-15:18:06,46.0602,95.0511,75.9125,40.0,40.94542
2020-01-22-15:18:07,46.0602,95.0511,75.9125,40.0,40.94542
2020-01-22-15:18:08,46.0602,94.8195,75.9125,40.0,40.94542
2020-01-22-15:18:09,46.0602,95.0013,76.1379,40.0,40.94542
2020-01-22-15:18:10,46.0602,94.8065,76.1379,40.0,40.94542
2020-01-22-15:18:11,46.0602,94.5644,76.1379,40.0,40.94542
2020-01-22-15:18:12,46.0602,94.8866,76.0145,40.0,40.94542
2020-01-22-15:18:13,46.0602,94.8866,76.0145,40.0,40.94542
2020-01-22-15:18:14,46.0602,94.8866,76.1565,40.0,40.94542
2020-01-22-15:18:15,46.0602,94.7205,76.1565,40.0,40.94542
2020-01-22-15:18:16,46.0602,94.9639,76.1565,40.0,40.94542
2020-01-22-15:18:17,46.0602,95.0774,76.3604,40.0,40.94542
2020-01-22-15:18:18,46.0602,94.8228,76.1722,40.0,40.94542
2020-01-22-15:18:19,46.0602,94.8228,76.3639,40.0,40.94542
2020-01-22-15:18:20,46.0602,94.668,76.1897,40.0,40.94542
2020-01-22-15:18:21,48.0602,94.668,76.0811,40.0,40.94542
2020-01-22-15:18:22,48.0602,94.668,76.3282,40.0,40.94542
2020-01-22-15:18:23,48.0602,94.9479,76.1147,40.0,40.94542
2020-01-22-15:18:24,48.0602,94.8467,76.3555,40.0,40.94542
2020-01-22-15:18:25,48.0602,94.616,76.3555,40.0,40.94542
2020-01-22-15:18:26,48.0602,94.7253,76.1603,40.0,40.94542
2020-01-22-15:18:27,48.0602,95.0392,76.1603,40.0,40.94542
2020-01-22-15:18:28,48.0602,94.768,76.0378,40.0,40.94542
2020-01-22-15:18:29,48.0602,94.8998,76.0378,40.0,40.94542
2020-01-22-15:18:30,48.0602,95.1062,76.0378,40.0,40.94542
2020-01-22-15:18:31,48.0602,94.941,76.0378,40.0,40.94542
2020-01-22-15:18:32,48.0602,95.2285,76.0378,40.0,40.94542
2020-01-22-15:18:33,48.0602,94.9299,76.0378,40.0,40.94542
2020-01-22-15:18:34,48.0602,95.0992,75.8123,40.0,40.94542
2020-01-22-15:18:35,48.0602,95.0992,75.8123,40.0,40.94542
2020-01-22-15:18:36,48.0602,95.0992,75.8123,40.0,40.94542
2020-01-22-15:18:37,48.0602,95.0992,76.0465,40.0,40.94542
2020-01-22-15:18:38,48.0602,94.8719,75.922,40.0,40.94542
2020-01-22-15:18:39,48.0602,94.8719,75.922,40.0,40.94542
2020-01-22-15:18:40,48.0602,95.0056,75.8127,40.0,40.94542
2020-01-22-15:18:41,46.0602,94.9026,76.0167,40.0,40.94542
2020-01-22-15:18:42,46.0602,94.9026,76.0167,40.0,40.94542
2020-01-22-15:18:43,46.0602,94.9026,76.1677,40.0,40.94542
2020-01-22-15:18:44,46.0602,94.9026,76.1677,40.0,40.94542
2020-01-22-15:18:45,46.0602,94.9026,76.1677,40.0,40.94542
2020-01-22-15:18:46,46.0602,95.0241,76.305,40.0,40.94542
2020-01-22-15:18:47,46.0602,95.0241,76.4298,40.0,40.94542
2020-01-22-15:18:48,46.0602,95.0241,76.4298,40.0,40.94542
2020-01-22-15:18:49,46.0602,94.7278,76.2397,40.0,40.94542
2020-01-22-15:18:50,46.0602,94.91,76.3445,40.0,40.94542
2020-01-22-15:18:51,46.0602,94.7996,76.3445,40.0,40.94542
2020-01-22-15:18:52,46.0602,94.6833,76.4835,40.0,40.94542
2020-01-22-15:18:53,46.0602,94.6833,76.3543,40.0,40.94542
2020-01-22-15:18:54,46.0602,94.8872,76.5423,40.0,40.94542
2020-01-22-15:18:55,46.0602,94.8872,76.4088,40.0,40.94542
2020-01-22-15:18:56,46.0602,94.5198,76.1954,40.0,40.94542
2020-01-22-15:18:57,46.0602,94.8598,76.5014,40.0,40.94542
2020-01-22-15:18:58,46.0602,94.8598,76.2072,40.0,40.94542
2020-01-22-15:18:59,46.0602,95.1571,76.3315,40.0,40.94542
2020-01-22-15:19:00,46.0602,95.0542,76.1349,40.0,40.94542
2020-01-22-15:19:01,44.0602,95.248,76.307,40.0,40.94542
2020-01-22-15:19:02,44.0602,95.0225,76.1846,40.0,40.94542
2020-01-22-15:19:03,44.0602,94.9191,76.3351,40.0,40.94542
2020-01-22-15:19:04,44.0602,94.9191,76.5175,40.0,40.94542
2020-01-22-15:19:05,44.0602,95.0668,76.1301,40.0,40.94542
2020-01-22-15:19:06,44.0602,95.4365,76.3116,40.0,40.94542
2020-01-22-15:19:07,44.0602,95.1164,76.0727,40.0,40.94542
2020-01-22-15:19:08,44.0602,95.1164,76.0727,40.0,40.94542
2020-01-22-15:19:09,44.0602,95.2938,76.2823,40.0,40.94542
2020-01-22-15:19:10,44.0602,95.0891,76.1302,40.0,40.94542
2020-01-22-15:19:11,44.0602,95.0891,76.2649,40.0,40.94542
2020-01-22-15:19:12,44.0602,94.7192,76.2649,40.0,40.94542
2020-01-22-15:19:13,44.0602,95.2819,76.3667,40.0,40.94542
2020-01-22-15:19:14,44.0602,94.808,76.3667,40.0,40.94542
2020-01-22-15:19:15,44.0602,94.808,76.3667,40.0,40.94542
2020-01-22-15:19:16,44.0602,95.0158,76.5631,40.0,40.94542
2020-01-22-15:19:17,44.0602,95.0158,76.5631,40.0,40.94542
2020-01-22-15:19:18,44.0602,95.0158,76.338,40.0,40.94542
2020-01-22-15:19:19,44.0602,94.854,76.4841,40.0,40.94542
2020-01-22-15:19:20,44.0602,94.854,76.2386,40.0,40.94542
2020-01-22-15:19:21,46.0602,94.7242,76.2386,40.0,40.94542
2020-01-22-15:19:22,46.0602,94.855,76.4803,40.0,40.94542
2020-01-22-15:19:23,46.0602,94.855,76.3445,40.0,40.94542
2020-01-22-15:19:24,46.0602,94.6911,76.579,40.0,40.94542
2020-01-22-15:19:25,46.0602,94.6911,76.4053,40.0,40.94542
2020-01-22-15:19:26,46.0602,94.9733,76.4053,40.0,40.94542
2020-01-22-15:19:27,46.0602,94.9733,76.4053,40.0,40.94542
2020-01-22-15:19:28,46.0602,94.9733,76.2222,40.0,40.94542
2020-01-22-15:19:29,46.0602,95.15,76.2222,40.0,40.94542
2020-01-22-15:19:30,46.0602,95.0426,76.2222,40.0,40.94542
2020-01-22-15:19:31,46.0602,95.3417,76.2222,40.0,40.94542
2020-01-22-15:19:32,46.0602,95.186,76.2222,40.0,40.94542
2020-01-22-15:19:33,46.0602,95.186,76.3422,40.0,40.94542
2020-01-22-15:19:34,46.0602,95.186,76.201,40.0,40.94542
2020-01-22-15:19:35,46.0602,94.9564,76.201,40.0,40.94542
2020-01-22-15:19:36,46.0602,95.2848,76.3192,40.0,40.94542
2020-01-22-15:19:37,46.0602,95.0585,76.3192,40.0,40.94542
2020-01-22-15:19:38,46.0602,95.2056,76.5278,40.0,40.94542
2020-01-22-15:19:39,46.0602,95.2056,76.32,40.0,40.94542
2020-01-22-15:19:40,46.0602,94.9797,76.32,40.0,40.94542
2020-01-22-15:19:41,44.3347,95.2185,76.32,40.0,40.94542
2020-01-22-15:19:42,44.3347,95.2185,76.32,40.0,40.94542
2020-01-22-15:19:43,44.3347,94.9708,76.1207,40.0,40.94542
2020-01-22-15:19:44,44.3347,94.9708,76.1207,40.0,40.94542
2020-01-22-15:19:45,44.3347,95.1012,76.1207,40.0,40.94542
2020-01-22-15:19:46,44.3347,95.1012,76.5123,40.0,40.94542
2020-01-22-15:19:47,44.3347,94.8797,76.5123,41.0,40.94542
2020-01-22-15:19:48,44.3347,94.8797,76.5123,41.0,41.04752
2020-01-22-15:19:49,44.3347,94.8797,76.5123,42.0,41.1854
2020-01-22-15:19:50,44.3347,94.8797,76.5123,42.0,41.42658
2020-01-22-15:19:51,44.3347,94.8797,76.5123,42.0,41.70524
2020-01-22-15:19:52,44.3347,94.6747,76.5123,43.0,41.98785
2020-01-22-15:19:53,44.3347,95.0219,76.5123,43.0,42.37645
2020-01-22-15:19:54,44.3347,94.8429,76.5123,44.0,42.65814
2020-01-22-15:19:55,44.3347,95.0395,76.5123,44.0,43.04998
2020-01-22-15:19:56,44.3347,95.0395,76.5123,45.0,43.29268
2020-01-22-15:19:57,44.3347,94.8665,76.2456,45.0,43.61031
2020-01-22-15:19:58,44.3347,95.0564,76.5356,46.0,44.07845
2020-01-22-15:19:59,44.3347,95.0564,76.5356,46.0,44.36117
2020-01-22-15:20:00,44.3347,95.0564,76.2558,47.0,44.7259
2020-01-22-15:20:01,42.3347,95.0564,76.2558,47.0,45.00652
2020-01-22-15:20:02,42.3347,95.1777,76.2558,48.0,45.46265
2020-01-22-15:20:03,42.3347,95.1777,76.2558,48.0,45.74581
2020-01-22-15:20:04,42.3347,95.1777,76.3899,48.0,46.20126
2020-01-22-15:20:05,42.3347,95.3076,76.3899,48.0,46.48546
2020-01-22-15:20:06,42.3347,95.0878,76.3899,48.0,46.77343
2020-01-22-15:20:07,42.3347,95.1967,76.1618,48.0,46.91959
2020-01-22-15:20:08,42.3347,95.1967,76.303,48.0,47.0638
2020-01-22-15:20:09,42.3347,95.1967,76.303,48.0,47.0638
2020-01-22-15:20:10,42.3347,95.0836,76.5969,48.0,47.0638
2020-01-22-15:20:11,42.3347,95.0836,76.4183,48.0,47.0638
2020-01-22-15:20:12,42.3347,94.9735,76.4183,48.0,47.0638
2020-01-22-15:20:13,42.3347,94.9735,76.605,48.0,47.0638
2020-01-22-15:20:14,42.3347,95.0737,76.605,48.0,47.0638
2020-01-22-15:20:15,42.3347,95.1939,76.605,48.0,47.0638
2020-01-22-15:20:16,42.3347,95.1939,76.605,48.0,47.0638
2020-01-22-15:20:17,42.3347,95.1939,76.7643,48.0,47.0638
2020-01-22-15:20:18,42.3347,94.8688,76.7643,48.0,47.0638
2020-01-22-15:20:19,42.3347,94.8688,76.468,48.0,47.0638
2020-01-22-15:20:20,42.3347,95.1105,76.8251,48.0,47.0638
2020-01-22-15:20:21,40.3347,95.1105,76.5647,48.0,47.0638
2020-01-22-15:20:22,40.3347,95.1105,76.6748,48.0,47.0638
2020-01-22-15:20:23,40.3347,95.1105,76.6748,48.0,47.0638
2020-01-22-15:20:24,40.3347,94.9866,76.4435,48.0,47.0638
2020-01-22-15:20:25,40.3347,95.221,76.6259,48.0,47.0638
2020-01-22-15:20:26,40.3347,94.9003,76.4241,48.0,47.0638
2020-01-22-15:20:27,40.3347,95.0671,76.7113,48.0,47.0638
2020-01-22-15:20:28,40.3347,94.9536,76.4121,48.0,47.0638
2020-01-22-15:20:29,40.3347,94.8173,76.2643,48.0,47.0638
2020-01-22-15:20:30,40.3347,94.9772,76.4689,48.0,47.0638
2020-01-22-15:20:31,40.3347,94.9772,76.4689,48.0,47.0638
2020-01-22-15:20:32,40.3347,95.0856,76.4689,48.0,47.0638
2020-01-22-15:20:33,40.3347,95.0856,76.4689,48.0,47.0638
2020-01-22-15:20:34,40.3347,94.8993,76.4689,48.0,47.0638
2020-01-22-15:20:35,40.3347,95.1281,76.4689,48.0,47.0638
2020-01-22-15:20:36,40.3347,95.0147,76.4689,48.0,47.0638
2020-01-22-15:20:37,40.3347,95.0147,76.4689,48.0,47.0638
2020-01-22-15:20:38,40.3347,95.1817,76.4689,48.0,47.0638
2020-01-22-15:20:39,40.3347,95.1817,76.3687,48.0,47.0638
2020-01-22-15:20:40,40.3347,95.1817,76.4858,48.0,47.0638
2020-01-22-15:20:41,39.3,94.9034,76.4858,48.0,47.0638
2020-01-22-15:20:42,39.3,94.9034,76.4858,48.0,47.0638
2020-01-22-15:20:43,39.3,95.1157,76.4858,48.0,47.0638
2020-01-22-15:20:44,39.3,94.9553,76.4858,48.0,47.0638
2020-01-22-15:20:45,39.3,94.9553,76.6058,48.0,47.0638
2020-01-22-15:20:46,39.3,94.9553,76.6058,48.0,47.0638
2020-01-22-15:20:47,39.3,95.1,76.6058,48.0,47.0638
2020-01-22-15:20:48,39.3,94.9737,76.6058,48.0,47.0638
2020-01-22-15:20:49,39.3,94.9737,76.4656,48.0,47.0638
2020-01-22-15:20:50,39.3,94.9737,76.6171,48.0,47.0638
2020-01-22-15:20:51,39.3,94.8424,76.6171,48.0,47.0638
2020-01-22-15:20:52,39.3,95.1084,76.6171,48.0,47.0638
2020-01-22-15:20:53,39.3,94.9375,76.6171,48.0,47.0638
2020-01-22-15:20:54,39.3,94.9375,76.4814,48.0,47.0638
2020-01-22-15:20:55,39.3,94.9375,76.4814,48.0,47.0638
2020-01-22-15:20:56,39.3,94.9375,76.6201,48.0,47.0638
2020-01-22-15:20:57,39.3,94.9375,76.3034,48.0,47.0638
2020-01-22-15:20:58,39.3,94.9375,76.4328,48.0,47.0638
2020-01-22-15:20:59,39.3,94.9375,76.4328,48.0,47.0638
2020-01-22-15:21:00,39.3,94.9375,76.1979,48.0,47.0638
2020-01-22-15:21:01,39.3,94.8217,76.4384,48.0,47.0638
2020-01-22-15:21:02,39.3,95.0022,76.4384,48.0,47.0638
2020-01-22-15:21:03,39.3,94.8863,76.4384,48.0,47.0638
2020-01-22-15:21:04,39.3,94.8863,76.4384,48.0,47.0638
2020-01-22-15:21:05,39.3,94.8863,76.4384,48.0,47.0638
2020-01-22-15:21:06,39.3,94.8863,76.4384,48.0,47.0638
2020-01-22-15:21:07,39.3,95.1306,76.4384,48.0,47.0638
2020-01-22-15:21:08,39.3,95.1306,76.1826,48.0,47.0638
2020-01-22-15:21:09,39.3,95.1306,76.6945,48.0,47.0638
2020-01-22-15:21:10,39.3,95.1306,76.4395,48.0,47.0638
2020-01-22-15:21:11,39.3,94.8853,76.4395,48.0,47.0638
2020-01-22-15:21:12,39.3,94.9979,76.5948,48.0,47.0638
2020-01-22-15:21:13,39.3,94.9979,76.4072,48.0,47.0638
2020-01-22-15:21:14,39.3,95.1037,76.6298,48.0,47.0638
2020-01-22-15:21:15,39.3,94.8551,76.2813,48.0,47.0638
