Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2020-07-15-08:11:22,47.1968,93.6743,75.2747,72.0,72.0
2020-07-15-08:11:23,47.1968,93.7811,75.2747,72.0,72.0
2020-07-15-08:11:24,47.1968,93.7811,75.0846,72.0,72.0
2020-07-15-08:11:25,47.1968,94.0161,74.964,72.0,72.0
2020-07-15-08:11:26,47.1968,94.0161,75.3378,72.0,72.0
2020-07-15-08:11:27,47.1968,93.8724,74.9862,72.0,72.0
2020-07-15-08:11:28,47.1968,94.06,74.9862,72.0,72.0
2020-07-15-08:11:29,47.1968,93.8592,75.1072,72.0,72.0
2020-07-15-08:11:30,47.1968,94.1864,74.9488,72.0,72.0
2020-07-15-08:11:31,47.1968,94.1864,74.9488,72.0,72.0
2020-07-15-08:11:32,47.1968,94.0093,74.9488,72.0,72.0
2020-07-15-08:11:33,47.1968,94.0093,74.9488,72.0,72.0
2020-07-15-08:11:34,47.1968,93.7983,74.9488,72.0,72.0
2020-07-15-08:11:35,47.1968,93.7983,74.9488,72.0,72.0
2020-07-15-08:11:36,47.1968,94.1602,74.7784,72.0,72.0
2020-07-15-08:11:37,47.1968,94.0471,74.9441,72.0,72.0
2020-07-15-08:11:38,47.1968,94.2869,74.9441,72.0,72.0
2020-07-15-08:11:39,47.1968,94.0702,74.9441,72.0,72.0
2020-07-15-08:11:40,47.1968,94.0702,74.9441,72.0,72.0
2020-07-15-08:11:41,45.7055,94.0702,74.9441,72.0,72.0
2020-07-15-08:11:42,45.7055,94.0702,74.9441,72.0,72.0
2020-07-15-08:11:43,45.7055,93.902,75.1006,72.0,72.0
2020-07-15-08:11:44,45.7055,93.6198,75.2051,72.0,72.0
2020-07-15-08:11:45,45.7055,93.8529,75.3242,72.0,72.0
2020-07-15-08:11:46,45.7055,93.8529,74.9482,72.0,72.0
2020-07-15-08:11:47,45.7055,93.8529,75.2316,72.0,72.0
2020-07-15-08:11:48,45.7055,93.8529,75.2316,72.0,72.0
2020-07-15-08:11:49,45.7055,93.5572,75.2316,72.0,72.0
2020-07-15-08:11:50,45.7055,93.8303,75.4088,72.0,72.0
2020-07-15-08:11:51,45.7055,93.8303,75.1513,72.0,72.0
2020-07-15-08:11:52,45.7055,93.8303,75.2736,72.0,72.0
2020-07-15-08:11:53,45.7055,93.8303,75.4839,72.0,72.0
2020-07-15-08:11:54,45.7055,93.7185,75.188,72.0,72.0
2020-07-15-08:11:55,45.7055,93.899,75.4684,72.0,72.0
2020-07-15-08:11:56,45.7055,93.5798,75.3463,72.0,72.0
2020-07-15-08:11:57,45.7055,93.7849,75.0619,72.0,72.0
2020-07-15-08:11:58,45.7055,93.6312,75.2869,72.0,72.0
2020-07-15-08:11:59,45.7055,93.6312,75.0017,72.0,72.0
2020-07-15-08:12:00,45.7055,93.8609,75.1825,72.0,72.0
2020-07-15-08:12:01,47.7055,93.5084,74.9908,72.0,72.0
2020-07-15-08:12:02,47.7055,93.9354,74.9908,72.0,72.0
2020-07-15-08:12:03,47.7055,93.7196,75.1268,72.0,72.0
2020-07-15-08:12:04,47.7055,93.7196,74.9924,72.0,72.0
2020-07-15-08:12:05,47.7055,93.9872,75.1368,72.0,72.0
2020-07-15-08:12:06,47.7055,93.7801,74.9597,72.0,72.0
2020-07-15-08:12:07,47.7055,94.0034,74.9597,72.0,72.0
2020-07-15-08:12:08,47.7055,93.8487,74.9597,72.0,72.0
2020-07-15-08:12:09,47.7055,94.0851,74.9597,72.0,72.0
2020-07-15-08:12:10,47.7055,94.1912,75.0646,72.0,72.0
2020-07-15-08:12:11,47.7055,93.9769,74.8333,72.0,72.0
2020-07-15-08:12:12,47.7055,94.1699,74.8333,72.0,72.0
2020-07-15-08:12:13,47.7055,94.1699,74.8333,72.0,72.0
2020-07-15-08:12:14,47.7055,93.8692,74.9609,72.0,72.0
2020-07-15-08:12:15,47.7055,94.1293,74.9609,72.0,72.0
2020-07-15-08:12:16,47.7055,93.7771,74.9609,72.0,72.0
2020-07-15-08:12:17,47.7055,94.091,74.7838,72.0,72.0
2020-07-15-08:12:18,47.7055,94.091,75.2495,72.0,72.0
2020-07-15-08:12:19,47.7055,93.7563,74.9231,72.0,72.0
2020-07-15-08:12:20,47.7055,94.0695,74.9231,72.0,72.0
2020-07-15-08:12:21,45.7055,93.9634,74.9231,72.0,72.0
2020-07-15-08:12:22,45.7055,93.9634,74.9231,72.0,72.0
2020-07-15-08:12:23,45.7055,93.9634,75.2414,72.0,72.0
2020-07-15-08:12:24,45.7055,93.8283,74.97,72.0,72.0
2020-07-15-08:12:25,45.7055,93.8283,75.339,72.0,72.0
2020-07-15-08:12:26,45.7055,93.6655,75.0222,72.0,72.0
2020-07-15-08:12:27,45.7055,93.8012,75.0222,72.0,72.0
2020-07-15-08:12:28,45.7055,93.8012,75.3089,72.0,72.0
2020-07-15-08:12:29,45.7055,93.9121,75.3089,72.0,72.0
2020-07-15-08:12:30,45.7055,93.6611,75.1648,72.0,72.0
2020-07-15-08:12:31,45.7055,93.6611,75.1648,72.0,72.0
2020-07-15-08:12:32,45.7055,93.8466,75.0225,72.0,72.0
2020-07-15-08:12:33,45.7055,93.8466,75.3644,72.0,72.0
2020-07-15-08:12:34,45.7055,93.4689,75.0524,72.0,72.0
2020-07-15-08:12:35,45.7055,93.9382,75.2484,72.0,72.0
2020-07-15-08:12:36,45.7055,93.7053,75.2484,72.0,72.0
2020-07-15-08:12:37,45.7055,93.8188,75.2484,72.0,72.0
2020-07-15-08:12:38,45.7055,93.6376,75.2484,72.0,72.0
2020-07-15-08:12:39,45.7055,93.743,75.2484,72.0,72.0
2020-07-15-08:12:40,45.7055,93.743,75.0806,72.0,72.0
2020-07-15-08:12:41,47.7055,93.743,75.0806,72.0,72.0
2020-07-15-08:12:42,47.7055,93.8939,75.0806,72.0,72.0
2020-07-15-08:12:43,47.7055,93.7593,75.0806,72.0,72.0
2020-07-15-08:12:44,47.7055,93.7593,75.0806,72.0,72.0
2020-07-15-08:12:45,47.7055,93.7593,75.0806,72.0,72.0
2020-07-15-08:12:46,47.7055,93.9319,74.9445,72.0,72.0
2020-07-15-08:12:47,47.7055,93.9319,74.9445,72.0,72.0
2020-07-15-08:12:48,47.7055,94.0839,74.9445,72.0,72.0
2020-07-15-08:12:49,47.7055,94.0839,74.9445,72.0,72.0
2020-07-15-08:12:50,47.7055,93.7855,74.699,72.0,72.0
2020-07-15-08:12:51,47.7055,93.976,74.699,72.0,72.0
2020-07-15-08:12:52,47.7055,93.8697,75.0256,72.0,72.0
2020-07-15-08:12:53,47.7055,93.8697,74.6703,72.0,72.0
2020-07-15-08:12:54,47.7055,94.2922,74.9872,72.0,72.0
2020-07-15-08:12:55,47.7055,94.0454,74.9872,72.0,72.0
2020-07-15-08:12:56,47.7055,94.0454,74.9872,72.0,72.0
2020-07-15-08:12:57,47.7055,94.1501,74.9872,72.0,72.0
2020-07-15-08:12:58,47.7055,93.9517,74.8782,72.0,72.0
2020-07-15-08:12:59,47.7055,94.0689,75.0884,72.0,72.0
2020-07-15-08:13:00,47.7055,94.0689,74.8369,72.0,72.0
2020-07-15-08:13:01,47.0854,93.7971,74.8369,72.0,72.0
2020-07-15-08:13:02,47.0854,94.0154,74.9484,72.0,72.0
2020-07-15-08:13:03,47.0854,93.8485,74.9484,72.0,72.0
2020-07-15-08:13:04,47.0854,93.8485,75.1601,72.0,72.0
2020-07-15-08:13:05,47.0854,93.7442,74.9382,72.0,72.0
2020-07-15-08:13:06,47.0854,93.7442,74.9382,72.0,72.0
2020-07-15-08:13:07,47.0854,93.7442,74.9382,72.0,72.0
2020-07-15-08:13:08,47.0854,93.7442,75.1888,72.0,72.0
2020-07-15-08:13:09,47.0854,93.9223,75.3718,72.0,72.0
2020-07-15-08:13:10,47.0854,93.6294,75.008,72.0,72.0
2020-07-15-08:13:11,47.0854,93.6294,75.008,72.0,72.0
2020-07-15-08:13:12,47.0854,93.6294,75.008,72.0,72.0
2020-07-15-08:13:13,47.0854,93.8054,75.008,72.0,72.0
2020-07-15-08:13:14,47.0854,93.9176,75.008,72.0,72.0
2020-07-15-08:13:15,47.0854,93.7833,75.008,72.0,72.0
2020-07-15-08:13:16,47.0854,94.0215,75.3572,72.0,72.0
2020-07-15-08:13:17,47.0854,94.0215,74.9729,72.0,72.0
2020-07-15-08:13:18,47.0854,93.6959,74.9729,72.0,72.0
2020-07-15-08:13:19,47.0854,94.1477,74.9729,72.0,72.0
2020-07-15-08:13:20,47.0854,93.8148,74.9729,72.0,72.0
2020-07-15-08:13:21,46.2501,94.1106,74.9729,72.0,72.0
2020-07-15-08:13:22,46.2501,94.1106,74.9729,72.0,72.0
2020-07-15-08:13:23,46.2501,93.7639,74.9729,72.0,72.0
2020-07-15-08:13:24,46.2501,93.9185,74.9729,72.0,72.0
2020-07-15-08:13:25,46.2501,93.9185,74.9729,72.0,72.0
2020-07-15-08:13:26,46.2501,93.9185,74.9729,72.0,72.0
2020-07-15-08:13:27,46.2501,93.8152,74.7067,72.0,72.0
2020-07-15-08:13:28,46.2501,93.8152,74.8515,72.0,72.0
2020-07-15-08:13:29,46.2501,93.8152,74.9816,72.0,72.0
2020-07-15-08:13:30,46.2501,93.8152,74.8724,72.0,72.0
2020-07-15-08:13:31,46.2501,93.8152,74.9898,72.0,72.0
2020-07-15-08:13:32,46.2501,93.8152,74.9898,72.0,72.0
2020-07-15-08:13:33,46.2501,93.8152,74.9898,72.0,72.0
2020-07-15-08:13:34,46.2501,93.8152,74.9898,72.0,72.0
2020-07-15-08:13:35,46.2501,93.5003,74.9898,72.0,72.0
2020-07-15-08:13:36,46.2501,93.7388,74.9898,72.0,72.0
2020-07-15-08:13:37,46.2501,93.7388,74.9898,72.0,72.0
2020-07-15-08:13:38,46.2501,93.7388,74.9898,72.0,72.0
2020-07-15-08:13:39,46.2501,93.7388,74.9898,72.0,72.0
2020-07-15-08:13:40,46.2501,93.7388,74.9898,72.0,72.0
2020-07-15-08:13:41,47.1617,93.8653,74.9898,72.0,72.0
2020-07-15-08:13:42,47.1617,93.7179,74.9898,72.0,72.0
2020-07-15-08:13:43,47.1617,93.4958,75.3648,72.0,72.0
2020-07-15-08:13:44,47.1617,93.681,75.1103,72.0,72.0
2020-07-15-08:13:45,47.1617,93.681,74.9857,72.0,72.0
2020-07-15-08:13:46,47.1617,93.8828,74.9857,72.0,72.0
2020-07-15-08:13:47,47.1617,93.7374,74.9857,72.0,72.0
2020-07-15-08:13:48,47.1617,93.7374,74.9857,72.0,72.0
2020-07-15-08:13:49,47.1617,93.7374,74.9857,72.0,72.0
2020-07-15-08:13:50,47.1617,93.7374,74.9857,72.0,72.0
2020-07-15-08:13:51,47.1617,94.0513,74.9857,72.0,72.0
2020-07-15-08:13:52,47.1617,94.0513,74.868,72.0,72.0
2020-07-15-08:13:53,47.1617,93.7571,75.0215,72.0,72.0
2020-07-15-08:13:54,47.1617,93.9283,74.7944,72.0,72.0
2020-07-15-08:13:55,47.1617,93.9283,74.7944,72.0,72.0
2020-07-15-08:13:56,47.1617,94.1037,74.9546,72.0,72.0
2020-07-15-08:13:57,47.1617,93.9302,74.9546,72.0,72.0
2020-07-15-08:13:58,47.1617,93.9302,74.9546,72.0,72.0
2020-07-15-08:13:59,47.1617,93.9302,74.852,72.0,72.0
2020-07-15-08:14:00,47.1617,93.9302,74.6705,72.0,72.0
2020-07-15-08:14:01,47.5395,94.054,74.9871,72.0,72.0
2020-07-15-08:14:02,47.5395,94.054,74.9871,72.0,72.0
2020-07-15-08:14:03,47.5395,94.054,74.9871,72.0,72.0
2020-07-15-08:14:04,47.5395,94.054,74.9871,72.0,72.0
2020-07-15-08:14:05,47.5395,93.7908,74.9871,72.0,72.0
2020-07-15-08:14:06,47.5395,93.7908,74.9871,72.0,72.0
2020-07-15-08:14:07,47.5395,93.9536,74.9871,72.0,72.0
2020-07-15-08:14:08,47.5395,93.9536,74.9871,72.0,72.0
2020-07-15-08:14:09,47.5395,93.7581,74.9871,72.0,72.0
2020-07-15-08:14:10,47.5395,93.5215,74.9871,72.0,72.0
2020-07-15-08:14:11,47.5395,93.8724,74.9871,72.0,72.0
2020-07-15-08:14:12,47.5395,93.8724,74.8025,72.0,72.0
2020-07-15-08:14:13,47.5395,93.8724,74.9479,72.0,72.0
2020-07-15-08:14:14,47.5395,93.7066,74.9479,72.0,72.0
2020-07-15-08:14:15,47.5395,93.8891,74.9479,72.0,72.0
2020-07-15-08:14:16,47.5395,93.594,74.9479,72.0,72.0
2020-07-15-08:14:17,47.5395,93.8893,74.9479,72.0,72.0
2020-07-15-08:14:18,47.5395,93.7408,74.9479,72.0,72.0
2020-07-15-08:14:19,47.5395,93.7408,75.1723,72.0,72.0
2020-07-15-08:14:20,47.5395,93.9331,75.1723,72.0,72.0
2020-07-15-08:14:21,48.5835,93.7735,74.8443,72.0,72.0
2020-07-15-08:14:22,48.5835,93.8955,74.8443,72.0,72.0
2020-07-15-08:14:23,48.5835,93.7699,74.7275,72.0,72.0
2020-07-15-08:14:24,48.5835,93.9039,74.9204,72.0,72.0
2020-07-15-08:14:25,48.5835,93.9039,75.0575,72.0,72.0
2020-07-15-08:14:26,48.5835,93.7691,74.7055,72.0,72.0
2020-07-15-08:14:27,48.5835,93.7691,74.7055,72.0,72.0
2020-07-15-08:14:28,48.5835,93.9099,74.9646,72.0,72.0
2020-07-15-08:14:29,48.5835,93.7847,74.9646,72.0,72.0
2020-07-15-08:14:30,48.5835,93.7847,74.761,72.0,72.0
2020-07-15-08:14:31,48.5835,93.7847,74.9075,72.0,72.0
2020-07-15-08:14:32,48.5835,94.1653,74.9075,72.0,72.0
2020-07-15-08:14:33,48.5835,93.8253,74.9075,72.0,72.0
2020-07-15-08:14:34,48.5835,93.8253,74.9075,72.0,72.0
2020-07-15-08:14:35,48.5835,94.092,74.9075,72.0,72.0
2020-07-15-08:14:36,48.5835,93.8048,74.9075,72.0,72.0
2020-07-15-08:14:37,48.5835,93.8048,74.8042,72.0,72.0
2020-07-15-08:14:38,48.5835,94.0129,74.9163,72.0,72.0
2020-07-15-08:14:39,48.5835,94.0129,74.6431,72.0,72.0
2020-07-15-08:14:40,48.5835,93.8744,74.9437,72.0,72.0
2020-07-15-08:14:41,48.8426,93.7305,74.9437,72.0,72.0
2020-07-15-08:14:42,48.8426,93.7305,74.9437,72.0,72.0
2020-07-15-08:14:43,48.8426,93.7305,74.9437,72.0,72.0
2020-07-15-08:14:44,48.8426,93.7305,74.9437,72.0,72.0
2020-07-15-08:14:45,48.8426,93.5914,75.0664,72.0,72.0
2020-07-15-08:14:46,48.8426,93.7662,74.9425,72.0,72.0
2020-07-15-08:14:47,48.8426,93.7662,74.9425,72.0,72.0
2020-07-15-08:14:48,48.8426,93.7662,74.9425,72.0,72.0
2020-07-15-08:14:49,48.8426,93.5227,74.9425,72.0,72.0
2020-07-15-08:14:50,48.8426,93.6366,74.9425,72.0,72.0
2020-07-15-08:14:51,48.8426,93.766,75.0831,72.0,72.0
2020-07-15-08:14:52,48.8426,93.5988,74.6576,72.0,72.0
2020-07-15-08:14:53,48.8426,93.814,74.9704,72.0,72.0
2020-07-15-08:14:54,48.8426,93.814,74.7014,72.0,72.0
2020-07-15-08:14:55,48.8426,94.0773,74.7014,72.0,72.0
2020-07-15-08:14:56,48.8426,93.7774,74.9007,72.0,72.0
2020-07-15-08:14:57,48.8426,94.0818,74.9007,72.0,72.0
2020-07-15-08:14:58,48.8426,93.7818,74.6575,72.0,72.0
2020-07-15-08:14:59,48.8426,93.7818,74.6575,72.0,72.0
2020-07-15-08:15:00,48.8426,93.8956,74.9633,72.0,72.0
2020-07-15-08:15:01,48.0177,93.8956,74.5998,72.0,72.0
2020-07-15-08:15:02,48.0177,94.0717,74.7995,72.0,72.0
2020-07-15-08:15:03,48.0177,93.8353,74.9853,72.0,72.0
2020-07-15-08:15:04,48.0177,94.0095,74.8498,72.0,72.0
2020-07-15-08:15:05,48.0177,94.0095,74.7462,72.0,72.0
2020-07-15-08:15:06,48.0177,94.0095,74.934,72.0,72.0
2020-07-15-08:15:07,48.0177,93.8228,74.934,72.0,72.0
2020-07-15-08:15:08,48.0177,93.7228,74.7948,72.0,72.0
2020-07-15-08:15:09,48.0177,93.7228,75.0687,72.0,72.0
2020-07-15-08:15:10,48.0177,93.882,74.9226,72.0,72.0
2020-07-15-08:15:11,48.0177,93.5663,75.1086,72.0,72.0
2020-07-15-08:15:12,48.0177,93.8091,75.1086,72.0,72.0
2020-07-15-08:15:13,48.0177,93.6815,74.9751,72.0,72.0
2020-07-15-08:15:14,48.0177,93.6815,75.0878,72.0,72.0
2020-07-15-08:15:15,48.0177,93.5442,74.9416,72.0,72.0
2020-07-15-08:15:16,48.0177,93.6803,74.9416,72.0,72.0
2020-07-15-08:15:17,48.0177,94.0602,75.1071,72.0,72.0
2020-07-15-08:15:18,48.0177,93.7274,74.9646,72.0,72.0
2020-07-15-08:15:19,48.0177,93.7274,75.172,72.0,72.0
2020-07-15-08:15:20,48.0177,93.5637,74.9652,72.0,72.0
2020-07-15-08:15:21,49.1968,93.6863,75.0982,72.0,72.0
2020-07-15-08:15:22,49.1968,93.7951,74.872,72.0,72.0
2020-07-15-08:15:23,49.1968,93.7951,75.0056,72.0,72.0
2020-07-15-08:15:24,49.1968,93.9144,75.1358,72.0,72.0
2020-07-15-08:15:25,49.1968,93.6968,74.8926,72.0,72.0
2020-07-15-08:15:26,49.1968,93.6968,74.8926,72.0,72.0
2020-07-15-08:15:27,49.1968,93.6968,74.8926,72.0,72.0
2020-07-15-08:15:28,49.1968,93.5869,74.8926,72.0,72.0
2020-07-15-08:15:29,49.1968,94.0179,75.053,72.0,72.0
2020-07-15-08:15:30,49.1968,93.8652,74.8912,72.0,72.0
2020-07-15-08:15:31,49.1968,94.0711,74.8912,72.0,72.0
2020-07-15-08:15:32,49.1968,93.889,74.6694,72.0,72.0
2020-07-15-08:15:33,49.1968,93.889,74.8668,72.0,72.0
2020-07-15-08:15:34,49.1968,94.1477,74.7549,72.0,72.0
2020-07-15-08:15:35,49.1968,94.008,74.7549,72.0,72.0
2020-07-15-08:15:36,49.1968,93.8181,74.961,72.0,72.0
2020-07-15-08:15:37,49.1968,93.8181,74.6326,72.0,72.0
2020-07-15-08:15:38,49.1968,93.9256,74.7853,72.0,72.0
2020-07-15-08:15:39,49.1968,93.9256,74.7853,72.0,72.0
2020-07-15-08:15:40,49.1968,93.6562,74.7853,72.0,72.0
2020-07-15-08:15:41,51.1968,94.1462,74.7853,72.0,72.0
2020-07-15-08:15:42,51.1968,93.7707,74.7853,72.0,72.0
2020-07-15-08:15:43,51.1968,94.0202,74.7853,72.0,72.0
2020-07-15-08:15:44,51.1968,94.0202,75.0045,72.0,72.0
2020-07-15-08:15:45,51.1968,93.7837,75.0045,72.0,72.0
2020-07-15-08:15:46,51.1968,93.9892,75.1767,72.0,72.0
2020-07-15-08:15:47,51.1968,93.8446,75.0078,72.0,72.0
2020-07-15-08:15:48,51.1968,93.8446,75.0078,72.0,72.0
2020-07-15-08:15:49,51.1968,93.8446,75.0078,72.0,72.0
2020-07-15-08:15:50,51.1968,93.8446,74.7383,72.0,72.0
2020-07-15-08:15:51,51.1968,94.1122,74.8757,72.0,72.0
2020-07-15-08:15:52,51.1968,94.1122,74.72,72.0,72.0
2020-07-15-08:15:53,51.1968,94.1122,74.8597,72.0,72.0
2020-07-15-08:15:54,51.1968,93.9305,74.7168,72.0,72.0
2020-07-15-08:15:55,51.1968,93.8141,74.7168,72.0,72.0
2020-07-15-08:15:56,51.1968,93.9787,74.7168,72.0,72.0
2020-07-15-08:15:57,51.1968,94.1337,74.7168,72.0,72.0
2020-07-15-08:15:58,51.1968,94.1337,74.7168,72.0,72.0
2020-07-15-08:15:59,51.1968,94.1337,74.8834,72.0,72.0
2020-07-15-08:16:00,51.1968,94.1337,74.8834,72.0,72.0
2020-07-15-08:16:01,53.1968,94.1337,74.6843,72.0,72.0
2020-07-15-08:16:02,53.1968,93.9809,74.6843,72.0,72.0
2020-07-15-08:16:03,53.1968,94.2382,74.6843,72.0,72.0
