Gradient,RF Heat Load,Pressure,Q0
15.3047,14.818486396661644,33.3051,20242891575.899258
15.3047,14.818486396661644,33.3051,20242891575.899258
15.3047,14.818486396661644,33.3051,20242891575.899258
15.3047,14.818486396661644,33.3051,20242891575.899258
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.2941,14.818486396661644,33.3051,20209942604.201145
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.3056,14.818486396661644,33.3051,20245690883.689568
15.2944,14.818486396661644,33.3051,20210874598.93424
15.2944,14.818486396661644,33.3051,20210874598.93424
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.3067,14.818486396661644,33.3051,20249112632.78295
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.2964,14.818486396661644,33.3051,20217088676.005604
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.3078,14.818486396661644,33.3051,20252534792.11584
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
15.2893,14.818486396661644,33.3051,20195034832.30053
