Gradient,RF Heat Load,Pressure,Q0
14.4967,14.087842274856078,33.1277,18864415055.004406
14.5071,14.087842274856078,33.1277,18895898592.18386
14.5071,14.087842274856078,33.1277,18895898592.18386
14.5071,14.087842274856078,33.1277,18895898592.18386
14.5071,14.087842274856078,33.1277,18895898592.18386
14.5194,14.087842274856078,33.1277,18933180981.980633
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5168,14.087842274856078,33.1277,18925295898.69292
14.5066,14.087842274856078,33.1277,18894384126.768215
14.5066,14.087842274856078,33.1277,18894384126.768215
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.4947,14.087842274856078,33.1277,18858364704.49664
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.4955,14.087842274856078,33.1277,18860784683.115356
14.4955,14.087842274856078,33.1277,18860784683.115356
14.4955,14.087842274856078,33.1277,18860784683.115356
14.4858,14.087842274856078,33.1277,18831456967.916756
14.5019,14.087842274856078,33.1277,18880152269.456078
14.5019,14.087842274856078,33.1277,18880152269.456078
14.4918,14.087842274856078,33.1277,18849594087.752037
14.4918,14.087842274856078,33.1277,18849594087.752037
14.4918,14.087842274856078,33.1277,18849594087.752037
14.5025,14.087842274856078,33.1277,18881968687.912674
14.5025,14.087842274856078,33.1277,18881968687.912674
14.492,14.087842274856078,33.1277,18850198867.006493
14.492,14.087842274856078,33.1277,18850198867.006493
14.5024,14.087842274856078,33.1277,18881665943.08182
14.5024,14.087842274856078,33.1277,18881665943.08182
14.5024,14.087842274856078,33.1277,18881665943.08182
14.5024,14.087842274856078,33.1277,18881665943.08182
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.505,14.087842274856078,33.1277,18889538403.58155
14.4933,14.087842274856078,33.1277,18854130260.27192
14.4933,14.087842274856078,33.1277,18854130260.27192
14.4933,14.087842274856078,33.1277,18854130260.27192
14.5034,14.087842274856078,33.1277,18884693542.983494
14.5034,14.087842274856078,33.1277,18884693542.983494
14.4924,14.087842274856078,33.1277,18851408465.89715
14.4924,14.087842274856078,33.1277,18851408465.89715
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.5047,14.087842274856078,33.1277,18888629926.518574
14.5187,14.087842274856078,33.1277,18931057850.573166
14.5187,14.087842274856078,33.1277,18931057850.573166
14.5114,14.087842274856078,33.1277,18908926473.23677
14.5114,14.087842274856078,33.1277,18908926473.23677
14.5114,14.087842274856078,33.1277,18908926473.23677
14.5114,14.087842274856078,33.1277,18908926473.23677
14.4975,14.087842274856078,33.1277,18866835572.262806
14.5017,14.087842274856078,33.1277,18879546823.585133
14.5017,14.087842274856078,33.1277,18879546823.585133
14.5017,14.087842274856078,33.1277,18879546823.585133
14.4999,14.087842274856078,33.1277,18874098417.02241
14.5105,14.087842274856078,33.1277,18906199191.663467
14.5102,14.087842274856078,33.1277,18905290158.49096
14.4896,14.087842274856078,33.1277,18842942404.26874
14.4896,14.087842274856078,33.1277,18842942404.26874
14.5013,14.087842274856078,33.1277,18878335972.263508
14.5013,14.087842274856078,33.1277,18878335972.263508
14.4886,14.087842274856078,33.1277,18839919450.088715
14.4998,14.087842274856078,33.1277,18873795759.76458
14.4998,14.087842274856078,33.1277,18873795759.76458
14.4881,14.087842274856078,33.1277,18838408099.150166
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.4985,14.087842274856078,33.1277,18869861521.86493
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.488,14.087842274856078,33.1277,18838105839.05404
14.5016,14.087842274856078,33.1277,18879244105.70224
14.5008,14.087842274856078,33.1277,18876822483.896706
14.4904,14.087842274856078,33.1277,18845361009.842075
14.4904,14.087842274856078,33.1277,18845361009.842075
14.5019,14.087842274856078,33.1277,18880152269.456078
14.5019,14.087842274856078,33.1277,18880152269.456078
14.5019,14.087842274856078,33.1277,18880152269.456078
14.4887,14.087842274856078,33.1277,18840221730.36824
14.5063,14.087842274856078,33.1277,18893475487.959385
14.5063,14.087842274856078,33.1277,18893475487.959385
14.4957,14.087842274856078,33.1277,18861389711.432327
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.5062,14.087842274856078,33.1277,18893172615.09634
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4827,14.087842274856078,33.1277,18822090866.700596
14.4827,14.087842274856078,33.1277,18822090866.700596
14.4936,14.087842274856078,33.1277,18855037585.64236
14.4936,14.087842274856078,33.1277,18855037585.64236
14.5096,14.087842274856078,33.1277,18903472183.16839
14.5096,14.087842274856078,33.1277,18903472183.16839
14.5096,14.087842274856078,33.1277,18903472183.16839
14.5108,14.087842274856078,33.1277,18907108255.178
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5006,14.087842274856078,33.1277,18876217112.12675
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.5139,14.087842274856078,33.1277,18916503688.407608
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.503,14.087842274856078,33.1277,18883482462.597313
14.4961,14.087842274856078,33.1277,18862599808.462914
14.5062,14.087842274856078,33.1277,18893172615.09634
14.4958,14.087842274856078,33.1277,18861692230.640347
14.4958,14.087842274856078,33.1277,18861692230.640347
14.4958,14.087842274856078,33.1277,18861692230.640347
14.4958,14.087842274856078,33.1277,18861692230.640347
14.4958,14.087842274856078,33.1277,18861692230.640347
14.4837,14.087842274856078,33.1277,18825111836.614746
14.4837,14.087842274856078,33.1277,18825111836.614746
14.4837,14.087842274856078,33.1277,18825111836.614746
14.4837,14.087842274856078,33.1277,18825111836.614746
14.4948,14.087842274856078,33.1277,18858667190.04253
14.4835,14.087842274856078,33.1277,18824507615.734253
14.4835,14.087842274856078,33.1277,18824507615.734253
14.4835,14.087842274856078,33.1277,18824507615.734253
14.4835,14.087842274856078,33.1277,18824507615.734253
14.4734,14.087842274856078,33.1277,18794011944.398815
14.4922,14.087842274856078,33.1277,18850803659.721443
14.4789,14.087842274856078,33.1277,18810614246.8925
14.4684,14.087842274856078,33.1277,18778927759.382446
14.4889,14.087842274856078,33.1277,18840826301.01938
14.4889,14.087842274856078,33.1277,18840826301.01938
14.4889,14.087842274856078,33.1277,18840826301.01938
14.4889,14.087842274856078,33.1277,18840826301.01938
14.5068,14.087842274856078,33.1277,18894989902.82416
14.5068,14.087842274856078,33.1277,18894989902.82416
14.5068,14.087842274856078,33.1277,18894989902.82416
14.5068,14.087842274856078,33.1277,18894989902.82416
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4945,14.087842274856078,33.1277,18857759743.502914
14.4828,14.087842274856078,33.1277,18822392948.56242
14.508,14.087842274856078,33.1277,18898624842.25699
14.508,14.087842274856078,33.1277,18898624842.25699
14.4956,14.087842274856078,33.1277,18861087195.590675
14.4956,14.087842274856078,33.1277,18861087195.590675
14.4956,14.087842274856078,33.1277,18861087195.590675
14.4956,14.087842274856078,33.1277,18861087195.590675
14.4956,14.087842274856078,33.1277,18861087195.590675
14.4956,14.087842274856078,33.1277,18861087195.590675
14.5094,14.087842274856078,33.1277,18902866218.36282
14.5094,14.087842274856078,33.1277,18902866218.36282
14.4998,14.087842274856078,33.1277,18873795759.76458
14.4998,14.087842274856078,33.1277,18873795759.76458
14.4998,14.087842274856078,33.1277,18873795759.76458
14.4691,14.087842274856078,33.1277,18781039039.926636
14.4664,14.087842274856078,33.1277,18772896435.66834
14.4664,14.087842274856078,33.1277,18772896435.66834
14.4664,14.087842274856078,33.1277,18772896435.66834
14.4806,14.087842274856078,33.1277,18815747924.174267
14.4806,14.087842274856078,33.1277,18815747924.174267
14.481,14.087842274856078,33.1277,18816955989.409256
14.4978,14.087842274856078,33.1277,18867743321.788754
14.4978,14.087842274856078,33.1277,18867743321.788754
14.4841,14.087842274856078,33.1277,18826320318.724113
14.4841,14.087842274856078,33.1277,18826320318.724113
14.4841,14.087842274856078,33.1277,18826320318.724113
14.4841,14.087842274856078,33.1277,18826320318.724113
14.4841,14.087842274856078,33.1277,18826320318.724113
14.4847,14.087842274856078,33.1277,18828133142.763103
14.4974,14.087842274856078,33.1277,18866532995.821472
14.4997,14.087842274856078,33.1277,18873493105.874493
14.4672,14.087842274856078,33.1277,18775308804.024197
14.5107,14.087842274856078,33.1277,18906805230.635098
14.5107,14.087842274856078,33.1277,18906805230.635098
14.5107,14.087842274856078,33.1277,18906805230.635098
14.5107,14.087842274856078,33.1277,18906805230.635098
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5101,14.087842274856078,33.1277,18904987154.175972
14.5001,14.087842274856078,33.1277,18874703741.641422
14.5147,14.087842274856078,33.1277,18918928842.404484
14.5147,14.087842274856078,33.1277,18918928842.404484
14.5001,14.087842274856078,33.1277,18874703741.641422
14.5001,14.087842274856078,33.1277,18874703741.641422
14.5109,14.087842274856078,33.1277,18907411283.092346
14.507,14.087842274856078,33.1277,18895595692.36048
14.507,14.087842274856078,33.1277,18895595692.36048
14.507,14.087842274856078,33.1277,18895595692.36048
14.4965,14.087842274856078,33.1277,18863809959.357468
14.508,14.087842274856078,33.1277,18898624842.25699
14.4869,14.087842274856078,33.1277,18834781199.998875
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4993,14.087842274856078,33.1277,18872282523.99087
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.4976,14.087842274856078,33.1277,18867138152.071106
14.5107,14.087842274856078,33.1277,18906805230.635098
14.4979,14.087842274856078,33.1277,18868045911.698162
14.4979,14.087842274856078,33.1277,18868045911.698162
14.5084,14.087842274856078,33.1277,18899836596.587566
14.5084,14.087842274856078,33.1277,18899836596.587566
14.5084,14.087842274856078,33.1277,18899836596.587566
14.5084,14.087842274856078,33.1277,18899836596.587566
14.5084,14.087842274856078,33.1277,18899836596.587566
14.5084,14.087842274856078,33.1277,18899836596.587566
