Gradient,RF Heat Load,Pressure,Q0
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9973,15.00862199761237,32.8802,21892049864.205032
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9851,15.00862199761237,32.8802,21852714841.366505
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.8802,21888501190.908573
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
15.9962,15.00862199761237,32.931,21916878692.495323
16.0106,15.00862199761237,32.931,21963480559.099926
16.0106,15.00862199761237,32.931,21963480559.099926
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0,15.00862199761237,32.931,21929169524.334152
16.0108,15.00862199761237,32.931,21964128306.395485
16.0108,15.00862199761237,32.931,21964128306.395485
15.9999,15.00862199761237,32.931,21928846018.189438
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9999,15.00862199761237,32.9811,21956974681.01026
15.9897,15.00862199761237,32.9811,21923915128.959938
15.9897,15.00862199761237,32.9811,21923915128.959938
15.9897,15.00862199761237,32.9811,21923915128.959938
15.9897,15.00862199761237,32.9811,21923915128.959938
15.9897,15.00862199761237,32.9811,21923915128.959938
16.0029,15.00862199761237,32.9811,21966704879.28862
16.0029,15.00862199761237,32.9811,21966704879.28862
16.0029,15.00862199761237,32.9811,21966704879.28862
16.0029,15.00862199761237,32.9811,21966704879.28862
16.0029,15.00862199761237,32.9811,21966704879.28862
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
15.9918,15.00862199761237,32.9811,21930718587.26822
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
16.0025,15.00862199761237,32.9811,21965407340.8372
15.9913,15.00862199761237,32.9811,21929098578.949623
15.9913,15.00862199761237,32.9811,21929098578.949623
15.9913,15.00862199761237,32.9811,21929098578.949623
15.9913,15.00862199761237,32.9811,21929098578.949623
15.9913,15.00862199761237,32.9811,21929098578.949623
15.9913,15.00862199761237,32.9811,21929098578.949623
