Gradient,RF Heat Load,Pressure,Q0,,Averaged Q0
16.0103,18.9729985181,32.8764,1.66E+10,,
16.0103,18.9729985181,32.8764,1.66E+10,,
16.021,18.9729985181,32.8764,1.67E+10,,
16.021,18.9729985181,32.8764,1.67E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
15.9986,18.9729985181,32.8764,1.66E+10,,
15.9986,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
16.0116,18.9729985181,32.8764,1.66E+10,,
15.9975,18.9729985181,32.8764,1.66E+10,,
15.9975,18.9729985181,32.8764,1.66E+10,,
15.9975,18.9729985181,32.8764,1.66E+10,,
15.9975,18.9729985181,32.8764,1.66E+10,,
15.9975,18.9729985181,32.8764,1.66E+10,,
15.9962,18.9729985181,32.8764,1.66E+10,,
16.0068,18.9729985181,32.8764,1.66E+10,,
15.9951,18.9729985181,32.8764,1.66E+10,,
15.9951,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0153,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0174,18.9729985181,32.8764,1.66E+10,,
16.0174,18.9729985181,32.8764,1.66E+10,,
16.0067,18.9729985181,32.8764,1.66E+10,,
16.0067,18.9729985181,32.8764,1.66E+10,,
16.0067,18.9729985181,32.8764,1.66E+10,,
16.0067,18.9729985181,32.8764,1.66E+10,,
16.0067,18.9729985181,32.8764,1.66E+10,,
15.9933,18.9729985181,32.8764,1.66E+10,,
15.9933,18.9729985181,32.8764,1.66E+10,,
15.9933,18.9729985181,32.8764,1.66E+10,,
15.9933,18.9729985181,32.8764,1.66E+10,,
16.0054,18.9729985181,32.8764,1.66E+10,,
16.0054,18.9729985181,32.8764,1.66E+10,,
16.0054,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0093,18.9729985181,32.8764,1.66E+10,,
15.9989,18.9729985181,32.8764,1.66E+10,,
15.9989,18.9729985181,32.8764,1.66E+10,,
15.9989,18.9729985181,32.8764,1.66E+10,,
15.9989,18.9729985181,32.8764,1.66E+10,,
15.9989,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
15.9999,18.9729985181,32.8764,1.66E+10,,
16.0107,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
16.0003,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
16.0011,18.9729985181,32.8764,1.66E+10,,
16.0011,18.9729985181,32.8764,1.66E+10,,
15.9888,18.9729985181,32.8764,1.66E+10,,
15.9888,18.9729985181,32.8764,1.66E+10,,
15.9888,18.9729985181,32.8764,1.66E+10,,
15.9888,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
15.9992,18.9729985181,32.8764,1.66E+10,,
16.0123,18.9729985181,32.8764,1.66E+10,,
16.0123,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
16.002,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
16.0071,18.9729985181,32.8764,1.66E+10,,
15.9939,18.9729985181,32.8764,1.66E+10,,
15.9939,18.9729985181,32.8764,1.66E+10,,
15.9939,18.9729985181,32.8764,1.66E+10,,
15.9939,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
16.0087,18.9729985181,32.8764,1.66E+10,,
15.9982,18.9729985181,32.8764,1.66E+10,,
16.009,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
16.0089,18.9729985181,32.8764,1.66E+10,,
16.0089,18.9729985181,32.8764,1.66E+10,,
16.0089,18.9729985181,32.8764,1.66E+10,,
16.0089,18.9729985181,32.8764,1.66E+10,,
16.0089,18.9729985181,32.8764,1.66E+10,,
15.9988,18.9729985181,32.8764,1.66E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
16.0091,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9953,18.9729985181,32.8764,1.66E+10,,
15.9932,18.9729985181,32.8764,1.66E+10,,
15.9867,18.9729985181,32.8764,1.66E+10,,
15.9867,18.9729985181,32.8764,1.66E+10,,
15.9867,18.9729985181,32.8764,1.66E+10,,
15.9867,18.9729985181,32.8764,1.66E+10,,
15.9967,18.9729985181,32.8764,1.66E+10,,
15.9967,18.9729985181,32.8764,1.66E+10,,
15.9865,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
15.9898,18.9729985181,32.8764,1.66E+10,,
16.0149,18.9729985181,32.8764,1.66E+10,,
16.0163,18.9729985181,32.8764,1.66E+10,,
16.0163,18.9729985181,32.8764,1.66E+10,,
16.0163,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0052,18.9729985181,32.8764,1.66E+10,,
16.0178,18.9729985181,32.8764,1.67E+10,,
16.0019,18.9729985181,32.8764,1.66E+10,,
16.0019,18.9729985181,32.8764,1.66E+10,,
16.0019,18.9729985181,32.8764,1.66E+10,,
16.0019,18.9729985181,32.8764,1.66E+10,,
16.0138,18.9729985181,32.8764,1.66E+10,,
16.0138,18.9729985181,32.8764,1.66E+10,,
16.0025,18.9729985181,32.8764,1.66E+10,,
16.018,18.9729985181,32.8764,1.67E+10,,
16.018,18.9729985181,32.8764,1.67E+10,,
16.0033,18.9729985181,32.8764,1.66E+10,,
16.0033,18.9729985181,32.8764,1.66E+10,,
16.0033,18.9729985181,32.8764,1.66E+10,,
16.0033,18.9729985181,32.8764,1.66E+10,,
15.9927,18.9729985181,32.8764,1.66E+10,,
16.0065,18.9729985181,32.8764,1.66E+10,,
16.0065,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9853,18.9729985181,32.8764,1.66E+10,,
15.9853,18.9729985181,32.8764,1.66E+10,,
15.9853,18.9729985181,32.8764,1.66E+10,,
15.9853,18.9729985181,32.8764,1.66E+10,,
15.9853,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9767,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.9897,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
15.992,18.9729985181,32.8764,1.66E+10,,
16.0037,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
15.9905,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0008,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0108,18.9729985181,32.8764,1.66E+10,,
16.0075,18.9729985181,32.8764,1.66E+10,,
15.9962,18.9729985181,32.8764,1.66E+10,,
15.9962,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
16.0085,18.9729985181,32.8764,1.66E+10,,
15.9948,18.9729985181,32.8764,1.66E+10,,
16.0061,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
16.0063,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9956,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
15.9952,18.9729985181,32.8764,1.66E+10,,
16.0077,18.9729985181,32.8764,1.66E+10,,
16.0077,18.9729985181,32.8764,1.66E+10,,
16.0077,18.9729985181,32.8764,1.66E+10,,
16.0077,18.9729985181,32.8764,1.66E+10,,
15.9963,18.9729985181,32.8764,1.66E+10,,
15.9963,18.9729985181,32.8764,1.66E+10,,
15.9963,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9842,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.9957,18.9729985181,32.8764,1.66E+10,,
15.999,18.9729985181,32.8764,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
15.999,18.9729985181,32.9264,1.66E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
16.0117,18.9729985181,32.9264,1.67E+10,,
15.9996,18.9729985181,32.9264,1.66E+10,,
15.9996,18.9729985181,32.9264,1.66E+10,,
15.9996,18.9729985181,32.9264,1.66E+10,,
16.0109,18.9729985181,32.9264,1.67E+10,,
16.0109,18.9729985181,32.9264,1.67E+10,,
15.9976,18.9729985181,32.9264,1.66E+10,,
16.0085,18.9729985181,32.9264,1.66E+10,,
16.0085,18.9729985181,32.9264,1.66E+10,,
15.996,18.9729985181,32.9264,1.66E+10,,
15.996,18.9729985181,32.9264,1.66E+10,,
15.996,18.9729985181,32.9264,1.66E+10,,
15.996,18.9729985181,32.9264,1.66E+10,,
15.996,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9857,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9992,18.9729985181,32.9264,1.66E+10,,
15.9992,18.9729985181,32.9264,1.66E+10,,
15.9992,18.9729985181,32.9264,1.66E+10,,
15.9992,18.9729985181,32.9264,1.66E+10,,
16.0153,18.9729985181,32.9264,1.67E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0022,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0034,18.9729985181,32.9264,1.66E+10,,
16.0139,18.9729985181,32.9264,1.67E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9975,18.9729985181,32.9264,1.66E+10,,
15.9875,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
16,18.9729985181,32.9264,1.66E+10,,
15.9894,18.9729985181,32.9264,1.66E+10,,
15.9894,18.9729985181,32.9264,1.66E+10,,
15.9793,18.9729985181,32.9264,1.66E+10,,
15.9902,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.001,18.9729985181,32.9264,1.66E+10,,
16.016,18.9729985181,32.9264,1.67E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
16.0056,18.9729985181,32.9264,1.66E+10,,
15.995,18.9729985181,32.9264,1.66E+10,,
16.0092,18.9729985181,32.9264,1.66E+10,,
16.0092,18.9729985181,32.9264,1.66E+10,,
15.9988,18.9729985181,32.9264,1.66E+10,,
15.9988,18.9729985181,32.9264,1.66E+10,,
15.9988,18.9729985181,32.9264,1.66E+10,,
15.9988,18.9729985181,32.9264,1.66E+10,,
15.9888,18.9729985181,32.9264,1.66E+10,,
16.0046,18.9729985181,32.9264,1.66E+10,,
16.0046,18.9729985181,32.9264,1.66E+10,,
16.0046,18.9729985181,32.9264,1.66E+10,,
15.9923,18.9729985181,32.9264,1.66E+10,,
15.9923,18.9729985181,32.9264,1.66E+10,,
16.0055,18.9729985181,32.9264,1.66E+10,,
16.0055,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
15.9936,18.9729985181,32.9264,1.66E+10,,
16.0063,18.9729985181,32.9264,1.66E+10,,
16.0063,18.9729985181,32.9264,1.66E+10,,
16.0063,18.9729985181,32.9264,1.66E+10,,
15.9942,18.9729985181,32.9264,1.66E+10,,
16.0061,18.9729985181,32.9264,1.66E+10,,
16.0061,18.9729985181,32.9264,1.66E+10,,
16.0061,18.9729985181,32.9264,1.66E+10,,
16.0061,18.9729985181,32.9264,1.66E+10,,
16.0061,18.9729985181,32.9264,1.66E+10,,
15.9934,18.9729985181,32.9264,1.66E+10,,
15.9934,18.9729985181,32.9264,1.66E+10,,
15.9934,18.9729985181,32.9264,1.66E+10,,
