Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-09-17:49:46,21.8,95.2019,74.6276,48.0,46.95823
2019-08-09-17:49:47,21.8,95.2019,74.4517,48.0,46.95823
2019-08-09-17:49:48,21.8,95.2019,74.4517,48.0,46.95823
2019-08-09-17:49:49,21.8,95.2019,74.6308,48.0,46.95823
2019-08-09-17:49:50,21.8,95.3749,74.4356,48.0,46.95823
2019-08-09-17:49:51,21.8,95.1507,74.6124,48.0,46.95823
2019-08-09-17:49:52,21.8,95.3875,74.4368,48.0,46.95823
2019-08-09-17:49:53,21.8,95.2115,74.5597,48.0,46.95823
2019-08-09-17:49:54,21.8,95.4333,74.5597,48.0,46.95823
2019-08-09-17:49:55,21.8,95.4333,74.5597,48.0,46.95823
2019-08-09-17:49:56,21.8,95.1988,74.5597,48.0,46.95823
2019-08-09-17:49:57,21.8,95.3783,74.5597,48.0,46.95823
2019-08-09-17:49:58,21.8,95.2082,74.721,48.0,46.95823
2019-08-09-17:49:59,21.8,95.3948,74.5471,48.0,46.95823
2019-08-09-17:50:00,21.8,95.2055,74.5471,48.0,46.95823
2019-08-09-17:50:01,21.8,95.2055,74.5471,48.0,46.95823
2019-08-09-17:50:02,21.8,95.3874,74.5471,48.0,46.95823
2019-08-09-17:50:03,21.8,95.2041,74.346,48.0,46.95823
2019-08-09-17:50:04,21.8,95.366,74.536,48.0,46.95823
2019-08-09-17:50:05,21.8,95.2538,74.536,48.0,46.95823
2019-08-09-17:50:06,21.8,95.2538,74.6382,48.0,46.95823
2019-08-09-17:50:07,21.8,95.5937,74.5334,48.0,46.95823
2019-08-09-17:50:08,21.8,95.2598,74.5334,48.0,46.95823
2019-08-09-17:50:09,21.8,95.2598,74.5334,48.0,46.95823
2019-08-09-17:50:10,21.8,95.2598,74.5334,48.0,46.95823
2019-08-09-17:50:11,21.8,95.2598,74.5334,48.0,46.95823
2019-08-09-17:50:12,21.8,95.2598,74.5334,48.0,46.95823
2019-08-09-17:50:13,21.8,95.2598,74.6791,48.0,46.95823
2019-08-09-17:50:14,21.8,95.2598,74.5024,48.0,46.95823
2019-08-09-17:50:15,21.8,95.2598,74.3017,48.0,46.95823
2019-08-09-17:50:16,21.8,95.2598,74.5478,48.0,46.95823
2019-08-09-17:50:17,21.8,95.2598,74.3494,48.0,46.95823
2019-08-09-17:50:18,21.8,95.4592,74.7196,48.0,46.95823
2019-08-09-17:50:19,21.8,95.3014,74.5646,48.0,46.95823
2019-08-09-17:50:20,21.8,95.3014,74.5646,48.0,46.95823
2019-08-09-17:50:21,21.8,95.3014,74.5646,48.0,46.95823
2019-08-09-17:50:22,21.8,95.3014,74.5646,48.0,46.95823
2019-08-09-17:50:23,21.8,95.3014,74.6711,48.0,46.95823
2019-08-09-17:50:24,21.8,95.3014,74.3092,48.0,46.95823
2019-08-09-17:50:25,21.8,95.3014,74.7382,48.0,46.95823
2019-08-09-17:50:26,21.8,95.1988,74.5622,48.0,46.95823
2019-08-09-17:50:27,21.8,95.1988,74.5622,48.0,46.95823
2019-08-09-17:50:28,21.8,95.1988,74.4511,48.0,46.95823
2019-08-09-17:50:29,21.8,95.1988,74.4511,48.0,46.95823
2019-08-09-17:50:30,21.8,95.3021,74.6972,48.0,46.95823
2019-08-09-17:50:31,21.8,95.3021,74.5632,48.0,46.95823
2019-08-09-17:50:32,21.8,95.3021,74.6829,48.0,46.95823
2019-08-09-17:50:33,21.8,95.3021,74.6829,48.0,46.95823
2019-08-09-17:50:34,21.8,95.3021,74.551,48.0,46.95823
2019-08-09-17:50:35,21.8,95.3021,74.551,48.0,46.95823
2019-08-09-17:50:36,21.8,95.1982,74.551,48.0,46.95823
2019-08-09-17:50:37,21.8,95.1982,74.551,48.0,46.95823
2019-08-09-17:50:38,21.8,95.1982,74.551,48.0,46.95823
2019-08-09-17:50:39,21.8,95.1982,74.3151,48.0,46.95823
2019-08-09-17:50:40,21.8,95.1982,74.6005,48.0,46.95823
2019-08-09-17:50:41,21.8,95.1982,74.6005,48.0,46.95823
2019-08-09-17:50:42,21.8,95.1982,74.6005,48.0,46.95823
2019-08-09-17:50:43,21.8,95.1982,74.6005,48.0,46.95823
2019-08-09-17:50:44,21.8,95.4932,74.6005,48.0,46.95823
2019-08-09-17:50:45,21.8,95.2182,74.6005,48.0,46.95823
2019-08-09-17:50:46,21.8,95.2182,74.6005,48.0,46.95823
2019-08-09-17:50:47,21.8,95.2182,74.6005,48.0,46.95823
2019-08-09-17:50:48,21.8,95.2182,74.6005,48.0,46.95823
2019-08-09-17:50:49,21.8,95.2182,74.6005,48.0,46.95823
2019-08-09-17:50:50,21.8,95.2182,74.4948,48.0,46.95823
2019-08-09-17:50:51,21.8,95.3239,74.4948,48.0,46.95823
2019-08-09-17:50:52,21.8,95.3239,74.4948,48.0,46.95823
2019-08-09-17:50:53,21.8,95.3239,74.6203,48.0,46.95823
2019-08-09-17:50:54,21.8,95.3239,74.5116,48.0,46.95823
2019-08-09-17:50:55,21.8,95.3239,74.6574,48.0,46.95823
2019-08-09-17:50:56,21.8,95.3239,74.5181,48.0,46.95823
2019-08-09-17:50:57,21.8,95.2146,74.5181,48.0,46.95823
2019-08-09-17:50:58,21.8,95.2146,74.5181,48.0,46.95823
2019-08-09-17:50:59,21.8,95.4318,74.5181,48.0,46.95823
2019-08-09-17:51:00,21.8,95.1651,74.5181,48.0,46.95823
2019-08-09-17:51:01,21.8,95.3368,74.5181,48.0,46.95823
2019-08-09-17:51:02,21.8,95.2242,74.7305,48.0,46.95823
2019-08-09-17:51:03,21.8,95.3663,74.5403,48.0,46.95823
2019-08-09-17:51:04,21.8,95.1871,74.5403,48.0,46.95823
2019-08-09-17:51:05,21.8,95.1871,74.6785,48.0,46.95823
2019-08-09-17:51:06,21.8,95.3943,74.5211,48.0,46.95823
2019-08-09-17:51:07,21.8,95.2649,74.4187,48.0,46.95823
2019-08-09-17:51:08,21.8,95.3916,74.4187,48.0,46.95823
2019-08-09-17:51:09,21.8,95.2148,74.5407,48.0,46.95823
2019-08-09-17:51:10,21.8,95.2148,74.5407,48.0,46.95823
2019-08-09-17:51:11,21.8,95.3891,74.5407,48.0,46.95823
2019-08-09-17:51:12,21.8,95.2102,74.3443,48.0,46.95823
2019-08-09-17:51:13,21.8,95.3857,74.5282,48.0,46.95823
2019-08-09-17:51:14,21.8,95.2123,74.5282,48.0,46.95823
2019-08-09-17:51:15,21.8,95.3549,74.5282,48.0,46.95823
2019-08-09-17:51:16,21.8,95.2279,74.5282,48.0,46.95823
2019-08-09-17:51:17,21.8,95.2279,74.3843,48.0,46.95823
2019-08-09-17:51:18,21.8,95.2279,74.5364,48.0,46.95823
2019-08-09-17:51:19,21.8,95.2279,74.2882,48.0,46.95823
2019-08-09-17:51:20,21.8,95.2279,74.5275,48.0,46.95823
2019-08-09-17:51:21,21.8,95.2279,74.6448,48.0,46.95823
2019-08-09-17:51:22,21.8,95.2279,74.8289,48.0,46.95823
2019-08-09-17:51:23,21.8,95.2279,74.39,48.0,46.95823
2019-08-09-17:51:24,21.8,95.2279,74.5134,48.0,46.95823
2019-08-09-17:51:25,21.8,95.2279,74.5134,48.0,46.95823
2019-08-09-17:51:26,21.8,95.2279,74.369,48.0,46.95823
2019-08-09-17:51:27,21.8,95.2279,74.6958,48.0,46.95823
2019-08-09-17:51:28,21.8,95.2279,74.6958,48.0,46.95823
2019-08-09-17:51:29,21.8,95.2279,74.6958,48.0,46.95823
2019-08-09-17:51:30,21.8,95.2279,74.5206,48.0,46.95823
2019-08-09-17:51:31,21.8,95.2279,74.5206,48.0,46.95823
2019-08-09-17:51:32,21.8,95.2279,74.7252,48.0,46.95823
2019-08-09-17:51:33,21.8,95.427,74.3372,48.0,46.95823
2019-08-09-17:51:34,21.8,95.2047,74.5333,48.0,46.95823
2019-08-09-17:51:35,21.8,95.2047,74.5333,48.0,46.95823
2019-08-09-17:51:36,21.8,95.3688,74.5333,48.0,46.95823
2019-08-09-17:51:37,21.8,95.2154,74.6957,48.0,46.95823
2019-08-09-17:51:38,21.8,95.2154,74.2969,48.0,46.95823
2019-08-09-17:51:39,21.8,95.2154,74.6253,48.0,46.95823
2019-08-09-17:51:40,21.8,95.2154,74.6253,48.0,46.95823
2019-08-09-17:51:41,21.8,95.2154,74.4582,48.0,46.95823
2019-08-09-17:51:42,21.8,95.2154,74.4582,48.0,46.95823
2019-08-09-17:51:43,21.8,95.3271,74.4582,48.0,46.95823
2019-08-09-17:51:44,21.8,95.1313,74.6292,48.0,46.95823
2019-08-09-17:51:45,21.8,95.1313,74.6292,48.0,46.95823
2019-08-09-17:51:46,21.8,95.2783,74.6292,48.0,46.95823
2019-08-09-17:51:47,21.8,95.2783,74.3558,48.0,46.95823
2019-08-09-17:51:48,21.8,95.2783,74.4872,48.0,46.95823
2019-08-09-17:51:49,21.8,95.2783,74.6043,48.0,46.95823
2019-08-09-17:51:50,21.8,95.2783,74.4332,48.0,46.95823
2019-08-09-17:51:51,21.8,95.4407,74.58,48.0,46.95823
2019-08-09-17:51:52,21.8,95.195,74.3405,48.0,46.95823
2019-08-09-17:51:53,21.8,95.195,74.3405,48.0,46.95823
2019-08-09-17:51:54,21.8,95.195,74.3405,48.0,46.95823
2019-08-09-17:51:55,21.8,95.195,74.4922,48.0,46.95823
2019-08-09-17:51:56,21.8,95.195,74.4922,48.0,46.95823
2019-08-09-17:51:57,21.8,95.195,74.3831,48.0,46.95823
2019-08-09-17:51:58,21.8,95.195,74.4958,48.0,46.95823
2019-08-09-17:51:59,21.8,95.3229,74.3696,48.0,46.95823
2019-08-09-17:52:00,21.8,95.3229,74.5146,48.0,46.95823
2019-08-09-17:52:01,21.8,95.1968,74.5146,48.0,46.95823
2019-08-09-17:52:02,21.8,95.1968,74.5146,48.0,46.95823
2019-08-09-17:52:03,21.8,95.1968,74.5146,48.0,46.95823
2019-08-09-17:52:04,21.8,95.1968,74.3932,48.0,46.95823
2019-08-09-17:52:05,21.8,95.3198,74.3932,48.0,46.95823
2019-08-09-17:52:06,21.8,95.1585,74.5167,48.0,46.95823
2019-08-09-17:52:07,21.8,95.31,74.63,48.0,46.95823
2019-08-09-17:52:08,21.8,95.31,74.4354,48.0,46.95823
2019-08-09-17:52:09,21.8,95.2034,74.4354,48.0,46.95823
2019-08-09-17:52:10,21.8,95.3408,74.4354,48.0,46.95823
2019-08-09-17:52:11,21.8,95.1845,74.4354,48.0,46.95823
2019-08-09-17:52:12,21.8,95.3615,74.4354,48.0,46.95823
2019-08-09-17:52:13,21.8,95.195,74.4354,48.0,46.95823
2019-08-09-17:52:14,21.8,95.195,74.4354,48.0,46.95823
2019-08-09-17:52:15,21.8,95.3681,74.4354,48.0,46.95823
2019-08-09-17:52:16,21.8,95.1633,74.3097,48.0,46.95823
2019-08-09-17:52:17,21.8,95.3842,74.3097,48.0,46.95823
2019-08-09-17:52:18,21.8,95.1509,74.5454,48.0,46.95823
2019-08-09-17:52:19,21.8,95.3815,74.5454,48.0,46.95823
2019-08-09-17:52:20,21.8,95.2244,74.5454,48.0,46.95823
2019-08-09-17:52:21,21.8,95.2244,74.5454,48.0,46.95823
2019-08-09-17:52:22,21.8,95.3321,74.5454,48.0,46.95823
2019-08-09-17:52:23,21.8,94.9952,74.4323,48.0,46.95823
2019-08-09-17:52:24,21.8,95.3377,74.4323,48.0,46.95823
2019-08-09-17:52:25,21.8,95.2123,74.4323,48.0,46.95823
2019-08-09-17:52:26,21.8,94.9482,74.4323,48.0,46.95823
2019-08-09-17:52:27,21.8,95.3231,74.4323,48.0,46.95823
2019-08-09-17:52:28,21.8,95.3231,74.4323,48.0,46.95823
2019-08-09-17:52:29,21.8,95.3231,74.2853,48.0,46.95823
2019-08-09-17:52:30,21.8,95.1284,74.2853,48.0,46.95823
2019-08-09-17:52:31,21.8,95.1284,74.6226,48.0,46.95823
2019-08-09-17:52:32,21.8,95.1284,74.2579,48.0,46.95823
2019-08-09-17:52:33,21.8,95.1284,74.5622,48.0,46.95823
2019-08-09-17:52:34,21.8,95.2722,74.2698,48.0,46.95823
2019-08-09-17:52:35,21.8,95.2722,74.2698,48.0,46.95823
2019-08-09-17:52:36,21.8,95.2722,74.2698,48.0,46.95823
2019-08-09-17:52:37,21.8,95.2722,74.2698,48.0,46.95823
2019-08-09-17:52:38,21.8,95.2722,74.4195,48.0,46.95823
2019-08-09-17:52:39,21.8,95.1293,74.4195,48.0,46.95823
2019-08-09-17:52:40,21.8,95.2698,74.4195,48.0,46.95823
2019-08-09-17:52:41,21.8,95.2698,74.6385,48.0,46.95823
2019-08-09-17:52:42,21.8,95.2698,74.4789,48.0,46.95823
2019-08-09-17:52:43,21.8,95.2698,74.4789,48.0,46.95823
2019-08-09-17:52:44,21.8,95.1287,74.4789,48.0,46.95823
2019-08-09-17:52:45,21.8,95.1287,74.4789,48.0,46.95823
2019-08-09-17:52:46,21.8,95.1287,74.6306,48.0,46.95823
2019-08-09-17:52:47,21.8,95.4149,74.2557,48.0,46.95823
2019-08-09-17:52:48,21.8,95.1673,74.6363,48.0,46.95823
2019-08-09-17:52:49,21.8,95.1673,74.5146,48.0,46.95823
2019-08-09-17:52:50,21.8,95.1673,74.5146,48.0,46.95823
2019-08-09-17:52:51,21.8,95.1673,74.5146,48.0,46.95823
2019-08-09-17:52:52,21.8,95.1673,74.5146,48.0,46.95823
2019-08-09-17:52:53,21.8,95.3155,74.4062,48.0,46.95823
2019-08-09-17:52:54,21.8,95.3155,74.4062,48.0,46.95823
2019-08-09-17:52:55,21.8,95.1871,74.4062,48.0,46.95823
2019-08-09-17:52:56,21.8,95.1871,74.5925,48.0,46.95823
2019-08-09-17:52:57,21.8,95.0655,74.5925,48.0,46.95823
2019-08-09-17:52:58,21.8,95.1799,74.2962,48.0,46.95823
2019-08-09-17:52:59,21.8,95.1799,74.2962,48.0,46.95823
2019-08-09-17:53:00,21.8,95.0619,74.5499,48.0,46.95823
2019-08-09-17:53:01,21.8,95.0619,74.5499,48.0,46.95823
2019-08-09-17:53:02,21.8,95.0619,74.5499,48.0,46.95823
2019-08-09-17:53:03,21.8,95.2207,74.5499,48.0,46.95823
2019-08-09-17:53:04,21.8,95.2207,74.5499,48.0,46.95823
2019-08-09-17:53:05,21.8,95.2207,74.2546,48.0,46.95823
2019-08-09-17:53:06,21.8,95.2207,74.2546,48.0,46.95823
2019-08-09-17:53:07,21.8,95.2207,74.2546,48.0,46.95823
2019-08-09-17:53:08,21.8,95.2207,74.5332,48.0,46.95823
2019-08-09-17:53:09,21.8,95.2207,74.5332,48.0,46.95823
2019-08-09-17:53:10,21.8,95.2207,74.5332,48.0,46.95823
2019-08-09-17:53:11,21.8,95.2207,74.3358,48.0,46.95823
2019-08-09-17:53:12,21.8,95.0605,74.3358,48.0,46.95823
2019-08-09-17:53:13,21.8,95.1914,74.3358,48.0,46.95823
2019-08-09-17:53:14,21.8,95.1914,74.4539,48.0,46.95823
2019-08-09-17:53:15,21.8,95.1914,74.4539,48.0,46.95823
2019-08-09-17:53:16,21.8,95.1914,74.3312,48.0,46.95823
2019-08-09-17:53:17,21.8,95.1914,74.3312,48.0,46.95823
2019-08-09-17:53:18,21.8,94.9857,74.231,48.0,46.95823
2019-08-09-17:53:19,21.8,95.3453,74.4845,48.0,46.95823
2019-08-09-17:53:20,21.8,95.3453,74.4845,48.0,46.95823
2019-08-09-17:53:21,21.8,95.1804,74.4845,48.0,46.95823
2019-08-09-17:53:22,21.8,95.1804,74.3384,48.0,46.95823
2019-08-09-17:53:23,21.8,95.1804,74.451,48.0,46.95823
2019-08-09-17:53:24,21.8,95.3721,74.2265,48.0,46.95823
2019-08-09-17:53:25,21.8,95.171,74.3914,48.0,46.95823
2019-08-09-17:53:26,21.8,95.171,74.3914,48.0,46.95823
2019-08-09-17:53:27,21.8,95.3836,74.3914,48.0,46.95823
2019-08-09-17:53:28,21.8,95.1374,74.3914,48.0,46.95823
2019-08-09-17:53:29,21.8,95.341,74.3914,48.0,46.95823
2019-08-09-17:53:30,21.8,95.1904,74.2463,48.0,46.95823
2019-08-09-17:53:31,21.8,95.1904,74.2463,48.0,46.95823
2019-08-09-17:53:32,21.8,95.3536,74.4458,48.0,46.95823
2019-08-09-17:53:33,21.8,94.9775,74.2308,48.0,46.95823
2019-08-09-17:53:34,21.8,94.9775,74.3588,48.0,46.95823
2019-08-09-17:53:35,21.8,95.2391,74.3588,48.0,46.95823
2019-08-09-17:53:36,21.8,94.9111,74.3588,48.0,46.95823
2019-08-09-17:53:37,21.8,95.1469,74.2255,48.0,46.95823
2019-08-09-17:53:38,21.8,95.1469,74.3786,48.0,46.95823
2019-08-09-17:53:39,21.8,95.0442,74.3786,48.0,46.95823
2019-08-09-17:53:40,21.8,95.2012,74.3786,48.0,46.95823
2019-08-09-17:53:41,21.8,95.2012,74.3786,48.0,46.95823
2019-08-09-17:53:42,21.8,95.2012,74.2364,48.0,46.95823
2019-08-09-17:53:43,21.8,95.2012,74.6202,48.0,46.95823
2019-08-09-17:53:44,21.8,95.0248,74.3303,48.0,46.95823
2019-08-09-17:53:45,21.8,95.2286,74.3303,48.0,46.95823
2019-08-09-17:53:46,21.8,95.2286,74.2279,48.0,46.95823
2019-08-09-17:53:47,21.8,95.2286,74.2279,48.0,46.95823
2019-08-09-17:53:48,21.8,94.9852,74.4555,48.0,46.95823
2019-08-09-17:53:49,21.8,95.2173,74.2054,48.0,46.95823
2019-08-09-17:53:50,21.8,95.2173,74.4666,48.0,46.95823
2019-08-09-17:53:51,21.8,95.2173,74.4666,48.0,46.95823
2019-08-09-17:53:52,21.8,95.2173,74.2597,48.0,46.95823
2019-08-09-17:53:53,21.8,95.2173,74.4496,48.0,46.95823
2019-08-09-17:53:54,21.8,95.2173,74.3018,48.0,46.95823
2019-08-09-17:53:55,21.8,95.2173,74.4234,48.0,46.95823
2019-08-09-17:53:56,21.8,95.2173,74.2547,48.0,46.95823
2019-08-09-17:53:57,21.8,95.2173,74.2547,48.0,46.95823
2019-08-09-17:53:58,21.8,95.0072,74.3631,48.0,46.95823
2019-08-09-17:53:59,21.8,95.2225,74.3631,48.0,46.95823
2019-08-09-17:54:00,21.8,95.0097,74.3631,48.0,46.95823
2019-08-09-17:54:01,21.8,95.1237,74.3631,48.0,46.95823
2019-08-09-17:54:02,21.8,95.1237,74.3631,48.0,46.95823
2019-08-09-17:54:03,21.8,95.1237,74.4881,48.0,46.95823
2019-08-09-17:54:04,21.8,95.2263,74.2479,48.0,46.95823
2019-08-09-17:54:05,21.8,94.9694,74.3494,48.0,46.95823
2019-08-09-17:54:06,21.8,94.9694,74.3494,48.0,46.95823
2019-08-09-17:54:07,21.8,94.9694,74.516,48.0,46.95823
2019-08-09-17:54:08,21.8,95.0855,74.3908,48.0,46.95823
2019-08-09-17:54:09,21.8,94.9663,74.3908,48.0,46.95823
2019-08-09-17:54:10,21.8,95.1692,74.3908,48.0,46.95823
2019-08-09-17:54:11,21.8,95.1692,74.3908,48.0,46.95823
2019-08-09-17:54:12,21.8,94.927,74.3908,48.0,46.95823
2019-08-09-17:54:13,21.8,95.1449,74.3908,48.0,46.95823
2019-08-09-17:54:14,21.8,95.2508,74.2251,48.0,46.95823
2019-08-09-17:54:15,21.8,95.129,74.3657,48.0,46.95823
2019-08-09-17:54:16,21.8,95.129,74.3657,48.0,46.95823
2019-08-09-17:54:17,21.8,95.129,74.2335,48.0,46.95823
2019-08-09-17:54:18,21.8,95.129,74.448,48.0,46.95823
2019-08-09-17:54:19,21.8,94.9904,74.3446,48.0,46.95823
2019-08-09-17:54:20,21.8,95.1305,74.3446,48.0,46.95823
2019-08-09-17:54:21,21.8,95.2313,74.3446,48.0,46.95823
2019-08-09-17:54:22,21.8,95.0658,74.3446,48.0,46.95823
2019-08-09-17:54:23,21.8,95.0658,74.3446,48.0,46.95823
2019-08-09-17:54:24,21.8,95.0658,74.2239,48.0,46.95823
2019-08-09-17:54:25,21.8,95.0658,74.4199,48.0,46.95823
2019-08-09-17:54:26,21.8,95.2898,74.4199,48.0,46.95823
2019-08-09-17:54:27,21.8,95.2898,74.4199,48.0,46.95823
2019-08-09-17:54:28,21.8,95.0935,74.2152,48.0,46.95823
2019-08-09-17:54:29,21.8,95.0935,74.2152,48.0,46.95823
2019-08-09-17:54:30,21.8,95.0935,74.2152,48.0,46.95823
2019-08-09-17:54:31,21.8,95.0935,74.2152,48.0,46.95823
2019-08-09-17:54:32,21.8,94.9214,74.2152,48.0,46.95823
2019-08-09-17:54:33,21.8,95.0609,74.2152,48.0,46.95823
2019-08-09-17:54:34,21.8,95.0609,74.2152,48.0,46.95823
2019-08-09-17:54:35,21.8,94.9586,74.2152,48.0,46.95823
2019-08-09-17:54:36,21.8,95.3533,74.4056,48.0,46.95823
2019-08-09-17:54:37,21.8,95.141,74.2376,48.0,46.95823
2019-08-09-17:54:38,21.8,95.287,74.2376,48.0,46.95823
2019-08-09-17:54:39,21.8,95.1095,74.2376,48.0,46.95823
2019-08-09-17:54:40,21.8,95.1095,74.2376,48.0,46.95823
2019-08-09-17:54:41,21.8,95.1095,74.2376,48.0,46.95823
2019-08-09-17:54:42,21.8,95.1095,74.3821,48.0,46.95823
2019-08-09-17:54:43,21.8,95.2256,74.196,48.0,46.95823
2019-08-09-17:54:44,21.8,95.1205,74.196,48.0,46.95823
2019-08-09-17:54:45,21.8,95.3316,74.196,48.0,46.95823
2019-08-09-17:54:46,21.8,94.9639,74.196,48.0,46.95823
2019-08-09-17:54:47,21.8,94.9639,74.3486,48.0,46.95823
2019-08-09-17:54:48,21.8,95.2695,74.207,48.0,46.95823
2019-08-09-17:54:49,21.8,95.1151,74.207,48.0,46.95823
2019-08-09-17:54:50,21.8,95.2368,74.207,48.0,46.95823
2019-08-09-17:54:51,21.8,94.9288,74.3922,48.0,46.95823
2019-08-09-17:54:52,21.8,94.9288,74.3922,48.0,46.95823
2019-08-09-17:54:53,21.8,94.9288,74.3922,48.0,46.95823
2019-08-09-17:54:54,21.8,94.9288,74.3922,48.0,46.95823
2019-08-09-17:54:55,21.8,95.1697,74.3922,48.0,46.95823
2019-08-09-17:54:56,21.8,94.9269,74.27,48.0,46.95823
2019-08-09-17:54:57,21.8,95.1615,74.4148,48.0,46.95823
2019-08-09-17:54:58,21.8,95.1615,74.222,48.0,46.95823
2019-08-09-17:54:59,21.8,94.8787,74.3975,48.0,46.95823
2019-08-09-17:55:00,21.8,95.2067,74.2137,48.0,46.95823
2019-08-09-17:55:01,21.8,95.2067,74.2137,48.0,46.95823
2019-08-09-17:55:02,21.8,95.2067,74.3899,48.0,46.95823
2019-08-09-17:55:03,21.8,95.0635,74.2267,48.0,46.95823
2019-08-09-17:55:04,21.8,95.0635,74.3807,48.0,46.95823
2019-08-09-17:55:05,21.8,95.0635,74.3807,48.0,46.95823
2019-08-09-17:55:06,21.8,95.0635,74.2461,48.0,46.95823
2019-08-09-17:55:07,21.8,94.8584,74.2461,48.0,46.95823
2019-08-09-17:55:08,21.8,95.1671,74.2461,48.0,46.95823
2019-08-09-17:55:09,21.8,94.8744,74.2461,48.0,46.95823
2019-08-09-17:55:10,21.8,95.1119,74.2461,48.0,46.95823
2019-08-09-17:55:11,21.8,95.1119,74.368,48.0,46.95823
2019-08-09-17:55:12,21.8,95.1119,74.368,48.0,46.95823
2019-08-09-17:55:13,21.8,95.2283,74.2207,48.0,46.95823
2019-08-09-17:55:14,21.8,95.1192,74.3236,48.0,46.95823
2019-08-09-17:55:15,21.8,94.947,74.3236,48.0,46.95823
2019-08-09-17:55:16,21.8,94.947,74.3236,48.0,46.95823
2019-08-09-17:55:17,21.8,95.1129,74.3236,48.0,46.95823
2019-08-09-17:55:18,21.8,95.0022,74.3236,48.0,46.95823
2019-08-09-17:55:19,21.8,95.0022,74.3236,48.0,46.95823
2019-08-09-17:55:20,21.8,95.1769,74.2192,48.0,46.95823
2019-08-09-17:55:21,21.8,94.9504,74.2192,48.0,46.95823
2019-08-09-17:55:22,21.8,95.2949,74.2192,48.0,46.95823
2019-08-09-17:55:23,21.8,94.9555,74.2192,48.0,46.95823
2019-08-09-17:55:24,21.8,95.1411,74.2192,48.0,46.95823
