Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-03-17:37:33,22.7935,95.224,74.4171,64.0,63.26724
2019-04-03-17:37:34,22.7935,95.0416,74.2327,64.0,63.26724
2019-04-03-17:37:35,22.7935,95.1773,74.2327,64.0,63.26724
2019-04-03-17:37:36,22.7935,95.1773,74.2327,64.0,63.26724
2019-04-03-17:37:37,22.7935,95.1773,74.6271,64.0,63.26724
2019-04-03-17:37:38,23.7789,95.1773,74.3427,64.0,63.26724
2019-04-03-17:37:39,23.7789,95.2774,74.5321,64.0,63.26724
2019-04-03-17:37:40,23.7789,95.1719,74.5321,64.0,63.26724
2019-04-03-17:37:41,23.7789,95.1719,74.2952,64.0,63.26724
2019-04-03-17:37:42,23.7789,95.1719,74.3983,64.0,63.26724
2019-04-03-17:37:43,23.7789,94.9589,74.2444,64.0,63.26724
2019-04-03-17:37:44,23.7789,95.2576,74.2444,64.0,63.26724
2019-04-03-17:37:45,23.7789,95.2576,74.2444,64.0,63.26724
2019-04-03-17:37:46,23.7789,95.2576,74.2444,64.0,63.26724
2019-04-03-17:37:47,23.7789,95.0515,74.2444,64.0,63.26724
2019-04-03-17:37:48,23.7789,95.3428,74.2444,64.0,63.26724
2019-04-03-17:37:49,23.7789,95.076,74.2444,64.0,63.26724
2019-04-03-17:37:50,23.7789,95.076,74.2444,64.0,63.26724
2019-04-03-17:37:51,23.7789,95.3124,74.4911,64.0,63.26724
2019-04-03-17:37:52,23.7789,95.0518,74.2001,64.0,63.26724
2019-04-03-17:37:53,23.7789,95.0518,74.3978,64.0,63.26724
2019-04-03-17:37:54,23.7789,95.0518,74.5826,64.0,63.26724
2019-04-03-17:37:55,23.7789,95.2462,74.4251,64.0,63.26724
2019-04-03-17:37:56,23.7789,95.2462,74.2829,64.0,63.26724
2019-04-03-17:37:57,23.7789,95.2462,74.2829,64.0,63.26724
2019-04-03-17:37:58,22.6464,95.1457,74.2829,64.0,63.26724
2019-04-03-17:37:59,22.6464,95.1457,74.2829,64.0,63.26724
2019-04-03-17:38:00,22.6464,95.1457,74.4526,64.0,63.26724
2019-04-03-17:38:01,22.6464,95.2898,74.27,64.0,63.26724
2019-04-03-17:38:02,22.6464,95.0763,74.27,64.0,63.26724
2019-04-03-17:38:03,22.6464,95.0763,74.4876,64.0,63.26724
2019-04-03-17:38:04,22.6464,95.1974,74.2374,64.0,63.26724
2019-04-03-17:38:05,22.6464,95.1974,74.2374,64.0,63.26724
2019-04-03-17:38:06,22.6464,95.0817,74.2374,64.0,63.26724
2019-04-03-17:38:07,22.6464,95.0817,74.4263,64.0,63.26724
2019-04-03-17:38:08,22.6464,95.0817,74.4263,64.0,63.26724
2019-04-03-17:38:09,22.6464,95.0817,74.303,64.0,63.26724
2019-04-03-17:38:10,22.6464,95.0817,74.5023,64.0,63.26724
2019-04-03-17:38:11,22.6464,95.2633,74.2931,64.0,63.26724
2019-04-03-17:38:12,22.6464,94.9699,74.1834,64.0,63.26724
2019-04-03-17:38:13,22.6464,94.9699,74.3322,64.0,63.26724
2019-04-03-17:38:14,22.6464,94.9699,74.3322,64.0,63.26724
2019-04-03-17:38:15,22.6464,94.9699,74.1712,64.0,63.26724
2019-04-03-17:38:16,22.6464,95.1675,74.444,64.0,63.26724
2019-04-03-17:38:17,22.6464,95.1675,74.2379,64.0,63.26724
2019-04-03-17:38:18,23.6831,95.1675,74.4087,64.0,63.26724
2019-04-03-17:38:19,23.6831,95.1675,74.4087,64.0,63.26724
2019-04-03-17:38:20,23.6831,95.1675,74.4087,64.0,63.26724
2019-04-03-17:38:21,23.6831,95.0296,74.4087,64.0,63.26724
2019-04-03-17:38:22,23.6831,95.1297,74.1665,64.0,63.26724
2019-04-03-17:38:23,23.6831,95.1297,74.584,64.0,63.26724
2019-04-03-17:38:24,23.6831,95.2673,74.2138,64.0,63.26724
2019-04-03-17:38:25,23.6831,94.9022,74.3694,64.0,63.26724
2019-04-03-17:38:26,23.6831,95.2632,74.2012,64.0,63.26724
2019-04-03-17:38:27,23.6831,94.9173,74.2012,64.0,63.26724
2019-04-03-17:38:28,23.6831,94.9173,74.344,64.0,63.26724
2019-04-03-17:38:29,23.6831,95.2544,74.22,64.0,63.26724
2019-04-03-17:38:30,23.6831,94.8919,74.361,64.0,63.26724
2019-04-03-17:38:31,23.6831,95.2577,74.1941,64.0,63.26724
2019-04-03-17:38:32,23.6831,94.9105,74.331,64.0,63.26724
2019-04-03-17:38:33,23.6831,95.2414,74.2298,64.0,63.26724
2019-04-03-17:38:34,23.6831,95.2414,74.2298,64.0,63.26724
2019-04-03-17:38:35,23.6831,95.2414,74.3382,64.0,63.26724
2019-04-03-17:38:36,23.6831,95.2414,74.2214,64.0,63.26724
2019-04-03-17:38:37,23.6831,95.2414,74.2214,64.0,63.26724
2019-04-03-17:38:38,25.4864,95.2414,74.4046,64.0,63.26724
2019-04-03-17:38:39,25.4864,95.2414,74.4046,64.0,63.26724
2019-04-03-17:38:40,25.4864,95.2414,74.4046,64.0,63.26724
2019-04-03-17:38:41,25.4864,95.2414,74.4046,64.0,63.26724
2019-04-03-17:38:42,25.4864,95.1093,74.259,64.0,63.26724
2019-04-03-17:38:43,25.4864,95.2581,74.259,64.0,63.26724
2019-04-03-17:38:44,25.4864,95.1387,74.259,64.0,63.26724
2019-04-03-17:38:45,25.4864,95.1387,74.259,64.0,63.26724
2019-04-03-17:38:46,25.4864,95.1387,74.4476,64.0,63.26724
2019-04-03-17:38:47,25.4864,95.1387,74.2404,64.0,63.26724
2019-04-03-17:38:48,25.4864,95.1387,74.2404,64.0,63.26724
2019-04-03-17:38:49,25.4864,95.1387,74.4637,64.0,63.26724
2019-04-03-17:38:50,25.4864,95.1387,74.4637,64.0,63.26724
2019-04-03-17:38:51,25.4864,95.1387,74.4637,64.0,63.26724
2019-04-03-17:38:52,25.4864,95.1387,74.271,64.0,63.26724
2019-04-03-17:38:53,25.4864,95.2702,74.606,64.0,63.26724
2019-04-03-17:38:54,25.4864,95.0892,74.475,64.0,63.26724
2019-04-03-17:38:55,25.4864,95.2962,74.475,64.0,63.26724
2019-04-03-17:38:56,25.4864,95.1683,74.5819,64.0,63.26724
2019-04-03-17:38:57,25.4864,95.1683,74.229,64.0,63.26724
2019-04-03-17:38:58,24.1,95.1683,74.229,64.0,63.26724
2019-04-03-17:38:59,24.1,95.1683,74.229,64.0,63.26724
2019-04-03-17:39:00,24.1,95.3517,74.3441,64.0,63.26724
2019-04-03-17:39:01,24.1,95.1185,74.1829,64.0,63.26724
2019-04-03-17:39:02,24.1,95.2862,74.1829,64.0,63.26724
2019-04-03-17:39:03,24.1,94.8954,74.1829,64.0,63.26724
2019-04-03-17:39:04,24.1,95.1456,74.4502,64.0,63.26724
2019-04-03-17:39:05,24.1,95.3531,74.4502,64.0,63.26724
2019-04-03-17:39:06,24.1,94.9348,74.2019,64.0,63.26724
2019-04-03-17:39:07,24.1,95.133,74.2019,64.0,63.26724
2019-04-03-17:39:08,24.1,95.0232,74.2019,64.0,63.26724
2019-04-03-17:39:09,24.1,95.1551,74.2019,64.0,63.26724
2019-04-03-17:39:10,24.1,95.3383,74.4994,77.0,63.26724
2019-04-03-17:39:11,24.1,95.1291,74.4994,77.0,63.26724
2019-04-03-17:39:12,24.1,95.3542,74.4994,77.0,63.26724
2019-04-03-17:39:13,24.1,95.1422,74.2437,77.0,63.26724
2019-04-03-17:39:14,24.1,95.1422,74.5086,77.0,63.26724
2019-04-03-17:39:15,24.1,95.3065,74.315,77.0,63.26724
2019-04-03-17:39:16,24.1,95.1336,74.315,77.0,63.26724
2019-04-03-17:39:17,24.1,95.3027,74.6014,77.0,63.26724
2019-04-03-17:39:18,24.1,95.0958,74.4247,77.0,63.26724
2019-04-03-17:39:19,24.1,95.0958,74.4247,77.0,63.26724
2019-04-03-17:39:20,24.1,95.2019,74.6498,77.0,63.26724
2019-04-03-17:39:21,24.1,95.2019,74.2361,77.0,63.26724
2019-04-03-17:39:22,24.1,95.2019,74.2361,77.0,63.26724
2019-04-03-17:39:23,24.1,95.2019,74.3482,77.0,63.386169
2019-04-03-17:39:24,24.1,95.2019,74.3482,77.0,63.386169
2019-04-03-17:39:25,24.1,94.9984,74.1768,77.0,63.386169
2019-04-03-17:39:26,24.1,95.1593,74.1768,77.0,63.386169
2019-04-03-17:39:27,24.1,94.9626,74.4234,77.0,63.386169
2019-04-03-17:39:28,24.1,94.9626,74.4234,77.0,63.513267
2019-04-03-17:39:29,24.1,95.1869,74.4234,77.0,63.513267
2019-04-03-17:39:30,24.1,95.1869,74.1965,77.0,63.513267
2019-04-03-17:39:31,24.1,95.1869,74.1965,77.0,63.513267
2019-04-03-17:39:32,24.1,95.1869,74.3991,77.0,63.638376
2019-04-03-17:39:33,24.1,95.1869,74.3991,77.0,63.638376
2019-04-03-17:39:34,24.1,95.1869,74.3991,77.0,63.638376
2019-04-03-17:39:35,24.1,95.1869,74.1856,77.0,63.757231
2019-04-03-17:39:36,24.1,95.1869,74.6367,77.0,63.757231
2019-04-03-17:39:37,24.1,95.0049,74.2094,77.0,63.757231
2019-04-03-17:39:38,24.1,95.1612,74.2094,77.0,63.892356
2019-04-03-17:39:39,24.1,95.1612,74.6042,77.0,63.892356
2019-04-03-17:39:40,24.1,95.1612,74.1949,77.0,63.892356
2019-04-03-17:39:41,24.1,95.1612,74.3792,77.0,64.043845
2019-04-03-17:39:42,24.1,95.1612,74.2062,77.0,64.043845
2019-04-03-17:39:43,24.1,95.0504,74.2062,77.0,64.153922
2019-04-03-17:39:44,24.1,95.0504,74.3098,77.0,64.153922
2019-04-03-17:39:45,24.1,95.0504,74.3098,77.0,64.25625
2019-04-03-17:39:46,24.1,95.3278,74.3098,77.0,64.25625
2019-04-03-17:39:47,24.1,95.0379,74.3098,77.0,64.38016
2019-04-03-17:39:48,24.1,95.1677,74.1728,77.0,64.38016
2019-04-03-17:39:49,24.1,95.0109,74.1728,77.0,64.51112
2019-04-03-17:39:50,24.1,95.1849,74.3957,77.0,64.51112
2019-04-03-17:39:51,24.1,95.1849,74.2113,77.0,64.64963
2019-04-03-17:39:52,24.1,95.1849,74.5843,77.0,64.64963
2019-04-03-17:39:53,24.1,95.1849,74.2652,77.0,64.79525
2019-04-03-17:39:54,24.1,95.1849,74.2652,77.0,64.79525
2019-04-03-17:39:55,24.1,95.1849,74.2652,77.0,64.94822
2019-04-03-17:39:56,24.1,95.1849,74.2652,77.0,64.94822
2019-04-03-17:39:57,24.1,95.1849,74.4353,77.0,65.08793
2019-04-03-17:39:58,24.1,95.0108,74.1676,77.0,65.08793
2019-04-03-17:39:59,24.1,95.2034,74.3222,77.0,65.25486
2019-04-03-17:40:00,24.1,95.1008,74.175,77.0,65.25486
2019-04-03-17:40:01,24.1,95.1008,74.175,77.0,65.42889
2019-04-03-17:40:02,24.1,94.9537,74.175,77.0,65.42889
2019-04-03-17:40:03,24.1,94.9537,74.175,77.0,65.61016
2019-04-03-17:40:04,24.1,95.2043,74.345,77.0,65.61016
2019-04-03-17:40:05,24.1,95.2043,74.1783,77.0,65.79885
2019-04-03-17:40:06,24.1,95.1003,74.1783,77.0,65.79885
2019-04-03-17:40:07,24.1,94.9946,74.5029,77.0,65.99481
2019-04-03-17:40:08,24.1,95.1437,74.1745,77.0,66.09554
2019-04-03-17:40:09,24.1,95.2677,74.303,77.0,66.19847
2019-04-03-17:40:10,24.1,95.0313,74.303,77.0,66.19847
2019-04-03-17:40:11,24.1,95.0313,74.1945,77.0,66.38176
2019-04-03-17:40:12,24.1,95.0313,74.4664,77.0,66.48966
2019-04-03-17:40:13,24.1,95.1387,74.4664,77.0,66.59895
2019-04-03-17:40:14,24.1,95.2599,74.4664,77.0,66.71036
2019-04-03-17:40:15,24.1,94.994,74.4664,77.0,66.82308
2019-04-03-17:40:16,24.1,94.994,74.2501,77.0,66.93783
2019-04-03-17:40:17,24.1,94.994,74.2501,77.0,67.05482
2019-04-03-17:40:18,24.1,94.994,74.2501,77.0,67.17327
2019-04-03-17:40:19,24.1,94.994,74.2501,77.0,67.29383
2019-04-03-17:40:20,24.1,94.8269,74.2501,77.0,67.41591
2019-04-03-17:40:21,24.1,95.3631,74.5365,77.0,67.53978
2019-04-03-17:40:22,24.1,95.1783,74.2415,77.0,67.66566
2019-04-03-17:40:23,24.1,95.0377,74.2415,77.0,67.66566
2019-04-03-17:40:24,24.1,95.1988,74.2415,77.0,67.88969
2019-04-03-17:40:25,24.1,94.9754,74.2415,77.0,68.02135
2019-04-03-17:40:26,24.1,95.2616,74.2415,77.0,68.15371
2019-04-03-17:40:27,24.1,95.1571,74.2415,77.0,68.28817
2019-04-03-17:40:28,24.1,95.2902,74.2415,77.0,68.42448
2019-04-03-17:40:29,24.1,94.9753,74.2415,77.0,68.563
2019-04-03-17:40:30,24.1,95.0833,74.2415,77.0,68.70309
2019-04-03-17:40:31,24.1,95.2651,74.6125,77.0,68.84454
2019-04-03-17:40:32,24.1,95.0895,74.1721,77.0,68.98825
2019-04-03-17:40:33,24.1,95.1986,74.3422,77.0,69.13314
2019-04-03-17:40:34,24.1,94.9955,74.1714,77.0,69.28061
2019-04-03-17:40:35,24.1,95.1514,74.1714,77.0,69.42986
2019-04-03-17:40:36,24.1,95.1514,74.6397,77.0,69.5425
2019-04-03-17:40:37,24.1,94.856,74.1825,77.0,69.69523
2019-04-03-17:40:38,24.1,95.1226,74.4638,77.0,69.84915
2019-04-03-17:40:39,24.1,95.1226,74.174,77.0,70.00511
2019-04-03-17:40:40,24.1,95.1226,74.3522,77.0,70.16338
2019-04-03-17:40:41,24.1,95.1226,74.1893,77.0,70.32202
2019-04-03-17:40:42,24.1,95.1226,74.1893,77.0,70.48395
2019-04-03-17:40:43,24.1,95.1226,74.3981,77.0,70.6472
2019-04-03-17:40:44,24.1,95.1226,74.2007,77.0,70.81156
2019-04-03-17:40:45,24.1,95.1226,74.336,77.0,70.97891
2019-04-03-17:40:46,24.1,95.1226,74.2148,77.0,71.14774
2019-04-03-17:40:47,24.1,95.1226,74.2148,77.0,71.31824
2019-04-03-17:40:48,24.1,95.1226,74.2148,77.0,71.49064
2019-04-03-17:40:49,24.1,95.2414,74.2148,77.0,71.62124
2019-04-03-17:40:50,24.1,95.2414,74.3154,77.0,71.79689
2019-04-03-17:40:51,24.1,95.2414,74.2015,77.0,71.97428
2019-04-03-17:40:52,24.1,94.9834,74.2015,77.0,72.15357
2019-04-03-17:40:53,24.1,95.1115,74.4083,77.0,72.33467
2019-04-03-17:40:54,24.1,95.1115,74.4083,77.0,72.51758
2019-04-03-17:40:55,24.1,95.3329,74.2503,77.0,72.70189
2019-04-03-17:40:56,24.1,94.9414,74.2503,77.0,72.88893
2019-04-03-17:40:57,24.1,95.1362,74.2503,77.0,73.07796
2019-04-03-17:40:58,24.1,94.9638,74.2503,77.0,73.26754
2019-04-03-17:40:59,24.1,95.0947,74.2503,77.0,73.45964
2019-04-03-17:41:00,24.1,95.0947,74.2503,77.0,73.65354
2019-04-03-17:41:01,24.1,95.0947,74.2503,77.0,73.84944
2019-04-03-17:41:02,24.1,95.0947,74.2503,77.0,73.99704
2019-04-03-17:41:03,24.1,95.0947,74.2503,77.0,74.19594
2019-04-03-17:41:04,24.1,95.0947,74.2503,77.0,74.39694
2019-04-03-17:41:05,24.1,95.0947,74.2503,77.0,74.59984
2019-04-03-17:41:06,24.1,95.0947,74.2503,77.0,74.80294
2019-04-03-17:41:07,24.1,95.0947,74.2503,77.0,75.00934
2019-04-03-17:41:08,24.1,95.2446,74.2503,77.0,75.21774
2019-04-03-17:41:09,24.1,95.1357,74.2503,77.0,75.42744
2019-04-03-17:41:10,24.1,95.1357,74.4059,77.0,75.63914
2019-04-03-17:41:11,24.1,95.0177,74.1824,77.0,75.85224
2019-04-03-17:41:12,24.1,95.0177,74.3841,77.0,76.06814
2019-04-03-17:41:13,24.1,95.2262,74.2445,77.0,76.17614
2019-04-03-17:41:14,24.1,95.0024,74.2445,77.0,76.17614
2019-04-03-17:41:15,24.1,95.0024,74.2445,77.0,76.17614
2019-04-03-17:41:16,24.1,95.2429,74.2445,77.0,76.17614
2019-04-03-17:41:17,24.1,94.9743,74.2445,77.0,76.17614
2019-04-03-17:41:18,24.1,95.0977,74.2445,77.0,76.17614
2019-04-03-17:41:19,24.1,94.9604,74.2445,77.0,76.17614
