Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0320:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2020-01-23-20:20:29,39.1898,95.9481,76.5805,10.8653,26.732,40.0,40.9375
2020-01-23-20:20:30,39.1898,95.9481,76.8342,11.3259,26.732,40.0,40.9375
2020-01-23-20:20:31,39.1898,95.845,76.5309,11.3259,26.732,40.0,40.9375
2020-01-23-20:20:32,39.1898,95.6262,76.5309,11.7893,26.732,40.0,40.9375
2020-01-23-20:20:33,39.1898,95.6262,76.5309,11.7893,26.732,40.0,40.9375
2020-01-23-20:20:34,39.1898,95.8025,76.6941,11.7893,26.732,40.0,40.9375
2020-01-23-20:20:35,39.1898,95.6931,76.6941,12.2525,26.732,40.0,40.9375
2020-01-23-20:20:36,39.1898,95.5887,76.4827,12.2525,26.732,40.0,40.9375
2020-01-23-20:20:37,39.1898,95.9263,76.6247,12.7173,26.732,40.0,40.9375
2020-01-23-20:20:38,39.1898,95.9263,76.6247,12.7173,26.7852,40.0,40.9375
2020-01-23-20:20:39,39.1898,95.6989,76.5194,12.7173,26.7852,40.0,40.9375
2020-01-23-20:20:40,39.1898,95.8562,76.6939,13.1838,26.7852,40.0,40.9375
2020-01-23-20:20:41,39.1898,95.7361,76.4376,13.1838,26.7852,40.0,40.9375
2020-01-23-20:20:42,39.1898,95.8746,76.6146,13.1707,26.7852,40.0,40.9375
2020-01-23-20:20:43,39.1898,95.8746,76.6146,13.6454,26.7852,40.0,40.9375
2020-01-23-20:20:44,39.1898,95.6524,76.501,13.6343,26.7852,40.0,40.9375
2020-01-23-20:20:45,39.1898,95.6524,76.501,13.6343,26.7852,40.0,40.9375
2020-01-23-20:20:46,39.1898,95.6524,76.6187,13.6343,26.7852,40.0,40.9375
2020-01-23-20:20:47,39.1898,95.6524,76.6187,14.1015,26.7852,40.0,40.9375
2020-01-23-20:20:48,39.1898,95.6524,76.6187,14.091,26.7852,40.0,40.9375
2020-01-23-20:20:49,39.1898,95.7867,76.6187,14.091,26.7852,40.0,40.9375
2020-01-23-20:20:50,39.1898,95.7867,76.6187,14.322,26.7852,40.0,40.9375
2020-01-23-20:20:51,39.1898,95.7867,76.513,14.322,26.7852,40.0,40.9375
2020-01-23-20:20:52,39.1898,95.67,76.513,14.4326,26.7852,40.0,40.9375
2020-01-23-20:20:53,39.1898,95.8642,76.7431,14.4326,26.7852,40.0,40.9375
2020-01-23-20:20:54,39.1898,95.6489,76.636,14.5409,26.7852,40.0,40.9375
2020-01-23-20:20:55,39.1898,95.876,76.5118,14.5409,26.7852,40.0,40.9375
2020-01-23-20:20:56,39.1898,95.6341,76.5118,14.5409,26.8372,40.0,40.9375
2020-01-23-20:20:57,39.1898,95.6341,76.5118,14.6564,26.8372,40.0,40.9375
2020-01-23-20:20:58,39.1898,95.8705,76.6494,14.6564,26.8372,40.0,40.9375
2020-01-23-20:20:59,39.1898,95.6899,76.4545,14.6444,26.8372,40.0,40.9375
2020-01-23-20:21:00,39.1898,95.6899,76.4545,14.6949,26.8372,40.0,40.9375
2020-01-23-20:21:01,39.1898,95.6899,76.6142,14.6949,26.8372,40.0,40.9375
2020-01-23-20:21:02,39.1898,95.8854,76.6142,14.7246,26.8372,40.0,40.9375
2020-01-23-20:21:03,39.1898,95.632,76.4873,14.7246,26.8372,40.0,40.9375
2020-01-23-20:21:04,39.1898,95.7908,76.4873,14.7516,26.8372,40.0,40.9375
2020-01-23-20:21:05,39.1898,95.9528,76.4873,14.7516,26.8372,40.0,40.9375
2020-01-23-20:21:06,39.1898,95.9528,76.4873,14.7516,26.8372,40.0,40.9375
2020-01-23-20:21:07,39.1898,95.9528,76.4873,14.7773,26.8372,40.0,40.9375
2020-01-23-20:21:08,39.1898,95.7087,76.4873,14.7773,26.8372,40.0,40.9375
2020-01-23-20:21:09,39.1898,95.7087,76.6195,14.7773,26.8372,40.0,40.9375
2020-01-23-20:21:10,39.1898,95.7087,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:11,39.1898,95.5979,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:12,39.1898,95.8002,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:13,39.1898,95.5765,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:14,39.1898,95.8122,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:15,39.1898,95.6118,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:16,39.1898,95.6118,76.5023,14.8009,26.8372,40.0,40.9375
2020-01-23-20:21:17,39.1898,95.7813,76.5023,14.8022,26.8372,40.0,40.9375
2020-01-23-20:21:18,39.1898,95.6132,76.5023,14.8022,26.8372,40.0,40.9375
2020-01-23-20:21:19,39.1898,95.9169,76.5023,14.8022,26.8372,40.0,40.9375
2020-01-23-20:21:20,39.1898,95.5904,76.2986,14.8022,26.8372,40.0,40.9375
2020-01-23-20:21:21,39.1898,95.5904,76.4621,14.8022,26.8372,40.0,40.9375
2020-01-23-20:21:22,39.1898,95.8148,76.4621,14.7918,26.8372,40.0,40.9375
2020-01-23-20:21:23,39.1898,95.8148,76.4621,14.7918,26.8372,40.0,40.9375
2020-01-23-20:21:24,39.1898,95.8148,76.4621,14.7918,26.8372,40.0,40.9375
2020-01-23-20:21:25,39.1898,95.7006,76.4621,14.8037,26.8372,40.0,40.9375
2020-01-23-20:21:26,39.1898,95.5852,76.4621,14.8037,26.8372,40.0,40.9375
2020-01-23-20:21:27,39.1898,95.5852,76.4621,14.8037,26.8372,40.0,40.9375
2020-01-23-20:21:28,39.1898,95.5852,76.4621,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:29,39.1898,95.7008,76.5713,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:30,39.1898,95.7008,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:31,39.1898,95.7008,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:32,39.1898,95.7008,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:33,39.1898,95.568,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:34,39.1898,95.568,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:35,39.1898,95.568,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:36,39.1898,95.568,76.4074,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:37,39.1898,95.8308,76.2075,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:38,39.1898,95.5732,76.4322,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:39,39.1898,95.8022,76.4322,14.8037,26.8878,40.0,40.9375
2020-01-23-20:21:40,39.1898,95.5953,76.4322,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:41,39.1898,95.5953,76.6507,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:42,39.1898,95.5953,76.4596,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:43,39.1898,95.5953,76.2879,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:44,39.1898,95.5953,76.5882,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:45,39.1898,95.721,76.3342,14.7914,26.8878,40.0,40.9375
2020-01-23-20:21:46,39.1898,95.5765,76.6064,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:47,39.1898,95.5765,76.6064,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:48,39.1898,95.5765,76.4114,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:49,39.1898,95.5765,76.7341,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:50,39.1898,95.5765,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:51,39.1898,95.5765,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:52,39.1898,95.5765,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:53,39.1898,95.5765,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:54,39.1898,95.7608,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:55,39.1898,95.5664,76.4001,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:56,39.1898,95.5664,76.5077,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:57,39.1898,95.5664,76.5077,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:58,39.1898,95.5664,76.5077,14.8031,26.8878,40.0,40.9375
2020-01-23-20:21:59,39.1898,95.5664,76.3965,14.8031,26.8878,40.0,40.9375
2020-01-23-20:22:00,39.1898,95.5664,76.127,14.8031,26.8878,40.0,40.9375
2020-01-23-20:22:01,39.1898,95.5664,76.2712,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:02,39.1898,95.4656,76.2712,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:03,39.1898,95.4656,76.2712,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:04,39.1898,95.6657,76.2712,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:05,39.1898,95.6657,76.1671,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:06,39.1898,95.6657,76.3026,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:07,39.1898,95.6657,76.3026,14.7924,26.8878,40.0,40.9375
2020-01-23-20:22:08,39.1898,95.5592,76.3026,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:09,39.1898,95.7318,76.3026,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:10,39.1898,95.5836,76.3026,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:11,39.1898,95.5836,76.3026,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:12,39.1898,95.5836,76.1653,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:13,39.1898,95.5836,76.343,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:14,39.1898,95.7106,76.4779,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:15,39.1898,95.5527,76.4779,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:16,39.1898,95.7337,76.4779,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:17,39.1898,95.7337,76.4779,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:18,39.1898,95.4645,76.1944,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:19,39.1898,95.3009,76.3546,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:20,39.1898,95.5872,76.3546,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:21,39.1898,95.5872,76.3546,14.8051,26.8878,40.0,40.9375
2020-01-23-20:22:22,39.1898,95.5872,76.3546,14.7936,26.8878,40.0,40.9375
2020-01-23-20:22:23,39.1898,95.7509,76.1973,14.7936,26.8878,40.0,40.9375
2020-01-23-20:22:24,39.1898,95.4251,76.1973,14.7936,26.8878,40.0,40.9375
2020-01-23-20:22:25,39.1898,95.5724,76.3668,14.7936,26.8878,40.0,40.9375
2020-01-23-20:22:26,39.1898,95.5724,76.3668,14.7936,26.8878,40.0,40.9375
