Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-31-11:06:16,17.9,92.7236,76.2487,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:17,17.9,92.8753,76.1006,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:18,17.9,92.8753,76.1006,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:19,17.9,92.8753,76.3166,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:20,17.9,92.7446,76.1646,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:21,17.9,93.1696,76.2708,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:22,17.9,92.6766,76.107,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:23,17.9,93.106,76.107,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:24,17.9,92.9726,75.9746,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:25,17.9,92.9726,75.7281,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:26,17.9,92.8084,75.5575,118.75,0.0,0.0,16.2193869289
2020-07-31-11:06:27,17.9,92.922,76.0233,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:28,17.9,92.922,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:29,17.9,93.1224,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:30,17.9,92.6691,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:31,17.9,93.0242,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:32,17.9,92.7553,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:33,17.9,93.0836,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:34,17.9,92.8929,75.7562,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:35,17.9,92.8929,75.6017,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:36,17.9,92.8929,75.7906,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:37,17.9,92.7144,75.5394,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:38,17.9,92.9118,75.7578,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:39,17.9,92.9118,75.909,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:40,17.9,93.117,76.0867,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:41,17.9,93.117,75.7378,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:42,17.9,92.8921,75.7378,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:43,17.9,92.8921,75.7378,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:44,17.9,92.8921,75.8612,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:45,17.9,92.6968,75.7012,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:46,17.9,92.8902,75.7012,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:47,17.9,92.8902,75.8077,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:48,17.9,93.3136,75.9289,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:49,17.9,92.8994,75.9289,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:50,17.9,92.8994,75.9289,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:51,17.9,92.8994,76.1421,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:52,17.9,92.6687,75.6206,118.75,0.0,0.0,16.0785762361
2020-07-31-11:06:53,17.9,92.7985,75.7414,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:54,17.9,92.7985,75.7414,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:55,17.9,92.7985,75.6393,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:56,17.9,92.7985,76.1043,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:57,17.9,92.6287,76.1043,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:58,17.9,92.7808,76.1043,118.75,0.0,0.0,15.99760009
2020-07-31-11:06:59,17.9,92.7808,75.7824,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:00,17.9,92.7808,75.7824,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:01,17.9,92.9383,75.7824,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:02,17.9,92.9383,76.0526,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:03,17.9,92.7634,76.1599,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:04,17.9,92.6507,75.7278,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:05,17.9,92.867,76.0284,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:06,17.9,92.867,75.846,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:07,17.9,92.867,75.846,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:08,17.9,92.867,76.1222,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:09,17.9,92.867,75.7212,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:10,17.9,92.867,75.7212,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:11,17.9,92.867,75.7212,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:12,17.9,92.5781,75.7212,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:13,17.9,92.7538,75.7212,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:14,17.9,92.4223,75.9469,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:15,17.9,92.7527,75.7418,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:16,17.9,92.7527,75.7418,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:17,17.9,92.6453,75.4511,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:18,17.9,92.9875,75.9253,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:19,17.9,92.7588,75.7255,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:20,17.9,92.7588,75.4298,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:21,17.9,92.7588,75.0413,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:22,17.9,92.8647,75.7191,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:23,17.9,92.8647,75.9528,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:24,17.9,92.8647,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:25,17.9,92.7022,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:26,17.9,92.5685,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:27,17.9,92.5685,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:28,17.9,92.9141,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:29,17.9,92.6566,75.7911,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:30,17.9,92.4996,75.8955,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:31,17.9,92.4996,75.3964,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:32,17.9,92.4996,75.3964,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:33,17.9,92.6544,75.7498,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:34,17.9,92.6544,75.7498,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:35,17.9,92.6544,75.5038,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:36,17.9,92.4069,75.3897,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:37,17.9,92.5707,75.3897,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:38,17.9,92.7643,75.3897,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:39,17.9,92.613,75.3897,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:40,17.9,92.9648,75.5215,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:41,17.9,92.8093,75.3342,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:42,17.9,92.8093,75.5406,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:43,17.9,92.8093,75.5406,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:44,17.9,92.9306,75.6804,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:45,17.9,92.9306,75.3893,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:46,17.9,92.4987,75.7,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:47,17.9,93.0545,75.7,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:48,17.9,92.8769,75.4818,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:49,17.9,92.3451,75.8895,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:50,17.9,92.8759,75.337,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:51,17.9,92.7468,75.337,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:52,17.9,93.0518,75.337,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:53,17.9,92.8491,75.9075,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:54,17.9,92.7185,75.3215,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:55,17.9,92.7185,75.6788,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:56,17.9,92.7185,75.4798,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:57,17.9,92.884,75.3355,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:58,17.9,92.6068,75.6091,118.75,0.0,0.0,15.99760009
2020-07-31-11:07:59,17.9,92.9374,75.8077,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:00,17.9,92.5503,75.8077,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:01,17.9,92.328,75.8077,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:02,17.9,92.6594,75.6565,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:03,17.9,92.6594,75.7995,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:04,17.9,92.6594,75.7995,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:05,17.9,92.6594,75.4146,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:06,17.9,92.7779,75.7103,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:07,17.9,92.5898,75.7103,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:08,17.9,92.5898,75.3398,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:09,17.9,92.7035,75.3398,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:10,17.9,92.7035,75.7731,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:11,17.9,92.4855,75.5387,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:12,17.9,92.6641,75.7395,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:13,17.9,92.6641,75.3727,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:14,17.9,92.8341,75.3727,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:15,17.9,92.8341,75.7404,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:16,17.9,92.6725,75.7404,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:17,17.9,92.4443,75.7404,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:18,17.9,92.8561,75.4944,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:19,17.9,92.8561,75.6959,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:20,17.9,92.5806,75.4404,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:21,17.9,92.5806,75.326,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:22,17.9,92.4358,75.4991,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:23,17.9,92.5384,75.336,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:24,17.9,92.7897,75.4612,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:25,17.9,92.5759,75.3401,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:26,17.9,92.5759,75.3401,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:27,17.9,92.8587,75.4574,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:28,17.9,92.8587,75.3405,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:29,17.9,92.6263,75.5572,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:30,17.9,92.7503,75.5572,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:31,17.9,92.7503,75.5572,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:32,17.9,92.4443,75.6618,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:33,17.9,92.4443,75.5171,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:34,17.9,92.5953,75.5171,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:35,17.9,92.2746,75.5171,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:36,17.9,92.2746,75.0175,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:37,17.9,92.8016,75.1637,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:38,17.9,92.5954,75.6216,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:39,17.9,92.5954,75.6216,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:40,17.9,92.5954,75.2544,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:41,17.9,92.5954,75.2544,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:42,17.9,92.3609,75.2544,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:43,17.9,92.3609,75.3677,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:44,17.9,92.5042,75.3677,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:45,17.9,92.5042,75.3677,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:46,17.9,92.6475,75.3677,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:47,17.9,92.5354,75.2468,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:48,17.9,92.5354,75.3557,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:49,17.9,92.4012,75.3557,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:50,17.9,92.524,75.3557,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:51,17.9,92.524,75.5975,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:52,17.9,92.3286,75.3885,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:53,17.9,92.3286,75.3885,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:54,17.9,92.3286,75.3885,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:55,17.9,92.6252,75.1615,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:56,17.9,92.7389,75.3708,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:57,17.9,92.4965,75.3708,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:58,17.9,92.4965,75.3708,118.75,0.0,0.0,15.99760009
2020-07-31-11:08:59,17.9,92.4965,75.3708,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:00,17.9,92.0722,75.3708,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:01,17.9,92.5132,75.0162,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:02,17.9,92.3577,75.133,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:03,17.9,92.6353,74.6548,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:04,17.9,92.3751,75.1354,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:05,17.9,92.2521,75.008,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:06,17.9,92.6111,75.008,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:07,17.9,92.6111,75.4514,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:08,17.9,92.7428,75.0947,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:09,17.9,92.4723,75.3991,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:10,17.9,92.6375,75.2773,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:11,17.9,92.4193,75.2773,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:12,17.9,92.4193,75.1431,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:13,17.9,92.4193,75.1431,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:14,17.9,92.4193,75.6291,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:15,17.9,92.4193,75.0352,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:16,17.9,92.5985,75.3225,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:17,17.9,92.3759,74.9874,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:18,17.9,92.6265,75.1444,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:19,17.9,92.3186,75.3104,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:20,17.9,92.6378,75.0621,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:21,17.9,92.7737,75.3033,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:22,17.9,92.3828,75.3033,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:23,17.9,92.2624,75.0563,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:24,17.9,92.2624,75.0563,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:25,17.9,92.5929,75.0563,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:26,17.9,92.5929,75.0563,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:27,17.9,92.5929,75.0563,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:28,17.9,92.5929,75.1883,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:29,17.9,92.5929,75.0513,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:30,17.9,92.3083,75.0513,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:31,17.9,92.7287,75.4487,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:32,17.9,92.4914,75.1809,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:33,17.9,92.4914,75.1809,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:34,17.9,92.351,75.1809,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:35,17.9,92.5433,75.0133,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:36,17.9,92.5433,75.4088,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:37,17.9,92.2225,74.9329,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:38,17.9,92.6033,75.1362,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:39,17.9,92.3124,75.0058,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:40,17.9,92.4253,74.6859,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:41,17.9,92.3126,75.0811,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:42,17.9,92.3126,74.7215,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:43,17.9,92.3126,74.7215,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:44,17.9,92.6717,74.8407,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:45,17.9,92.5066,74.8407,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:46,17.9,92.2836,74.9736,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:47,17.9,92.2836,74.9736,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:48,17.9,92.4494,75.1504,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:49,17.9,92.2884,74.9379,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:50,17.9,92.3946,74.9379,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:51,17.9,92.3946,74.9379,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:52,17.9,92.3946,75.1464,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:53,17.9,92.3946,75.1464,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:54,17.9,92.3946,74.967,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:55,17.9,92.5119,74.7649,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:56,17.9,92.5119,74.7649,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:57,17.9,91.9825,74.9058,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:58,17.9,92.1121,75.0279,118.75,0.0,0.0,15.99760009
2020-07-31-11:09:59,17.9,92.1121,74.5901,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:00,17.9,92.282,75.001,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:01,17.9,92.282,74.6636,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:02,17.9,92.282,75.0067,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:03,17.9,92.454,75.3017,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:04,17.9,92.3231,75.0294,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:05,17.9,92.4825,74.8356,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:06,17.9,92.4825,75.0022,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:07,17.9,92.2091,75.0022,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:08,17.9,92.4836,75.0022,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:09,17.9,92.0311,75.0022,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:10,17.9,92.4058,75.0022,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:11,17.9,92.1922,74.8716,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:12,17.9,92.4408,74.972,118.75,0.0,0.0,15.99760009
2020-07-31-11:10:13,17.9,92.1912,74.7594,118.75,0.0,0.0,15.99760009
