Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-16-13:46:33,31,94.1384,75.9248,27.5578,8.0,8.0,1627.63934418
2020-07-16-13:46:34,31,94.1384,75.7648,27.5578,8.0,8.0,1627.07455588
2020-07-16-13:46:35,31,94.3666,75.9496,27.5578,8.0,8.0,1626.62025773
2020-07-16-13:46:36,31,94.3666,75.7344,27.5578,8.0,8.0,1627.37229773
2020-07-16-13:46:37,30.5,94.3666,75.9656,27.5578,8.0,8.0,1627.14669877
2020-07-16-13:46:38,30.5,94.3666,75.774,27.5578,8.0,8.0,1627.43633154
2020-07-16-13:46:39,30.5,94.1962,75.9125,27.5578,8.0,8.0,1627.68614604
2020-07-16-13:46:40,30.5,94.1962,75.9125,27.5578,8.0,8.0,1627.90847065
2020-07-16-13:46:41,30.5,94.3461,75.7735,27.5578,8.0,8.0,1628.7496958
2020-07-16-13:46:42,30,94.1181,75.7735,27.5578,8.0,8.0,1628.89205431
2020-07-16-13:46:43,30,94.2347,75.7735,27.5578,8.0,8.0,1626.14159062
2020-07-16-13:46:44,30,94.2347,75.8939,27.5578,8.0,8.0,1627.88769869
2020-07-16-13:46:45,30,94.1272,76.0837,27.5578,8.0,8.0,1627.91509749
2020-07-16-13:46:46,30,94.2602,75.7303,27.5578,8.0,8.0,1627.99861661
2020-07-16-13:46:47,29.5,94.1196,75.7303,27.5578,8.0,8.0,1628.16319669
2020-07-16-13:46:48,29.5,94.3931,75.7303,27.5065,8.0,8.0,1628.44260262
2020-07-16-13:46:49,29.5,94.1136,75.7303,27.5065,8.0,8.0,1628.27109288
2020-07-16-13:46:50,29.5,94.1136,75.8741,27.5065,8.0,8.0,1629.79615977
2020-07-16-13:46:51,29.5,94.1136,75.7284,27.5065,8.0,8.0,1627.6776499
2020-07-16-13:46:52,29,94.1136,75.8904,27.5065,8.0,8.0,1630.70370088
2020-07-16-13:46:53,29,94.1136,75.7478,27.5065,8.0,8.0,1628.98206197
2020-07-16-13:46:54,29,94.2158,75.7478,27.5065,8.0,8.0,1630.05004467
2020-07-16-13:46:55,29,94.2158,75.7478,27.5065,8.0,8.0,1628.42265325
2020-07-16-13:46:56,29,94.2158,75.7478,27.5065,8.0,8.0,1629.94846628
2020-07-16-13:46:57,29,94.2158,75.7478,27.5065,8.0,8.0,1630.63057088
2020-07-16-13:46:58,29,94.0901,75.7478,27.5065,8.0,8.0,1630.47922425
2020-07-16-13:46:59,29,94.0901,75.9058,27.5065,8.0,8.0,1630.66177045
2020-07-16-13:47:00,29,94.0901,75.7775,27.5065,8.0,8.0,1629.15262287
2020-07-16-13:47:01,29,94.0901,75.7775,27.5065,8.0,8.0,1630.74710954
2020-07-16-13:47:02,29,94.0901,75.7775,27.5065,8.0,8.0,1631.06883057
2020-07-16-13:47:03,29,94.0901,75.7775,27.5065,8.0,8.0,1631.8621959
2020-07-16-13:47:04,29,94.0901,75.7775,27.5065,8.0,8.0,1629.97682087
2020-07-16-13:47:05,29,94.0901,75.7775,27.5065,8.0,8.0,1630.63268593
2020-07-16-13:47:06,29,94.0901,75.7775,27.5065,8.0,8.0,1631.42384516
2020-07-16-13:47:07,29,94.0901,75.7775,27.5065,8.0,8.0,1631.37040899
2020-07-16-13:47:08,29,94.2291,75.7775,27.5065,8.0,8.0,1631.84483517
2020-07-16-13:47:09,29,94.0929,75.7775,27.5065,8.0,8.0,1631.94116883
2020-07-16-13:47:10,29,94.2132,75.7775,27.5065,8.0,8.0,1631.20566227
2020-07-16-13:47:11,29,94.0859,75.7775,27.5065,8.0,8.0,1632.3401533
2020-07-16-13:47:12,29,94.0859,75.7775,27.5065,8.0,8.0,1631.96846777
2020-07-16-13:47:13,29,94.2224,75.7775,27.5065,8.0,8.0,1632.19030228
2020-07-16-13:47:14,29,93.8457,75.7775,27.5065,8.0,8.0,1631.15219961
2020-07-16-13:47:15,29,94.2428,75.7775,27.5065,8.0,8.0,1631.90120097
2020-07-16-13:47:16,29,94.2428,75.7775,27.5065,8.0,8.0,1631.0460248
2020-07-16-13:47:17,29,94.2428,75.7775,27.5065,8.0,8.0,1631.24171273
2020-07-16-13:47:18,29,94.0807,75.7775,27.5065,8.0,8.0,1631.94713126
2020-07-16-13:47:19,29,94.0807,75.6278,27.5065,8.0,8.0,1633.10843519
2020-07-16-13:47:20,29,94.2488,75.7373,27.5065,8.0,8.0,1632.20913361
2020-07-16-13:47:21,29,94.0697,75.7373,27.5065,8.0,8.0,1632.12045068
2020-07-16-13:47:22,29,94.0697,75.7373,27.5065,8.0,8.0,1633.03496983
2020-07-16-13:47:23,29,94.0697,75.554,27.5065,8.0,8.0,1633.35934757
2020-07-16-13:47:24,29,94.0697,75.554,27.5065,8.0,8.0,1633.26700876
2020-07-16-13:47:25,29,94.0697,75.554,27.5065,8.0,8.0,1633.10989143
2020-07-16-13:47:26,29,94.0697,75.6762,27.5065,8.0,8.0,1634.50759836
2020-07-16-13:47:27,29,94.0697,75.6762,27.5065,8.0,8.0,1633.33188477
2020-07-16-13:47:28,29,93.8357,75.6762,27.5065,8.0,8.0,1634.64046257
2020-07-16-13:47:29,29,93.8357,75.4262,27.5065,8.0,8.0,1634.76609914
2020-07-16-13:47:30,29,94.0234,75.5402,27.5065,8.0,8.0,1634.94472616
2020-07-16-13:47:31,29,94.0234,75.5402,27.5065,8.0,8.0,1635.05019831
2020-07-16-13:47:32,29,94.0234,75.7271,27.5065,8.0,8.0,1635.24818323
2020-07-16-13:47:33,29,93.8235,75.5723,27.5065,8.0,8.0,1633.94224527
2020-07-16-13:47:34,29,93.985,75.5723,27.5065,8.0,8.0,1633.73962934
2020-07-16-13:47:35,29,93.8532,75.3534,27.5065,8.0,8.0,1635.1981393
2020-07-16-13:47:36,29,93.8532,75.3534,27.5065,8.0,8.0,1634.53587603
2020-07-16-13:47:37,29,93.8532,75.4863,27.5065,8.0,8.0,1633.55472666
2020-07-16-13:47:38,29,94.0381,75.353,27.5065,8.0,8.0,1634.45414482
2020-07-16-13:47:39,29,93.8111,75.353,27.5065,8.0,8.0,1634.88687872
2020-07-16-13:47:40,29,94.0292,75.353,27.5065,8.0,8.0,1634.53711662
2020-07-16-13:47:41,29,93.9129,75.353,27.5065,8.0,8.0,1633.83820183
2020-07-16-13:47:42,29,93.9129,75.353,27.5065,8.0,8.0,1635.9507318
2020-07-16-13:47:43,29,93.769,75.353,27.5065,8.0,8.0,1636.62728667
2020-07-16-13:47:44,29,94.0381,75.7542,27.5065,8.0,8.0,1636.28298147
2020-07-16-13:47:45,29,93.8625,75.3332,27.5065,8.0,8.0,1636.93440034
2020-07-16-13:47:46,29,93.745,75.4872,27.5065,8.0,8.0,1636.15913325
2020-07-16-13:47:47,29,93.9593,75.3347,27.5065,8.0,8.0,1637.07007569
2020-07-16-13:47:48,29,93.7662,75.486,27.5065,8.0,8.0,1638.32293182
2020-07-16-13:47:49,29,93.9962,75.486,27.5065,8.0,8.0,1637.65104918
2020-07-16-13:47:50,29,93.8568,75.345,27.5065,8.0,8.0,1637.53913207
2020-07-16-13:47:51,29,93.8568,75.5788,27.5065,8.0,8.0,1638.96990669
2020-07-16-13:47:52,29,93.8568,75.3496,27.5065,8.0,8.0,1637.44832101
2020-07-16-13:47:53,29,93.8568,75.3496,27.5065,8.0,8.0,1637.64757844
2020-07-16-13:47:54,29,93.7487,75.5325,27.5065,8.0,8.0,1639.24999941
2020-07-16-13:47:55,29,93.7487,75.5325,27.5065,8.0,8.0,1638.91010087
2020-07-16-13:47:56,29,93.7487,75.5325,27.5065,8.0,8.0,1638.76307782
2020-07-16-13:47:57,29,93.7487,75.3452,27.5065,8.0,8.0,1638.29073636
2020-07-16-13:47:58,29,93.7487,75.3452,27.5065,8.0,8.0,1638.93779875
2020-07-16-13:47:59,29,93.7487,75.5093,27.5065,8.0,8.0,1639.95722673
2020-07-16-13:48:00,29,93.7487,75.347,27.5065,8.0,8.0,1638.99846244
2020-07-16-13:48:01,29,93.7487,75.4707,27.5065,8.0,8.0,1639.23144884
2020-07-16-13:48:02,29,93.7487,75.3637,27.5065,8.0,8.0,1639.18429315
2020-07-16-13:48:03,29,93.7487,75.3637,27.5065,8.0,8.0,1638.10609383
2020-07-16-13:48:04,29,93.894,75.3637,27.5065,8.0,8.0,1638.97930762
2020-07-16-13:48:05,29,93.6562,75.3637,27.5065,8.0,8.0,1638.83294072
2020-07-16-13:48:06,29,93.6562,75.3637,27.5065,8.0,8.0,1639.54046801
2020-07-16-13:48:07,29,93.9536,75.3637,27.5065,8.0,8.0,1641.90182359
2020-07-16-13:48:08,29,93.7489,75.3637,27.5065,8.0,8.0,1641.29016705
2020-07-16-13:48:09,29,93.9199,75.3637,27.5065,8.0,8.0,1639.76877203
2020-07-16-13:48:10,29,93.7311,75.3637,27.5065,8.0,8.0,1639.59498452
2020-07-16-13:48:11,29,93.7311,75.3637,27.5065,8.0,8.0,1639.35968932
2020-07-16-13:48:12,29,93.7311,75.3637,27.5065,8.0,8.0,1639.78957955
2020-07-16-13:48:13,29,93.5025,75.3637,27.5065,8.0,8.0,1640.75170182
2020-07-16-13:48:14,29,93.5025,75.3637,27.5065,8.0,8.0,1641.38052295
2020-07-16-13:48:15,29,93.7271,75.3637,27.5065,8.0,8.0,1641.57062767
2020-07-16-13:48:16,29,93.7271,75.1508,27.5065,8.0,8.0,1641.08508854
2020-07-16-13:48:17,29,93.8336,75.4104,27.5065,8.0,8.0,1640.17004272
2020-07-16-13:48:18,29,93.8336,75.0691,27.5065,8.0,8.0,1639.46870319
2020-07-16-13:48:19,29,93.8336,75.0691,27.5065,8.0,8.0,1640.69872383
2020-07-16-13:48:20,29,93.8336,75.2657,27.5065,8.0,8.0,1641.53043051
2020-07-16-13:48:21,29,93.983,75.2657,27.5065,8.0,8.0,1642.40952138
2020-07-16-13:48:22,29,93.8409,75.1032,27.5065,8.0,8.0,1641.31121022
2020-07-16-13:48:23,29,93.5571,75.2811,27.5065,8.0,8.0,1641.92306361
2020-07-16-13:48:24,29,93.8861,75.2811,27.5065,8.0,8.0,1641.95676077
2020-07-16-13:48:25,29,93.7023,75.2811,27.5065,8.0,8.0,1643.48825765
2020-07-16-13:48:26,29,93.8191,75.2811,27.5065,8.0,8.0,1643.32748137
2020-07-16-13:48:27,29,93.7069,75.2811,27.5065,8.0,8.0,1642.94381167
2020-07-16-13:48:28,29,93.7069,75.2811,27.5065,8.0,8.0,1643.23979027
2020-07-16-13:48:29,29,93.7069,75.1328,27.5065,8.0,8.0,1644.82699251
2020-07-16-13:48:30,29,93.5358,75.0192,27.5065,8.0,8.0,1644.24207689
2020-07-16-13:48:31,29,93.8842,75.0192,27.5065,8.0,8.0,1643.85209857
2020-07-16-13:48:32,29,93.438,75.2931,27.5065,8.0,8.0,1642.99213379
2020-07-16-13:48:33,29,93.847,75.2931,27.5065,8.0,8.0,1644.21065242
2020-07-16-13:48:34,29,93.6589,74.9915,27.5065,8.0,8.0,1642.76271656
2020-07-16-13:48:35,29,93.5372,74.9915,27.5065,8.0,8.0,1642.92364079
2020-07-16-13:48:36,29,93.7389,75.1119,27.5065,8.0,8.0,1643.79315169
2020-07-16-13:48:37,29,93.7389,75.1119,27.5065,8.0,8.0,1644.3992479
2020-07-16-13:48:38,29,93.5411,75.1119,27.5065,8.0,8.0,1643.03183886
2020-07-16-13:48:39,29,93.5411,75.2178,27.5065,8.0,8.0,1644.62401102
2020-07-16-13:48:40,29,93.5411,75.0441,27.5065,8.0,8.0,1646.12308663
2020-07-16-13:48:41,29,93.7727,75.0441,27.5065,8.0,8.0,1645.65126852
2020-07-16-13:48:42,29,93.6647,75.0441,27.5065,8.0,8.0,1644.12510549
2020-07-16-13:48:43,29,93.51,75.0441,27.5065,8.0,8.0,1645.58858679
2020-07-16-13:48:44,29,93.51,75.0441,27.5065,8.0,8.0,1645.23780705
2020-07-16-13:48:45,29,93.51,75.0441,27.5065,8.0,8.0,1646.76461178
2020-07-16-13:48:46,29,93.51,75.0441,27.5065,8.0,8.0,1646.3775969
2020-07-16-13:48:47,29,93.3743,75.0441,27.5065,8.0,8.0,1647.02653147
2020-07-16-13:48:48,29,93.4749,75.0441,27.5065,8.0,8.0,1646.40105146
2020-07-16-13:48:49,29,93.4749,75.0441,27.5065,8.0,8.0,1646.68684122
2020-07-16-13:48:50,29,93.3741,75.0441,27.5065,8.0,8.0,1645.35226952
2020-07-16-13:48:51,29,93.3741,75.0441,27.5065,8.0,8.0,1646.72058195
2020-07-16-13:48:52,29,93.3741,75.0441,27.5065,8.0,8.0,1646.25594773
2020-07-16-13:48:53,29,93.6123,75.2916,27.5065,8.0,8.0,1646.46295533
2020-07-16-13:48:54,29,93.5046,74.9726,27.5065,8.0,8.0,1646.85947047
2020-07-16-13:48:55,29,93.3947,74.9726,27.5065,8.0,8.0,1647.77064552
2020-07-16-13:48:56,29,93.3947,74.9726,27.5065,8.0,8.0,1648.61452576
2020-07-16-13:48:57,29,93.3947,74.9726,27.5065,8.0,8.0,1649.1866341
2020-07-16-13:48:58,29,93.6196,75.1586,27.5065,8.0,8.0,1648.30726681
2020-07-16-13:48:59,29,93.4155,74.9765,27.5065,8.0,8.0,1648.46437969
2020-07-16-13:49:00,29,93.4155,75.1228,27.5065,8.0,8.0,1648.37143197
2020-07-16-13:49:01,29,93.4155,74.9586,27.5065,8.0,8.0,1648.2871094
2020-07-16-13:49:02,29,93.4155,74.9586,27.5065,8.0,8.0,1648.28583399
2020-07-16-13:49:03,29,93.4155,75.1205,27.5065,8.0,8.0,1649.32343122
2020-07-16-13:49:04,29,93.4155,74.9517,27.5065,8.0,8.0,1649.33109109
2020-07-16-13:49:05,29,93.4155,75.0975,27.5065,8.0,8.0,1647.69170374
2020-07-16-13:49:06,29,93.2861,74.9694,27.5065,8.0,8.0,1649.36611155
2020-07-16-13:49:07,29,93.2861,74.9694,27.5065,8.0,8.0,1648.96943075
2020-07-16-13:49:08,29,93.2861,75.2597,27.5065,8.0,8.0,1649.17711599
2020-07-16-13:49:09,29,93.2861,74.9376,27.5065,8.0,8.0,1650.42565417
2020-07-16-13:49:10,29,93.2861,75.1104,27.5065,8.0,8.0,1649.85371744
2020-07-16-13:49:11,29,93.4157,74.9973,27.5065,8.0,8.0,1650.60583693
2020-07-16-13:49:12,29,93.4157,74.9973,27.5065,8.0,8.0,1649.14669021
2020-07-16-13:49:13,29,93.4157,74.9973,27.5065,8.0,8.0,1651.52722127
2020-07-16-13:49:14,29,93.4157,74.9973,27.5065,8.0,8.0,1651.12970774
2020-07-16-13:49:15,29,93.4157,74.8063,27.5065,8.0,8.0,1649.39705941
2020-07-16-13:49:16,29,93.4157,74.9932,27.5065,8.0,8.0,1651.60584456
2020-07-16-13:49:17,29,93.4157,74.9932,27.5065,8.0,8.0,1651.25952828
2020-07-16-13:49:18,29,93.4157,74.9932,27.5065,8.0,8.0,1650.88668473
2020-07-16-13:49:19,29,93.4157,74.9932,27.5065,8.0,8.0,1651.32570988
2020-07-16-13:49:20,29,93.1767,74.9932,27.5065,8.0,8.0,1652.39259817
2020-07-16-13:49:21,29,93.3979,74.9932,27.5065,8.0,8.0,1652.09421941
2020-07-16-13:49:22,29,93.3979,74.9932,27.5065,8.0,8.0,1651.45886461
2020-07-16-13:49:23,29,93.3979,74.9932,27.5065,8.0,8.0,1652.6131016
2020-07-16-13:49:24,29,93.3979,74.9932,27.5065,8.0,8.0,1651.85304562
2020-07-16-13:49:25,29,93.3979,74.9932,27.5065,8.0,8.0,1651.82685573
2020-07-16-13:49:26,29,93.3979,74.6637,27.5065,8.0,8.0,1651.6886609
2020-07-16-13:49:27,29,93.2861,74.8717,27.5065,8.0,8.0,1651.71819276
2020-07-16-13:49:28,29,93.4165,75.0031,27.5065,8.0,8.0,1652.39941065
2020-07-16-13:49:29,29,93.0915,74.8606,27.5065,8.0,8.0,1652.61530918
2020-07-16-13:49:30,29,93.4128,74.8606,27.5065,8.0,8.0,1653.44855348
2020-07-16-13:49:31,29,93.2159,74.8606,27.5065,8.0,8.0,1653.2849036
2020-07-16-13:49:32,29,93.1111,74.8606,27.5065,8.0,8.0,1653.52795596
2020-07-16-13:49:33,29,93.4292,74.8606,27.5065,8.0,8.0,1652.85545618
2020-07-16-13:49:34,29,93.3142,74.6509,27.5065,8.0,8.0,1652.81414714
2020-07-16-13:49:35,29,93.4425,74.9318,27.5065,8.0,8.0,1653.89893578
2020-07-16-13:49:36,29,93.1907,74.7274,27.5065,8.0,8.0,1651.85341412
2020-07-16-13:49:37,29,93.1907,74.968,27.5065,8.0,8.0,1652.86541877
2020-07-16-13:49:38,29,93.3096,74.8399,27.5065,8.0,8.0,1653.09782743
2020-07-16-13:49:39,29,93.1712,74.6317,27.5065,8.0,8.0,1652.7432507
2020-07-16-13:49:40,29,93.4813,74.8036,27.5065,8.0,8.0,1654.58350868
2020-07-16-13:49:41,29,93.0401,74.6653,27.5065,8.0,8.0,1654.50736298
2020-07-16-13:49:42,29,93.2788,74.7929,27.5065,8.0,8.0,1655.03918028
2020-07-16-13:49:43,29,93.1627,74.7929,27.5065,8.0,8.0,1654.29436041
2020-07-16-13:49:44,29,93.0308,74.6132,27.5065,8.0,8.0,1654.6852092
2020-07-16-13:49:45,29,93.1829,74.8295,27.5065,8.0,8.0,1653.61175886
2020-07-16-13:49:46,29,93.2928,74.8295,27.5065,8.0,8.0,1653.98253457
2020-07-16-13:49:47,29,93.2928,74.8295,27.5065,8.0,8.0,1654.64766804
2020-07-16-13:49:48,29,93.2928,74.7139,27.5065,8.0,8.0,1654.66195748
2020-07-16-13:49:49,29,93.0366,74.7139,27.5065,8.0,8.0,1655.42734207
2020-07-16-13:49:50,29,93.1503,74.6,27.5065,8.0,8.0,1654.90935897
2020-07-16-13:49:51,29,93.0212,74.6,27.4559,8.0,8.0,1654.99782144
2020-07-16-13:49:52,29,93.1251,74.7027,27.4559,8.0,8.0,1655.68578338
2020-07-16-13:49:53,29,93.2799,74.6026,27.4559,8.0,8.0,1655.62901467
2020-07-16-13:49:54,29,93.0343,74.6026,27.4559,8.0,8.0,1654.43673926
2020-07-16-13:49:55,29,93.0343,74.6026,27.4559,8.0,8.0,1654.7945101
2020-07-16-13:49:56,29,93.1563,74.6026,27.4559,8.0,8.0,1655.24283201
2020-07-16-13:49:57,29,93.1563,74.7121,27.4559,8.0,8.0,1655.33549416
2020-07-16-13:49:58,29,93.1563,74.5937,27.4559,8.0,8.0,1655.21352804
2020-07-16-13:49:59,29,92.9977,74.5937,27.4559,8.0,8.0,1655.60264706
2020-07-16-13:50:00,29,92.9977,74.5937,27.4559,8.0,8.0,1654.18537058
2020-07-16-13:50:01,29,93.2026,74.5937,27.4559,8.0,8.0,1657.41905792
2020-07-16-13:50:02,29,93.074,74.7452,27.4559,8.0,8.0,1655.8883388
2020-07-16-13:50:03,29,93.074,74.5817,27.4559,8.0,8.0,1656.75927646
2020-07-16-13:50:04,29,93.074,74.7795,27.4559,8.0,8.0,1656.30909465
2020-07-16-13:50:05,29,93.074,74.5805,27.4559,8.0,8.0,1655.80912131
2020-07-16-13:50:06,29,93.074,74.5805,27.4559,8.0,8.0,1655.77544727
2020-07-16-13:50:07,29,93.074,74.7685,27.4559,8.0,8.0,1656.79274485
2020-07-16-13:50:08,29,93.074,74.5847,27.4559,8.0,8.0,1657.33437121
2020-07-16-13:50:09,29,93.074,74.7579,27.4559,8.0,8.0,1657.14396963
2020-07-16-13:50:10,29,93.074,74.7579,27.4559,8.0,8.0,1656.91542718
2020-07-16-13:50:11,29,92.9667,74.5976,27.4559,8.0,8.0,1658.98939732
2020-07-16-13:50:12,29,92.9667,74.7535,27.4559,8.0,8.0,1656.71894173
2020-07-16-13:50:13,29,92.9667,74.568,27.4559,8.0,8.0,1657.38452016
2020-07-16-13:50:14,29,92.9667,74.7421,27.4559,8.0,8.0,1657.4772495
2020-07-16-13:50:15,29,92.9667,74.5796,27.4559,8.0,8.0,1656.67518599
2020-07-16-13:50:16,29,92.9667,74.7004,27.4559,8.0,8.0,1658.37846094
2020-07-16-13:50:17,29,93.0699,74.5798,27.4559,8.0,8.0,1656.68450416
2020-07-16-13:50:18,29,93.0699,74.5798,27.4559,8.0,8.0,1657.78648458
2020-07-16-13:50:19,29,93.0699,74.691,27.4559,8.0,8.0,1657.7901313
2020-07-16-13:50:20,29,92.9496,74.5656,27.4559,8.0,8.0,1657.12164773
2020-07-16-13:50:21,29,92.9496,74.6866,27.4559,8.0,8.0,1657.89032414
2020-07-16-13:50:22,29,92.9496,74.6866,27.4559,8.0,8.0,1658.94000867
2020-07-16-13:50:23,29,92.9496,74.5773,27.4559,8.0,8.0,1657.07835937
2020-07-16-13:50:24,29,92.9496,74.5773,27.4559,8.0,8.0,1658.79087215
2020-07-16-13:50:25,29,92.9496,74.3556,27.4559,8.0,8.0,1658.48447304
2020-07-16-13:50:26,29,92.9496,74.6458,27.4559,8.0,8.0,1657.05354073
2020-07-16-13:50:27,29,92.9496,74.536,27.4559,8.0,8.0,1658.78554801
2020-07-16-13:50:28,29,92.9496,74.536,27.4559,8.0,8.0,1657.29983094
2020-07-16-13:50:29,29,92.9496,74.536,27.4559,8.0,8.0,1658.38286806
2020-07-16-13:50:30,29,92.7714,74.536,27.4559,8.0,8.0,1657.5604191
2020-07-16-13:50:31,29,92.964,74.536,27.4559,8.0,8.0,1658.81570495
2020-07-16-13:50:32,29,92.964,74.536,27.4559,8.0,8.0,1659.00963675
2020-07-16-13:50:33,29,92.964,74.2997,27.4559,8.0,8.0,1660.58868692
2020-07-16-13:50:34,29,92.964,74.2997,27.4559,8.0,8.0,1660.28816634
2020-07-16-13:50:35,29,92.964,74.5214,27.4559,8.0,8.0,1660.62761829
2020-07-16-13:50:36,29,92.964,74.2767,27.4559,8.0,8.0,1660.13244787
2020-07-16-13:50:37,29,92.964,74.4756,27.4559,8.0,8.0,1660.51294498
2020-07-16-13:50:38,29,92.7434,74.4756,27.4559,8.0,8.0,1661.05052058
2020-07-16-13:50:39,29,92.9554,74.4756,27.4559,8.0,8.0,1660.09574427
2020-07-16-13:50:40,29,92.9554,74.4756,27.4559,8.0,8.0,1661.32365822
2020-07-16-13:50:41,29,92.9554,74.4756,27.4559,8.0,8.0,1661.35991714
2020-07-16-13:50:42,29,92.9554,74.2792,27.4559,8.0,8.0,1660.90213383
2020-07-16-13:50:43,29,92.6849,74.2792,27.4559,8.0,8.0,1661.37131782
2020-07-16-13:50:44,29,92.8638,74.2792,27.4559,8.0,8.0,1661.64108794
2020-07-16-13:50:45,29,92.6739,74.2792,27.4559,8.0,8.0,1661.56843048
2020-07-16-13:50:46,29,93.022,74.2792,27.4559,8.0,8.0,1663.15921277
2020-07-16-13:50:47,29,92.7841,74.2792,27.4559,8.0,8.0,1661.0256677
2020-07-16-13:50:48,29,92.683,74.2792,27.4559,8.0,8.0,1661.40434209
2020-07-16-13:50:49,29,93.007,74.2792,27.4559,8.0,8.0,1661.42423894
2020-07-16-13:50:50,29,93.007,74.4232,27.4559,8.0,8.0,1661.73881493
2020-07-16-13:50:51,29,92.8439,74.4232,27.4559,8.0,8.0,1663.09953645
2020-07-16-13:50:52,29,92.8439,74.2344,27.4559,8.0,8.0,1663.10866885
2020-07-16-13:50:53,29,92.6835,74.2344,27.4559,8.0,8.0,1662.28771605
2020-07-16-13:50:54,29,92.6835,74.2344,27.4559,8.0,8.0,1662.57119076
2020-07-16-13:50:55,29,92.6835,74.2344,27.4559,8.0,8.0,1662.76477433
2020-07-16-13:50:56,29,92.956,74.2344,27.4559,8.0,8.0,1662.81834813
2020-07-16-13:50:57,29,92.6558,74.2344,27.4559,8.0,8.0,1662.57080513
2020-07-16-13:50:58,29,92.6558,74.2344,27.4559,8.0,8.0,1662.68889667
2020-07-16-13:50:59,29,92.8078,74.2344,27.4559,8.0,8.0,1663.52039893
2020-07-16-13:51:00,29,92.6606,74.2344,27.4559,8.0,8.0,1663.1809399
2020-07-16-13:51:01,29,92.7715,74.2344,27.4559,8.0,8.0,1663.93836228
2020-07-16-13:51:02,29,92.6463,74.2344,27.4559,8.0,8.0,1662.74303998
2020-07-16-13:51:03,29,92.6463,74.2344,27.4559,8.0,8.0,1664.92286182
2020-07-16-13:51:04,29,92.802,74.2344,27.4559,8.0,8.0,1663.06844602
2020-07-16-13:51:05,29,92.6161,74.2344,27.4559,8.0,8.0,1664.26461851
2020-07-16-13:51:06,29,92.6161,74.2344,27.4559,8.0,8.0,1664.90827922
2020-07-16-13:51:07,29,92.6161,74.2344,27.4559,8.0,8.0,1665.27744211
2020-07-16-13:51:08,29,92.7709,74.3644,27.4559,8.0,8.0,1664.59773512
2020-07-16-13:51:09,29,92.7709,74.2202,27.4559,8.0,8.0,1664.24963157
2020-07-16-13:51:10,29,92.6203,74.2202,27.4559,8.0,8.0,1662.27835908
2020-07-16-13:51:11,29,92.757,74.2202,27.4559,8.0,8.0,1662.53787327
2020-07-16-13:51:12,29,92.757,74.2202,27.4559,8.0,8.0,1662.34405558
2020-07-16-13:51:13,29,92.757,74.337,27.4559,8.0,8.0,1662.25323755
2020-07-16-13:51:14,29,92.757,74.2268,27.4559,8.0,8.0,1664.42908697
2020-07-16-13:51:15,29,92.613,74.2268,27.4559,8.0,8.0,1664.82678752
2020-07-16-13:51:16,29,92.613,74.2268,27.4559,8.0,8.0,1664.83096621
2020-07-16-13:51:17,29,92.613,74.2268,27.4559,8.0,8.0,1664.14000615
2020-07-16-13:51:18,29,92.83,74.412,27.4559,8.0,8.0,1664.08097002
2020-07-16-13:51:19,29,92.6232,74.2058,27.4559,8.0,8.0,1664.82400143
2020-07-16-13:51:20,29,92.6232,74.3785,27.4559,8.0,8.0,1663.4361187
2020-07-16-13:51:21,29,92.6232,74.1866,27.4559,8.0,8.0,1664.50580277
2020-07-16-13:51:22,29,92.6232,74.1866,27.4559,8.0,8.0,1664.76661082
2020-07-16-13:51:23,29,92.6232,74.3713,27.4559,8.0,8.0,1663.28303665
2020-07-16-13:51:24,29,92.6232,74.2075,27.4559,8.0,8.0,1664.11351583
2020-07-16-13:51:25,29,92.6232,74.3526,27.4559,8.0,8.0,1664.92455989
2020-07-16-13:51:26,29,92.6232,74.2111,27.4559,8.0,8.0,1665.21185028
2020-07-16-13:51:27,29,92.6232,73.9935,27.4559,8.0,8.0,1666.2236842
2020-07-16-13:51:28,29,92.6232,74.1283,27.4559,8.0,8.0,1664.38631025
2020-07-16-13:51:29,29,92.6232,74.1283,27.4559,8.0,8.0,1664.74302371
2020-07-16-13:51:30,29,92.6232,74.3182,27.4559,8.0,8.0,1664.67164539
2020-07-16-13:51:31,29,92.6232,74.3182,27.4559,8.0,8.0,1665.1602006
2020-07-16-13:51:32,29,92.6232,74.3182,27.4559,8.0,8.0,1664.5381301
2020-07-16-13:51:33,29,92.6232,73.9664,27.4559,8.0,8.0,1665.44230152
2020-07-16-13:51:34,29,92.6232,73.9664,27.4559,8.0,8.0,1664.95668955
2020-07-16-13:51:35,29,92.6232,74.2328,27.4559,8.0,8.0,1665.92060618
2020-07-16-13:51:36,29,92.6232,74.2328,27.4559,8.0,8.0,1666.0554916
2020-07-16-13:51:37,29,92.6232,74.2328,27.4559,8.0,8.0,1665.97299692
2020-07-16-13:51:38,29,92.6232,74.0234,27.4559,8.0,8.0,1666.3878892
2020-07-16-13:51:39,29,92.6232,73.9119,27.4559,8.0,8.0,1665.49390858
2020-07-16-13:51:40,29,92.6232,73.9119,27.4559,8.0,8.0,1666.64868601
2020-07-16-13:51:41,29,92.4061,74.1973,27.4559,8.0,8.0,1667.27249755
