Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-31-08:35:06,17.9,94.1623,75.7116,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:07,17.9,94.1623,75.5357,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:08,17.9,94.1623,75.8723,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:09,17.9,93.9623,75.732,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:10,17.9,94.1082,75.5155,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:11,17.9,94.1082,75.7201,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:12,17.9,94.1082,75.8457,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:13,17.9,94.1082,75.8457,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:14,17.9,94.1082,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:15,17.9,94.1082,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:16,17.9,94.1082,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:17,17.9,94.1082,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:18,17.9,93.9839,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:19,17.9,93.9839,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:20,17.9,94.1803,75.7077,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:21,17.9,94.0211,75.5945,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:22,17.9,93.7781,75.3965,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:23,17.9,94.1776,75.3965,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:24,17.9,94.1776,75.5971,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:25,17.9,93.9289,75.5971,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:26,17.9,93.9289,75.7678,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:27,17.9,94.1393,75.7678,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:28,17.9,93.9077,75.7678,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:29,17.9,93.9077,75.3957,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:30,17.9,94.0285,75.6309,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:31,17.9,94.0285,75.6309,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:32,17.9,94.2515,75.6309,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:33,17.9,94.0357,75.784,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:34,17.9,94.0357,75.6328,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:35,17.9,94.0357,75.6328,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:36,17.9,94.0357,75.4297,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:37,17.9,94.0357,75.4297,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:38,17.9,93.7991,75.6509,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:39,17.9,94.0072,75.4898,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:40,17.9,93.7126,75.4898,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:41,17.9,93.9769,75.4898,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:42,17.9,93.9769,75.4898,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:43,17.9,93.7978,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:44,17.9,93.7978,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:45,17.9,93.7978,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:46,17.9,94.0024,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:47,17.9,94.0024,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:48,17.9,93.8924,75.3834,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:49,17.9,93.8924,75.6109,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:50,17.9,93.8924,75.4648,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:51,17.9,93.7565,75.4648,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:52,17.9,93.9296,75.4648,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:53,17.9,93.7526,75.3355,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:54,17.9,93.7526,75.5939,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:55,17.9,93.8777,75.4599,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:56,17.9,93.7565,75.3339,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:57,17.9,93.7565,75.4566,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:58,17.9,93.8584,75.4566,118.75,0.0,0.0,25.0315099225
2020-07-31-08:35:59,17.9,93.8584,75.3339,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:00,17.9,93.8584,75.4517,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:01,17.9,93.8584,75.4517,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:02,17.9,93.8584,75.4517,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:03,17.9,93.6847,75.3049,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:04,17.9,93.6847,75.3049,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:05,17.9,93.6847,75.3049,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:06,17.9,93.6847,75.3049,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:07,17.9,93.5584,75.4577,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:08,17.9,93.4399,75.3467,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:09,17.9,93.6611,75.3467,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:10,17.9,93.4365,75.4545,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:11,17.9,93.7648,75.3134,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:12,17.9,93.9595,75.476,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:13,17.9,93.5631,75.327,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:14,17.9,93.7352,75.327,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:15,17.9,93.7352,75.327,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:16,17.9,93.4389,75.327,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:17,17.9,93.4389,75.4547,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:18,17.9,93.4389,75.3226,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:19,17.9,93.6217,75.1232,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:20,17.9,93.7447,75.3314,118.75,0.0,0.0,25.0315099225
2020-07-31-08:36:21,17.9,93.6364,75.3314,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:22,17.9,93.6364,75.1089,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:23,17.9,93.6364,75.2343,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:24,17.9,93.6364,75.3778,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:25,17.9,93.427,75.2453,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:26,17.9,93.427,75.2453,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:27,17.9,93.427,75.2453,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:28,17.9,93.427,75.2453,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:29,17.9,93.5915,74.9842,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:30,17.9,93.5915,74.9842,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:31,17.9,93.4653,74.9842,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:32,17.9,93.3593,75.2436,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:33,17.9,93.3593,75.2436,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:34,17.9,93.7703,74.9676,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:35,17.9,93.4954,74.9676,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:36,17.9,93.4954,74.9676,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:37,17.9,93.6526,75.2216,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:38,17.9,93.6526,74.9674,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:39,17.9,93.7944,74.9674,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:40,17.9,93.3873,75.1152,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:41,17.9,93.5011,75.217,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:42,17.9,93.3316,75.1057,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:43,17.9,93.3316,75.1057,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:44,17.9,93.3316,75.1057,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:45,17.9,93.4939,74.962,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:46,17.9,93.4939,74.962,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:47,17.9,93.3621,74.962,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:48,17.9,93.5112,74.962,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:49,17.9,93.367,75.1647,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:50,17.9,93.2586,75.1647,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:51,17.9,93.7037,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:52,17.9,93.3156,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:53,17.9,93.4475,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:54,17.9,93.4475,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:55,17.9,93.1047,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:56,17.9,93.1047,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:57,17.9,93.2786,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:58,17.9,93.6348,75.0244,118.75,0.0,0.0,24.9307480249
2020-07-31-08:36:59,17.9,93.4093,75.3399,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:00,17.9,93.151,74.9618,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:01,17.9,93.3625,74.9618,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:02,17.9,93.3625,74.9618,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:03,17.9,93.3625,75.0898,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:04,17.9,93.3625,75.0898,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:05,17.9,93.3625,74.9621,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:06,17.9,93.0748,75.1006,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:07,17.9,93.0748,75.1006,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:08,17.9,93.0748,74.8626,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:09,17.9,93.2325,74.8626,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:10,17.9,93.2325,74.8626,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:11,17.9,93.3778,75.0968,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:12,17.9,93.3778,74.6484,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:13,17.9,93.3778,74.9285,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:14,17.9,93.1209,74.9285,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:15,17.9,93.3879,74.9285,118.75,0.0,0.0,24.9307480249
2020-07-31-08:37:16,17.9,93.3879,74.9285,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:17,17.9,93.3879,74.6645,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:18,17.9,93.3879,74.8887,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:19,17.9,93.0162,75.0417,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:20,17.9,93.4766,74.8282,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:21,17.9,93.2393,74.8282,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:22,17.9,93.1024,74.8282,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:23,17.9,93.1024,75.0668,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:24,17.9,93.1024,74.7312,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:25,17.9,93.1024,74.7312,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:26,17.9,93.1024,74.7312,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:27,17.9,93.1024,74.6054,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:28,17.9,93.3359,74.7118,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:29,17.9,93.0227,74.7118,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:30,17.9,93.146,74.6098,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:31,17.9,93.146,74.7828,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:32,17.9,92.9812,74.7828,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:33,17.9,92.9812,74.9828,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:34,17.9,92.9812,74.7061,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:35,17.9,92.9812,74.7061,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:36,17.9,92.9812,74.8702,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:37,17.9,93.1951,74.6295,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:38,17.9,93.0542,74.8973,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:39,17.9,93.0542,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:40,17.9,93.0542,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:41,17.9,93.0542,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:42,17.9,92.84,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:43,17.9,93.1058,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:44,17.9,92.9641,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:45,17.9,92.9641,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:46,17.9,92.9641,74.6981,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:47,17.9,93.1237,74.5888,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:48,17.9,92.9586,74.5888,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:49,17.9,93.1307,74.5888,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:50,17.9,93.1307,74.5888,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:51,17.9,92.969,74.8012,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:52,17.9,92.969,74.5816,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:53,17.9,92.969,74.6909,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:54,17.9,92.7265,74.6909,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:55,17.9,93.113,74.6909,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:56,17.9,92.9568,74.6909,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:57,17.9,92.9568,74.57,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:58,17.9,92.9568,74.8052,118.75,0.0,0.0,25.0543294849
2020-07-31-08:37:59,17.9,92.852,74.8052,118.75,0.0,0.0,24.9281516961
2020-07-31-08:38:00,17.9,92.9538,74.6106,118.75,0.0,0.0,24.9281516961
2020-07-31-08:38:01,17.9,92.819,74.4946,118.75,0.0,0.0,24.9281516961
