Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-15-17:43:46,28.7,94.4615,76.3832,27.6209,8.0,8.0,1842.83998812
2020-07-15-17:43:47,28.7,94.4615,76.2765,27.6209,8.0,8.0,1842.69644104
2020-07-15-17:43:48,28.7,94.4615,76.0969,27.6209,8.0,8.0,1842.55977113
2020-07-15-17:43:49,28.7,94.4615,76.0969,27.6209,8.0,8.0,1841.89213685
2020-07-15-17:43:50,28.7,94.4615,76.2993,27.6209,8.0,8.0,1842.9678632
2020-07-15-17:43:51,28.7,94.3441,76.1147,27.5706,8.0,8.0,1842.88390393
2020-07-15-17:43:52,28.7,94.1885,76.2963,27.5706,8.0,8.0,1842.61952086
2020-07-15-17:43:53,28.7,94.1885,76.1948,27.5706,8.0,8.0,1842.61952086
2020-07-15-17:43:54,28.7,94.2968,76.1948,27.5706,8.0,8.0,1843.52994245
2020-07-15-17:43:55,28.7,94.4185,76.1948,27.5706,8.0,8.0,1843.93073333
2020-07-15-17:43:56,28.7,94.4185,76.1948,27.5706,8.0,8.0,1843.35534898
2020-07-15-17:43:57,28.7,94.4185,76.1948,27.5706,8.0,8.0,1843.79345194
2020-07-15-17:43:58,28.7,94.2219,76.1948,27.5706,8.0,8.0,1843.79287238
2020-07-15-17:43:59,28.7,94.2219,76.0808,27.5706,8.0,8.0,1844.51966091
2020-07-15-17:44:00,28.7,94.2219,76.0808,27.5706,8.0,8.0,1844.5878438
2020-07-15-17:44:01,28.7,94.4174,76.0808,27.5706,8.0,8.0,1844.78688399
2020-07-15-17:44:02,28.7,94.1615,76.217,27.5706,8.0,8.0,1844.4673175
2020-07-15-17:44:03,28.7,94.2917,76.0196,27.5706,8.0,8.0,1844.14241894
2020-07-15-17:44:04,28.7,94.4207,76.0196,27.5706,8.0,8.0,1844.54629799
2020-07-15-17:44:05,28.7,94.1681,76.0196,27.5706,8.0,8.0,1844.897064
2020-07-15-17:44:06,28.7,94.2784,75.8461,27.5706,8.0,8.0,1844.43384234
2020-07-15-17:44:07,28.7,94.1205,75.8461,27.5706,8.0,8.0,1845.40750398
2020-07-15-17:44:08,28.7,94.2954,76.1171,27.5706,8.0,8.0,1845.25790781
2020-07-15-17:44:09,28.7,94.2954,76.1171,27.5706,8.0,8.0,1845.2866217
2020-07-15-17:44:10,28.7,94.1464,76.1171,27.5706,8.0,8.0,1845.00968201
2020-07-15-17:44:11,28.7,94.2878,76.1171,27.5706,8.0,8.0,1845.62416506
2020-07-15-17:44:12,28.7,94.2878,76.1171,27.5706,8.0,8.0,1845.62416506
2020-07-15-17:44:13,28.7,94.2878,76.1171,27.5706,8.0,8.0,1845.95205011
2020-07-15-17:44:14,28.7,94.2878,75.9006,27.5706,8.0,8.0,1845.50623691
2020-07-15-17:44:15,28.7,94.2878,75.9006,27.5706,8.0,8.0,1845.17517627
2020-07-15-17:44:16,28.7,94.2878,76.0082,27.5706,8.0,8.0,1845.92875914
2020-07-15-17:44:17,28.7,94.1335,76.0082,27.5706,8.0,8.0,1845.62508153
2020-07-15-17:44:18,28.7,94.2879,76.0082,27.5706,8.0,8.0,1846.05215045
2020-07-15-17:44:19,28.7,94.1423,75.8128,27.5706,8.0,8.0,1845.83948619
2020-07-15-17:44:20,28.7,94.2739,76.0006,27.5706,8.0,8.0,1845.59385239
2020-07-15-17:44:21,28.7,94.2739,75.818,27.5706,8.0,8.0,1845.54679487
2020-07-15-17:44:22,28.7,94.1055,75.818,27.5706,8.0,8.0,1846.55747323
2020-07-15-17:44:23,28.7,94.282,75.9689,27.5706,8.0,8.0,1846.55747323
2020-07-15-17:44:24,28.7,94.125,75.9689,27.5706,8.0,8.0,1846.19082511
2020-07-15-17:44:25,28.7,94.2826,75.8575,27.5706,8.0,8.0,1847.91271505
2020-07-15-17:44:26,28.7,94.1344,75.7374,27.5706,8.0,8.0,1847.69764625
2020-07-15-17:44:27,28.7,94.1344,75.7374,27.5706,8.0,8.0,1847.7187937
2020-07-15-17:44:28,28.7,94.2821,75.7374,27.5706,8.0,8.0,1847.89502163
2020-07-15-17:44:29,28.7,94.1566,75.9932,27.5706,8.0,8.0,1847.86130611
2020-07-15-17:44:30,28.7,94.1566,75.7456,27.5706,8.0,8.0,1848.45368359
2020-07-15-17:44:31,28.7,94.1566,75.7456,27.5706,8.0,8.0,1848.61457917
2020-07-15-17:44:32,28.7,94.1566,75.9797,27.5706,8.0,8.0,1847.91176849
2020-07-15-17:44:33,28.7,94.1566,75.8592,27.5706,8.0,8.0,1848.93199241
2020-07-15-17:44:34,28.7,94.1566,75.7288,27.5706,8.0,8.0,1849.22115956
2020-07-15-17:44:35,28.7,94.1566,75.7288,27.5706,8.0,8.0,1848.88064725
2020-07-15-17:44:36,28.7,94.1566,75.9526,27.5706,8.0,8.0,1848.20689853
2020-07-15-17:44:37,28.7,94.1566,75.7821,27.5706,8.0,8.0,1848.23667563
2020-07-15-17:44:38,28.7,94.1566,75.9215,27.5706,8.0,8.0,1848.13678641
2020-07-15-17:44:39,28.7,94.1566,75.779,27.5706,8.0,8.0,1848.9340973
2020-07-15-17:44:40,28.7,94.1566,75.779,27.5706,8.0,8.0,1848.92450087
2020-07-15-17:44:41,28.7,94.2786,75.779,27.5706,8.0,8.0,1848.21888887
2020-07-15-17:44:42,28.7,94.0891,75.779,27.5706,8.0,8.0,1848.14917881
2020-07-15-17:44:43,28.7,94.0891,75.779,27.5706,8.0,8.0,1849.23752754
2020-07-15-17:44:44,28.7,94.0891,75.779,27.5706,8.0,8.0,1849.22308437
2020-07-15-17:44:45,28.7,94.0891,75.779,27.5706,8.0,8.0,1848.31410391
2020-07-15-17:44:46,28.7,94.2299,75.779,27.5706,8.0,8.0,1848.98952743
2020-07-15-17:44:47,28.7,93.874,75.779,27.5706,8.0,8.0,1849.1822188
2020-07-15-17:44:48,28.7,94.1517,75.779,27.5706,8.0,8.0,1849.0854641
2020-07-15-17:44:49,28.7,94.0504,75.779,27.5706,8.0,8.0,1849.16665419
2020-07-15-17:44:50,28.7,94.0504,75.779,27.5706,8.0,8.0,1849.19911705
2020-07-15-17:44:51,28.7,93.8452,75.779,27.5706,8.0,8.0,1848.80529693
2020-07-15-17:44:52,28.7,93.8452,75.779,27.5706,8.0,8.0,1849.63587921
2020-07-15-17:44:53,28.7,94.0578,75.779,27.5706,8.0,8.0,1849.23295266
2020-07-15-17:44:54,28.7,94.0578,75.9116,27.5706,8.0,8.0,1848.75201663
2020-07-15-17:44:55,28.7,93.8265,75.6901,27.5706,8.0,8.0,1848.80394429
2020-07-15-17:44:56,28.7,93.8265,75.8826,27.5706,8.0,8.0,1849.19601066
2020-07-15-17:44:57,28.7,93.8265,75.698,27.5706,8.0,8.0,1849.13547381
2020-07-15-17:44:58,28.7,94.1417,75.698,27.5204,8.0,8.0,1848.55887674
2020-07-15-17:44:59,28.7,94.1417,75.8822,27.5204,8.0,8.0,1848.76164458
2020-07-15-17:45:00,28.7,93.872,75.6892,27.5204,8.0,8.0,1848.24330985
2020-07-15-17:45:01,28.7,93.872,75.9131,27.5204,8.0,8.0,1848.53729473
2020-07-15-17:45:02,28.7,93.9852,75.7973,27.5204,8.0,8.0,1848.8897389
2020-07-15-17:45:03,28.7,93.9852,75.7973,27.5204,8.0,8.0,1848.53244626
2020-07-15-17:45:04,28.7,93.7791,75.6696,27.5204,8.0,8.0,1848.53244626
2020-07-15-17:45:05,28.7,93.9216,75.552,27.5204,8.0,8.0,1848.34335066
2020-07-15-17:45:06,28.7,93.9216,75.8632,27.5204,8.0,8.0,1848.47949425
2020-07-15-17:45:07,28.7,93.9216,75.6912,27.5204,8.0,8.0,1848.59278141
2020-07-15-17:45:08,28.7,94.0992,75.4502,27.5204,8.0,8.0,1848.15675395
2020-07-15-17:45:09,28.7,93.9316,75.4502,27.5204,8.0,8.0,1848.4509791
2020-07-15-17:45:10,28.7,93.9316,75.6621,27.5204,8.0,8.0,1848.10318494
2020-07-15-17:45:11,28.7,93.9316,75.5385,27.5204,8.0,8.0,1848.58952594
2020-07-15-17:45:12,28.7,93.9316,75.5385,27.5204,8.0,8.0,1848.23715857
2020-07-15-17:45:13,28.7,93.9316,75.5385,27.5204,8.0,8.0,1847.89638604
2020-07-15-17:45:14,28.7,93.7903,75.5385,27.5204,8.0,8.0,1848.33359741
2020-07-15-17:45:15,28.7,93.7903,75.6863,27.5204,8.0,8.0,1848.29487155
2020-07-15-17:45:16,28.7,93.7903,75.6863,27.5204,8.0,8.0,1848.29487155
2020-07-15-17:45:17,28.7,93.7903,75.6863,27.5204,8.0,8.0,1848.08007307
2020-07-15-17:45:18,28.7,93.7903,75.6863,27.5204,8.0,8.0,1848.33829475
2020-07-15-17:45:19,28.7,93.7903,75.5772,27.5204,8.0,8.0,1848.93780185
2020-07-15-17:45:20,28.7,93.9166,75.4616,27.5204,8.0,8.0,1848.65937898
2020-07-15-17:45:21,28.7,93.7481,75.5699,27.5204,8.0,8.0,1848.18783845
2020-07-15-17:45:22,28.7,94.0761,75.3501,27.5204,8.0,8.0,1848.41504432
2020-07-15-17:45:23,28.7,93.7404,75.3501,27.5204,8.0,8.0,1848.20979414
2020-07-15-17:45:24,28.7,93.7404,75.4825,27.5204,8.0,8.0,1847.35279651
2020-07-15-17:45:25,28.7,93.9105,75.3336,27.5204,8.0,8.0,1847.59779784
2020-07-15-17:45:26,28.7,93.7926,75.4562,27.5204,8.0,8.0,1847.02910783
2020-07-15-17:45:27,28.7,93.9099,75.638,27.5204,8.0,8.0,1848.27715972
2020-07-15-17:45:28,28.7,93.7351,75.3511,27.5204,8.0,8.0,1847.9177002
2020-07-15-17:45:29,28.7,93.9275,75.3511,27.5204,8.0,8.0,1847.50710931
2020-07-15-17:45:30,28.7,93.7568,75.3511,27.5204,8.0,8.0,1847.27773483
2020-07-15-17:45:31,28.7,93.7568,75.7535,27.5204,8.0,8.0,1846.98697534
2020-07-15-17:45:32,28.7,93.9099,75.5896,27.5204,8.0,8.0,1847.99775184
2020-07-15-17:45:33,28.7,93.75,75.5896,27.5204,8.0,8.0,1847.10009311
2020-07-15-17:45:34,28.7,93.9306,75.3315,27.5204,8.0,8.0,1846.69293791
2020-07-15-17:45:35,28.7,93.7462,75.5878,27.5204,8.0,8.0,1847.64229296
2020-07-15-17:45:36,28.7,93.7462,75.3956,27.5204,8.0,8.0,1848.61197783
2020-07-15-17:45:37,28.7,93.8706,75.3956,27.5204,8.0,8.0,1847.15120631
2020-07-15-17:45:38,28.7,93.7681,75.3956,27.5204,8.0,8.0,1847.45714841
2020-07-15-17:45:39,28.7,93.7681,75.3956,27.5204,8.0,8.0,1846.43776999
2020-07-15-17:45:40,28.7,93.7681,75.3956,27.5204,8.0,8.0,1847.15886086
2020-07-15-17:45:41,28.7,93.7681,75.3956,27.5204,8.0,8.0,1846.76216491
2020-07-15-17:45:42,28.7,93.7681,75.3956,27.5204,8.0,8.0,1847.94782866
2020-07-15-17:45:43,28.7,93.7681,75.3956,27.5204,8.0,8.0,1847.61317791
2020-07-15-17:45:44,28.7,93.7681,75.3956,27.5204,8.0,8.0,1847.74984778
2020-07-15-17:45:45,28.7,93.6342,75.3956,27.5204,8.0,8.0,1848.30242294
2020-07-15-17:45:46,28.7,93.6342,75.3956,27.5204,8.0,8.0,1846.68495153
2020-07-15-17:45:47,28.7,93.7766,75.3956,27.5204,8.0,8.0,1846.89477633
2020-07-15-17:45:48,28.7,93.7766,75.3956,27.5204,8.0,8.0,1847.89872349
2020-07-15-17:45:49,28.7,93.4967,75.3956,27.5204,8.0,8.0,1847.93199929
2020-07-15-17:45:50,28.7,93.7519,75.3956,27.5204,8.0,8.0,1847.38448201
2020-07-15-17:45:51,28.7,93.58,75.3956,27.5204,8.0,8.0,1847.58490382
2020-07-15-17:45:52,28.7,93.7626,75.3956,27.5204,8.0,8.0,1847.76493871
2020-07-15-17:45:53,28.7,93.6573,75.3956,27.5204,8.0,8.0,1847.94509385
2020-07-15-17:45:54,28.7,93.6573,75.1977,27.5204,8.0,8.0,1847.49269605
2020-07-15-17:45:55,28.7,93.4878,75.4352,27.5204,8.0,8.0,1847.40442366
2020-07-15-17:45:56,28.7,93.4878,75.2223,27.5204,8.0,8.0,1847.54138081
2020-07-15-17:45:57,28.7,93.7833,75.2223,27.5204,8.0,8.0,1848.08001254
2020-07-15-17:45:58,28.7,93.6328,75.4342,27.5204,8.0,8.0,1847.96171449
2020-07-15-17:45:59,28.7,93.6328,75.2483,27.5204,8.0,8.0,1847.84998658
2020-07-15-17:46:00,28.7,93.6328,75.2483,27.5204,8.0,8.0,1848.00770826
2020-07-15-17:46:01,28.7,93.6328,75.0802,27.5204,8.0,8.0,1848.66454966
2020-07-15-17:46:02,28.7,93.7657,75.2879,27.5204,8.0,8.0,1848.59460304
2020-07-15-17:46:03,28.7,93.5535,75.4586,27.5204,8.0,8.0,1848.59460304
2020-07-15-17:46:04,28.7,93.7264,75.263,27.5204,8.0,8.0,1848.47716467
2020-07-15-17:46:05,28.7,93.525,75.6831,27.5204,8.0,8.0,1847.88114218
2020-07-15-17:46:06,28.7,93.4075,75.1127,27.5204,8.0,8.0,1848.81433391
2020-07-15-17:46:07,28.7,93.6118,75.2252,27.5204,8.0,8.0,1849.70336111
2020-07-15-17:46:08,28.7,93.6118,75.2252,27.5204,8.0,8.0,1848.16600583
2020-07-15-17:46:09,28.7,93.5087,75.2252,27.5204,8.0,8.0,1848.96805235
2020-07-15-17:46:10,28.7,93.5087,75.2252,27.5204,8.0,8.0,1848.41577597
2020-07-15-17:46:11,28.7,93.5087,75.2252,27.5204,8.0,8.0,1847.91190305
2020-07-15-17:46:12,28.7,93.5087,75.3806,27.5204,8.0,8.0,1848.21692985
2020-07-15-17:46:13,28.7,93.3796,75.1543,27.5204,8.0,8.0,1848.60932322
2020-07-15-17:46:14,28.7,93.3796,75.1543,27.5204,8.0,8.0,1848.73419687
2020-07-15-17:46:15,28.7,93.5276,75.3211,27.5204,8.0,8.0,1848.64341491
2020-07-15-17:46:16,28.7,93.4009,75.1483,27.5204,8.0,8.0,1848.53179176
2020-07-15-17:46:17,28.7,93.4009,75.1483,27.5204,8.0,8.0,1848.70673755
2020-07-15-17:46:18,28.7,93.4009,75.3111,27.5204,8.0,8.0,1848.50425143
2020-07-15-17:46:19,28.7,93.5073,74.9755,27.5204,8.0,8.0,1848.50425143
2020-07-15-17:46:20,28.7,93.3717,75.084,27.5204,8.0,8.0,1849.50887487
2020-07-15-17:46:21,28.7,93.6067,74.9787,27.5204,8.0,8.0,1849.09853976
2020-07-15-17:46:22,28.7,93.6067,75.1087,27.5204,8.0,8.0,1848.39469793
2020-07-15-17:46:23,28.7,93.3546,75.1087,27.5204,8.0,8.0,1849.29159689
2020-07-15-17:46:24,28.7,93.5943,74.9472,27.5204,8.0,8.0,1849.04396321
2020-07-15-17:46:25,28.7,93.3414,74.9472,27.5204,8.0,8.0,1848.87301659
2020-07-15-17:46:26,28.7,93.4461,74.9472,27.5204,8.0,8.0,1849.14580407
2020-07-15-17:46:27,28.7,93.4461,74.9472,27.5204,8.0,8.0,1848.90095938
2020-07-15-17:46:28,28.7,93.3346,74.9472,27.5204,8.0,8.0,1849.58816046
2020-07-15-17:46:29,28.7,93.6426,74.9472,27.5204,8.0,8.0,1848.00547354
2020-07-15-17:46:30,28.7,93.3605,75.2384,27.5204,8.0,8.0,1849.07178525
2020-07-15-17:46:31,28.7,93.4947,74.9775,27.5204,8.0,8.0,1849.46316965
2020-07-15-17:46:32,28.7,93.3333,74.9775,27.5204,8.0,8.0,1849.18864359
2020-07-15-17:46:33,28.7,93.5146,74.9775,27.5204,8.0,8.0,1848.12939144
2020-07-15-17:46:34,28.7,93.356,74.9775,27.5204,8.0,8.0,1848.90555031
2020-07-15-17:46:35,28.7,93.356,74.9775,27.5204,8.0,8.0,1849.44999871
2020-07-15-17:46:36,28.7,93.5277,74.9775,27.5204,8.0,8.0,1849.27925833
2020-07-15-17:46:37,28.7,93.3385,74.9775,27.5204,8.0,8.0,1849.13213167
2020-07-15-17:46:38,28.7,93.5005,74.9775,27.5204,8.0,8.0,1848.83706509
2020-07-15-17:46:39,28.7,93.3596,74.9775,27.5204,8.0,8.0,1849.37459902
2020-07-15-17:46:40,28.7,93.3596,74.9775,27.5204,8.0,8.0,1849.22510603
2020-07-15-17:46:41,28.7,93.7002,74.9775,27.5204,8.0,8.0,1849.13005327
2020-07-15-17:46:42,28.7,93.3238,74.9775,27.5204,8.0,8.0,1849.01224918
2020-07-15-17:46:43,28.7,93.5004,74.9775,27.5204,8.0,8.0,1849.4435895
2020-07-15-17:46:44,28.7,93.3202,74.9775,27.5204,8.0,8.0,1849.75101391
2020-07-15-17:46:45,28.7,93.3202,74.9775,27.5204,8.0,8.0,1849.02475938
2020-07-15-17:46:46,28.7,93.3202,74.9775,27.5204,8.0,8.0,1850.17003566
2020-07-15-17:46:47,28.7,93.1658,74.9775,27.5204,8.0,8.0,1850.07455046
2020-07-15-17:46:48,28.7,93.3957,74.9775,27.5204,8.0,8.0,1850.00103477
2020-07-15-17:46:49,28.7,93.3957,74.9775,27.5204,8.0,8.0,1849.76571601
2020-07-15-17:46:50,28.7,93.2924,74.9775,27.5204,8.0,8.0,1850.37487512
2020-07-15-17:46:51,28.7,93.2924,74.9775,27.5204,8.0,8.0,1850.68002424
2020-07-15-17:46:52,28.7,93.2924,74.9775,27.5204,8.0,8.0,1850.84711305
2020-07-15-17:46:53,28.7,93.461,74.9775,27.5204,8.0,8.0,1850.84711305
2020-07-15-17:46:54,28.7,93.3413,74.9775,27.5204,8.0,8.0,1851.6139936
2020-07-15-17:46:55,28.7,93.3413,74.8466,27.5204,8.0,8.0,1851.68414888
2020-07-15-17:46:56,28.7,93.1055,74.8466,27.5204,8.0,8.0,1850.98958095
2020-07-15-17:46:57,28.7,93.2724,74.8466,27.5204,8.0,8.0,1851.59603848
2020-07-15-17:46:58,28.7,93.2724,74.8466,27.5204,8.0,8.0,1851.34090558
2020-07-15-17:46:59,28.7,93.1545,74.9936,27.5204,8.0,8.0,1851.59560968
2020-07-15-17:47:00,28.7,93.3195,74.9936,27.5204,8.0,8.0,1851.44338036
2020-07-15-17:47:01,28.7,93.3195,74.644,27.5204,8.0,8.0,1850.64079256
2020-07-15-17:47:02,28.7,93.3195,74.7783,27.5204,8.0,8.0,1851.56760765
2020-07-15-17:47:03,28.7,93.3195,74.7783,27.5204,8.0,8.0,1851.56760765
2020-07-15-17:47:04,28.7,93.0279,74.7783,27.5204,8.0,8.0,1850.88932628
2020-07-15-17:47:05,28.7,93.0279,74.6776,27.5204,8.0,8.0,1851.15639822
2020-07-15-17:47:06,28.7,93.337,74.6776,27.5204,8.0,8.0,1852.24462936
2020-07-15-17:47:07,28.7,93.337,74.6776,27.5204,8.0,8.0,1852.01438439
2020-07-15-17:47:08,28.7,93.1979,74.6776,27.5204,8.0,8.0,1851.57289417
2020-07-15-17:47:09,28.7,93.1979,74.7828,27.5204,8.0,8.0,1851.22642744
2020-07-15-17:47:10,28.7,93.1979,74.6586,27.5204,8.0,8.0,1851.85996765
2020-07-15-17:47:11,28.7,93.1979,74.8199,27.5204,8.0,8.0,1851.73546326
2020-07-15-17:47:12,28.7,93.1979,74.9939,27.5204,8.0,8.0,1852.3851135
2020-07-15-17:47:13,28.7,93.1979,74.6656,27.5204,8.0,8.0,1852.3851135
2020-07-15-17:47:14,28.7,93.1979,74.9878,27.5204,8.0,8.0,1852.25399813
2020-07-15-17:47:15,28.7,93.1979,74.6435,27.5204,8.0,8.0,1851.71879237
2020-07-15-17:47:16,28.7,93.0052,74.8078,27.5204,8.0,8.0,1851.97287734
2020-07-15-17:47:17,28.7,93.0052,74.6419,27.5204,8.0,8.0,1851.82206701
2020-07-15-17:47:18,28.7,93.0052,74.6419,27.5204,8.0,8.0,1851.97749124
2020-07-15-17:47:19,28.7,93.0052,74.9617,27.5204,8.0,8.0,1852.53339723
2020-07-15-17:47:20,28.7,93.0052,74.8556,27.5204,8.0,8.0,1852.01718745
2020-07-15-17:47:21,28.7,93.0052,75.0429,27.5204,8.0,8.0,1851.75911524
2020-07-15-17:47:22,28.7,93.0052,74.593,27.5204,8.0,8.0,1851.84917616
2020-07-15-17:47:23,28.7,93.0052,74.593,27.5204,8.0,8.0,1852.15580047
2020-07-15-17:47:24,28.7,93.0052,74.7362,27.5204,8.0,8.0,1852.47693906
2020-07-15-17:47:25,28.7,93.0052,74.7362,27.5204,8.0,8.0,1852.85644975
2020-07-15-17:47:26,28.7,93.0052,74.7362,27.5204,8.0,8.0,1852.59939214
2020-07-15-17:47:27,28.7,93.0052,74.8761,27.5204,8.0,8.0,1852.03692459
2020-07-15-17:47:28,28.7,93.0052,74.8761,27.5204,8.0,8.0,1852.38021733
2020-07-15-17:47:29,28.7,93.1269,74.7086,27.5204,8.0,8.0,1852.65769998
2020-07-15-17:47:30,28.7,93.1269,74.5844,27.5204,8.0,8.0,1853.96252564
2020-07-15-17:47:31,28.7,92.983,74.5844,27.5204,8.0,8.0,1853.76657332
2020-07-15-17:47:32,28.7,92.983,74.5844,27.5204,8.0,8.0,1852.88428611
2020-07-15-17:47:33,28.7,92.983,74.5844,27.5204,8.0,8.0,1853.12408245
2020-07-15-17:47:34,28.7,92.983,74.5844,27.5204,8.0,8.0,1853.36091029
2020-07-15-17:47:35,28.7,92.983,74.5844,27.5204,8.0,8.0,1853.35806652
2020-07-15-17:47:36,28.7,92.983,74.5844,27.5204,8.0,8.0,1853.68657189
2020-07-15-17:47:37,28.7,93.0946,74.5844,27.5204,8.0,8.0,1854.69039024
2020-07-15-17:47:38,28.7,92.9834,74.5844,27.5204,8.0,8.0,1853.89702619
2020-07-15-17:47:39,28.7,92.9834,74.5844,27.5204,8.0,8.0,1853.68099107
2020-07-15-17:47:40,28.7,93.0873,74.5844,27.5204,8.0,8.0,1853.94397466
2020-07-15-17:47:41,28.7,92.9593,74.5844,27.5204,8.0,8.0,1854.54619523
2020-07-15-17:47:42,28.7,93.1149,74.5844,27.5204,8.0,8.0,1853.75117819
2020-07-15-17:47:43,28.7,92.9624,74.5844,27.5204,8.0,8.0,1854.16429739
2020-07-15-17:47:44,28.7,93.1133,74.726,27.5204,8.0,8.0,1853.71503603
2020-07-15-17:47:45,28.7,93.1133,74.5691,27.5204,8.0,8.0,1853.74538367
2020-07-15-17:47:46,28.7,92.8613,74.5691,27.5204,8.0,8.0,1853.85809517
2020-07-15-17:47:47,28.7,93.0689,74.5691,27.5204,8.0,8.0,1853.67076048
2020-07-15-17:47:48,28.7,92.7673,74.5691,27.5204,8.0,8.0,1853.71224959
2020-07-15-17:47:49,28.7,92.8932,74.5691,27.5204,8.0,8.0,1853.12589916
2020-07-15-17:47:50,28.7,92.8932,74.5691,27.5204,8.0,8.0,1854.30419909
