Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-30-12:46:05,18.3,93.5797,74.9358,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:06,18.3,93.3289,75.1034,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:07,18.3,93.5663,74.9313,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:08,18.3,93.3593,74.9313,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:09,18.3,93.0861,74.6157,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:10,18.3,93.3601,75.1347,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:11,18.3,93.3601,74.9525,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:12,18.3,93.3601,75.2,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:13,18.3,93.3601,74.8584,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:14,18.3,92.9791,74.8584,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:15,18.3,93.6561,74.8584,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:16,18.3,93.6561,74.6409,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:17,18.3,93.2725,74.6409,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:18,18.3,93.2725,75.2258,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:19,18.3,93.392,75.2258,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:20,18.3,93.392,75.2258,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:21,18.3,93.392,74.909,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:22,18.3,93.392,75.1926,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:23,18.3,93.392,75.1926,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:24,18.3,93.392,75.0121,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:25,18.3,93.392,75.0121,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:26,18.3,93.0156,75.2675,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:27,18.3,93.3925,74.7888,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:28,18.3,93.0636,75.0335,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:29,18.3,93.359,75.0335,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:30,18.3,93.359,75.0335,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:31,18.3,93.0656,74.7341,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:32,18.3,93.0656,74.7341,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:33,18.3,93.2969,74.9783,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:34,18.3,93.5702,74.9783,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:35,18.3,93.0337,74.9783,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:36,18.3,93.3876,74.8696,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:37,18.3,93.0101,75.33,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:38,18.3,92.7379,75.0249,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:39,18.3,93.4275,74.8065,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:40,18.3,93.1288,74.6553,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:41,18.3,93.4343,74.8575,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:42,18.3,93.2588,75.1458,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:43,18.3,92.995,74.6695,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:44,18.3,93.3272,74.2797,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:45,18.3,93.3272,75.029,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:46,18.3,93.4675,74.6843,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:47,18.3,93.1493,74.5251,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:48,18.3,93.1493,74.7495,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:49,18.3,93.1493,74.8826,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:50,18.3,93.3353,74.6098,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:51,18.3,93.1294,74.6098,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:52,18.3,92.88,74.9273,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:53,18.3,93.2973,74.3267,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:54,18.3,93.1235,74.9339,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:55,18.3,92.9555,75.0651,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:56,18.3,93.1313,74.9344,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:57,18.3,93.3166,74.9344,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:58,18.3,93.3166,74.7368,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:46:59,18.3,93.0004,74.8771,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:00,18.3,93.0004,74.8771,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:01,18.3,93.1454,74.8771,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:02,18.3,92.9999,75.1675,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:03,18.3,93.3253,74.7229,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:04,18.3,93.0191,75.0007,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:05,18.3,92.9127,75.0007,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:06,18.3,93.0408,75.0007,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:07,18.3,92.8862,75.1422,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:08,18.3,93.086,75.0087,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:09,18.3,92.9602,75.248,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:10,18.3,93.3405,74.6039,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:11,18.3,93.0551,74.376,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:12,18.3,93.0551,74.9233,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:13,18.3,93.3413,74.4466,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:14,18.3,93.0297,74.9739,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:15,18.3,93.0297,74.5882,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:16,18.3,93.3637,75.1511,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:17,18.3,93.2135,75.1511,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:18,18.3,93.2135,74.5538,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:19,18.3,93.2135,75.6783,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:20,18.3,93.0145,74.9377,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:21,18.3,93.0145,75.1117,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:22,18.3,93.0145,74.3629,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:23,18.3,93.1961,74.6849,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:24,18.3,92.9716,75.0789,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:25,18.3,92.9716,74.6461,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:26,18.3,92.8452,74.6461,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:27,18.3,92.9692,74.8412,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:28,18.3,92.9692,74.9983,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:29,18.3,92.9692,75.2464,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:30,18.3,92.9692,74.7058,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:31,18.3,92.9692,74.5642,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:32,18.3,92.9692,74.7162,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:33,18.3,92.9692,74.7162,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:34,18.3,93.0822,74.4404,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:35,18.3,93.0822,74.5429,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:36,18.3,93.0822,74.8843,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:37,18.3,93.0822,74.368,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:38,18.3,93.2801,74.786,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:39,18.3,92.9711,74.786,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:40,18.3,93.2457,74.786,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:41,18.3,93.0606,74.786,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:42,18.3,92.9171,74.9916,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:43,18.3,93.2828,74.8721,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:44,18.3,92.704,74.5461,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:45,18.3,93.0727,74.8247,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:46,18.3,92.8981,74.616,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:47,18.3,92.7257,74.342,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:48,18.3,92.9041,75.0352,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:49,18.3,92.6364,74.5869,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:50,18.3,92.7788,74.1731,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:51,18.3,92.9698,74.6376,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:52,18.3,93.1305,74.4607,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:53,18.3,92.6376,74.4607,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:54,18.3,92.6376,74.9819,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:55,18.3,92.9182,74.6401,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:56,18.3,92.6545,74.8494,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:57,18.3,93.1321,74.6606,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:58,18.3,92.922,74.8674,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:47:59,18.3,92.6532,74.5872,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:00,18.3,92.9714,74.5872,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:01,18.3,92.9714,74.8645,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:02,18.3,93.0953,74.719,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:03,18.3,92.6427,74.5905,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:04,18.3,92.8879,74.9233,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:05,18.3,92.6162,74.5924,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:06,18.3,92.9187,74.5924,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:07,18.3,93.1191,74.5924,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:08,18.3,92.9159,74.3687,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:09,18.3,92.9159,74.5426,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:10,18.3,92.9159,74.1831,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:11,18.3,92.9159,74.604,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:12,18.3,92.8137,74.2728,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:13,18.3,92.947,74.5191,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:14,18.3,92.8387,74.083,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:15,18.3,92.8387,74.3027,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:16,18.3,92.8387,74.3027,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:17,18.3,93.0143,74.6071,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:18,18.3,93.0143,74.922,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:19,18.3,93.0143,74.6055,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:20,18.3,93.1717,74.2558,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:21,18.3,92.9617,74.2558,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:22,18.3,92.9617,74.4525,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:23,18.3,92.9617,74.6064,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:24,18.3,92.9617,74.4034,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:25,18.3,92.9617,74.4034,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:26,18.3,92.9617,74.2781,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:27,18.3,92.9617,74.2781,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:28,18.3,92.8493,74.2781,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:29,18.3,92.7025,73.9889,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:30,18.3,92.7025,74.2204,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:31,18.3,92.9285,74.4531,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:32,18.3,92.701,74.4531,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:33,18.3,92.701,74.1656,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:34,18.3,92.701,74.4081,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:35,18.3,92.701,74.5149,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:36,18.3,92.701,74.3153,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:37,18.3,92.701,74.3153,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:38,18.3,92.701,74.3153,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:39,18.3,92.813,74.3153,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:40,18.3,92.5347,75.0461,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:41,18.3,92.6832,75.2045,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:42,18.3,92.6832,74.6684,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:43,18.3,92.4793,75.1753,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:44,18.3,92.6555,74.7073,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:45,18.3,92.6555,74.3511,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:46,18.3,92.3281,74.5689,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:47,18.3,92.5107,74.5689,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:48,18.3,92.5107,74.5689,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:49,18.3,92.3272,74.2252,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:50,18.3,92.653,74.4968,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:51,18.3,92.653,74.4968,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:52,18.3,92.653,74.845,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:53,18.3,92.653,74.3241,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:54,18.3,92.653,73.8952,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:55,18.3,92.653,74.4452,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:56,18.3,92.8406,74.4452,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:57,18.3,92.7042,74.5579,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:58,18.3,92.7042,74.3843,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:48:59,18.3,93.0438,74.1104,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:00,18.3,93.0438,74.0033,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:01,18.3,92.767,74.4415,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:02,18.3,92.9454,73.9807,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:03,18.3,92.6229,74.2215,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:04,18.3,92.6229,74.2215,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:05,18.3,92.8659,74.1161,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:06,18.3,92.8659,74.1161,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:07,18.3,92.5161,74.4664,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:08,18.3,92.5161,73.9339,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:09,18.3,92.8784,74.4916,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:10,18.3,92.8784,74.4916,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:11,18.3,92.4988,74.2015,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:12,18.3,92.6129,74.2015,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:13,18.3,92.6129,74.2015,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:14,18.3,92.3939,74.2015,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:15,18.3,92.5797,74.0601,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:16,18.3,92.5797,74.2658,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:17,18.3,92.5797,74.5317,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:18,18.3,92.7019,73.9347,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:19,18.3,92.7019,74.3037,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:20,18.3,92.7019,74.6439,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:21,18.3,92.7019,74.2774,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:22,18.3,92.3787,74.5418,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:23,18.3,92.7943,74.2336,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:24,18.3,92.6098,74.542,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:25,18.3,92.6098,74.542,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:26,18.3,92.7235,74.542,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:27,18.3,92.6171,74.542,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:28,18.3,92.7179,74.1002,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:29,18.3,92.5123,74.1002,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:30,18.3,92.6589,74.3772,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:31,18.3,92.6589,74.5715,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:32,18.3,92.6589,74.4368,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:33,18.3,92.6589,74.2961,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:34,18.3,92.6589,74.4908,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:35,18.3,92.558,74.4908,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:36,18.3,92.6841,73.8811,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:37,18.3,92.4123,74.0649,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:38,18.3,92.6045,74.0649,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:39,18.3,92.6045,74.3358,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:40,18.3,92.6045,73.8069,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:41,18.3,92.6045,73.6813,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:42,18.3,92.4011,73.8499,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:43,18.3,92.729,73.8499,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:44,18.3,92.469,73.8499,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:45,18.3,92.5735,74.1216,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:46,18.3,92.7158,73.847,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:47,18.3,92.5475,73.7221,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:48,18.3,92.5475,74.1034,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:49,18.3,92.5475,73.9443,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:50,18.3,92.5475,73.9443,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:51,18.3,92.5475,74.1115,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:52,18.3,92.9077,73.9499,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:53,18.3,92.6628,74.2061,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:54,18.3,92.6628,74.2061,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:55,18.3,92.6628,73.8721,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:56,18.3,92.6628,73.8721,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:57,18.3,92.6628,73.8721,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:58,18.3,92.3448,74.1049,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:49:59,18.3,92.4822,73.8969,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:00,18.3,92.3383,74.2744,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:01,18.3,92.3383,74.5766,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:02,18.3,92.3383,73.9173,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:03,18.3,92.3383,74.2114,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:04,18.3,92.3383,73.6064,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:05,18.3,92.3383,74.3334,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:06,18.3,91.941,73.9435,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:07,18.3,92.5055,74.3157,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:08,18.3,92.2256,74.2052,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:09,18.3,91.8425,73.8487,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:10,18.3,92.3467,74.0714,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:11,18.3,91.9478,74.0714,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:12,18.3,92.1604,74.0714,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:13,18.3,92.1604,73.8202,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:14,18.3,92.398,74.2038,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:15,18.3,92.6722,74.4826,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:16,18.3,92.2372,74.3269,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:17,18.3,92.5496,74.3269,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:18,18.3,92.2461,74.3269,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:19,18.3,92.6005,74.5705,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:20,18.3,92.7854,73.8181,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:21,18.3,92.2399,73.9849,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:22,18.3,92.7612,73.9849,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:23,18.3,92.4979,73.7477,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:24,18.3,92.2832,74.1172,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:25,18.3,92.4833,73.4835,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:26,18.3,92.33,73.8681,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:27,18.3,92.781,73.6732,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:28,18.3,92.2373,73.4809,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:29,18.3,92.2373,74.059,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:30,18.3,92.2373,73.4381,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:31,18.3,92.2373,73.7969,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:32,18.3,92.3967,73.7969,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:33,18.3,92.6036,73.5632,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:34,18.3,92.387,73.5632,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:35,18.3,92.387,73.9121,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:36,18.3,92.0069,74.5231,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:37,18.3,92.7161,73.4862,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:38,18.3,92.3288,73.9311,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:39,18.3,92.3288,74.2006,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:40,18.3,92.3288,74.0868,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:41,18.3,92.4634,73.9543,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:42,18.3,92.088,74.06,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:43,18.3,92.4136,74.3198,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:44,18.3,92.294,74.1756,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:45,18.3,92.294,73.9103,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:46,18.3,92.1701,74.0485,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:47,18.3,91.969,73.8739,118.75,32.0,32.0,2.6266360761e-06
2020-07-30-12:50:48,18.3,91.8345,74.5461,118.75,32.0,32.0,2.6266360761e-06
