Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-30-09:13:40,18.1,93.1208,74.9484,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:41,18.1,93.1208,74.9484,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:42,18.1,93.2215,75.1014,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:43,18.1,93.2215,74.9605,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:44,18.1,93.0684,75.1046,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:45,18.1,92.8547,74.6733,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:46,18.1,93.2198,74.8823,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:47,18.1,93.2198,75.0889,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:48,18.1,93.0109,74.984,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:49,18.1,93.0109,74.984,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:50,18.1,93.0109,74.8359,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:51,18.1,93.0109,74.8359,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:52,18.1,93.0109,74.9749,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:53,18.1,93.0109,74.7007,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:54,18.1,93.0109,75.0301,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:55,18.1,93.0109,74.72,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:56,18.1,93.0109,74.9267,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:57,18.1,93.0109,74.9267,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:58,18.1,93.0109,74.9267,118.75,0.0,0.0,31.7991923863
2020-07-30-09:13:59,18.1,93.0109,74.8072,118.75,0.0,0.0,31.7991923863
2020-07-30-09:14:00,18.1,93.0109,74.8072,118.75,0.0,0.0,31.7991923863
2020-07-30-09:14:01,18.1,93.0109,74.6832,118.75,0.0,0.0,31.7991923863
2020-07-30-09:14:02,18.1,93.0109,74.8993,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:03,18.1,92.7664,74.8993,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:04,18.1,93.1684,74.8993,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:05,18.1,92.9997,74.7123,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:06,18.1,92.9997,74.9939,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:07,18.1,92.9997,74.8355,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:08,18.1,92.895,74.6166,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:09,18.1,92.7865,74.8582,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:10,18.1,92.9736,74.6191,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:11,18.1,92.9736,74.6191,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:12,18.1,92.9736,74.6191,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:13,18.1,92.733,74.6191,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:14,18.1,92.8583,74.8309,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:15,18.1,92.8583,74.6213,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:16,18.1,92.8583,74.7657,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:17,18.1,92.8583,74.7657,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:18,18.1,92.8583,74.6051,118.75,0.0,0.0,31.8663476994
2020-07-30-09:14:19,18.1,92.8583,74.6051,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:20,18.1,92.8583,74.6051,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:21,18.1,93.0709,74.3911,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:22,18.1,92.7065,74.5699,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:23,18.1,93.0971,74.5699,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:24,18.1,92.8383,74.4421,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:25,18.1,92.6283,74.4421,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:26,18.1,92.8612,74.4421,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:27,18.1,92.8612,74.3049,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:28,18.1,92.8612,74.5171,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:29,18.1,92.6527,74.5171,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:30,18.1,92.7955,74.2956,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:31,18.1,92.6437,74.6275,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:32,18.1,92.786,74.6275,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:33,18.1,92.9672,74.6275,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:34,18.1,92.6536,74.3461,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:35,18.1,93.0108,74.5316,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:36,18.1,92.7403,74.5316,118.75,0.0,0.0,31.9064288034
2020-07-30-09:14:37,18.1,92.7403,74.5316,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:38,18.1,92.7403,74.5316,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:39,18.1,92.7403,74.3455,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:40,18.1,92.7403,74.5442,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:41,18.1,92.8891,74.5442,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:42,18.1,92.5989,74.5442,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:43,18.1,92.8786,74.2919,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:44,18.1,92.6107,74.5146,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:45,18.1,92.432,74.5146,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:46,18.1,92.7854,74.6301,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:47,18.1,92.5813,74.2718,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:48,18.1,92.5813,74.6416,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:49,18.1,92.5813,74.2936,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:50,18.1,92.5813,74.4829,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:51,18.1,92.9063,74.4829,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:52,18.1,92.4395,74.2674,118.75,0.0,0.0,31.9469952007
2020-07-30-09:14:53,18.1,92.6857,74.5581,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:54,18.1,92.6857,74.3641,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:55,18.1,92.6857,74.3641,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:56,18.1,92.6857,74.3641,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:57,18.1,92.4196,74.2155,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:58,18.1,92.6351,74.4189,118.75,0.0,0.0,31.9068324862
2020-07-30-09:14:59,18.1,92.6351,74.4189,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:00,18.1,92.5239,74.4189,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:01,18.1,92.3517,74.2492,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:02,18.1,92.571,74.2492,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:03,18.1,92.571,74.3738,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:04,18.1,92.3281,74.2361,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:05,18.1,92.3281,74.3993,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:06,18.1,92.4901,74.2251,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:07,18.1,92.3581,74.2251,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:08,18.1,92.3581,74.3605,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:09,18.1,92.3581,74.2495,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:10,18.1,92.5857,74.2495,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:11,18.1,92.3981,74.2495,118.75,0.0,0.0,31.9068324862
2020-07-30-09:15:12,18.1,92.3981,74.2495,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:13,18.1,92.3981,74.2495,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:14,18.1,92.2684,74.1337,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:15,18.1,92.5853,74.2416,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:16,18.1,92.3107,74.2416,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:17,18.1,92.3107,74.2416,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:18,18.1,92.3107,74.2416,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:19,18.1,92.5206,73.9279,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:20,18.1,92.6629,73.9279,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:21,18.1,92.4581,74.2141,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:22,18.1,92.4581,74.2141,118.75,0.0,0.0,31.9504765237
2020-07-30-09:15:23,18.1,92.4581,74.0282,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:24,18.1,92.0297,74.0282,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:25,18.1,92.3939,74.0282,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:26,18.1,92.3939,73.9154,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:27,18.1,92.3939,74.1476,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:28,18.1,92.2457,74.1476,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:29,18.1,92.2457,74.1476,118.75,0.0,0.0,31.9103138962
2020-07-30-09:15:30,18.1,92.4345,73.8799,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:31,18.1,92.231,74.1316,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:32,18.1,92.231,73.855,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:33,18.1,92.231,74.2035,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:34,18.1,92.231,73.912,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:35,18.1,92.231,74.1774,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:36,18.1,92.231,74.0114,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:37,18.1,92.4295,73.8727,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:38,18.1,92.2428,74.2043,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:39,18.1,92.2428,74.2043,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:40,18.1,92.1037,74.2043,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:41,18.1,92.2431,73.9971,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:42,18.1,92.1306,73.8461,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:43,18.1,92.1306,74.1731,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:44,18.1,92.3074,73.8244,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:45,18.1,92.0057,73.8244,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:46,18.1,92.0057,73.8244,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:47,18.1,92.1606,74.0706,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:48,18.1,92.0328,73.8412,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:49,18.1,92.2446,74.0085,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:50,18.1,92.2446,74.0085,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:51,18.1,92.2446,73.8696,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:52,18.1,92.2446,73.8696,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:53,18.1,92.2446,73.8696,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:54,18.1,91.9974,73.8696,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:55,18.1,92.2639,74.1174,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:56,18.1,91.9635,73.8235,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:57,18.1,92.1118,73.9424,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:58,18.1,92.1118,73.9424,118.75,0.0,0.0,31.9543596643
2020-07-30-09:15:59,18.1,92.1118,73.8338,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:00,18.1,92.2503,74.0242,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:01,18.1,92.0175,73.8082,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:02,18.1,92.0175,73.8082,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:03,18.1,91.9011,73.6067,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:04,18.1,92.0409,73.971,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:05,18.1,92.1651,73.7903,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:06,18.1,91.9387,73.7903,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:07,18.1,92.2489,74.0076,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:08,18.1,91.7679,73.7769,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:09,18.1,91.9338,73.9565,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:10,18.1,92.0789,73.9565,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:11,18.1,92.0789,73.6113,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:12,18.1,92.0789,73.8876,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:13,18.1,91.9064,73.7069,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:14,18.1,92.0965,73.7069,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:15,18.1,91.8596,73.7069,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:16,18.1,91.8596,73.8131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:17,18.1,92.0944,73.8131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:18,18.1,91.9145,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:19,18.1,92.1438,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:20,18.1,91.8457,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:21,18.1,91.8457,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:22,18.1,91.9681,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:23,18.1,91.8169,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:24,18.1,92.1042,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:25,18.1,91.762,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:26,18.1,91.762,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:27,18.1,91.762,73.7084,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:28,18.1,91.762,73.5131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:29,18.1,91.9474,73.5131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:30,18.1,91.796,73.5131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:31,18.1,91.909,73.5131,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:32,18.1,91.909,73.7626,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:33,18.1,91.909,73.4938,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:34,18.1,91.909,73.6939,118.75,0.0,0.0,31.9543596643
2020-07-30-09:16:35,18.1,91.7781,73.4552,118.75,0.0,0.0,31.9543596643
