12	2	16	24	3-27-2019-11-00	3-27-2019-16-00
1	16	26	3-28-2019-14-30	3-28-2019-15-10
2	16	26	3-28-2019-15-45	3-28-2019-16-25
3	16	27	3-29-2019-14-45	3-29-2019-15-25
4	16	24	3-27-2019-16-25	3-27-2019-17-05
5	16	27	3-29-2019-15-39	3-29-2019-16-19
6	16	27	3-29-2019-16-34	3-29-2019-17-14
7	16	27.5	4-1-2019-12-08	4-1-2019-12-48
8	16	27.5	4-1-2019-16-37	4-1-2019-17-17
