Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0210:GACT,CHTR:CM02:1155:HV:POWER,CPT:CM02:2302:DS:PRESS
2019-03-28-14:35:18,25.9727,94.9351,72.8449,15.9748,2.12006,28.3622
2019-03-28-14:35:19,25.9727,94.9351,73.0596,15.9748,2.12006,28.3622
2019-03-28-14:35:20,25.9727,94.9351,72.8871,15.9748,2.12006,28.3622
2019-03-28-14:35:21,25.9727,94.9351,72.8871,15.9582,2.12006,28.3622
2019-03-28-14:35:22,25.9727,95.0832,72.8871,15.9729,2.12006,28.3622
2019-03-28-14:35:23,25.9727,95.0832,72.8871,15.9729,2.12006,28.3622
2019-03-28-14:35:24,25.9727,95.0832,72.8871,15.9729,2.12006,28.3622
2019-03-28-14:35:25,25.9727,94.9364,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:26,25.9727,95.1314,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:27,25.9727,95.0065,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:28,25.9727,94.8967,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:29,25.9727,95.0248,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:30,25.9727,94.9206,72.8871,15.9617,2.12006,28.3622
2019-03-28-14:35:31,25.9727,94.9206,72.9997,15.9617,2.12006,28.3622
2019-03-28-14:35:32,25.9727,95.0256,72.8931,15.9617,2.12006,28.3622
2019-03-28-14:35:33,25.9727,95.0256,72.8931,15.9617,2.12006,28.3622
2019-03-28-14:35:34,25.9727,95.0256,72.8931,15.9507,2.12006,28.3622
2019-03-28-14:35:35,25.9727,95.0256,72.8931,15.9507,2.12006,28.3622
2019-03-28-14:35:36,25.9727,95.0256,72.8931,15.9609,2.12006,28.3622
2019-03-28-14:35:37,25.9727,95.0256,72.8931,15.9503,2.12006,28.3622
2019-03-28-14:35:38,25.9727,95.0256,73.0796,15.9503,2.12006,28.3622
2019-03-28-14:35:39,25.9727,95.0256,72.8414,15.9503,2.12006,28.3622
2019-03-28-14:35:40,25.9727,94.92,72.8414,15.9503,2.12006,28.3622
2019-03-28-14:35:41,25.9727,95.1063,72.8414,15.9503,2.12006,28.4654
2019-03-28-14:35:42,25.9727,94.9592,72.8414,15.9503,2.12006,28.4654
2019-03-28-14:35:43,25.9727,94.9592,72.8414,15.9503,2.12006,28.4654
2019-03-28-14:35:44,25.9727,95.1346,72.8414,15.9503,2.12006,28.4654
2019-03-28-14:35:45,25.9727,94.9345,72.8414,15.9503,2.12006,28.4654
2019-03-28-14:35:46,25.9727,95.1223,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:47,25.9727,94.93,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:48,25.9727,94.93,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:49,25.9727,95.0646,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:50,25.9727,95.0646,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:51,25.9727,95.0646,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:52,25.9727,94.9292,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:53,25.9727,94.9292,72.96,15.9503,2.12006,28.4654
2019-03-28-14:35:54,25.9727,94.9292,72.8591,15.94,2.12006,28.4654
2019-03-28-14:35:55,25.9727,94.9292,73.1587,15.9501,2.12006,28.4654
2019-03-28-14:35:56,25.9727,95.0619,72.8894,15.9391,2.12006,28.4654
2019-03-28-14:35:57,25.9727,94.943,72.8894,15.9391,2.12006,28.4654
2019-03-28-14:35:58,25.9727,95.1211,73.1632,15.9391,2.12006,28.4654
2019-03-28-14:35:59,25.9727,94.9506,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:00,25.9727,94.9506,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:01,25.9727,95.0778,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:02,25.9727,94.9496,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:03,25.9727,95.0668,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:04,25.9727,95.0668,72.8671,15.9391,2.12006,28.4654
2019-03-28-14:36:05,25.9727,94.9345,73.0769,15.9391,2.12006,28.4654
2019-03-28-14:36:06,25.9727,95.0618,73.0769,15.9391,2.12006,28.4654
2019-03-28-14:36:07,25.9727,94.9331,72.8896,15.929,2.12006,28.4654
2019-03-28-14:36:08,25.9727,95.2525,73.0079,15.929,2.12006,28.4654
2019-03-28-14:36:09,25.9727,95.0083,72.8589,15.929,2.12006,28.4654
2019-03-28-14:36:10,25.9727,95.0083,72.8589,15.929,2.12006,28.4654
2019-03-28-14:36:11,25.9727,95.0083,72.8589,15.929,2.12006,28.4654
2019-03-28-14:36:12,25.9727,94.8731,72.8589,15.929,2.12006,28.4654
2019-03-28-14:36:13,25.9727,94.8731,73.0825,15.929,2.12006,28.4654
2019-03-28-14:36:14,25.9727,95.1639,72.8424,15.929,2.12006,28.4654
2019-03-28-14:36:15,25.9727,94.9438,72.8424,15.929,2.12006,28.4654
2019-03-28-14:36:16,25.9727,94.9438,72.8424,15.929,2.12006,28.4654
2019-03-28-14:36:17,25.9727,94.9438,73.0143,15.929,2.12006,28.4654
2019-03-28-14:36:18,25.9727,94.9438,73.0143,15.929,2.12006,28.4654
2019-03-28-14:36:19,25.9727,94.9438,73.0143,15.929,2.12006,28.4654
2019-03-28-14:36:20,25.9727,94.9438,73.0143,15.929,2.12006,28.4654
2019-03-28-14:36:21,25.9727,95.0585,72.8436,15.929,2.12006,28.4654
2019-03-28-14:36:22,25.9727,94.9349,72.8436,15.9184,2.12006,28.4654
2019-03-28-14:36:23,25.9727,94.9349,72.8436,15.9289,2.12006,28.4654
2019-03-28-14:36:24,25.9727,94.9349,72.8436,15.9289,2.12006,28.4654
2019-03-28-14:36:25,25.9727,94.9349,72.8436,15.9289,2.12006,28.4654
2019-03-28-14:36:26,25.9727,94.9349,72.8436,15.9289,2.12006,28.4654
2019-03-28-14:36:27,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:28,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:29,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:30,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:31,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:32,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:33,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:34,25.9727,94.9349,72.8436,15.9185,2.12006,28.4654
2019-03-28-14:36:35,25.9727,94.9349,72.9803,15.9185,2.12006,28.4654
2019-03-28-14:36:36,25.9727,94.9349,72.8326,15.9185,2.12006,28.4654
2019-03-28-14:36:37,25.9727,94.9349,72.9568,15.9185,2.12006,28.4654
2019-03-28-14:36:38,25.9727,94.7163,72.8488,15.9185,2.12006,28.4654
2019-03-28-14:36:39,25.9727,94.9235,72.8488,15.9185,2.12006,28.4654
2019-03-28-14:36:40,25.9727,95.0271,72.8488,15.9185,2.12006,28.4654
2019-03-28-14:36:41,25.9727,95.0271,72.8488,15.9185,2.12006,28.4654
2019-03-28-14:36:42,25.9727,94.8881,72.9996,15.9185,2.12006,28.4654
2019-03-28-14:36:43,25.9727,95.0381,72.9996,15.9185,2.12006,28.4654
2019-03-28-14:36:44,25.9727,94.7107,72.8586,15.9185,2.12006,28.4654
2019-03-28-14:36:45,25.9727,95.056,72.8586,15.9185,2.12006,28.4654
2019-03-28-14:36:46,25.9727,94.9251,72.8586,15.9185,2.12006,28.4654
2019-03-28-14:36:47,25.9727,94.9251,73.0235,15.9078,2.12006,28.4654
2019-03-28-14:36:48,25.9727,95.0862,73.0235,15.9078,2.12006,28.4654
2019-03-28-14:36:49,25.9727,94.8966,72.8433,15.9078,2.12006,28.4654
2019-03-28-14:36:50,25.9727,95.0949,72.8433,15.9078,2.12006,28.4654
2019-03-28-14:36:51,25.9727,94.7448,72.8433,15.9078,2.12006,28.4654
2019-03-28-14:36:52,25.9727,94.9148,73.0275,15.9078,2.12006,28.4654
2019-03-28-14:36:53,25.9727,94.9148,72.8583,15.9078,2.12006,28.4654
2019-03-28-14:36:54,25.9727,94.9148,73.0234,15.9078,2.12006,28.4654
2019-03-28-14:36:55,25.9727,95.0352,73.0234,15.9078,2.12006,28.4654
2019-03-28-14:36:56,25.9727,94.7892,72.8361,15.9078,2.12006,28.4654
2019-03-28-14:36:57,25.9727,94.9571,73.0075,15.9078,2.12006,28.4654
2019-03-28-14:36:58,25.9727,94.9571,72.8402,15.9078,2.12006,28.4654
2019-03-28-14:36:59,25.9727,94.9571,72.9646,15.9078,2.12006,28.4654
2019-03-28-14:37:00,25.9727,95.1215,72.7381,15.9078,2.12006,28.4654
2019-03-28-14:37:01,25.9727,94.9582,72.9197,15.9078,2.12006,28.4654
2019-03-28-14:37:02,25.9727,94.9582,72.9197,15.9078,2.12006,28.4654
2019-03-28-14:37:03,25.9727,94.9582,72.9197,15.9078,2.12006,28.4654
2019-03-28-14:37:04,25.9727,94.9582,72.9197,15.9078,2.12006,28.4654
2019-03-28-14:37:05,25.9727,95.1303,72.9197,15.9078,2.12006,28.4654
2019-03-28-14:37:06,25.9727,94.8116,72.9197,15.909,2.12006,28.4654
2019-03-28-14:37:07,25.9727,95.0704,72.9197,15.909,2.12006,28.4654
2019-03-28-14:37:08,25.9727,94.9127,72.6844,15.909,2.12006,28.4654
2019-03-28-14:37:09,25.9727,94.9127,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:10,25.9727,95.0152,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:11,25.9727,94.9041,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:12,25.9727,95.0447,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:13,25.9727,94.9364,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:14,25.9727,94.9364,72.8681,15.909,2.12006,28.4654
2019-03-28-14:37:15,25.9727,94.679,72.8681,15.8974,2.12006,28.4654
2019-03-28-14:37:16,25.9727,94.9239,72.8681,15.8974,2.12006,28.4654
2019-03-28-14:37:17,25.9727,94.6686,72.8681,15.8974,2.12006,28.4654
2019-03-28-14:37:18,25.9727,94.8987,72.8681,15.8974,2.12006,28.4654
2019-03-28-14:37:19,25.9727,94.8987,73.0745,15.8974,2.12006,28.4654
2019-03-28-14:37:20,25.9727,94.8987,72.8111,15.8974,2.12006,28.4654
2019-03-28-14:37:21,25.9727,94.6505,72.8111,15.8974,2.12006,28.4654
2019-03-28-14:37:22,25.9727,94.8958,72.8111,15.8974,2.12006,28.4654
2019-03-28-14:37:23,25.9727,94.7901,72.8111,15.8974,2.12006,28.4654
2019-03-28-14:37:24,25.9727,94.6311,72.9115,15.8974,2.12006,28.4654
2019-03-28-14:37:25,25.9727,94.8581,72.7893,15.8974,2.12006,28.4654
2019-03-28-14:37:26,25.9727,94.5326,72.6585,15.8974,2.12006,28.4654
2019-03-28-14:37:27,25.9727,94.8939,72.9161,15.8974,2.12006,28.4654
2019-03-28-14:37:28,25.9727,94.5801,72.6905,15.8974,2.12006,28.4654
2019-03-28-14:37:29,25.9727,94.9131,72.9335,15.8974,2.12006,28.4654
2019-03-28-14:37:30,25.9727,94.9131,72.8233,15.8974,2.12006,28.4654
2019-03-28-14:37:31,25.9727,94.9131,72.8233,15.8974,2.12006,28.4654
2019-03-28-14:37:32,25.9727,94.9131,72.8233,15.8974,2.12006,28.4654
2019-03-28-14:37:33,25.9727,94.9131,72.8233,15.885,2.12006,28.4654
2019-03-28-14:37:34,25.9727,94.9131,72.9372,15.885,2.12006,28.4654
2019-03-28-14:37:35,25.9727,94.9131,72.8233,15.885,2.12006,28.4654
2019-03-28-14:37:36,25.9727,94.9131,72.8233,15.885,2.12006,28.4654
2019-03-28-14:37:37,25.9727,94.9131,72.8233,15.885,2.12006,28.4654
2019-03-28-14:37:38,25.9727,94.9131,72.8233,15.896,2.12006,28.4654
2019-03-28-14:37:39,25.9727,94.9131,72.9374,15.885,2.12006,28.4654
2019-03-28-14:37:40,25.9727,95.0787,72.8083,15.885,2.12006,28.4654
2019-03-28-14:37:41,25.9727,95.0787,72.939,15.885,2.12006,28.4654
2019-03-28-14:37:42,25.9727,94.9613,72.7298,15.885,2.12006,28.4654
2019-03-28-14:37:43,25.9727,94.6119,72.7298,15.885,2.12006,28.4654
2019-03-28-14:37:44,25.9727,95.193,72.8497,15.885,2.12006,28.4654
2019-03-28-14:37:45,25.9727,94.7311,72.8497,15.885,2.12006,28.4654
2019-03-28-14:37:46,25.9727,94.5948,72.9782,15.885,2.12006,28.4654
2019-03-28-14:37:47,25.9727,95.027,72.7788,15.885,2.12006,28.4654
2019-03-28-14:37:48,25.9727,94.6798,72.6583,15.885,2.12006,28.4654
2019-03-28-14:37:49,25.9727,94.9631,72.8391,15.885,2.12006,28.4654
2019-03-28-14:37:50,25.9727,94.5317,72.8391,15.885,2.12006,28.4654
2019-03-28-14:37:51,25.9727,94.9092,73.0231,15.885,2.12006,28.4654
2019-03-28-14:37:52,25.9727,94.9092,72.828,15.885,2.12006,28.4654
2019-03-28-14:37:53,25.9727,94.9092,72.828,15.885,2.12006,28.4654
2019-03-28-14:37:54,25.9727,94.7115,72.828,15.885,2.12006,28.4654
2019-03-28-14:37:55,25.9727,94.7115,72.828,15.885,2.12006,28.4654
2019-03-28-14:37:56,25.9727,94.7115,72.9975,15.885,2.12006,28.4654
2019-03-28-14:37:57,25.9727,94.8533,72.8242,15.885,2.12006,28.4654
2019-03-28-14:37:58,25.9727,94.8533,73.0002,15.885,2.12006,28.4654
2019-03-28-14:37:59,25.9727,94.8533,72.8277,15.885,2.12006,28.4654
2019-03-28-14:38:00,25.9727,94.8533,72.8277,15.885,2.12006,28.4654
2019-03-28-14:38:01,25.9727,94.5522,72.8277,15.885,2.12006,28.4654
2019-03-28-14:38:02,25.9727,94.7352,72.8277,15.885,2.12006,28.4654
2019-03-28-14:38:03,25.9727,94.6061,72.9547,15.8747,2.12006,28.4654
2019-03-28-14:38:04,25.9727,94.9214,72.9547,15.8734,2.12006,28.4654
2019-03-28-14:38:05,25.9727,94.5537,72.7564,15.8848,2.12006,28.4654
2019-03-28-14:38:06,25.9727,94.5537,72.9218,15.8848,2.12006,28.4654
2019-03-28-14:38:07,25.9727,94.876,72.8085,15.8848,2.12006,28.4654
2019-03-28-14:38:08,25.9727,94.661,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:09,25.9727,94.661,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:10,25.9727,94.661,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:11,25.9727,94.8909,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:12,25.9727,94.5751,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:13,25.9727,94.5751,72.8085,15.8743,2.12006,28.4654
2019-03-28-14:38:14,25.9727,94.5751,72.6827,15.8743,2.12006,28.4654
2019-03-28-14:38:15,25.9727,94.8714,72.871,15.8743,2.12006,28.4654
2019-03-28-14:38:16,25.9727,94.7606,72.871,15.8743,2.12006,28.4654
2019-03-28-14:38:17,25.9727,94.7606,72.756,15.8743,2.12006,28.4654
2019-03-28-14:38:18,25.9727,94.5319,72.756,15.8743,2.12006,28.4654
2019-03-28-14:38:19,25.9727,94.9188,72.756,15.8743,2.12006,28.4654
2019-03-28-14:38:20,25.9727,94.7362,72.756,15.8743,2.12006,28.4654
2019-03-28-14:38:21,25.9727,94.7362,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:22,25.9727,94.7362,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:23,25.9727,94.6299,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:24,25.9727,94.924,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:25,25.9727,94.8101,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:26,25.9727,94.8101,72.8817,15.8743,2.12006,28.4654
2019-03-28-14:38:27,25.9727,94.6173,72.7796,15.8743,2.12006,28.4654
2019-03-28-14:38:28,25.9727,94.8893,72.9027,15.8743,2.12006,28.4654
2019-03-28-14:38:29,25.9727,94.6029,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:30,25.9727,94.6029,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:31,25.9727,94.6029,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:32,25.9727,94.8077,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:33,25.9727,94.8077,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:34,25.9727,94.6163,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:35,25.9727,94.6163,72.7831,15.8743,2.12006,28.4654
2019-03-28-14:38:36,25.9727,94.6163,72.6449,15.8743,2.12006,28.4654
2019-03-28-14:38:37,25.9727,94.8262,72.8099,15.8743,2.12006,28.4654
2019-03-28-14:38:38,25.9727,94.5218,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:39,25.9727,94.9626,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:40,25.9727,94.5147,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:41,25.9727,94.7568,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:42,25.9727,94.5502,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:43,25.9727,94.8317,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:44,25.9727,94.6163,72.8099,15.864,2.12006,28.4654
2019-03-28-14:38:45,25.9727,94.6163,72.9335,15.864,2.12006,28.4654
2019-03-28-14:38:46,25.9727,94.6163,72.7973,15.864,2.12006,28.4654
2019-03-28-14:38:47,25.9727,94.7542,72.5866,15.864,2.12006,28.4654
2019-03-28-14:38:48,25.9727,94.7542,72.8113,15.864,2.12006,28.4654
2019-03-28-14:38:49,25.9727,94.5223,72.5717,15.864,2.12006,28.4654
2019-03-28-14:38:50,25.9727,94.878,72.9312,15.864,2.12006,28.4654
2019-03-28-14:38:51,25.9727,94.5987,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:52,25.9727,94.8278,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:53,25.9727,94.6681,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:54,25.9727,94.5628,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:55,25.9727,94.5628,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:56,25.9727,94.8626,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:57,25.9727,94.5413,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:58,25.9727,94.8941,72.7627,15.864,2.12006,28.4654
2019-03-28-14:38:59,25.9727,94.8941,72.7627,15.864,2.12006,28.4654
2019-03-28-14:39:00,25.9727,94.6541,72.7627,15.864,2.12006,28.4654
2019-03-28-14:39:01,25.9727,94.6541,72.9249,15.864,2.12006,28.4654
2019-03-28-14:39:02,25.9727,94.5446,72.798,15.864,2.12006,28.4654
2019-03-28-14:39:03,25.9727,94.9896,72.798,15.864,2.12006,28.4654
2019-03-28-14:39:04,25.9727,94.5421,72.798,15.864,2.12006,28.4654
2019-03-28-14:39:05,25.9727,94.7787,72.798,15.864,2.12006,28.4654
2019-03-28-14:39:06,25.9727,94.6223,72.5819,15.864,2.12006,28.4654
2019-03-28-14:39:07,25.9727,94.7639,72.9212,15.864,2.12006,28.4654
2019-03-28-14:39:08,25.9727,94.9279,72.7378,15.864,2.12006,28.4654
2019-03-28-14:39:09,25.9727,94.7528,72.7378,15.864,2.12006,28.4654
2019-03-28-14:39:10,25.9727,94.7528,72.7378,15.864,2.12006,28.4654
2019-03-28-14:39:11,25.9727,94.7528,72.6117,15.864,2.12006,28.4654
2019-03-28-14:39:12,25.9727,94.5767,72.8704,15.864,2.12006,28.4654
2019-03-28-14:39:13,25.9727,94.5767,72.7333,15.864,2.12006,28.4654
2019-03-28-14:39:14,25.9727,94.5767,72.7333,15.8534,2.12006,28.4654
2019-03-28-14:39:15,25.9727,94.742,72.7333,15.8534,2.12006,28.4654
2019-03-28-14:39:16,25.9727,94.5562,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:17,25.9727,94.5562,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:18,25.9727,94.8311,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:19,25.9727,94.5123,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:20,25.9727,94.7425,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:21,25.9727,94.5306,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:22,25.9727,94.796,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:23,25.9727,94.5595,72.7333,15.8634,2.12006,28.4654
2019-03-28-14:39:24,25.9727,94.6794,72.5508,15.8634,2.12006,28.4654
2019-03-28-14:39:25,25.9727,94.9546,72.9262,15.8488,2.12006,28.4654
2019-03-28-14:39:26,25.9727,94.5295,72.5917,15.8524,2.12006,28.4654
2019-03-28-14:39:27,25.9727,94.6862,72.8777,15.8524,2.12006,28.4654
2019-03-28-14:39:28,25.9727,94.6862,72.7,15.8524,2.12006,28.4654
2019-03-28-14:39:29,25.9727,94.9017,72.7,15.8524,2.12006,28.4654
2019-03-28-14:39:30,25.9727,94.5974,72.8185,15.8524,2.12006,28.4654
2019-03-28-14:39:31,25.9727,94.5974,72.8185,15.8524,2.12006,28.4654
2019-03-28-14:39:32,25.9727,94.5974,72.8185,15.8524,2.12006,28.4654
2019-03-28-14:39:33,25.9727,94.5974,72.645,15.8524,2.12006,28.4654
2019-03-28-14:39:34,25.9727,94.5974,72.645,15.8524,2.12006,28.4654
2019-03-28-14:39:35,25.9727,94.5974,72.788,15.8524,2.12006,28.4654
2019-03-28-14:39:36,25.9727,94.7992,72.788,15.8524,2.12006,28.4654
2019-03-28-14:39:37,25.9727,94.7992,72.6351,15.8524,2.12006,28.4654
2019-03-28-14:39:38,25.9727,94.7992,72.6351,15.8524,2.12006,28.4654
2019-03-28-14:39:39,25.9727,94.7992,72.7646,15.8524,2.12006,28.4654
2019-03-28-14:39:40,25.9727,94.6576,72.5851,15.8524,2.12006,28.4654
2019-03-28-14:39:41,25.9727,94.5055,72.5851,15.8524,2.12006,28.4654
2019-03-28-14:39:42,25.9727,94.5055,72.5851,15.8524,2.12006,28.4654
2019-03-28-14:39:43,25.9727,94.6186,72.5851,15.8524,2.12006,28.4654
2019-03-28-14:39:44,25.9727,94.6186,72.8377,15.8524,2.12006,28.4654
2019-03-28-14:39:45,25.9727,94.6186,72.6655,15.8524,2.12006,28.4654
2019-03-28-14:39:46,25.9727,94.5143,72.6655,15.8524,2.12006,28.4654
2019-03-28-14:39:47,25.9727,94.5143,72.8632,15.8524,2.12006,28.4654
2019-03-28-14:39:48,25.9727,94.5143,72.8632,15.8524,2.12006,28.4654
2019-03-28-14:39:49,25.9727,94.7251,72.6847,15.841,2.12006,28.4654
2019-03-28-14:39:50,25.9727,94.5891,72.6847,15.8513,2.12006,28.4654
2019-03-28-14:39:51,25.9727,94.5891,72.9475,15.8513,2.12006,28.4654
2019-03-28-14:39:52,25.9727,94.5891,72.7778,15.8513,2.12006,28.4654
2019-03-28-14:39:53,25.9727,94.5891,72.7778,15.8513,2.12006,28.4654
2019-03-28-14:39:54,25.9727,94.5891,72.9013,15.8513,2.12006,28.4654
2019-03-28-14:39:55,25.9727,94.5891,72.7054,15.8513,2.12006,28.4654
2019-03-28-14:39:56,25.9727,94.4885,72.7054,15.8513,2.12006,28.4654
2019-03-28-14:39:57,25.9727,94.6116,72.7054,15.8513,2.12006,28.4654
2019-03-28-14:39:58,25.9727,94.5011,72.5571,15.8412,2.12006,28.4654
2019-03-28-14:39:59,25.9727,94.5011,72.7358,15.8412,2.12006,28.4654
2019-03-28-14:40:00,25.9727,94.6751,72.8509,15.8515,2.12006,28.4654
2019-03-28-14:40:01,25.9727,94.5009,72.7314,15.8395,2.12006,28.4654
2019-03-28-14:40:02,25.9727,94.6428,72.7314,15.8395,2.12006,28.4654
2019-03-28-14:40:03,25.9727,94.4935,72.5292,15.8395,2.12006,28.4654
2019-03-28-14:40:04,25.9727,95.1056,72.5292,15.8395,2.12006,28.4654
2019-03-28-14:40:05,25.9727,94.4973,72.5292,15.8395,2.12006,28.4654
2019-03-28-14:40:06,25.9727,94.4973,72.873,15.8395,2.12006,28.4654
2019-03-28-14:40:07,25.9727,94.6243,72.7628,15.8395,2.12006,28.4654
2019-03-28-14:40:08,25.9727,94.4891,72.5478,15.8395,2.12006,28.4654
2019-03-28-14:40:09,25.9727,94.6423,72.6481,15.8395,2.12006,28.4654
2019-03-28-14:40:10,25.9727,94.6423,72.6481,15.8395,2.12006,28.4654
2019-03-28-14:40:11,25.9727,94.511,72.6481,15.8395,2.12006,28.4654
2019-03-28-14:40:12,25.9727,94.6837,72.5389,15.8395,2.12006,28.4654
2019-03-28-14:40:13,25.9727,94.5276,72.7342,15.8395,2.12006,28.4654
2019-03-28-14:40:14,25.9727,94.6717,72.7342,15.8395,2.12006,28.4654
2019-03-28-14:40:15,25.9727,94.6717,72.7342,15.8395,2.12006,28.4654
2019-03-28-14:40:16,25.9727,94.4854,72.6324,15.8395,2.12006,28.4654
2019-03-28-14:40:17,25.9727,94.4854,72.6324,15.8395,2.12006,28.4654
2019-03-28-14:40:18,25.9727,94.4854,72.7741,15.8395,2.12006,28.4654
2019-03-28-14:40:19,25.9727,94.7411,72.7741,15.8395,2.12006,28.4654
2019-03-28-14:40:20,25.9727,94.5052,72.7741,15.8395,2.12006,28.4654
2019-03-28-14:40:21,25.9727,94.7416,72.6141,15.8395,2.12006,28.4654
2019-03-28-14:40:22,25.9727,94.5052,72.6141,15.8395,2.12006,28.4654
2019-03-28-14:40:23,25.9727,94.5052,72.7307,15.8395,2.12006,28.4654
2019-03-28-14:40:24,25.9727,94.9302,72.7307,15.8395,2.12006,28.4654
2019-03-28-14:40:25,25.9727,94.5087,72.4874,15.8395,2.12006,28.4654
2019-03-28-14:40:26,25.9727,94.5087,72.7453,15.8395,2.12006,28.4654
2019-03-28-14:40:27,25.9727,94.5087,72.5548,15.8395,2.12006,28.4654
2019-03-28-14:40:28,25.9727,94.5087,72.729,15.8395,2.12006,28.4654
2019-03-28-14:40:29,25.9727,94.6587,72.729,15.8395,2.12006,28.4654
2019-03-28-14:40:30,25.9727,94.6587,72.729,15.8395,2.12006,28.4654
2019-03-28-14:40:31,25.9727,94.6587,72.729,15.8395,2.12006,28.4654
2019-03-28-14:40:32,25.9727,94.6587,72.5625,15.8395,2.12006,28.4654
2019-03-28-14:40:33,25.9727,94.5224,72.5625,15.8395,2.12006,28.4654
2019-03-28-14:40:34,25.9727,94.6444,72.693,15.8395,2.12006,28.4654
2019-03-28-14:40:35,25.9727,94.6444,72.5518,15.8395,2.12006,28.4654
2019-03-28-14:40:36,25.9727,94.6444,72.5518,15.8395,2.12006,28.4654
2019-03-28-14:40:37,25.9727,94.6444,72.5518,15.8395,2.12006,28.4654
2019-03-28-14:40:38,25.9727,94.4742,72.5518,15.8395,2.12006,28.4654
2019-03-28-14:40:39,25.9727,94.6162,72.5518,15.8395,2.12006,28.4654
2019-03-28-14:40:40,25.9727,94.6162,72.5518,15.8278,2.12006,28.4654
2019-03-28-14:40:41,25.9727,94.6162,72.699,15.8278,2.12006,28.4654
2019-03-28-14:40:42,25.9727,94.6162,72.5008,15.8278,2.12006,28.4654
2019-03-28-14:40:43,25.9727,94.7672,72.5008,15.8278,2.12006,28.5674
