time,Unix time,CHTR:CM02:1255:HV:POWER,CLL:CM02:2301:DS:LVL,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2601:US:LVL,CHTR:CM02:1855:HV:POWER
2019-03-03 11:00:37,1551628837.56,1.90021,90.0482,18.0859,68.8878,1.90911
2019-03-03 11:00:38,1551628838.56,1.90021,89.8355,18.0859,69.1926,1.90911
2019-03-03 11:00:39,1551628839.56,1.90021,90.1348,18.0859,69.1926,1.90911
2019-03-03 11:00:40,1551628840.56,1.90021,90.1348,18.0859,68.8241,1.90911
2019-03-03 11:00:41,1551628841.56,1.90021,89.7998,18.0859,69.0775,1.90911
2019-03-03 11:00:42,1551628842.56,1.90021,90.0352,18.0859,69.0775,1.90911
2019-03-03 11:00:43,1551628843.56,1.90021,90.1651,18.0859,69.0775,1.90911
2019-03-03 11:00:44,1551628844.56,1.90021,90.1651,18.0859,69.1817,1.90911
2019-03-03 11:00:45,1551628845.56,1.90021,90.3721,18.0859,69.0497,1.90911
2019-03-03 11:00:46,1551628846.56,1.90021,89.8338,18.0859,68.9445,1.90911
2019-03-03 11:00:47,1551628847.56,1.90021,90.1473,18.0859,69.0683,1.90911
2019-03-03 11:00:48,1551628848.56,1.90021,89.8712,18.0859,69.0683,1.90911
2019-03-03 11:00:50,1551628850.57,1.90021,90.1416,16.1602,69.0683,1.90911
2019-03-03 11:00:52,1551628852.56,1.90021,90.1416,16.1602,68.9009,1.90911
2019-03-03 11:00:53,1551628853.56,1.90021,89.7956,16.1602,68.9009,1.90911
2019-03-03 11:00:54,1551628854.56,1.90021,90.1542,16.1602,69.0151,1.90911
2019-03-03 11:00:55,1551628855.56,1.90021,89.8332,16.1602,69.0151,1.90911
2019-03-03 11:00:57,1551628857.56,1.90021,90.0352,16.1602,68.9029,1.90911
2019-03-03 11:00:58,1551628858.56,1.90021,90.2559,16.1602,69.095,1.90911
2019-03-03 11:00:59,1551628859.56,1.90021,90.3748,16.1602,68.807,1.90911
2019-03-03 11:01:00,1551628860.56,1.90021,90.1052,16.1602,69.0565,1.90911
2019-03-03 11:01:01,1551628861.56,1.90021,89.7953,16.1602,68.8808,1.90911
2019-03-03 11:01:02,1551628862.56,1.90021,90.0707,16.1602,68.8808,1.90911
2019-03-03 11:01:03,1551628863.56,1.90021,90.3821,16.1602,69.1851,1.90911
2019-03-03 11:01:04,1551628864.56,1.90021,89.9014,16.1602,68.8192,1.90911
2019-03-03 11:01:05,1551628865.56,1.90021,89.9014,16.1602,68.9862,1.90911
2019-03-03 11:01:07,1551628867.56,1.90021,89.9014,16.1602,69.0948,1.90911
2019-03-03 11:01:09,1551628869.56,1.90021,89.9014,16.1602,68.9007,1.90911
2019-03-03 11:01:10,1551628870.56,1.90021,90.1983,16.1602,69.046,1.90911
2019-03-03 11:01:11,1551628871.57,1.90021,90.1983,16.9023,69.046,1.90911
2019-03-03 11:01:12,1551628872.56,1.90021,89.955,16.9023,69.046,1.90911
2019-03-03 11:01:13,1551628873.56,1.90021,90.1276,16.9023,69.046,1.90911
2019-03-03 11:01:14,1551628874.56,1.90021,90.2412,19.0469,69.046,1.90911
2019-03-03 11:01:15,1551628875.56,1.90021,89.8493,18.3594,69.046,1.90911
2019-03-03 11:01:16,1551628876.56,1.90021,90.1357,18.1406,68.9136,1.90911
2019-03-03 11:01:18,1551628878.56,1.90021,89.911,18.1406,69.0379,1.90911
2019-03-03 11:01:20,1551628880.56,1.90021,89.911,18.1406,68.9148,1.90911
2019-03-03 11:01:21,1551628881.56,1.90021,89.911,18.1406,69.2312,1.90911
2019-03-03 11:01:22,1551628882.56,1.90021,90.0767,18.1406,69.0829,1.90911
2019-03-03 11:01:24,1551628884.56,1.90021,89.8305,18.1406,69.0829,1.90911
2019-03-03 11:01:26,1551628886.56,1.90021,90.2222,18.1406,69.2224,1.90911
2019-03-03 11:01:27,1551628887.56,1.90021,90.0046,18.1406,68.8899,1.90911
2019-03-03 11:01:28,1551628888.56,1.90021,89.8191,18.1406,68.8899,1.90911
2019-03-03 11:01:29,1551628889.56,1.90021,89.9241,18.1406,69.0425,1.90911
2019-03-03 11:01:30,1551628890.56,1.90021,90.1454,18.1406,69.2183,1.90911
2019-03-03 11:01:31,1551628891.56,1.90021,89.8286,18.8281,68.9534,1.90911
2019-03-03 11:01:32,1551628892.56,1.90021,90.2105,18.8281,69.076,1.90911
2019-03-03 11:01:33,1551628893.56,1.90021,90.2105,18.8281,68.9195,1.90911
2019-03-03 11:01:34,1551628894.56,1.90021,89.9079,20.0625,69.0343,1.90911
2019-03-03 11:01:35,1551628895.56,1.90021,89.9079,20.0625,69.2783,1.90911
2019-03-03 11:01:36,1551628896.56,1.90021,90.2031,20.0625,68.9212,1.90911
2019-03-03 11:01:37,1551628897.56,1.90021,89.7931,20.0625,68.9212,1.90911
2019-03-03 11:01:38,1551628898.56,1.90021,89.7931,20.0625,69.1197,1.90911
2019-03-03 11:01:39,1551628899.56,1.90021,90.2766,20.0625,68.8866,1.90911
2019-03-03 11:01:40,1551628900.56,1.90021,89.8236,20.0625,69.1137,1.90911
2019-03-03 11:01:41,1551628901.56,1.90021,90.38,20.0625,68.9127,1.90911
2019-03-03 11:01:42,1551628902.56,1.90021,90.1507,20.0625,69.1856,1.90911
2019-03-03 11:01:43,1551628903.56,1.90021,89.8203,20.0625,68.9949,1.90911
2019-03-03 11:01:44,1551628904.56,1.90021,89.969,20.0625,68.9949,1.90911
2019-03-03 11:01:46,1551628906.56,1.90021,90.0998,20.0625,68.9949,1.90911
2019-03-03 11:01:47,1551628907.56,1.90021,90.0998,20.0625,69.1012,1.90911
2019-03-03 11:01:48,1551628908.56,1.90021,89.8592,20.0625,68.8351,1.90911
2019-03-03 11:01:49,1551628909.56,1.90021,89.9925,20.0625,69.1067,1.90911
2019-03-03 11:01:50,1551628910.57,1.90021,89.9925,18.3594,69.1067,1.90911
2019-03-03 11:01:51,1551628911.56,1.90021,90.3432,18.0859,68.8515,1.90911
2019-03-03 11:01:52,1551628912.56,1.90021,89.9362,18.0859,68.8515,1.90911
2019-03-03 11:01:53,1551628913.56,1.90021,89.9362,18.0859,68.9806,1.90911
2019-03-03 11:01:54,1551628914.56,1.90021,89.9362,18.0859,69.0937,1.90911
2019-03-03 11:01:55,1551628915.56,1.90021,90.1686,18.0859,69.0937,1.90911
2019-03-03 11:01:56,1551628916.56,1.90021,90.3255,18.0859,68.8931,1.90911
2019-03-03 11:01:57,1551628917.56,1.90021,89.826,18.0859,68.8931,1.90911
2019-03-03 11:01:58,1551628918.56,1.90021,90.4565,18.0859,69.0353,1.90911
2019-03-03 11:01:59,1551628919.56,1.90021,90.0817,18.0859,69.0353,1.90911
2019-03-03 11:02:00,1551628920.56,1.90021,89.7952,18.0859,69.0353,1.90911
2019-03-03 11:02:01,1551628921.56,1.90021,89.9928,18.0859,68.9285,1.90911
2019-03-03 11:02:02,1551628922.56,1.90021,89.9928,18.0859,69.0729,1.90911
2019-03-03 11:02:04,1551628924.56,1.90021,90.2784,18.0859,68.8233,1.90911
2019-03-03 11:02:05,1551628925.56,1.90021,89.9041,18.0859,69.0627,1.90911
2019-03-03 11:02:06,1551628926.56,1.90021,90.257,18.0859,69.0627,1.90911
2019-03-03 11:02:07,1551628927.56,1.90021,90.1408,18.0859,68.9211,1.90911
2019-03-03 11:02:08,1551628928.56,1.90021,90.0086,18.0859,69.0429,1.90911
2019-03-03 11:02:09,1551628929.56,1.90021,90.0086,18.0859,68.93,1.90911
2019-03-03 11:02:10,1551628930.56,1.90021,90.0086,18.0859,69.1521,1.90911
2019-03-03 11:02:11,1551628931.56,1.90021,90.2057,18.0859,68.8305,1.90911
2019-03-03 11:02:12,1551628932.56,1.90021,89.8162,19.0469,68.8305,1.90911
2019-03-03 11:02:13,1551628933.56,1.90021,90.175,17.9492,69.0315,1.90911
2019-03-03 11:02:14,1551628934.56,1.90021,90.0035,20.8867,69.0315,1.90911
2019-03-03 11:02:15,1551628935.57,1.90021,90.0035,19.5977,69.0315,1.90911
2019-03-03 11:02:17,1551628937.56,1.90021,89.8001,19.5977,69.1948,1.90911
2019-03-03 11:02:18,1551628938.56,1.90021,90.3114,19.5977,69.0141,1.90911
2019-03-03 11:02:19,1551628939.56,1.90021,89.7861,19.5977,69.1923,1.90911
2019-03-03 11:02:20,1551628940.56,1.90021,89.7861,19.5977,69.0197,1.90911
2019-03-03 11:02:21,1551628941.56,1.90021,89.9271,19.5977,69.0197,1.90911
2019-03-03 11:02:22,1551628942.56,1.90021,90.1596,19.5977,69.2325,1.90911
2019-03-03 11:02:23,1551628943.56,1.90021,90.1596,19.5977,69.0608,1.90911
2019-03-03 11:02:24,1551628944.56,1.90021,90.0423,19.5977,68.9469,1.90911
2019-03-03 11:02:25,1551628945.56,1.90021,89.8963,19.5977,69.0938,1.90911
2019-03-03 11:02:26,1551628946.56,1.90021,90.3483,19.5977,68.8803,1.90911
2019-03-03 11:02:27,1551628947.56,1.90021,89.8425,19.5977,69.2381,1.90911
2019-03-03 11:02:28,1551628948.56,1.90021,90.0912,19.5977,69.0775,1.90911
2019-03-03 11:02:29,1551628949.56,1.90021,89.8327,19.5977,68.9436,1.90911
2019-03-03 11:02:30,1551628950.56,1.90021,89.8327,18.6328,69.0919,1.90911
2019-03-03 11:02:31,1551628951.57,1.90021,89.8327,17.6719,69.0919,1.90911
2019-03-03 11:02:32,1551628952.56,1.90021,89.8327,17.6719,68.7806,1.90911
2019-03-03 11:02:33,1551628953.56,1.90021,89.8327,17.6719,69.1052,1.90911
2019-03-03 11:02:34,1551628954.56,1.90021,90.1673,17.6719,69.2642,1.90911
2019-03-03 11:02:35,1551628955.56,1.90021,89.879,17.6719,68.9952,1.90911
2019-03-03 11:02:37,1551628957.56,1.90021,90.1468,17.6719,69.2339,1.90911
2019-03-03 11:02:38,1551628958.56,1.90021,89.9449,17.6719,69.0571,1.90911
2019-03-03 11:02:39,1551628959.56,1.90021,89.8125,17.6719,69.0571,1.90911
2019-03-03 11:02:41,1551628961.56,1.90021,89.9598,17.6719,69.1795,1.90911
2019-03-03 11:02:42,1551628962.56,1.90021,89.9598,17.6719,68.9351,1.90911
2019-03-03 11:02:44,1551628964.56,1.90021,89.822,17.6719,69.0412,1.90911
2019-03-03 11:02:45,1551628965.56,1.90021,90.0345,17.6719,68.8249,1.90911
2019-03-03 11:02:46,1551628966.56,1.90021,90.0345,17.6719,69.0956,1.90911
2019-03-03 11:02:47,1551628967.56,1.90021,89.8345,17.6719,69.2993,1.90911
2019-03-03 11:02:48,1551628968.56,1.90021,90.2765,17.6719,69.0555,1.90911
2019-03-03 11:02:49,1551628969.56,1.90021,90.1003,17.6719,68.8714,1.90911
2019-03-03 11:02:50,1551628970.56,1.90021,90.2771,17.6719,68.8714,1.90911
2019-03-03 11:02:51,1551628971.56,1.90021,89.8928,17.6719,68.9792,1.90911
2019-03-03 11:02:52,1551628972.56,1.90021,89.7877,17.6719,68.9792,1.90911
2019-03-03 11:02:53,1551628973.56,1.90021,89.9624,19.3203,68.9792,1.90911
2019-03-03 11:02:54,1551628974.56,1.90021,89.8029,19.3203,68.9792,1.90911
2019-03-03 11:02:55,1551628975.56,1.90021,90.3508,19.3203,69.117,1.90911
2019-03-03 11:02:56,1551628976.56,1.90021,89.8263,19.3203,68.819,1.90911
2019-03-03 11:02:57,1551628977.56,1.90021,90.0737,19.3203,69.1598,1.90911
2019-03-03 11:02:58,1551628978.56,1.90021,89.9671,19.3203,69.1598,1.90911
2019-03-03 11:03:00,1551628980.56,1.90021,89.9671,19.3203,68.7804,1.90911
2019-03-03 11:03:01,1551628981.56,1.90021,90.1459,19.3203,69.0382,1.90911
2019-03-03 11:03:02,1551628982.56,1.90021,90.1459,19.3203,68.9251,1.90911
2019-03-03 11:03:03,1551628983.56,1.90021,90.1459,19.3203,68.8207,1.90911
2019-03-03 11:03:04,1551628984.56,1.90021,89.8096,19.3203,69.0047,1.90911
2019-03-03 11:03:05,1551628985.56,1.90021,90.0173,19.3203,69.0047,1.90911
2019-03-03 11:03:06,1551628986.56,1.90021,89.8123,19.3203,68.8921,1.90911
2019-03-03 11:03:07,1551628987.56,1.90021,90.0278,19.3203,69.0419,1.90911
2019-03-03 11:03:08,1551628988.56,1.90021,89.8178,19.3203,69.0419,1.90911
2019-03-03 11:03:09,1551628989.56,1.90021,89.8178,19.3203,69.3536,1.90911
2019-03-03 11:03:10,1551628990.56,1.90021,89.8178,17.6719,68.9772,1.90911
2019-03-03 11:03:11,1551628991.57,1.90021,89.8178,17.1211,68.9772,1.90911
2019-03-03 11:03:12,1551628992.56,1.90021,90.0714,17.1211,69.0984,1.90911
2019-03-03 11:03:13,1551628993.56,1.90021,89.9153,17.1211,68.8617,1.90911
2019-03-03 11:03:14,1551628994.56,1.90021,89.9153,17.1211,69.0862,1.90911
2019-03-03 11:03:17,1551628997.56,1.90021,90.2731,17.1211,68.9776,1.90911
2019-03-03 11:03:19,1551628999.56,1.90021,89.9051,17.1211,68.9776,1.90911
2019-03-03 11:03:21,1551629001.56,1.90021,90.1792,17.1211,68.9776,1.90911
2019-03-03 11:03:23,1551629003.56,1.90021,89.7886,17.1211,69.1698,1.90911
2019-03-03 11:03:24,1551629004.56,1.90021,89.9352,17.1211,68.8168,1.90911
2019-03-03 11:03:25,1551629005.56,1.90021,89.9352,17.1211,69.0605,1.90911
2019-03-03 11:03:27,1551629007.56,1.90021,89.9352,17.1211,68.9476,1.90911
2019-03-03 11:03:28,1551629008.56,1.90021,89.7944,17.1211,68.9476,1.90911
2019-03-03 11:03:30,1551629010.56,1.90021,89.9873,16.9023,68.9476,1.90911
2019-03-03 11:03:31,1551629011.56,1.90021,90.4736,15.582,69.2432,1.90911
2019-03-03 11:03:32,1551629012.56,1.90021,90.2417,19.4609,69.1011,1.90911
2019-03-03 11:03:33,1551629013.56,1.90021,90.1262,19.1836,69.229,1.90911
2019-03-03 11:03:34,1551629014.56,1.90021,89.8593,19.1836,69.034,1.90911
2019-03-03 11:03:35,1551629015.56,1.90021,90.1095,19.1836,69.2236,1.90911
2019-03-03 11:03:36,1551629016.56,1.90021,89.9845,19.1836,69.0265,1.90911
2019-03-03 11:03:37,1551629017.56,1.90021,90.1525,19.1836,68.9075,1.90911
2019-03-03 11:03:38,1551629018.56,1.90021,89.804,19.1836,68.9075,1.90911
2019-03-03 11:03:40,1551629020.56,1.90021,89.9787,19.1836,69.2193,1.90911
2019-03-03 11:03:41,1551629021.56,1.90021,90.1243,19.1836,69.2193,1.90911
2019-03-03 11:03:42,1551629022.56,1.90021,90.2659,19.1836,69.1126,1.90911
2019-03-03 11:03:43,1551629023.56,1.90021,89.8237,19.1836,68.9455,1.90911
2019-03-03 11:03:44,1551629024.56,1.90021,89.8237,19.1836,69.1054,1.90911
2019-03-03 11:03:45,1551629025.56,1.90021,89.8237,19.1836,69.2141,1.90911
2019-03-03 11:03:46,1551629026.56,1.90021,90.1555,19.1836,69.0828,1.90911
2019-03-03 11:03:47,1551629027.56,1.90021,89.8967,19.1836,69.0828,1.90911
2019-03-03 11:03:48,1551629028.56,1.90021,90.2238,19.1836,69.0828,1.90911
2019-03-03 11:03:49,1551629029.56,1.90021,90.2238,19.1836,68.7877,1.90911
2019-03-03 11:03:50,1551629030.56,1.90021,89.9098,19.1836,69.1083,1.90911
2019-03-03 11:03:51,1551629031.56,1.90021,89.9098,19.1836,69.0062,1.90911
2019-03-03 11:03:52,1551629032.56,1.90021,90.2148,19.1836,69.0062,1.90911
2019-03-03 11:03:53,1551629033.56,1.90021,89.8088,19.1836,69.1346,1.90911
2019-03-03 11:03:54,1551629034.56,1.90021,90.3396,19.1836,68.7906,1.90911
2019-03-03 11:03:55,1551629035.56,1.90021,90.3396,19.1836,69.1267,1.90911
2019-03-03 11:03:56,1551629036.56,1.90021,89.8018,19.1836,69.1267,1.90911
2019-03-03 11:03:57,1551629037.56,1.90021,90.0233,19.1836,68.8376,1.90911
2019-03-03 11:03:58,1551629038.56,1.90021,90.2655,19.1836,69.1488,1.90911
2019-03-03 11:03:59,1551629039.56,1.90021,89.9514,19.1836,68.9406,1.90911
2019-03-03 11:04:00,1551629040.56,1.90021,89.81,19.1836,69.0711,1.90911
2019-03-03 11:04:01,1551629041.56,1.90021,89.997,19.1836,68.8321,1.90911
2019-03-03 11:04:02,1551629042.56,1.90021,89.8847,19.1836,69.0598,1.90911
2019-03-03 11:04:03,1551629043.56,1.90021,90.1512,19.1836,69.0598,1.90911
2019-03-03 11:04:04,1551629044.56,1.90021,90.0416,19.1836,68.9115,1.90911
2019-03-03 11:04:05,1551629045.56,1.90021,89.8435,19.1836,68.9115,1.90911
2019-03-03 11:04:06,1551629046.56,1.90021,90.3143,19.1836,69.0479,1.90911
2019-03-03 11:04:07,1551629047.56,1.90021,89.8376,19.1836,69.0479,1.90911
2019-03-03 11:04:09,1551629049.56,1.90021,90.1016,19.1836,69.0479,1.90911
2019-03-03 11:04:10,1551629050.56,1.90021,90.1016,19.1836,68.8256,1.90911
2019-03-03 11:04:11,1551629051.56,1.90021,90.1016,19.1836,68.9683,1.90911
2019-03-03 11:04:12,1551629052.56,1.90021,89.8159,19.1836,68.7882,1.90911
2019-03-03 11:04:13,1551629053.56,1.90021,89.9897,19.1836,69.1012,1.90911
2019-03-03 11:04:14,1551629054.56,1.90021,89.8155,19.1836,69.1012,1.90911
2019-03-03 11:04:15,1551629055.56,1.90021,89.9603,19.1836,69.1012,1.90911
2019-03-03 11:04:17,1551629057.56,1.90021,89.9603,19.1836,68.8483,1.90911
2019-03-03 11:04:18,1551629058.56,1.90021,89.8166,19.1836,69.1774,1.90911
2019-03-03 11:04:19,1551629059.56,1.90021,89.8166,19.1836,69.0228,1.90911
2019-03-03 11:04:20,1551629060.56,1.90021,89.8166,19.1836,69.1386,1.90911
2019-03-03 11:04:21,1551629061.56,1.90021,89.9533,19.1836,69.0376,1.90911
2019-03-03 11:04:22,1551629062.56,1.90021,89.9533,19.1836,68.78,1.90911
2019-03-03 11:04:23,1551629063.56,1.90021,89.9533,19.1836,69.1429,1.90911
2019-03-03 11:04:24,1551629064.56,1.90021,90.1798,19.1836,69.0009,1.90911
2019-03-03 11:04:25,1551629065.56,1.90021,90.1798,19.1836,69.1775,1.90911
2019-03-03 11:04:26,1551629066.56,1.90021,90.1798,19.1836,68.8507,1.90911
2019-03-03 11:04:27,1551629067.56,1.90021,89.903,19.1836,69.205,1.90911
2019-03-03 11:04:28,1551629068.56,1.90021,89.903,19.1836,68.8339,1.90911
2019-03-03 11:04:29,1551629069.56,1.90021,89.903,19.1836,69.0881,1.90911
2019-03-03 11:04:30,1551629070.56,1.90021,89.903,19.1836,69.2497,1.90911
2019-03-03 11:04:31,1551629071.56,1.90021,89.903,19.1836,69.0879,1.90911
2019-03-03 11:04:32,1551629072.56,1.90021,89.7994,19.3203,69.2491,1.90911
2019-03-03 11:04:33,1551629073.56,1.90021,90.248,20.832,68.9153,1.90911
2019-03-03 11:04:34,1551629074.56,1.90021,89.9477,20.0625,69.0775,1.90911
2019-03-03 11:04:35,1551629075.56,1.90021,89.8136,20.0625,69.0775,1.90911
2019-03-03 11:04:36,1551629076.56,1.90021,90.2856,20.0625,68.8089,1.90911
2019-03-03 11:04:37,1551629077.56,1.90021,89.8836,20.0625,69.0233,1.90911
2019-03-03 11:04:39,1551629079.56,1.90021,90.2534,20.0625,69.2054,1.90911
2019-03-03 11:04:40,1551629080.56,1.90021,89.8387,20.0625,68.9306,1.90911
2019-03-03 11:04:41,1551629081.56,1.90021,89.998,20.0625,68.9306,1.90911
2019-03-03 11:04:42,1551629082.56,1.90021,89.8444,20.0625,68.9306,1.90911
2019-03-03 11:04:43,1551629083.56,1.90021,89.8444,20.0625,69.0777,1.90911
2019-03-03 11:04:44,1551629084.56,1.90021,90.2278,20.0625,69.3565,1.90911
2019-03-03 11:04:45,1551629085.56,1.90021,89.8436,20.0625,69.0822,1.90911
2019-03-03 11:04:46,1551629086.56,1.90021,90.0448,20.0625,68.893,1.90911
2019-03-03 11:04:47,1551629087.56,1.90021,90.2239,20.0625,69.0898,1.90911
2019-03-03 11:04:50,1551629090.56,1.90021,89.7995,18.6914,69.0898,1.90911
2019-03-03 11:04:51,1551629091.56,1.90021,89.7995,17.9492,68.7846,1.90911
2019-03-03 11:04:52,1551629092.56,1.90021,89.9307,17.9492,69.094,1.90911
2019-03-03 11:04:53,1551629093.56,1.90021,90.3462,17.9492,68.9751,1.90911
2019-03-03 11:04:54,1551629094.56,1.90021,89.811,17.9492,68.9751,1.90911
2019-03-03 11:04:55,1551629095.56,1.90021,89.811,17.9492,69.1276,1.90911
2019-03-03 11:04:56,1551629096.56,1.90021,89.811,17.9492,68.8115,1.90911
2019-03-03 11:04:57,1551629097.56,1.90021,90.1741,17.9492,69.1219,1.90911
2019-03-03 11:04:58,1551629098.56,1.90021,90.1741,17.9492,68.8313,1.90911
2019-03-03 11:04:59,1551629099.56,1.90021,90.1741,17.9492,69.0587,1.90911
2019-03-03 11:05:00,1551629100.56,1.90021,89.783,17.9492,69.0587,1.90911
2019-03-03 11:05:01,1551629101.56,1.90021,89.9505,17.9492,69.0587,1.90911
2019-03-03 11:05:02,1551629102.56,1.90021,89.7878,17.9492,69.1673,1.90911
2019-03-03 11:05:03,1551629103.56,1.90021,89.9564,17.9492,69.1673,1.90911
2019-03-03 11:05:04,1551629104.57,1.90021,90.2765,17.9492,69.0575,1.90911
2019-03-03 11:05:06,1551629106.56,1.90021,89.9373,17.9492,68.8905,1.90911
2019-03-03 11:05:07,1551629107.56,1.90021,89.9373,17.9492,69.0642,1.90911
2019-03-03 11:05:09,1551629109.56,1.90021,90.2526,17.9492,69.0642,1.90911
2019-03-03 11:05:10,1551629110.56,1.90021,90.1404,17.3984,69.0642,1.90911
2019-03-03 11:05:11,1551629111.57,1.90021,90.1404,16.6289,69.0642,1.90911
2019-03-03 11:05:12,1551629112.56,1.90021,89.8629,16.6289,68.8985,1.90911
2019-03-03 11:05:13,1551629113.56,1.90021,90.0057,16.6289,69.0676,1.90911
2019-03-03 11:05:14,1551629114.56,1.90021,90.0057,16.6289,68.8333,1.90911
2019-03-03 11:05:15,1551629115.56,1.90021,90.0057,16.6289,69.0269,1.90911
2019-03-03 11:05:18,1551629118.56,1.90021,89.819,16.6289,69.0269,1.90911
2019-03-03 11:05:20,1551629120.56,1.90021,90.0313,16.6289,69.0269,1.90911
2019-03-03 11:05:21,1551629121.56,1.90021,89.9025,16.6289,68.8031,1.90911
2019-03-03 11:05:22,1551629122.56,1.90021,90.0091,16.6289,69.1011,1.90911
2019-03-03 11:05:23,1551629123.56,1.90021,90.264,16.6289,68.8111,1.90911
2019-03-03 11:05:24,1551629124.56,1.90021,89.7901,16.6289,69.0281,1.90911
2019-03-03 11:05:25,1551629125.56,1.90021,90.2696,16.6289,68.829,1.90911
2019-03-03 11:05:26,1551629126.56,1.90021,89.8891,16.6289,69.0251,1.90911
2019-03-03 11:05:31,1551629131.56,1.90021,89.8891,15.1719,69.2244,1.90911
2019-03-03 11:05:32,1551629132.56,1.90021,90.2434,17.6719,69.05,1.90911
2019-03-03 11:05:33,1551629133.56,1.90021,89.866,17.6719,68.9282,1.90911
2019-03-03 11:05:34,1551629134.56,1.90021,89.866,18.6328,69.192,1.90911
2019-03-03 11:05:35,1551629135.56,1.90021,89.866,18.6328,68.8237,1.90911
2019-03-03 11:05:36,1551629136.56,1.90021,89.866,18.6328,69.1878,1.90911
2019-03-03 11:05:37,1551629137.56,1.90021,89.866,18.6328,68.9221,1.90911
2019-03-03 11:05:38,1551629138.56,1.90021,90.177,18.6328,69.1092,1.90911
2019-03-03 11:05:39,1551629139.56,1.90021,89.8399,18.6328,69.1092,1.90911
2019-03-03 11:05:40,1551629140.56,1.90021,89.9553,18.6328,69.1092,1.90911
2019-03-03 11:05:42,1551629142.56,1.90021,89.9553,18.6328,68.8953,1.90911
2019-03-03 11:05:43,1551629143.56,1.90021,89.8503,18.6328,69.1571,1.90911
2019-03-03 11:05:44,1551629144.56,1.90021,89.8503,18.6328,68.9678,1.90911
2019-03-03 11:05:45,1551629145.56,1.90021,90.08,18.6328,68.9678,1.90911
2019-03-03 11:05:46,1551629146.56,1.90021,90.2082,18.6328,68.9678,1.90911
2019-03-03 11:05:47,1551629147.56,1.90021,89.8625,18.6328,68.9678,1.90911
2019-03-03 11:05:49,1551629149.56,1.90021,89.8625,18.6328,69.1116,1.90911
2019-03-03 11:05:50,1551629150.56,1.90021,90.211,18.6328,69.1116,1.90911
2019-03-03 11:05:51,1551629151.56,1.90021,90.211,18.6328,68.8651,1.90911
2019-03-03 11:05:52,1551629152.56,1.90021,89.7948,18.6328,69.127,1.90911
