time,Unix time,CHTR:CM02:1255:HV:POWER,CLL:CM02:2301:DS:LVL,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2601:US:LVL,CHTR:CM02:1855:HV:POWER
2019-03-03 14:00:39,1551639639.56,2.13125,96.9343,17.3984,74.5813,1.90911
2019-03-03 14:00:40,1551639640.57,2.13125,96.9343,17.3984,74.8327,1.90911
2019-03-03 14:00:41,1551639641.56,2.13125,96.9343,17.3984,74.653,1.90911
2019-03-03 14:00:42,1551639642.57,2.13125,96.9343,17.3984,74.7907,1.90911
2019-03-03 14:00:44,1551639644.57,2.13125,97.1247,17.3984,74.6273,1.90911
2019-03-03 14:00:45,1551639645.56,2.13125,97.1247,17.3984,74.7915,1.90911
2019-03-03 14:00:46,1551639646.57,2.13125,96.998,17.3984,74.7915,1.90911
2019-03-03 14:00:48,1551639648.57,2.13125,96.8549,17.3984,74.7915,1.90911
2019-03-03 14:00:50,1551639650.57,2.13125,97.2338,17.3984,74.7915,1.90911
2019-03-03 14:00:51,1551639651.57,2.13125,96.844,17.3984,74.7915,1.90911
2019-03-03 14:00:52,1551639652.57,2.13125,96.844,17.3984,74.6797,1.90911
2019-03-03 14:00:53,1551639653.56,2.13125,96.844,17.3984,74.7911,1.90911
2019-03-03 14:00:54,1551639654.56,2.13125,96.9733,17.3984,74.6861,1.90911
2019-03-03 14:00:55,1551639655.56,2.13125,96.9733,17.3984,74.7882,1.90911
2019-03-03 14:00:56,1551639656.57,2.13125,96.8683,17.3984,74.6682,1.90911
2019-03-03 14:00:57,1551639657.56,2.13125,96.9688,17.3984,74.6682,1.90911
2019-03-03 14:00:58,1551639658.57,2.13125,97.146,17.3984,74.7934,1.90911
2019-03-03 14:00:59,1551639659.56,2.13125,96.8484,17.3984,74.6792,1.90911
2019-03-03 14:01:00,1551639660.57,2.13125,97.1234,17.3984,74.8057,1.90911
2019-03-03 14:01:02,1551639662.56,2.13125,96.9636,17.3984,74.6923,1.90911
2019-03-03 14:01:04,1551639664.56,2.13125,97.139,17.3984,74.6923,1.90911
2019-03-03 14:01:05,1551639665.56,2.13125,96.8451,17.3984,74.6923,1.90911
2019-03-03 14:01:06,1551639666.57,2.13125,97.1405,17.3984,74.6923,1.90911
2019-03-03 14:01:07,1551639667.56,2.13125,96.854,17.3984,74.6923,1.90911
2019-03-03 14:01:09,1551639669.56,2.13125,97.0214,17.3984,74.6923,1.90911
2019-03-03 14:01:11,1551639671.56,2.13125,96.8461,17.3984,74.6923,1.90911
2019-03-03 14:01:12,1551639672.57,2.13125,97.0266,17.3984,74.9321,1.90911
2019-03-03 14:01:13,1551639673.56,2.13125,96.8739,17.3984,74.8108,1.90911
2019-03-03 14:01:14,1551639674.56,2.13125,97.3249,17.3984,74.8108,1.90911
2019-03-03 14:01:15,1551639675.56,2.13125,96.8776,17.3984,74.8108,1.90911
2019-03-03 14:01:16,1551639676.56,2.13125,97.0385,17.3984,74.6927,1.90911
2019-03-03 14:01:18,1551639678.57,2.13125,96.8888,17.3984,74.6927,1.90911
2019-03-03 14:01:19,1551639679.56,2.13125,97.0234,17.3984,74.6927,1.90911
2019-03-03 14:01:20,1551639680.57,2.13125,96.911,17.3984,74.6927,1.90911
2019-03-03 14:01:22,1551639682.56,2.13125,97.1756,17.3984,74.8245,1.90911
2019-03-03 14:01:23,1551639683.56,2.13125,97.1756,17.3984,74.7079,1.90911
2019-03-03 14:01:26,1551639686.56,2.13125,96.9949,17.3984,74.7079,1.90911
2019-03-03 14:01:27,1551639687.56,2.13125,97.1874,17.3984,74.8616,1.90911
2019-03-03 14:01:28,1551639688.57,2.13125,96.928,17.3984,74.6768,1.90911
2019-03-03 14:01:32,1551639692.56,2.13125,97.0829,17.3984,74.8768,1.90911
2019-03-03 14:01:33,1551639693.56,2.13125,96.9527,17.3984,74.8768,1.90911
2019-03-03 14:01:34,1551639694.57,2.13125,96.9527,17.3984,74.7383,1.90911
2019-03-03 14:01:35,1551639695.56,2.13125,96.8486,17.3984,74.7383,1.90911
2019-03-03 14:01:36,1551639696.57,2.13125,96.8486,17.3984,74.4997,1.90911
2019-03-03 14:01:37,1551639697.56,2.13125,96.8486,17.3984,74.8458,1.90911
2019-03-03 14:01:38,1551639698.57,2.13125,96.8486,17.3984,74.706,1.90911
2019-03-03 14:01:39,1551639699.56,2.13125,97.2532,17.3984,74.8442,1.90911
2019-03-03 14:01:40,1551639700.56,2.13125,96.9649,17.3984,74.7032,1.90911
2019-03-03 14:01:41,1551639701.56,2.13125,96.9649,17.3984,74.8308,1.90911
2019-03-03 14:01:43,1551639703.56,2.13125,96.9649,17.3984,74.7042,1.90911
2019-03-03 14:01:44,1551639704.57,2.13125,96.9649,17.3984,74.8072,1.90911
2019-03-03 14:01:45,1551639705.56,2.13125,97.1083,17.3984,74.8072,1.90911
2019-03-03 14:01:46,1551639706.57,2.13125,96.9567,17.3984,74.8072,1.90911
2019-03-03 14:01:48,1551639708.57,2.13125,97.1071,17.3984,74.6944,1.90911
2019-03-03 14:01:49,1551639709.56,2.13125,96.9193,17.3984,74.6944,1.90911
2019-03-03 14:01:51,1551639711.56,2.13125,97.147,17.3984,74.6944,1.90911
2019-03-03 14:01:52,1551639712.57,2.13125,96.8382,17.3984,74.6944,1.90911
2019-03-03 14:01:54,1551639714.57,2.13125,96.9439,17.3984,74.6944,1.90911
2019-03-03 14:01:55,1551639715.57,2.13125,96.9439,17.3984,74.7951,1.90911
2019-03-03 14:02:00,1551639720.57,2.13125,97.0881,17.3984,74.7951,1.90911
2019-03-03 14:02:01,1551639721.56,2.13125,96.949,17.3984,74.7951,1.90911
2019-03-03 14:02:03,1551639723.56,2.13125,97.1814,17.3984,74.7951,1.90911
2019-03-03 14:02:04,1551639724.56,2.13125,97.034,17.3984,74.7951,2.05167
2019-03-03 14:02:05,1551639725.56,2.13125,96.8376,17.3984,74.7951,2.05167
2019-03-03 14:02:06,1551639726.56,2.13125,96.9539,17.3984,74.7951,2.23199
2019-03-03 14:02:08,1551639728.56,2.13125,96.9539,17.3984,74.7951,2.416
2019-03-03 14:02:10,1551639730.56,2.13125,96.9539,17.3984,74.6776,2.58022
2019-03-03 14:02:12,1551639732.56,2.13125,96.9539,17.3984,74.6776,2.76318
2019-03-03 14:02:13,1551639733.56,2.13125,96.9539,17.3984,74.6776,2.87632
2019-03-03 14:02:14,1551639734.56,2.13125,96.9539,17.3984,74.781,2.97924
2019-03-03 14:02:15,1551639735.56,2.13125,96.9539,17.3984,74.781,3.08317
2019-03-03 14:02:16,1551639736.56,2.13125,96.853,17.3984,74.781,3.18321
2019-03-03 14:02:17,1551639737.56,2.13125,96.853,17.3984,74.781,3.2965
2019-03-03 14:02:18,1551639738.56,2.13125,97.0503,17.3984,74.781,3.40671
2019-03-03 14:02:19,1551639739.56,2.13125,96.8375,17.3984,74.781,3.51815
2019-03-03 14:02:20,1551639740.56,2.13125,96.8375,17.3984,74.5872,3.63302
2019-03-03 14:02:21,1551639741.56,2.13125,96.9758,17.3984,74.9613,3.63302
2019-03-03 14:02:22,1551639742.56,2.13125,96.9758,17.3984,74.699,3.83395
2019-03-03 14:02:23,1551639743.56,2.13125,96.9758,17.3984,74.699,3.95429
2019-03-03 14:02:24,1551639744.56,2.13125,96.9758,17.3984,74.699,4.07181
2019-03-03 14:02:25,1551639745.56,2.13125,97.0945,17.3984,74.5558,4.19568
2019-03-03 14:02:26,1551639746.56,2.13125,97.0945,17.3984,74.8251,4.31714
2019-03-03 14:02:27,1551639747.56,2.13125,97.0945,17.3984,74.6893,4.44191
2019-03-03 14:02:28,1551639748.56,2.13125,97.0945,17.3984,74.6893,4.56943
2019-03-03 14:02:29,1551639749.56,2.13125,96.8547,17.3984,74.8097,4.69773
2019-03-03 14:02:30,1551639750.56,2.13125,97.0291,17.3984,74.8097,4.82151
2019-03-03 14:02:31,1551639751.56,2.13125,97.0291,17.3984,74.8097,4.96152
2019-03-03 14:02:32,1551639752.56,2.13125,97.0291,17.3984,74.8097,5.09585
2019-03-03 14:02:33,1551639753.56,2.13125,97.0291,17.3984,74.6986,5.23221
2019-03-03 14:02:34,1551639754.56,2.13125,97.0291,17.3984,74.6986,5.33546
2019-03-03 14:02:35,1551639755.56,2.13125,97.2435,17.3984,74.6986,5.47652
2019-03-03 14:02:36,1551639756.56,2.13125,96.8981,17.3984,74.8751,5.61537
2019-03-03 14:02:37,1551639757.56,2.13125,96.8981,17.3984,74.6875,5.76042
2019-03-03 14:02:38,1551639758.56,2.13125,96.8981,17.3984,74.8755,5.88434
2019-03-03 14:02:39,1551639759.56,2.13125,96.8981,17.3984,74.6908,6.04815
2019-03-03 14:02:40,1551639760.56,2.13125,96.8981,17.3984,74.6908,6.19711
2019-03-03 14:02:41,1551639761.56,2.13125,96.8981,17.3984,74.8564,6.34699
2019-03-03 14:02:42,1551639762.56,2.13125,96.8981,17.3984,74.7236,6.48978
2019-03-03 14:02:43,1551639763.56,2.13125,96.8981,17.3984,74.7236,6.63277
2019-03-03 14:02:44,1551639764.56,2.13125,96.8981,17.3984,74.7236,6.80737
2019-03-03 14:02:45,1551639765.56,2.13125,96.8981,17.3984,74.7236,6.96431
2019-03-03 14:02:46,1551639766.56,2.13125,96.8981,17.3984,74.8275,7.1263
2019-03-03 14:02:47,1551639767.56,2.13125,96.8981,17.3984,74.7061,7.24484
2019-03-03 14:02:48,1551639768.56,2.13125,96.8981,17.3984,74.7061,7.40634
2019-03-03 14:02:49,1551639769.56,2.13125,96.8981,17.3984,74.7061,7.57327
2019-03-03 14:02:50,1551639770.56,2.13125,96.8981,17.3984,74.7061,7.71465
2019-03-03 14:02:51,1551639771.56,2.13125,97.0075,17.3984,74.7061,7.90288
2019-03-03 14:02:52,1551639772.56,2.13125,96.8268,17.3984,74.7061,8.07204
2019-03-03 14:02:53,1551639773.56,2.13125,97.0048,17.3984,74.7061,8.24269
2019-03-03 14:02:54,1551639774.56,2.13125,96.8667,17.3984,74.7061,8.40552
2019-03-03 14:02:55,1551639775.56,2.13125,96.8667,17.3984,74.7061,8.58967
2019-03-03 14:02:56,1551639776.56,2.13125,96.972,17.3984,74.7061,8.76688
2019-03-03 14:02:57,1551639777.56,2.13125,96.972,17.3984,74.7061,8.94576
2019-03-03 14:02:58,1551639778.56,2.13125,96.972,17.3984,74.7061,9.12817
2019-03-03 14:02:59,1551639779.56,2.13125,96.8394,17.3984,74.554,9.30703
2019-03-03 14:03:00,1551639780.56,2.13125,96.8394,17.3984,74.7039,9.44489
2019-03-03 14:03:01,1551639781.56,2.13125,96.8394,17.3984,74.7039,9.63268
2019-03-03 14:03:02,1551639782.56,2.13125,96.8394,17.3984,74.7039,9.81648
2019-03-03 14:03:03,1551639783.56,2.13125,96.9439,17.3984,74.818,9.95721
2019-03-03 14:03:04,1551639784.56,2.13125,96.8218,17.3984,74.7009,9.95721
2019-03-03 14:03:06,1551639786.56,2.13125,96.9459,17.3984,74.7009,9.95721
2019-03-03 14:03:09,1551639789.56,2.13125,96.8319,17.3984,74.7009,9.95721
2019-03-03 14:03:19,1551639799.56,2.13125,96.8319,17.3984,74.825,9.95721
2019-03-03 14:03:21,1551639801.56,2.13125,96.8319,17.3984,74.5928,9.95721
2019-03-03 14:03:22,1551639802.56,2.13125,96.9754,17.3984,74.7269,9.95721
2019-03-03 14:03:23,1551639803.56,2.13125,96.8211,17.3984,74.7269,9.95721
2019-03-03 14:03:27,1551639807.56,2.13125,97.2646,17.3984,74.7269,9.95721
2019-03-03 14:03:28,1551639808.56,2.13125,96.8084,17.3984,74.7269,9.95721
2019-03-03 14:03:29,1551639809.56,2.13125,97.017,17.3984,74.7269,9.95721
2019-03-03 14:03:30,1551639810.56,2.13125,96.8182,17.3984,74.7269,9.95721
2019-03-03 14:03:32,1551639812.56,2.13125,97.0082,17.3984,74.7269,9.95721
2019-03-03 14:03:35,1551639815.56,2.13125,96.8319,17.3984,74.8819,9.95721
2019-03-03 14:03:36,1551639816.56,2.13125,96.9845,17.3984,74.6765,9.95721
2019-03-03 14:03:38,1551639818.56,2.13125,96.834,17.3984,74.6765,9.95721
2019-03-03 14:03:39,1551639819.56,2.13125,96.9982,17.3984,74.6765,9.95721
2019-03-03 14:03:40,1551639820.56,2.13125,96.8391,17.3984,74.8696,9.95721
2019-03-03 14:03:41,1551639821.56,2.13125,97.0047,17.3984,74.6876,9.95721
2019-03-03 14:03:42,1551639822.56,2.13125,96.8682,17.3984,74.8715,9.95721
2019-03-03 14:03:43,1551639823.56,2.13125,96.8682,17.3984,74.671,9.95721
2019-03-03 14:03:47,1551639827.56,2.13125,96.8682,17.3984,75.016,9.95721
2019-03-03 14:03:48,1551639828.57,2.13125,96.8682,17.3984,74.7836,9.95721
2019-03-03 14:03:51,1551639831.57,2.13125,96.8682,17.3984,74.6588,9.95721
2019-03-03 14:03:52,1551639832.57,2.13125,96.8682,17.3984,74.7864,9.95721
2019-03-03 14:03:56,1551639836.56,2.13125,96.8682,17.3984,74.5533,9.95721
2019-03-03 14:03:57,1551639837.57,2.13125,96.8682,17.3984,74.7276,9.95721
2019-03-03 14:04:02,1551639842.56,2.13125,97.0048,17.3984,74.7276,9.95721
2019-03-03 14:04:03,1551639843.56,2.13125,96.7925,17.3984,74.7276,9.95721
2019-03-03 14:04:04,1551639844.56,2.13125,96.9195,17.3984,74.7276,9.95721
2019-03-03 14:04:05,1551639845.56,2.13125,96.8062,17.3984,74.7276,9.95721
2019-03-03 14:04:07,1551639847.56,2.13125,96.971,17.3984,74.7276,9.95721
2019-03-03 14:04:08,1551639848.56,2.13125,96.8243,17.3984,74.7276,9.95721
2019-03-03 14:04:09,1551639849.56,2.13125,97.0956,17.3984,74.7276,9.95721
2019-03-03 14:04:10,1551639850.56,2.13125,96.8016,17.3984,74.7276,9.95721
2019-03-03 14:04:11,1551639851.56,2.13125,96.9227,17.3984,74.7276,9.95721
2019-03-03 14:04:12,1551639852.56,2.13125,96.8195,17.3984,74.7276,9.95721
2019-03-03 14:04:16,1551639856.56,2.13125,96.8195,17.3984,74.4987,9.95721
2019-03-03 14:04:17,1551639857.56,2.13125,96.9456,17.3984,74.7441,9.95721
2019-03-03 14:04:18,1551639858.56,2.13125,96.8067,17.3984,74.5917,9.95721
2019-03-03 14:04:19,1551639859.56,2.13125,96.9149,17.3984,74.7247,9.95721
2019-03-03 14:04:20,1551639860.56,2.13125,96.7984,17.3984,74.7247,9.95721
2019-03-03 14:04:21,1551639861.56,2.13125,96.9945,17.3984,74.7247,9.95721
2019-03-03 14:04:22,1551639862.56,2.13125,96.7997,17.3984,74.7247,9.95721
2019-03-03 14:04:24,1551639864.56,2.13125,96.7997,17.3984,74.5701,9.95721
2019-03-03 14:04:26,1551639866.56,2.13125,96.9634,17.3984,74.6932,9.95721
2019-03-03 14:04:27,1551639867.56,2.13125,96.9634,17.3984,74.7946,9.95721
2019-03-03 14:04:28,1551639868.56,2.13125,96.818,17.3984,74.6918,9.95721
2019-03-03 14:04:29,1551639869.56,2.13125,96.9376,17.3984,74.6918,9.95721
2019-03-03 14:04:30,1551639870.56,2.13125,96.8099,17.3984,74.6918,9.95721
2019-03-03 14:04:31,1551639871.56,2.13125,97.0489,17.3984,74.6918,9.95721
2019-03-03 14:04:32,1551639872.56,2.13125,96.8195,17.3984,74.6918,9.95721
2019-03-03 14:04:33,1551639873.56,2.13125,96.9873,17.3984,74.6918,9.95721
2019-03-03 14:04:34,1551639874.56,2.13125,96.8083,17.3984,74.6918,9.95721
2019-03-03 14:04:35,1551639875.56,2.13125,96.913,17.3984,74.6918,9.95721
2019-03-03 14:04:36,1551639876.57,2.13125,96.808,17.3984,74.8518,9.95721
2019-03-03 14:04:37,1551639877.56,2.13125,96.9893,17.3984,74.5645,9.95721
2019-03-03 14:04:39,1551639879.56,2.13125,96.8182,17.3984,74.8418,9.95721
2019-03-03 14:04:40,1551639880.57,2.13125,96.8182,17.3984,74.5482,9.95721
2019-03-03 14:04:41,1551639881.56,2.13125,96.8182,17.3984,74.8447,9.95721
2019-03-03 14:04:42,1551639882.56,2.13125,96.8182,17.3984,74.7033,9.95721
2019-03-03 14:04:43,1551639883.56,2.13125,96.9921,17.3984,74.7033,9.95721
2019-03-03 14:04:44,1551639884.56,2.13125,96.8163,17.3984,74.8663,9.95721
2019-03-03 14:04:45,1551639885.56,2.13125,97.0029,17.3984,74.6006,9.95721
2019-03-03 14:04:46,1551639886.56,2.13125,96.8223,17.3984,74.873,9.95721
2019-03-03 14:04:47,1551639887.56,2.13125,96.8223,17.3984,74.6187,9.95721
2019-03-03 14:04:48,1551639888.56,2.13125,96.9597,17.3984,74.6187,9.95721
2019-03-03 14:04:49,1551639889.56,2.13125,96.8025,17.3984,74.6187,9.95721
2019-03-03 14:04:50,1551639890.56,2.13125,96.9632,17.3984,74.6187,9.95721
2019-03-03 14:04:51,1551639891.56,2.13125,96.9632,17.3984,74.7893,9.95721
2019-03-03 14:04:52,1551639892.56,2.13125,96.8026,17.3984,74.7893,9.95721
2019-03-03 14:04:53,1551639893.56,2.13125,96.9438,17.3984,74.6801,9.95721
2019-03-03 14:04:54,1551639894.56,2.13125,96.8003,17.3984,74.6801,9.95721
2019-03-03 14:04:55,1551639895.56,2.13125,96.9077,17.3984,74.6801,9.95721
2019-03-03 14:04:59,1551639899.56,2.13125,96.7981,17.3984,74.6801,9.95721
2019-03-03 14:05:01,1551639901.56,2.13125,96.9177,17.3984,74.6801,9.95721
2019-03-03 14:05:02,1551639902.57,2.13125,96.8051,17.3984,74.6801,9.95721
2019-03-03 14:05:03,1551639903.56,2.13125,96.9179,17.3984,74.6801,9.95721
2019-03-03 14:05:04,1551639904.57,2.13125,96.7975,17.3984,74.6801,9.95721
2019-03-03 14:05:06,1551639906.56,2.13125,96.9143,17.3984,74.6801,9.95721
2019-03-03 14:05:08,1551639908.56,2.13125,96.9143,17.3984,74.4871,9.95721
2019-03-03 14:05:09,1551639909.56,2.13125,96.7974,17.3984,74.7792,9.95721
2019-03-03 14:05:10,1551639910.56,2.13125,96.7974,17.3984,74.6158,9.95721
2019-03-03 14:05:12,1551639912.56,2.13125,96.7974,17.3984,74.4734,9.95721
2019-03-03 14:05:13,1551639913.56,2.13125,97.1128,17.3984,74.683,9.95721
2019-03-03 14:05:14,1551639914.56,2.13125,96.7984,17.3984,74.683,9.95721
2019-03-03 14:05:15,1551639915.56,2.13125,96.8996,17.3984,74.683,9.95721
2019-03-03 14:05:16,1551639916.56,2.13125,96.7955,17.3984,74.683,9.95721
2019-03-03 14:05:18,1551639918.56,2.13125,96.7955,17.3984,74.5212,9.95721
2019-03-03 14:05:19,1551639919.56,2.13125,96.7955,17.3984,74.7584,9.95721
2019-03-03 14:05:20,1551639920.56,2.13125,97.0983,17.3984,74.4913,9.95721
2019-03-03 14:05:21,1551639921.56,2.13125,96.8185,17.3984,74.6873,9.95721
2019-03-03 14:05:22,1551639922.56,2.13125,96.8185,17.3984,74.5675,9.95721
2019-03-03 14:05:26,1551639926.56,2.13125,96.8185,17.3984,74.734,9.95721
2019-03-03 14:05:30,1551639930.56,2.13125,96.8185,17.3984,74.5821,9.95721
2019-03-03 14:05:31,1551639931.56,2.13125,96.8185,17.3984,74.7601,9.95721
2019-03-03 14:05:32,1551639932.57,2.13125,96.9239,17.3984,74.6349,9.95721
2019-03-03 14:05:36,1551639936.56,2.13125,96.7831,17.3984,74.6349,9.95721
2019-03-03 14:05:37,1551639937.56,2.13125,96.9596,17.3984,74.4647,9.95721
2019-03-03 14:05:38,1551639938.56,2.13125,96.7926,17.3984,74.8409,9.95721
2019-03-03 14:05:39,1551639939.56,2.13125,96.7926,17.3984,74.5326,9.95721
2019-03-03 14:05:40,1551639940.56,2.13125,96.7926,17.3984,74.687,9.95721
2019-03-03 14:05:42,1551639942.56,2.13125,97.0071,17.3984,74.687,9.95721
2019-03-03 14:05:43,1551639943.56,2.13125,96.8305,17.3984,74.8122,9.95721
2019-03-03 14:05:44,1551639944.57,2.13125,96.8305,17.3984,74.4497,9.95721
2019-03-03 14:05:45,1551639945.57,2.13125,96.8305,17.3984,74.8357,9.95721
2019-03-03 14:05:47,1551639947.56,2.13125,97.0334,17.3984,74.6658,9.95721
2019-03-03 14:05:48,1551639948.56,2.13125,96.8085,17.3984,74.7759,9.95721
2019-03-03 14:05:49,1551639949.56,2.13125,96.9844,17.3984,74.5383,9.95721
2019-03-03 14:05:50,1551639950.56,2.13125,96.8118,17.3984,74.8256,9.95721
2019-03-03 14:05:51,1551639951.57,2.13125,96.8118,17.3984,74.4328,9.95721
2019-03-03 14:05:52,1551639952.56,2.13125,96.9847,17.3984,74.6639,9.95721
2019-03-03 14:05:53,1551639953.56,2.13125,96.8265,17.3984,74.6639,9.95721
2019-03-03 14:05:54,1551639954.56,2.13125,96.9801,17.3984,74.6639,9.95721
2019-03-03 14:05:55,1551639955.56,2.13125,96.8248,17.3984,74.6639,9.95721
2019-03-03 14:05:56,1551639956.57,2.13125,96.8248,17.3984,74.5019,9.95721
2019-03-03 14:05:57,1551639957.56,2.13125,96.9509,17.3984,74.5019,9.95721
2019-03-03 14:05:58,1551639958.56,2.13125,96.7912,17.3984,74.5019,9.95721
2019-03-03 14:05:59,1551639959.56,2.13125,96.956,17.3984,74.5019,9.95721
2019-03-03 14:06:00,1551639960.57,2.13125,96.956,17.3984,74.6969,9.95721
2019-03-03 14:06:02,1551639962.56,2.13125,96.8249,17.3984,74.6969,9.95721
2019-03-03 14:06:04,1551639964.56,2.13125,96.8249,17.3984,74.5432,9.95721
2019-03-03 14:06:05,1551639965.56,2.13125,96.9881,17.3984,74.5432,9.95721
2019-03-03 14:06:06,1551639966.56,2.13125,96.852,17.3984,74.5432,9.95721
2019-03-03 14:06:08,1551639968.56,2.13125,96.852,17.3984,74.6536,9.95721
2019-03-03 14:06:10,1551639970.56,2.13125,96.852,17.3984,74.4577,9.95721
2019-03-03 14:06:11,1551639971.56,2.13125,96.852,17.3984,74.5874,9.95721
2019-03-03 14:06:13,1551639973.56,2.13125,96.852,17.3984,74.7839,9.95721
2019-03-03 14:06:14,1551639974.57,2.13125,96.852,17.3984,74.5536,9.95721
2019-03-03 14:06:15,1551639975.56,2.13125,96.852,17.3984,74.7546,9.95721
2019-03-03 14:06:16,1551639976.56,2.13125,96.7418,17.3984,74.7546,9.95721
2019-03-03 14:06:17,1551639977.56,2.13125,96.916,17.3984,74.6534,9.95721
2019-03-03 14:06:18,1551639978.57,2.13125,96.7804,17.3984,74.4405,9.95721
2019-03-03 14:06:19,1551639979.56,2.13125,96.9138,17.3984,74.6732,9.95721
2019-03-03 14:06:20,1551639980.57,2.13125,96.797,17.3984,74.6732,9.95721
2019-03-03 14:06:21,1551639981.56,2.13125,96.797,17.3984,74.4289,9.95721
2019-03-03 14:06:22,1551639982.57,2.13125,96.9126,17.3984,74.6368,9.95721
2019-03-03 14:06:23,1551639983.56,2.13125,96.9126,17.3984,74.4899,9.95721
2019-03-03 14:06:24,1551639984.56,2.13125,96.9126,17.3984,74.6088,9.95721
2019-03-03 14:06:25,1551639985.56,2.13125,96.7918,17.3984,74.7266,9.95721
2019-03-03 14:06:26,1551639986.56,2.13125,96.7918,17.3984,74.4653,9.95721
2019-03-03 14:06:28,1551639988.57,2.13125,96.7918,17.3984,74.6678,9.95721
2019-03-03 14:06:29,1551639989.56,2.13125,97.0897,17.3984,74.6678,9.95721
2019-03-03 14:06:30,1551639990.57,2.13125,96.6498,17.3984,74.6678,9.95721
2019-03-03 14:06:31,1551639991.56,2.13125,96.9521,17.3984,74.5064,9.95721
2019-03-03 14:06:32,1551639992.56,2.13125,96.7709,17.3984,74.5064,9.95721
2019-03-03 14:06:34,1551639994.56,2.13125,96.8851,17.3984,74.5064,9.95721
2019-03-03 14:06:35,1551639995.56,2.13125,96.8851,17.3984,74.7487,9.95721
2019-03-03 14:06:36,1551639996.57,2.13125,96.8851,17.3984,74.4453,9.95721
2019-03-03 14:06:38,1551639998.56,2.13125,96.8851,17.3984,74.5648,9.95721
2019-03-03 14:06:41,1551640001.56,2.13125,96.8851,17.3984,74.4633,9.95721
2019-03-03 14:06:42,1551640002.56,2.13125,96.8851,17.3984,74.5917,9.95721
2019-03-03 14:06:44,1551640004.56,2.13125,96.7801,17.3984,74.7925,9.95721
2019-03-03 14:06:45,1551640005.56,2.13125,96.7801,17.3984,74.4596,9.95721
2019-03-03 14:06:46,1551640006.56,2.13125,96.9861,17.3984,74.4596,9.95721
2019-03-03 14:06:47,1551640007.56,2.13125,96.8103,17.3984,74.7556,9.95721
2019-03-03 14:06:48,1551640008.56,2.13125,96.8103,17.3984,74.526,9.95721
2019-03-03 14:06:49,1551640009.56,2.13125,96.8103,17.3984,74.8228,9.95721
2019-03-03 14:06:50,1551640010.56,2.13125,96.8103,17.3984,74.5439,9.95721
2019-03-03 14:06:51,1551640011.56,2.13125,96.8103,17.3984,74.4057,9.95721
2019-03-03 14:06:52,1551640012.56,2.13125,96.8103,17.3984,74.8135,9.95721
2019-03-03 14:06:53,1551640013.56,2.13125,96.9972,17.3984,74.4093,9.95721
2019-03-03 14:06:54,1551640014.56,2.13125,96.8071,17.3984,74.6427,9.95721
2019-03-03 14:06:55,1551640015.56,2.13125,96.8071,17.3984,74.4775,9.95721
2019-03-03 14:06:56,1551640016.56,2.13125,96.9816,17.3984,74.6562,9.95721
2019-03-03 14:06:57,1551640017.56,2.13125,96.7915,17.3984,74.6562,9.95721
2019-03-03 14:06:58,1551640018.56,2.13125,97.0002,17.3984,74.6562,9.95721
2019-03-03 14:06:59,1551640019.56,2.13125,96.7989,17.3984,74.5212,9.95721
2019-03-03 14:07:00,1551640020.56,2.13125,96.7989,17.3984,74.4118,9.95721
2019-03-03 14:07:01,1551640021.56,2.13125,96.9883,17.3984,74.5848,9.95721
2019-03-03 14:07:02,1551640022.56,2.13125,96.7883,17.3984,74.5848,9.95721
2019-03-03 14:07:03,1551640023.56,2.13125,96.8884,17.3984,74.464,9.95721
2019-03-03 14:07:04,1551640024.56,2.13125,96.8884,17.3984,74.7301,9.95721
2019-03-03 14:07:05,1551640025.56,2.13125,96.7031,17.3984,74.4658,9.95721
2019-03-03 14:07:06,1551640026.56,2.13125,96.9317,17.3984,74.6859,9.95721
2019-03-03 14:07:07,1551640027.56,2.13125,96.6076,17.3984,74.5506,9.95721
2019-03-03 14:07:08,1551640028.56,2.13125,96.905,17.3984,74.5506,9.95721
2019-03-03 14:07:09,1551640029.56,2.13125,96.7798,17.3984,74.4419,9.95721
2019-03-03 14:07:10,1551640030.56,2.13125,96.9151,17.3984,74.4419,9.95721
2019-03-03 14:07:11,1551640031.56,2.13125,96.9151,17.3984,74.6129,9.95721
2019-03-03 14:07:12,1551640032.56,2.13125,96.6144,17.3984,74.6129,9.95721
2019-03-03 14:07:13,1551640033.56,2.13125,96.864,17.3984,74.3879,9.95721
2019-03-03 14:07:14,1551640034.56,2.13125,96.7433,17.3984,74.5053,9.95721
2019-03-03 14:07:15,1551640035.56,2.13125,96.8679,17.3984,74.3888,9.95721
2019-03-03 14:07:16,1551640036.56,2.13125,96.7451,17.3984,74.3888,9.95721
2019-03-03 14:07:17,1551640037.56,2.13125,96.7451,17.3984,74.4928,9.95721
2019-03-03 14:07:19,1551640039.56,2.13125,96.7451,17.3984,74.6197,9.95721
2019-03-03 14:07:20,1551640040.56,2.13125,96.5086,17.3984,74.6197,9.95721
2019-03-03 14:07:21,1551640041.56,2.13125,96.8436,17.3984,74.6197,9.95721
2019-03-03 14:07:22,1551640042.56,2.13125,96.8436,17.3984,74.4582,9.95721
2019-03-03 14:07:23,1551640043.56,2.13125,97.0009,17.3984,74.5737,9.95721
2019-03-03 14:07:24,1551640044.56,2.13125,96.7838,17.3984,74.5737,9.95721
