time,Unix time,CFICM0312,CPV:CM03:3001:JT:POS_RBV,CHTR:CM03:1155:HV:POWER,CLL:CM03:2601:US:LVL,CLL:CM03:2301:DS:LVL
2019-02-23 08:26:50,1550928410.46,5.0625,48.1133,14.9379,69.1124,89.9387
2019-02-23 08:26:51,1550928411.46,4.375,48.1133,14.9379,69.1124,89.9387
2019-02-23 08:26:51,1550928411.56,4.375,48.1133,14.9379,69.4125,89.9387
2019-02-23 08:26:52,1550928412.56,4.375,48.1133,14.9379,68.9544,90.2844
2019-02-23 08:26:53,1550928413.46,5.125,48.1133,14.9379,68.9544,90.2844
2019-02-23 08:26:53,1550928413.56,5.125,48.1133,14.9379,68.9544,90.024
2019-02-23 08:26:54,1550928414.47,4.59375,48.1133,14.9379,68.9544,90.024
2019-02-23 08:26:54,1550928414.56,4.59375,48.1133,14.9379,69.0674,89.9148
2019-02-23 08:26:55,1550928415.47,4.25,48.1133,14.9379,69.0674,89.9148
2019-02-23 08:26:55,1550928415.56,4.25,48.1133,14.9379,68.9464,89.9148
2019-02-23 08:26:56,1550928416.47,4.90625,48.1133,14.9379,68.9464,89.9148
2019-02-23 08:26:56,1550928416.56,4.90625,48.1133,14.9379,69.3191,89.9148
2019-02-23 08:26:57,1550928417.56,4.90625,48.1133,14.9379,69.1185,90.1478
2019-02-23 08:26:58,1550928418.48,4.21875,48.1133,14.9379,69.1185,90.1478
2019-02-23 08:26:58,1550928418.56,4.21875,48.1133,14.9379,68.9306,89.9503
2019-02-23 08:26:59,1550928419.48,4.4375,48.1133,14.9379,68.9306,89.9503
2019-02-23 08:26:59,1550928419.56,4.4375,46.3906,14.9379,68.9306,89.9503
2019-02-23 08:27:00,1550928420.49,4.5625,46.3906,14.9379,68.9306,89.9503
2019-02-23 08:27:01,1550928421.49,3.89062,46.3906,14.9379,68.9306,89.9503
2019-02-23 08:27:02,1550928422.49,4,46.3906,14.9379,68.9306,89.9503
2019-02-23 08:27:02,1550928422.56,4,46.3906,14.9379,69.1194,90.1303
2019-02-23 08:27:03,1550928423.49,4.5625,46.3906,14.9379,69.1194,90.1303
2019-02-23 08:27:03,1550928423.56,4.5625,46.3906,14.9379,68.9995,90.1303
2019-02-23 08:27:04,1550928424.50,4,46.3906,14.9379,68.9995,90.1303
2019-02-23 08:27:04,1550928424.56,4,46.3906,14.9379,69.1347,90.1303
2019-02-23 08:27:05,1550928425.50,3.8125,46.3906,14.9379,69.1347,90.1303
2019-02-23 08:27:05,1550928425.56,3.8125,46.3906,14.9379,69.0154,89.9359
2019-02-23 08:27:06,1550928426.50,4.46875,46.3906,14.9379,69.0154,89.9359
2019-02-23 08:27:07,1550928427.51,4.21875,46.3906,14.9379,69.0154,89.9359
2019-02-23 08:27:07,1550928427.56,4.21875,46.3906,14.9379,69.0154,90.1429
2019-02-23 08:27:08,1550928428.51,3.73438,46.3906,14.9379,69.0154,90.1429
2019-02-23 08:27:08,1550928428.56,3.73438,46.3906,14.9379,69.0154,89.939
2019-02-23 08:27:09,1550928429.51,4.3125,46.3906,14.9379,69.0154,89.939
2019-02-23 08:27:09,1550928429.56,4.3125,46.3906,14.9379,69.1788,90.0633
2019-02-23 08:27:10,1550928430.56,4.3125,46.3906,14.9379,68.9476,90.0633
2019-02-23 08:27:11,1550928431.52,3.78125,46.3906,14.9379,68.9476,89.8041
2019-02-23 08:27:12,1550928432.52,4.09375,46.3906,14.9379,69.1615,90.0275
2019-02-23 08:27:13,1550928433.52,4.53125,46.3906,14.9379,69.1615,90.0275
2019-02-23 08:27:14,1550928434.52,3.90625,46.3906,14.9379,69.0468,90.0275
2019-02-23 08:27:16,1550928436.53,4.5,46.3906,14.9379,69.0468,90.0275
2019-02-23 08:27:17,1550928437.53,4.09375,46.3906,14.9379,68.9225,90.0275
2019-02-23 08:27:18,1550928438.54,3.76562,46.3906,14.9379,68.9225,89.9204
2019-02-23 08:27:19,1550928439.54,4.5,46.3906,14.9379,68.9225,89.9204
2019-02-23 08:27:20,1550928440.56,4.5,47.8711,14.9379,69.1093,89.9204
2019-02-23 08:27:21,1550928441.54,3.9375,47.3945,14.9379,69.1093,89.9204
2019-02-23 08:27:22,1550928442.55,4.46875,47.3945,14.9379,68.9664,90.1295
2019-02-23 08:27:23,1550928443.55,4.75,47.3945,14.9379,69.1213,89.9204
2019-02-23 08:27:24,1550928444.55,4.125,47.3945,14.9379,69.3,89.9204
2019-02-23 08:27:25,1550928445.56,4.3125,47.3945,14.9379,68.9569,89.9204
2019-02-23 08:27:26,1550928446.56,4.8125,47.3945,14.9379,68.9569,89.9204
2019-02-23 08:27:27,1550928447.56,4.25,47.3945,14.9379,69.2694,89.9204
2019-02-23 08:27:28,1550928448.56,4.09375,47.3945,14.9379,69.2694,89.9204
2019-02-23 08:27:29,1550928449.56,4.8125,47.3945,14.9379,68.9706,90.0636
2019-02-23 08:27:30,1550928450.56,4.46875,47.3945,14.9379,68.9706,89.9147
2019-02-23 08:27:31,1550928451.57,4,47.3945,14.9379,68.9706,89.9147
2019-02-23 08:27:32,1550928452.56,4.625,47.3945,14.9379,68.9706,90.0853
2019-02-23 08:27:33,1550928453.56,4.625,47.3945,14.9379,69.0825,89.783
2019-02-23 08:27:34,1550928454.56,4.0625,47.3945,14.9379,68.938,90.1361
2019-02-23 08:27:35,1550928455.59,4.46875,47.3945,14.9379,68.938,90.1361
2019-02-23 08:27:36,1550928456.56,4.875,47.3945,14.9379,69.0849,90.1361
2019-02-23 08:27:37,1550928457.56,4.1875,47.3945,14.9379,68.9279,89.9837
2019-02-23 08:27:38,1550928458.56,4.1875,47.3945,14.9379,69.0432,90.0917
2019-02-23 08:27:39,1550928459.56,5.03125,48.707,14.9379,69.0432,89.9849
2019-02-23 08:27:40,1550928460.56,4.5625,48.1133,14.9379,68.9346,89.9849
2019-02-23 08:27:41,1550928461.56,4.1875,48.1133,14.9379,69.2014,89.9849
2019-02-23 08:27:42,1550928462.61,4.875,48.1133,14.9379,69.2014,89.9849
2019-02-23 08:27:43,1550928463.61,4.71875,48.1133,14.9379,69.2014,89.9849
2019-02-23 08:27:44,1550928464.56,4.1875,48.1133,14.9379,69.2014,89.8393
2019-02-23 08:27:45,1550928465.56,4.59375,48.1133,14.9379,68.9314,89.8393
2019-02-23 08:27:46,1550928466.56,4.59375,48.1133,14.9379,69.0325,89.9844
2019-02-23 08:27:46,1550928466.62,4.96875,48.1133,14.9379,69.0325,89.9844
2019-02-23 08:27:47,1550928467.62,4.28125,48.1133,14.9379,69.0325,89.9844
2019-02-23 08:27:48,1550928468.56,4.28125,48.1133,14.9379,69.0325,90.1074
2019-02-23 08:27:48,1550928468.62,4.46875,48.1133,14.9379,69.0325,90.1074
2019-02-23 08:27:49,1550928469.56,4.46875,48.1133,14.9379,69.0325,89.9846
2019-02-23 08:27:49,1550928469.63,5.03125,48.1133,14.9379,69.0325,89.9846
2019-02-23 08:27:50,1550928470.56,5.03125,48.1133,14.9379,68.9135,89.9846
2019-02-23 08:27:50,1550928470.63,4.4375,48.1133,14.9379,68.9135,89.9846
2019-02-23 08:27:51,1550928471.56,4.4375,48.1133,14.9379,69.0421,89.9846
2019-02-23 08:27:51,1550928471.64,4.3125,48.1133,14.9379,69.0421,89.9846
2019-02-23 08:27:52,1550928472.56,4.3125,48.1133,14.9379,68.9278,89.9846
2019-02-23 08:27:52,1550928472.64,5,48.1133,14.9379,68.9278,89.9846
2019-02-23 08:27:53,1550928473.56,5,48.1133,14.9379,69.0774,89.9846
2019-02-23 08:27:53,1550928473.64,4.71875,48.1133,14.9379,69.0774,89.9846
2019-02-23 08:27:54,1550928474.56,4.71875,48.1133,14.9379,68.9192,89.9846
2019-02-23 08:27:54,1550928474.64,4.1875,48.1133,14.9379,68.9192,89.9846
2019-02-23 08:27:55,1550928475.56,4.1875,48.1133,14.9379,69.1719,89.9846
2019-02-23 08:27:55,1550928475.65,4.75,48.1133,14.9379,69.1719,89.9846
2019-02-23 08:27:56,1550928476.56,4.75,48.1133,14.9379,68.9454,90.0847
2019-02-23 08:27:56,1550928476.65,4.875,48.1133,14.9379,68.9454,90.0847
2019-02-23 08:27:57,1550928477.56,4.875,48.1133,14.9379,69.1908,89.9452
2019-02-23 08:27:57,1550928477.65,4.25,48.1133,14.9379,69.1908,89.9452
2019-02-23 08:27:58,1550928478.65,4.5625,48.1133,14.9379,69.1908,89.9452
2019-02-23 08:27:59,1550928479.56,4.5625,46.7969,14.9379,68.9084,89.9452
2019-02-23 08:27:59,1550928479.66,4.78125,46.7969,14.9379,68.9084,89.9452
2019-02-23 08:28:00,1550928480.56,4.78125,46.7969,14.9379,69.2402,89.9452
2019-02-23 08:28:00,1550928480.66,4.03125,46.7969,14.9379,69.2402,89.9452
2019-02-23 08:28:01,1550928481.56,4.03125,46.7969,14.9379,68.9813,90.093
2019-02-23 08:28:02,1550928482.56,4.03125,46.7969,14.9379,69.1951,89.9186
2019-02-23 08:28:02,1550928482.66,4.6875,46.7969,14.9379,69.1951,89.9186
2019-02-23 08:28:03,1550928483.67,4.21875,46.7969,14.9379,69.1951,89.9186
2019-02-23 08:28:04,1550928484.56,4.21875,46.7969,14.9379,69.0811,89.9186
2019-02-23 08:28:04,1550928484.67,3.89062,46.7969,14.9379,69.0811,89.9186
2019-02-23 08:28:05,1550928485.56,3.89062,46.7969,14.9379,69.1924,89.9186
2019-02-23 08:28:05,1550928485.67,4.53125,46.7969,14.9379,69.1924,89.9186
2019-02-23 08:28:06,1550928486.56,4.53125,46.7969,14.9379,68.9491,89.9186
2019-02-23 08:28:06,1550928486.67,4.34375,46.7969,14.9379,68.9491,89.9186
2019-02-23 08:28:07,1550928487.68,3.78125,46.7969,14.9379,68.9491,89.9186
2019-02-23 08:28:08,1550928488.56,3.78125,46.7969,14.9379,68.9491,90.1394
2019-02-23 08:28:08,1550928488.68,4.375,46.7969,14.9379,68.9491,90.1394
2019-02-23 08:28:09,1550928489.56,4.375,46.7969,14.9379,69.0707,89.936
2019-02-23 08:28:09,1550928489.69,4.5625,46.7969,14.9379,69.0707,89.936
2019-02-23 08:28:10,1550928490.69,3.875,46.7969,14.9379,69.0707,89.936
2019-02-23 08:28:11,1550928491.56,3.875,46.7969,14.9379,68.925,90.038
2019-02-23 08:28:11,1550928491.69,4.09375,46.7969,14.9379,68.925,90.038
2019-02-23 08:28:12,1550928492.56,4.09375,46.7969,14.9379,68.925,89.8305
2019-02-23 08:28:12,1550928492.70,4.625,46.7969,14.9379,68.925,89.8305
2019-02-23 08:28:13,1550928493.56,4.625,46.7969,14.9379,69.0314,90.1049
2019-02-23 08:28:13,1550928493.70,3.98438,46.7969,14.9379,69.0314,90.1049
2019-02-23 08:28:14,1550928494.56,3.98438,46.7969,14.9379,69.0314,89.9309
2019-02-23 08:28:14,1550928494.70,3.875,46.7969,14.9379,69.0314,89.9309
2019-02-23 08:28:15,1550928495.70,4.625,46.7969,14.9379,69.0314,89.9309
2019-02-23 08:28:16,1550928496.71,4.25,46.7969,14.9379,69.0314,89.9309
2019-02-23 08:28:17,1550928497.71,3.75,46.7969,14.9379,69.0314,89.9309
2019-02-23 08:28:18,1550928498.56,3.75,46.7969,14.9379,69.0314,90.0749
2019-02-23 08:28:18,1550928498.71,4.40625,46.7969,14.9379,69.0314,90.0749
2019-02-23 08:28:19,1550928499.56,4.40625,46.7969,14.9379,69.0314,89.914
2019-02-23 08:28:20,1550928500.56,4.40625,46.7969,14.9379,69.0314,90.0505
2019-02-23 08:28:20,1550928500.72,3.79688,46.7969,14.9379,69.0314,90.0505
2019-02-23 08:28:21,1550928501.56,3.79688,46.7969,14.9379,69.0314,89.8645
2019-02-23 08:28:21,1550928501.72,4.1875,46.7969,14.9379,69.0314,89.8645
2019-02-23 08:28:22,1550928502.72,4.53125,46.7969,14.9379,69.0314,89.8645
2019-02-23 08:28:23,1550928503.56,4.53125,46.7969,14.9379,69.0314,90.0369
2019-02-23 08:28:23,1550928503.72,3.92188,46.7969,14.9379,69.0314,90.0369
2019-02-23 08:28:24,1550928504.56,3.92188,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:25,1550928505.73,4.625,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:26,1550928506.73,4.09375,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:27,1550928507.74,3.8125,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:28,1550928508.74,4.53125,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:29,1550928509.74,4.34375,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:30,1550928510.74,3.79688,46.7969,14.9379,69.0314,89.9357
2019-02-23 08:28:31,1550928511.56,3.79688,46.7969,14.9379,69.0314,90.1338
2019-02-23 08:28:31,1550928511.75,4.3125,46.7969,14.9379,69.0314,90.1338
2019-02-23 08:28:32,1550928512.56,4.3125,46.7969,14.9379,69.0314,89.9815
2019-02-23 08:28:32,1550928512.75,4.53125,46.7969,14.9379,69.0314,89.9815
2019-02-23 08:28:33,1550928513.75,3.90625,46.7969,14.9379,69.0314,89.9815
2019-02-23 08:28:34,1550928514.56,3.90625,46.7969,14.9379,68.9177,89.9815
2019-02-23 08:28:34,1550928514.75,4.125,46.7969,14.9379,68.9177,89.9815
2019-02-23 08:28:35,1550928515.76,4.59375,46.7969,14.9379,68.9177,89.9815
2019-02-23 08:28:36,1550928516.76,4.03125,46.7969,14.9379,68.9177,89.9815
2019-02-23 08:28:37,1550928517.56,4.03125,46.7969,14.9379,69.0355,89.9815
2019-02-23 08:28:37,1550928517.76,3.92188,46.7969,14.9379,69.0355,89.9815
2019-02-23 08:28:38,1550928518.56,3.92188,46.7969,14.9379,68.9323,89.9815
2019-02-23 08:28:38,1550928518.76,4.625,46.7969,14.9379,68.9323,89.9815
2019-02-23 08:28:39,1550928519.77,4.25,46.7969,14.9379,68.9323,89.9815
2019-02-23 08:28:40,1550928520.77,3.79688,46.7969,14.9379,68.9323,89.9815
2019-02-23 08:28:41,1550928521.77,4.46875,46.7969,14.9379,68.9323,89.9815
2019-02-23 08:28:42,1550928522.56,4.46875,46.7969,14.9379,69.0711,89.9815
2019-02-23 08:28:43,1550928523.56,4.46875,46.7969,14.9379,69.0711,89.8563
2019-02-23 08:28:43,1550928523.78,3.82812,46.7969,14.9379,69.0711,89.8563
2019-02-23 08:28:44,1550928524.78,4.25,46.7969,14.9379,69.0711,89.8563
2019-02-23 08:28:45,1550928525.56,4.25,46.7969,14.9379,68.9272,89.9768
2019-02-23 08:28:45,1550928525.79,4.59375,46.7969,14.9379,68.9272,89.9768
2019-02-23 08:28:46,1550928526.79,3.92188,46.7969,14.9379,68.9272,89.9768
2019-02-23 08:28:47,1550928527.56,3.92188,46.7969,14.9379,69.0321,89.9768
2019-02-23 08:28:47,1550928527.80,4.0625,46.7969,14.9379,69.0321,89.9768
2019-02-23 08:28:48,1550928528.56,4.0625,46.7969,14.9379,68.9164,89.9768
2019-02-23 08:28:48,1550928528.80,4.65625,46.7969,14.9379,68.9164,89.9768
2019-02-23 08:28:49,1550928529.56,4.65625,46.7969,14.9379,69.1585,89.9768
2019-02-23 08:28:49,1550928529.81,4.09375,46.7969,14.9379,69.1585,89.9768
2019-02-23 08:28:50,1550928530.56,4.09375,46.7969,14.9379,68.9274,90.1315
2019-02-23 08:28:50,1550928530.81,3.82812,46.7969,14.9379,68.9274,90.1315
2019-02-23 08:28:51,1550928531.56,3.82812,46.7969,14.9379,69.0671,89.9304
2019-02-23 08:28:51,1550928531.81,4.59375,46.7969,14.9379,69.0671,89.9304
2019-02-23 08:28:52,1550928532.56,4.59375,46.7969,14.9379,69.525,89.9304
2019-02-23 08:28:52,1550928532.81,4.34375,46.7969,14.9379,69.525,89.9304
2019-02-23 08:28:53,1550928533.56,4.34375,46.7969,14.9379,68.9472,90.0505
2019-02-23 08:28:53,1550928533.82,3.76562,46.7969,14.9379,68.9472,90.0505
2019-02-23 08:28:54,1550928534.82,4.34375,46.7969,14.9379,68.9472,90.0505
2019-02-23 08:28:55,1550928535.82,4.59375,46.7969,14.9379,68.9472,90.0505
2019-02-23 08:28:56,1550928536.82,3.90625,46.7969,14.9379,68.9472,90.0505
2019-02-23 08:28:57,1550928537.56,3.90625,47.2266,14.9379,69.2946,89.9242
2019-02-23 08:28:57,1550928537.83,4.1875,47.2266,14.9379,69.2946,89.9242
2019-02-23 08:28:58,1550928538.56,4.1875,47.2266,14.9379,69.0188,89.9242
2019-02-23 08:28:58,1550928538.83,4.8125,47.2266,14.9379,69.0188,89.9242
2019-02-23 08:28:59,1550928539.56,4.8125,48.4219,14.9379,69.0188,89.9242
2019-02-23 08:28:59,1550928539.83,4.40625,48.4219,14.9379,69.0188,89.9242
2019-02-23 08:29:00,1550928540.56,4.40625,48.4219,14.9379,69.0188,90.037
2019-02-23 08:29:01,1550928541.84,5.0625,48.4219,14.9379,69.0188,90.037
2019-02-23 08:29:02,1550928542.84,4.71875,48.4219,14.9379,69.0188,90.037
2019-02-23 08:29:03,1550928543.84,4.25,48.4219,14.9379,69.0188,90.037
2019-02-23 08:29:04,1550928544.56,4.25,48.4219,14.9379,69.0188,89.9063
2019-02-23 08:29:04,1550928544.85,4.9375,48.4219,14.9379,69.0188,89.9063
2019-02-23 08:29:05,1550928545.56,4.9375,48.4219,14.9379,69.0188,90.0424
2019-02-23 08:29:06,1550928546.56,4.9375,48.4219,14.9379,69.0188,89.9219
2019-02-23 08:29:06,1550928546.85,4.25,48.4219,14.9379,69.0188,89.9219
2019-02-23 08:29:07,1550928547.56,4.25,48.4219,14.9379,69.0188,90.0709
2019-02-23 08:29:07,1550928547.86,4.6875,48.4219,14.9379,69.0188,90.0709
2019-02-23 08:29:08,1550928548.56,4.6875,48.4219,14.9379,69.0188,89.9117
2019-02-23 08:29:08,1550928548.86,5.09375,48.4219,14.9379,69.0188,89.9117
2019-02-23 08:29:09,1550928549.86,4.40625,48.4219,14.9379,69.0188,89.9117
2019-02-23 08:29:10,1550928550.56,4.40625,48.4219,14.9379,69.0188,90.0292
2019-02-23 08:29:11,1550928551.56,4.40625,48.4219,14.9379,69.0188,89.7756
2019-02-23 08:29:11,1550928551.87,5.15625,48.4219,14.9379,69.0188,89.7756
2019-02-23 08:29:12,1550928552.56,5.15625,48.4219,14.9379,69.0188,90.098
2019-02-23 08:29:12,1550928552.87,4.625,48.4219,14.9379,69.0188,90.098
2019-02-23 08:29:13,1550928553.56,4.625,48.4219,14.9379,69.0188,89.9287
2019-02-23 08:29:13,1550928553.87,4.28125,48.4219,14.9379,69.0188,89.9287
2019-02-23 08:29:14,1550928554.56,4.28125,48.4219,14.9379,69.0188,90.0612
2019-02-23 08:29:14,1550928554.87,5,48.4219,14.9379,69.0188,90.0612
2019-02-23 08:29:15,1550928555.56,5,48.4219,14.9379,69.0188,89.9461
2019-02-23 08:29:15,1550928555.88,4.875,48.4219,14.9379,69.0188,89.9461
2019-02-23 08:29:16,1550928556.88,4.25,48.4219,14.9379,69.0188,89.9461
2019-02-23 08:29:17,1550928557.56,4.25,48.4219,14.9379,69.0188,90.1298
2019-02-23 08:29:17,1550928557.89,4.75,48.4219,14.9379,69.0188,90.1298
2019-02-23 08:29:18,1550928558.56,4.75,48.4219,14.9379,69.0188,89.9367
2019-02-23 08:29:18,1550928558.89,5.0625,48.4219,14.9379,69.0188,89.9367
2019-02-23 08:29:19,1550928559.56,5.0625,48.4219,14.9379,69.1509,89.9367
2019-02-23 08:29:19,1550928559.89,4.21875,48.4219,14.9379,69.1509,89.9367
2019-02-23 08:29:20,1550928560.56,4.21875,47.4688,14.9379,68.9371,89.9367
2019-02-23 08:29:20,1550928560.89,4.40625,47.4688,14.9379,68.9371,89.9367
2019-02-23 08:29:21,1550928561.56,4.40625,48.1836,14.9379,69.0389,89.9367
2019-02-23 08:29:21,1550928561.90,5.09375,48.1836,14.9379,69.0389,89.9367
2019-02-23 08:29:22,1550928562.56,5.09375,48.1836,14.9379,69.0389,90.1168
2019-02-23 08:29:22,1550928562.90,4.4375,48.1836,14.9379,69.0389,90.1168
2019-02-23 08:29:23,1550928563.56,4.4375,48.1836,14.9379,69.0389,89.9291
2019-02-23 08:29:23,1550928563.90,4.25,48.1836,14.9379,69.0389,89.9291
2019-02-23 08:29:24,1550928564.56,4.25,48.1836,14.9379,69.1811,90.0968
2019-02-23 08:29:24,1550928564.90,5,48.1836,14.9379,69.1811,90.0968
2019-02-23 08:29:25,1550928565.56,5,48.1836,14.9379,68.94,89.9432
2019-02-23 08:29:25,1550928565.91,4.65625,48.1836,14.9379,68.94,89.9432
2019-02-23 08:29:26,1550928566.91,4.09375,48.1836,14.9379,68.94,89.9432
2019-02-23 08:29:27,1550928567.56,4.09375,48.1836,14.9379,69.1774,90.2621
2019-02-23 08:29:27,1550928567.91,4.78125,48.1836,14.9379,69.1774,90.2621
2019-02-23 08:29:28,1550928568.56,4.78125,48.1836,14.9379,69.0035,89.922
2019-02-23 08:29:29,1550928569.56,4.78125,48.1836,14.9379,69.0035,90.0403
2019-02-23 08:29:29,1550928569.92,4.1875,48.1836,14.9379,69.0035,90.0403
2019-02-23 08:29:30,1550928570.92,4.53125,48.1836,14.9379,69.0035,90.0403
2019-02-23 08:29:31,1550928571.92,5,48.1836,14.9379,69.0035,90.0403
2019-02-23 08:29:32,1550928572.92,4.28125,48.1836,14.9379,69.0035,90.0403
2019-02-23 08:29:33,1550928573.56,4.28125,48.1836,14.9379,69.1717,89.9121
2019-02-23 08:29:34,1550928574.56,4.28125,48.1836,14.9379,68.9892,90.0483
2019-02-23 08:29:34,1550928574.93,5.03125,48.1836,14.9379,68.9892,90.0483
2019-02-23 08:29:35,1550928575.93,4.53125,48.1836,14.9379,68.9892,90.0483
2019-02-23 08:29:36,1550928576.94,4.15625,48.1836,14.9379,68.9892,90.0483
2019-02-23 08:29:37,1550928577.94,4.90625,48.1836,14.9379,68.9892,90.0483
2019-02-23 08:29:38,1550928578.56,4.90625,48.1836,14.9379,69.0972,89.8954
2019-02-23 08:29:38,1550928578.94,4.75,48.1836,14.9379,69.0972,89.8954
2019-02-23 08:29:39,1550928579.56,4.75,48.4219,14.9379,69.2033,90.1302
2019-02-23 08:29:39,1550928579.95,4.15625,48.4219,14.9379,69.2033,90.1302
2019-02-23 08:29:40,1550928580.56,4.15625,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:40,1550928580.95,4.78125,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:41,1550928581.95,5.0625,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:42,1550928582.96,4.34375,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:43,1550928583.96,4.53125,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:44,1550928584.96,5.125,48.4219,14.9379,69.0248,90.0106
2019-02-23 08:29:45,1550928585.56,5.125,48.4219,14.9379,69.127,90.0106
2019-02-23 08:29:45,1550928585.97,4.53125,48.4219,14.9379,69.127,90.0106
2019-02-23 08:29:46,1550928586.97,4.375,48.4219,14.9379,69.127,90.0106
2019-02-23 08:29:47,1550928587.97,5.0625,48.4219,14.9379,69.127,90.0106
2019-02-23 08:29:48,1550928588.97,4.78125,48.4219,14.9379,69.127,90.0106
2019-02-23 08:29:49,1550928589.56,4.78125,48.4219,14.9379,68.9482,90.0106
2019-02-23 08:29:49,1550928589.98,4.25,48.4219,14.9379,68.9482,90.0106
2019-02-23 08:29:50,1550928590.56,4.25,48.4219,14.9379,69.2034,90.0106
2019-02-23 08:29:50,1550928590.98,4.84375,48.4219,14.9379,69.2034,90.0106
2019-02-23 08:29:52,1550928592.56,4.84375,48.4219,14.9379,69.0529,90.0106
2019-02-23 08:29:52,1550928592.99,4.28125,48.4219,14.9379,69.0529,90.0106
2019-02-23 08:29:53,1550928593.56,4.28125,48.4219,14.9379,69.317,90.0106
2019-02-23 08:29:53,1550928593.99,4.65625,48.4219,14.9379,69.317,90.0106
2019-02-23 08:29:54,1550928594.56,4.65625,48.4219,14.9379,68.9269,90.0106
2019-02-23 08:29:54,1550928595.00,5.125,48.4219,14.9379,68.9269,90.0106
2019-02-23 08:29:55,1550928595.56,5.125,48.4219,14.9379,69.0743,90.0106
2019-02-23 08:29:56,1550928596.00,4.4375,48.4219,14.9379,69.0743,90.0106
2019-02-23 08:29:57,1550928597.56,4.4375,48.4219,14.9379,68.9528,90.0106
2019-02-23 08:29:58,1550928598.01,5.09375,48.4219,14.9379,68.9528,90.0106
2019-02-23 08:29:58,1550928598.56,5.09375,48.4219,14.9379,69.1051,90.0106
2019-02-23 08:29:59,1550928599.01,4.625,48.4219,14.9379,69.1051,90.0106
2019-02-23 08:30:00,1550928600.01,4.09375,48.4219,14.9379,69.1051,90.0106
2019-02-23 08:30:00,1550928600.56,4.09375,47.5156,14.9379,68.9641,90.0106
2019-02-23 08:30:01,1550928601.02,4.75,47.5156,14.9379,68.9641,90.0106
2019-02-23 08:30:01,1550928601.56,4.75,48.1133,14.9379,69.3297,90.0106
2019-02-23 08:30:02,1550928602.56,4.75,48.1133,14.9379,68.9661,90.0106
2019-02-23 08:30:03,1550928603.02,4.03125,48.1133,14.9379,68.9661,90.0106
2019-02-23 08:30:03,1550928603.56,4.03125,48.1133,14.9379,69.306,90.0106
2019-02-23 08:30:04,1550928604.03,4.59375,48.1133,14.9379,69.306,90.0106
2019-02-23 08:30:04,1550928604.56,4.59375,48.1133,14.9379,69.0444,90.0106
2019-02-23 08:30:05,1550928605.03,4.875,48.1133,14.9379,69.0444,90.0106
2019-02-23 08:30:05,1550928605.56,4.875,48.1133,14.9379,69.2479,90.0106
2019-02-23 08:30:06,1550928606.03,4.1875,48.1133,14.9379,69.2479,90.0106
2019-02-23 08:30:06,1550928606.56,4.1875,48.1133,14.9379,68.969,90.0106
2019-02-23 08:30:07,1550928607.04,4.34375,48.1133,14.9379,68.969,90.0106
2019-02-23 08:30:08,1550928608.04,5.0625,48.1133,14.9379,68.969,90.0106
2019-02-23 08:30:08,1550928608.56,5.0625,48.1133,14.9379,69.3207,90.0106
2019-02-23 08:30:09,1550928609.04,4.4375,48.1133,14.9379,69.3207,90.0106
2019-02-23 08:30:09,1550928609.56,4.4375,48.1133,14.9379,68.9469,90.0106
2019-02-23 08:30:10,1550928610.04,4.15625,48.1133,14.9379,68.9469,90.0106
2019-02-23 08:30:10,1550928610.56,4.15625,48.1133,14.9379,68.9469,89.813
2019-02-23 08:30:11,1550928611.05,4.9375,48.1133,14.9379,68.9469,89.813
2019-02-23 08:30:11,1550928611.56,4.9375,48.1133,14.9379,68.9469,90.0624
2019-02-23 08:30:12,1550928612.05,4.6875,48.1133,14.9379,68.9469,90.0624
2019-02-23 08:30:13,1550928613.05,4.125,48.1133,14.9379,68.9469,90.0624
2019-02-23 08:30:13,1550928613.56,4.125,48.1133,14.9379,69.0645,90.0624
2019-02-23 08:30:14,1550928614.06,4.8125,48.1133,14.9379,69.0645,90.0624
2019-02-23 08:30:15,1550928615.56,4.8125,48.1133,14.9379,69.0645,89.9386
2019-02-23 08:30:16,1550928616.06,4.1875,48.1133,14.9379,69.0645,89.9386
2019-02-23 08:30:16,1550928616.56,4.1875,48.1133,14.9379,68.9503,90.0985
2019-02-23 08:30:17,1550928617.06,4.5,48.1133,14.9379,68.9503,90.0985
2019-02-23 08:30:17,1550928617.56,4.5,48.1133,14.9379,69.1171,90.0985
2019-02-23 08:30:18,1550928618.07,5.0625,48.1133,14.9379,69.1171,90.0985
2019-02-23 08:30:18,1550928618.56,5.0625,48.1133,14.9379,69.1171,89.9492
2019-02-23 08:30:19,1550928619.07,4.34375,48.1133,14.9379,69.1171,89.9492
2019-02-23 08:30:20,1550928620.56,4.34375,48.1133,14.9379,69.3617,89.9492
