time,Unix time,CPT:CM02:2302:DS:PRESS,CHTR:CM02:1455:HV:POWER,CLL:CM02:2601:US:LVL,CLL:CM02:2301:DS:LVL,CTE:CM02:1420:DH:TEMP,CTE:CM02:1418:UH:TEMP,ACCL:L1B:0240:CPLRTEMP1,ACCL:L1B:0240:CPLRTEMP2,CPV:CM02:3001:JT:POS_RBV
2019-03-17 12:25:26,1552839926.56,29.5314,1.91554,74.8859,97.3025,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:28,1552839928.56,29.5314,1.91554,74.7817,97.3025,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:30,1552839930.56,29.5314,1.91554,74.8824,97.3025,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:34,1552839934.56,29.5314,1.91554,74.7801,97.3025,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:36,1552839936.56,29.5314,1.91554,74.7801,97.544,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:37,1552839937.56,29.5314,1.91554,74.9105,97.2375,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:39,1552839939.56,29.5314,1.91554,74.7863,97.2375,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:44,1552839944.56,29.5314,1.91554,74.9324,97.2375,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:45,1552839945.56,29.5314,1.91554,74.9324,97.4533,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:46,1552839946.56,29.5314,1.91554,74.7221,97.2912,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:49,1552839949.56,29.5314,1.91554,74.8702,97.1856,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:50,1552839950.56,29.5314,1.91554,74.8702,96.9823,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:51,1552839951.56,29.5314,1.91554,74.7605,97.3334,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:52,1552839952.56,29.5314,1.91554,74.7605,97.0299,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:53,1552839953.56,29.5314,1.91554,74.9221,97.3128,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:54,1552839954.56,29.5314,1.91554,74.9221,97.1301,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:55,1552839955.56,29.5314,1.91554,74.6983,97.1301,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:57,1552839957.56,29.5314,1.91554,74.8176,97.2752,5.39695,6.23439,74.1818,75.7374,17.6719
2019-03-17 12:25:58,1552839958.16,29.5314,1.91554,74.8176,97.2752,5.39695,6.23439,74.1818,75.8497,17.6719
2019-03-17 12:25:59,1552839959.16,29.5314,1.91554,74.8176,97.2752,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:00,1552839960.56,29.5314,1.91554,74.6863,97.13,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:03,1552839963.56,29.5314,1.91554,74.6863,97.4518,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:04,1552839964.56,29.5314,1.91554,74.7939,97.2299,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:05,1552839965.56,29.5314,1.91554,74.7939,97.5009,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:06,1552839966.56,29.5314,1.91554,74.7939,97.2568,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:08,1552839968.56,29.5314,1.91554,74.7939,97.4798,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:09,1552839969.56,29.5314,1.91554,74.7939,97.2921,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:10,1552839970.56,29.5314,1.91554,74.7939,97.4662,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:11,1552839971.56,29.5314,1.91554,74.7939,97.2657,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:12,1552839972.56,29.5314,1.91554,74.7939,97.4386,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:13,1552839973.56,29.5314,1.91554,75.0042,97.2172,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:14,1552839974.56,29.5314,1.91554,74.8486,97.2172,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:15,1552839975.56,29.5314,1.91554,74.6962,97.2172,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:16,1552839976.56,29.5314,1.91554,74.8853,97.2172,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:17,1552839977.56,29.5314,1.91554,74.7017,97.3951,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:18,1552839978.56,29.5314,1.91554,74.8895,97.1185,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:19,1552839979.56,29.5314,1.91554,74.7061,97.1185,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:20,1552839980.56,29.5314,1.91554,74.7061,97.5748,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:21,1552839981.56,29.5314,1.91554,74.9027,97.2565,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:22,1552839982.56,29.5314,1.91554,74.7292,97.1135,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:23,1552839983.56,29.5314,1.91554,74.9083,96.9402,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:24,1552839984.56,29.5314,1.91554,74.7017,97.1858,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:25,1552839985.56,29.5314,1.91554,74.9188,97.1858,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:26,1552839986.56,29.5314,1.91554,74.7374,97.2889,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:28,1552839988.56,29.5314,1.91554,74.8711,97.2889,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:29,1552839989.56,29.5314,1.91554,74.7309,97.2889,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:30,1552839990.56,29.5314,1.91554,74.8319,97.2889,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:31,1552839991.56,29.5314,1.91554,74.724,97.0191,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:32,1552839992.56,29.5314,1.91554,74.724,97.2404,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:33,1552839993.56,29.5314,1.91554,74.724,97.0987,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:34,1552839994.56,29.5314,1.91554,74.724,97.2455,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:43,1552840003.56,29.5314,1.91554,74.9125,96.9677,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:44,1552840004.56,29.5314,1.91554,74.7277,97.1986,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:46,1552840006.56,29.5314,1.91554,74.9237,96.9861,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:47,1552840007.56,29.4296,1.91554,74.7042,97.1886,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:48,1552840008.56,29.4296,1.91554,74.7042,97.0395,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:50,1552840010.56,29.4296,1.91554,74.7042,97.1557,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:53,1552840013.56,29.4296,1.91554,74.7042,97.0148,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:55,1552840015.56,29.4296,1.91554,74.7042,97.3178,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:57,1552840017.56,29.4296,1.91554,74.7042,97.1646,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:58,1552840018.56,29.4296,1.91554,74.8315,96.882,5.39695,6.23439,74.2895,75.8497,17.6719
2019-03-17 12:26:59,1552840019.16,29.4296,1.91554,74.8315,96.882,5.39695,6.23439,74.2895,75.9501,17.6719
2019-03-17 12:26:59,1552840019.56,29.4296,1.91554,74.7029,97.1163,5.39695,6.23439,74.2895,75.9501,17.6719
2019-03-17 12:27:00,1552840020.56,29.4296,1.91554,74.7029,96.9697,5.39695,6.23439,74.2895,75.9501,17.6719
2019-03-17 12:27:01,1552840021.16,29.4296,1.91554,74.7029,96.9697,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:02,1552840022.56,29.4296,1.91554,74.5474,96.9697,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:03,1552840023.56,29.4296,1.91554,74.6996,96.9697,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:04,1552840024.56,29.4296,1.91554,74.6996,97.2497,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:05,1552840025.56,29.4296,1.91554,74.6996,97.0162,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:06,1552840026.56,29.4296,1.91554,74.6996,97.1622,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:07,1552840027.56,29.4296,1.91554,74.6996,96.9993,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:08,1552840028.56,29.4296,1.91554,74.6996,96.8674,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:09,1552840029.56,29.4296,1.91554,74.6996,97.1219,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:13,1552840033.56,29.4296,1.91554,74.5916,97.1219,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:14,1552840034.56,29.4296,1.91554,74.6967,97.4587,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:15,1552840035.56,29.4296,1.91554,74.8212,97.1709,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:18,1552840038.56,29.4296,1.91554,74.688,96.9713,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:19,1552840039.56,29.4296,1.91554,74.688,97.1532,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:20,1552840040.56,29.4296,1.91554,74.8655,97.1532,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:21,1552840041.56,29.4296,1.91554,74.6933,97.1532,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:22,1552840042.56,29.4296,1.91554,74.8675,96.8734,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:23,1552840043.56,29.4296,1.91554,74.6956,96.8734,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:24,1552840044.56,29.4296,1.91554,74.6956,97.0642,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:25,1552840045.56,29.4296,1.91554,74.8706,97.0642,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:26,1552840046.56,29.4296,1.91554,74.7127,97.0642,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:27,1552840047.56,29.4296,1.91554,74.9042,96.8247,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:28,1552840048.56,29.4296,1.91554,74.7032,97.1548,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:29,1552840049.56,29.4296,1.91554,74.8521,96.876,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:30,1552840050.56,29.4296,1.91554,74.7171,97.1122,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:31,1552840051.56,29.4296,1.91554,74.8411,97.1122,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:33,1552840053.56,29.4296,1.91554,74.7174,96.8334,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:34,1552840054.56,29.4296,1.91554,74.822,97.0697,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:35,1552840055.56,29.4296,1.91554,74.822,96.9666,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:36,1552840056.56,29.4296,1.91554,74.7022,96.9666,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:37,1552840057.56,29.4296,1.91554,74.8035,96.9666,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:39,1552840059.56,29.4296,1.91554,74.9212,96.9666,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:40,1552840060.56,29.4296,1.91554,74.7342,96.9666,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:43,1552840063.56,29.4296,1.91554,74.7342,97.1322,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:44,1552840064.56,29.4296,1.91554,74.7342,96.9687,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:45,1552840065.56,29.4296,1.91554,74.7342,97.1218,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:47,1552840067.56,29.4296,1.91554,74.7342,96.8387,5.39695,6.23439,74.3964,75.9501,17.6719
2019-03-17 12:27:48,1552840068.56,29.4296,1.91554,74.7342,97.1355,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:49,1552840069.56,29.4296,1.91554,74.7342,96.9739,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:52,1552840072.56,29.4296,1.91554,74.7342,96.8208,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:53,1552840073.56,29.4296,1.91554,74.7342,97.0304,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:54,1552840074.56,29.4296,1.91554,74.7342,96.833,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:55,1552840075.56,29.4296,1.91554,74.7342,97.0402,5.39695,6.23439,74.3964,75.9501,17.5352
2019-03-17 12:27:56,1552840076.16,29.4296,1.91554,74.7342,97.0402,5.39695,6.23439,74.3964,76.0556,17.5352
2019-03-17 12:27:56,1552840076.56,29.4296,1.91554,74.7342,96.9217,5.39695,6.23439,74.3964,76.0556,17.5352
2019-03-17 12:27:57,1552840077.16,29.4296,1.91554,74.7342,96.9217,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:27:59,1552840079.56,29.4296,1.91554,74.5725,96.9217,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:00,1552840080.56,29.4296,1.91554,74.5725,97.035,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:01,1552840081.56,29.4296,1.91554,74.6787,96.8973,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:02,1552840082.56,29.4296,1.91554,74.7834,96.8973,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:03,1552840083.56,29.4296,1.91554,74.5723,96.8973,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:04,1552840084.56,29.4296,1.91554,74.7306,96.8973,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:10,1552840090.56,29.4296,1.91554,74.7306,97.0089,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:12,1552840092.56,29.4296,1.91554,74.7306,96.8901,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:16,1552840096.56,29.4296,1.91554,74.5895,97.0546,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:19,1552840099.56,29.4296,1.91554,74.7754,96.8133,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:20,1552840100.56,29.4296,1.91554,74.525,97.0054,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:21,1552840101.56,29.4296,1.91554,74.8892,96.8214,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:22,1552840102.56,29.4296,1.91554,74.6218,97.0173,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:24,1552840104.56,29.4296,1.91554,74.6218,96.8141,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:25,1552840105.56,29.4296,1.91554,74.6218,97.091,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:26,1552840106.56,29.4296,1.91554,74.8149,96.9453,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:27,1552840107.56,29.4296,1.91554,74.6636,96.9453,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:29,1552840109.56,29.4296,1.91554,74.8269,96.9453,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:30,1552840110.56,29.4296,1.91554,74.6142,97.0464,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:31,1552840111.56,29.4296,1.91554,74.6142,96.8114,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:35,1552840115.56,29.4296,1.91554,74.6142,96.9922,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:36,1552840116.56,29.4296,1.91554,74.8205,96.8377,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:37,1552840117.56,29.4296,1.91554,74.7178,96.8377,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:39,1552840119.56,29.4296,1.91554,74.5902,96.8377,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:40,1552840120.56,29.4296,1.91554,74.5902,96.9397,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:41,1552840121.56,29.4296,1.91554,74.7953,96.9397,5.39695,6.23439,74.5088,76.0556,17.5352
2019-03-17 12:28:42,1552840122.16,29.4296,1.91554,74.7953,96.9397,5.39695,6.23439,74.5088,76.1715,17.5352
2019-03-17 12:28:44,1552840124.56,29.4296,1.91554,74.541,96.7938,5.39695,6.23439,74.5088,76.1715,17.5352
2019-03-17 12:28:45,1552840125.56,29.4296,1.91554,74.6868,96.9104,5.39695,6.23439,74.5088,76.1715,17.5352
2019-03-17 12:28:47,1552840127.57,29.4296,1.91554,74.6868,96.9104,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:51,1552840131.56,29.4296,1.91554,74.8416,96.9104,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:52,1552840132.56,29.4296,1.91554,74.5697,96.9104,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:54,1552840134.56,29.4296,1.91554,74.5697,96.8019,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:55,1552840135.56,29.4296,1.91554,74.4276,97.1409,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:56,1552840136.56,29.4296,1.91554,74.7474,96.8259,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:57,1552840137.56,29.4296,1.91554,74.6132,97.1018,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:58,1552840138.56,29.4296,1.91554,74.7695,96.787,5.39695,6.23439,74.5088,76.1715,17.3984
2019-03-17 12:28:59,1552840139.16,29.4296,1.91554,74.7695,96.787,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:28:59,1552840139.56,29.4296,1.91554,74.612,96.787,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:00,1552840140.56,29.4296,1.91554,74.4475,96.9695,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:01,1552840141.56,29.4296,1.91554,74.4475,96.8122,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:02,1552840142.56,29.4296,1.91554,74.5622,97.0153,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:03,1552840143.56,29.4296,1.91554,74.7239,96.8159,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:06,1552840146.56,29.4296,1.91554,74.621,96.8159,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:08,1552840148.56,29.4296,1.91554,74.7319,96.9511,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:09,1552840149.56,29.4296,1.91554,74.7319,96.8248,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:10,1552840150.56,29.4296,1.91554,74.7319,97.0922,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:11,1552840151.56,29.4296,1.91554,74.7319,96.803,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:12,1552840152.56,29.4296,1.91554,74.3935,96.803,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:13,1552840153.56,29.4296,1.91554,74.6998,96.9568,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:14,1552840154.56,29.4296,1.91554,74.4109,96.8217,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:15,1552840155.56,29.4296,1.91554,74.6255,96.8217,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:18,1552840158.56,29.4296,1.91554,74.7372,96.8217,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:20,1552840160.56,29.4296,1.91554,74.6156,96.9489,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:21,1552840161.56,29.4296,1.91554,74.4702,96.9489,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:23,1552840163.56,29.4296,1.91554,74.6918,96.8153,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:24,1552840164.56,29.4296,1.91554,74.3577,96.9483,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:25,1552840165.56,29.4296,1.91554,74.6099,96.7931,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:27,1552840167.56,29.4296,1.91554,74.6099,97.0045,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:28,1552840168.56,29.4296,1.91554,74.8022,96.7905,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:29,1552840169.56,29.4296,1.91554,74.3894,96.9848,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:30,1552840170.56,29.4296,1.91554,74.5776,96.7854,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:31,1552840171.56,29.4296,1.91554,74.5776,96.8919,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:32,1552840172.56,29.4296,1.91554,74.5776,97.0132,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:33,1552840173.56,29.4296,1.91554,74.5776,96.8165,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:34,1552840174.56,29.4296,1.91554,74.5776,97.0276,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:35,1552840175.56,29.4296,1.91554,74.5776,96.9106,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:36,1552840176.56,29.4296,1.91554,74.3815,96.9106,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:37,1552840177.56,29.4296,1.91554,74.5359,96.8077,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:38,1552840178.56,29.4296,1.91554,74.3879,96.8077,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:39,1552840179.56,29.4296,1.91554,74.6027,96.9788,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:40,1552840180.56,29.4296,1.91554,74.7187,96.9788,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:42,1552840182.56,29.4296,1.91554,74.5015,96.809,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:43,1552840183.56,29.4296,1.91554,74.7014,96.809,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:44,1552840184.56,29.4296,1.91554,74.4851,96.9241,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:45,1552840185.56,29.4296,1.91554,74.6762,96.9241,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:46,1552840186.56,29.4296,1.91554,74.3826,96.9241,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:47,1552840187.56,29.4296,1.91554,74.6595,96.9241,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:48,1552840188.56,29.4296,1.91554,74.6595,96.7938,5.39695,6.23439,74.6146,76.1715,17.3984
2019-03-17 12:29:49,1552840189.16,29.4296,1.91554,74.6595,96.7938,5.39695,6.23439,74.6146,76.2748,17.3984
2019-03-17 12:29:49,1552840189.56,29.4296,1.91554,74.4657,96.7938,5.39695,6.23439,74.6146,76.2748,17.3984
2019-03-17 12:29:50,1552840190.56,29.4296,1.91554,74.6594,96.7938,5.39695,6.23439,74.6146,76.2748,17.3984
2019-03-17 12:29:51,1552840191.56,29.4296,1.91554,74.4584,96.7938,5.39695,6.23439,74.6146,76.2748,17.3984
2019-03-17 12:29:52,1552840192.16,29.4296,1.91554,74.4584,96.7938,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:53,1552840193.56,29.4296,1.91554,74.6319,96.9216,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:54,1552840194.56,29.4296,1.91554,74.3948,97.0633,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:55,1552840195.56,29.4296,1.91554,74.6107,96.7837,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:56,1552840196.56,29.4296,1.91554,74.3354,96.7837,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:57,1552840197.56,29.4296,1.91554,74.3354,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:58,1552840198.56,29.4296,1.91554,74.6092,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:29:59,1552840199.56,29.4296,1.91554,74.3384,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:00,1552840200.56,29.4296,1.91554,74.4425,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:01,1552840201.56,29.4296,1.91554,74.5493,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:03,1552840203.56,29.4296,1.91554,74.3796,96.8976,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:06,1552840206.56,29.4296,1.91554,74.5644,96.7841,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:08,1552840208.56,29.4296,1.91554,74.37,96.7841,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:09,1552840209.56,29.4296,1.91554,74.37,96.9572,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:10,1552840210.56,29.4296,1.91554,74.6214,96.9572,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:11,1552840211.56,29.4296,1.91554,74.3638,96.7725,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:13,1552840213.56,29.4296,1.91554,74.4738,96.7725,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:15,1552840215.56,29.4296,1.91554,74.3494,96.7725,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:16,1552840216.56,29.4296,1.91554,74.6249,96.7725,5.39695,6.23439,74.716,76.2748,17.3984
2019-03-17 12:30:17,1552840217.56,29.4296,1.91554,74.445,96.7725,5.39695,6.23439,74.716,76.2748,17.3984
