Gradient,RF Heat Load,Pressure,Q0
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.7012225025,75.46234477319878,118.75,-4850220329.919113
35.8228584484,75.46234477319878,118.75,-4828433194.805023
35.8228584484,75.46234477319878,118.75,-4828433194.805023
35.8228584484,75.46234477319878,118.75,-4828433194.805023
35.9429026576,75.46234477319878,118.75,-4807058996.003312
35.9429026576,75.46234477319878,118.75,-4807058996.003312
35.9429026576,75.46234477319878,118.75,-4807058996.003312
35.9429026576,75.46234477319878,118.75,-4807058996.003312
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
36.0931802176,75.46234477319878,118.75,-4780477625.094409
