Gradient,RF Heat Load,Pressure,Q0
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
24.9282515524,62.176443070292294,118.75,-6895036439.922827
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
25.0632399424,62.176443070292294,118.75,-6849034217.048452
