Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-03-27-11:05:05,24,97.4439,75.0525,20.0,19.36994
2019-03-27-11:05:10,24,97.3063,75.0267,20.0,19.36994
2019-03-27-11:05:15,24,97.3231,75.2617,20.0,19.36994
2019-03-27-11:05:20,24,97.3816,75.003,20.0,19.36994
2019-03-27-11:05:25,24,97.4437,74.9706,20.0,19.36994
2019-03-27-11:05:30,24,97.6216,75.0273,20.0,19.36994
2019-03-27-11:05:35,24,97.2787,75.0144,20.0,19.36994
2019-03-27-11:05:40,24,97.2858,74.9805,20.0,19.36994
2019-03-27-11:05:45,24,97.2798,75.0935,20.0,19.36994
2019-03-27-11:05:50,24,97.2798,75.0807,20.0,19.36994
2019-03-27-11:05:55,24,97.4049,75.0681,20.0,19.36994
2019-03-27-11:06:00,24,97.281,74.8724,20.0,19.36994
2019-03-27-11:06:05,24,97.5312,75.0266,20.0,19.36994
2019-03-27-11:06:10,24,97.4638,74.9951,20.0,19.36994
2019-03-27-11:06:15,24,97.4239,74.8221,20.0,19.36994
2019-03-27-11:06:20,24,97.2926,74.9622,20.0,19.36994
2019-03-27-11:06:25,24,97.3203,74.9506,20.0,19.36994
2019-03-27-11:06:30,24,97.7748,75.0522,20.0,19.36994
2019-03-27-11:06:35,24,97.3256,75.0425,20.0,19.36994
2019-03-27-11:06:40,24,97.3256,75.0113,20.0,19.36994
2019-03-27-11:06:45,24,97.2816,75.0106,20.0,19.36994
2019-03-27-11:06:50,24,97.2816,75.0364,20.0,19.36994
2019-03-27-11:06:55,24,97.2816,75.0065,20.0,19.36994
2019-03-27-11:07:00,24,97.3879,75.0947,20.0,19.36994
2019-03-27-11:07:05,24,97.4937,75.1966,20.0,19.36994
2019-03-27-11:07:10,24,97.4787,75.1657,20.0,19.36994
2019-03-27-11:07:15,24,97.4987,75.1644,20.0,19.36994
2019-03-27-11:07:20,24,97.5605,74.9409,20.0,19.36994
2019-03-27-11:07:25,24,97.263,75.0573,20.0,19.36994
2019-03-27-11:07:30,24,97.3022,74.8223,20.0,19.36994
2019-03-27-11:07:35,24,97.276,74.8433,20.0,19.36994
2019-03-27-11:07:40,24,97.4354,74.9632,20.0,19.36994
2019-03-27-11:07:45,24,97.2852,74.8667,20.0,19.36994
2019-03-27-11:07:50,24,97.4263,74.9708,20.0,19.36994
2019-03-27-11:07:55,24,97.2869,74.9021,20.0,19.36994
2019-03-27-11:08:00,24,97.2869,74.7984,20.0,19.36994
2019-03-27-11:08:05,24,97.2556,74.7965,20.0,19.36994
2019-03-27-11:08:10,24,97.2678,74.8263,20.0,19.36994
2019-03-27-11:08:15,24,97.3935,74.8124,20.0,19.36994
2019-03-27-11:08:20,24,97.2864,74.9843,20.0,19.36994
2019-03-27-11:08:25,24,97.2774,74.7109,20.0,19.36994
2019-03-27-11:08:30,24,97.2975,74.9779,20.0,19.36994
2019-03-27-11:08:35,24,97.3454,75.0059,20.0,19.36994
2019-03-27-11:08:40,24,97.2711,74.8722,20.0,19.36994
2019-03-27-11:08:45,24,97.3713,74.71,20.0,19.36994
2019-03-27-11:08:50,24,97.2976,74.9634,20.0,19.36994
2019-03-27-11:08:55,24,97.3208,74.7999,20.0,19.36994
2019-03-27-11:09:00,24,97.1715,74.7571,20.0,19.36994
2019-03-27-11:09:05,24,97.1804,74.7163,20.0,19.36994
2019-03-27-11:09:10,24,97.264,75.0244,20.0,19.36994
2019-03-27-11:09:15,24,97.3973,75.053,20.0,19.36994
2019-03-27-11:09:20,24,97.3954,75.0126,20.0,19.36994
2019-03-27-11:09:25,24,97.5079,75.1361,20.0,19.36994
2019-03-27-11:09:30,24,97.5543,75.1757,20.0,19.36994
2019-03-27-11:09:35,24,97.3403,74.7713,20.0,19.36994
2019-03-27-11:09:40,24,97.0918,74.805,20.0,19.36994
2019-03-27-11:09:45,24,97.2744,74.9483,20.0,19.36994
2019-03-27-11:09:50,24,97.3211,74.8686,20.0,19.36994
2019-03-27-11:09:55,24,97.1892,74.8308,20.0,19.36994
2019-03-27-11:10:00,24,97.3401,75.0159,20.0,19.36994
2019-03-27-11:10:05,24,97.3946,75.083,20.0,19.36994
2019-03-27-11:10:10,24,97.2789,74.9574,20.0,19.36994
2019-03-27-11:10:15,24,97.2996,74.9143,20.0,19.36994
2019-03-27-11:10:20,24,97.2702,74.9601,20.0,19.36994
2019-03-27-11:10:25,24,97.4376,74.757,20.0,19.36994
2019-03-27-11:10:30,24,97.2484,74.7327,20.0,19.36994
2019-03-27-11:10:35,24,97.0775,74.8678,20.0,19.36994
2019-03-27-11:10:40,24,97.2739,74.9707,20.0,19.36994
2019-03-27-11:10:45,24,97.2621,74.7147,20.0,19.36994
2019-03-27-11:10:50,24,97.2621,74.7203,20.0,19.36994
2019-03-27-11:10:55,24,97.289,74.9378,20.0,19.36994
2019-03-27-11:11:00,24,97.289,74.8358,20.0,19.36994
2019-03-27-11:11:05,24,97.021,74.8779,20.0,19.36994
2019-03-27-11:11:10,24,96.9238,74.7028,20.0,19.36994
2019-03-27-11:11:15,24,97.3133,74.7081,20.0,19.36994
2019-03-27-11:11:20,24,97.2558,74.7059,20.0,19.36994
2019-03-27-11:11:25,24,96.8224,74.6993,20.0,19.36994
2019-03-27-11:11:30,24,97.2514,74.7323,20.0,19.36994
2019-03-27-11:11:35,24,97.3261,74.7236,20.0,19.36994
2019-03-27-11:11:40,24,97.3002,74.7982,20.0,19.36994
2019-03-27-11:11:45,24,97.4501,74.9376,20.0,19.36994
2019-03-27-11:11:50,24,97.4872,74.889,20.0,19.36994
2019-03-27-11:11:55,24,97.2206,74.7255,20.0,19.36994
2019-03-27-11:12:00,24,97.2735,74.6996,20.0,19.36994
2019-03-27-11:12:05,24,97.3089,74.7122,20.0,19.36994
2019-03-27-11:12:10,24,97.3733,74.8199,20.0,19.36994
2019-03-27-11:12:15,24,97.3631,74.757,20.0,19.36994
2019-03-27-11:12:20,24,97.2166,74.757,20.0,19.36994
2019-03-27-11:12:25,24,97.3486,75.1441,20.0,19.36994
2019-03-27-11:12:30,24,97.1594,74.9003,20.0,19.36994
2019-03-27-11:12:35,24,97.1758,74.7103,20.0,19.36994
2019-03-27-11:12:40,24,97.0827,74.7025,20.0,19.36994
2019-03-27-11:12:45,24,97.215,74.8644,20.0,19.36994
2019-03-27-11:12:50,24,97.4658,74.8004,20.0,19.36994
2019-03-27-11:12:55,24,97.5137,74.6959,20.0,19.36994
2019-03-27-11:13:00,24,97.1506,74.784,20.0,19.36994
2019-03-27-11:13:05,24,97.4353,74.784,20.0,19.36994
2019-03-27-11:13:10,24,97.3163,74.784,20.0,19.36994
2019-03-27-11:13:15,24,97.0052,74.7978,20.0,19.36994
2019-03-27-11:13:20,24,97.0622,74.7978,20.0,19.36994
2019-03-27-11:13:25,24,97.3842,74.961,20.0,19.36994
2019-03-27-11:13:30,24,96.9897,74.9151,20.0,19.36994
2019-03-27-11:13:35,24,96.8692,74.865,20.0,19.36994
2019-03-27-11:13:40,24,97.3808,74.7387,20.0,19.36994
2019-03-27-11:13:45,24,97.2782,74.8415,20.0,19.36994
2019-03-27-11:13:50,24,97.1743,74.7677,20.0,19.36994
2019-03-27-11:13:55,24,97.0268,74.9147,20.0,19.36994
2019-03-27-11:14:00,24,97.2285,74.8394,20.0,19.36994
2019-03-27-11:14:05,24,97.162,74.7124,20.0,19.36994
2019-03-27-11:14:10,24,96.8411,74.7124,20.0,19.36994
2019-03-27-11:14:15,24,97.1223,74.8288,20.0,19.36994
2019-03-27-11:14:20,24,97.365,74.7188,20.0,19.36994
2019-03-27-11:14:25,24,96.8582,74.5903,20.0,19.36994
2019-03-27-11:14:30,24,96.8905,74.7162,20.0,19.36994
2019-03-27-11:14:35,24,97.2552,74.8811,20.0,19.36994
2019-03-27-11:14:40,24,96.8523,74.7127,20.0,19.36994
2019-03-27-11:14:45,24,96.7854,74.5478,20.0,19.36994
2019-03-27-11:14:50,24,96.859,74.7059,20.0,19.36994
2019-03-27-11:14:55,24,97.2665,74.8083,20.0,19.36994
2019-03-27-11:15:00,24,96.892,74.5984,20.0,19.36994
2019-03-27-11:15:05,24,97.0335,74.7397,20.0,19.36994
2019-03-27-11:15:10,24,97.4757,74.6845,20.0,19.36994
2019-03-27-11:15:15,24,97.3406,74.6845,20.0,19.36994
2019-03-27-11:15:20,24,96.9786,74.707,20.0,19.36994
2019-03-27-11:15:25,24,97.301,74.7062,20.0,19.36994
2019-03-27-11:15:30,24,97.3417,74.8706,20.0,19.36994
2019-03-27-11:15:35,24,96.9867,74.8377,20.0,19.36994
2019-03-27-11:15:40,24,97.2524,74.8226,20.0,19.36994
2019-03-27-11:15:45,24,97.3351,74.8471,20.0,19.36994
2019-03-27-11:15:50,24,97.317,74.7886,20.0,19.36994
2019-03-27-11:15:55,24,96.9278,74.6386,20.0,19.36994
2019-03-27-11:16:00,24,97.0846,74.7023,20.0,19.36994
2019-03-27-11:16:05,24,97.3882,74.7023,20.0,19.36994
2019-03-27-11:16:10,24,96.8369,74.5525,20.0,19.36994
2019-03-27-11:16:15,24,96.8278,74.704,20.0,19.36994
2019-03-27-11:16:20,24,97.2303,74.704,20.0,19.36994
2019-03-27-11:16:25,24,96.8954,74.704,20.0,19.36994
2019-03-27-11:16:30,24,96.8432,74.704,20.0,19.36994
2019-03-27-11:16:35,24,97.0019,74.704,20.0,19.36994
2019-03-27-11:16:40,24,97.0307,74.6839,20.0,19.36994
2019-03-27-11:16:45,24,96.8351,74.6805,20.0,19.36994
2019-03-27-11:16:50,24,96.9234,74.593,20.0,19.36994
2019-03-27-11:16:55,24,97.0996,74.7042,20.0,19.36994
2019-03-27-11:17:00,24,96.8636,74.7042,20.0,19.36994
2019-03-27-11:17:05,24,96.7912,74.7042,20.0,19.36994
2019-03-27-11:17:10,24,96.9265,74.7042,20.0,19.36994
2019-03-27-11:17:15,24,97.2285,74.7042,20.0,19.36994
2019-03-27-11:17:20,24,96.9394,74.5474,20.0,19.36994
2019-03-27-11:17:25,24,97.2649,74.4735,20.0,19.36994
2019-03-27-11:17:30,24,97.3578,74.674,20.0,19.36994
2019-03-27-11:17:35,24,97.0006,74.6819,20.0,19.36994
2019-03-27-11:17:40,24,96.8457,74.4476,20.0,19.36994
2019-03-27-11:17:45,24,97.0857,74.6809,20.0,19.36994
2019-03-27-11:17:50,24,96.9857,74.8526,20.0,19.36994
2019-03-27-11:17:55,24,96.9005,74.7414,20.0,19.36994
2019-03-27-11:18:00,24,97.0587,74.8962,20.0,19.36994
2019-03-27-11:18:05,24,97.27,74.5681,20.0,19.36994
2019-03-27-11:18:10,24,96.896,74.6698,20.0,19.36994
2019-03-27-11:18:15,24,96.8928,74.6469,20.0,19.36994
2019-03-27-11:18:20,24,97.3079,74.7063,20.0,19.36994
2019-03-27-11:18:25,24,96.9742,74.6325,20.0,19.36994
2019-03-27-11:18:30,24,96.793,74.6346,20.0,19.36994
2019-03-27-11:18:35,24,96.7922,74.791,20.0,19.36994
2019-03-27-11:18:40,24,97.1554,74.8448,20.0,19.36994
2019-03-27-11:18:45,24,96.8333,74.816,20.0,19.36994
2019-03-27-11:18:50,24,96.9497,74.7756,20.0,19.36994
2019-03-27-11:18:55,24,96.8849,74.7332,20.0,19.36994
2019-03-27-11:19:00,24,96.8567,74.5947,20.0,19.36994
2019-03-27-11:19:05,24,96.8567,74.5322,20.0,19.36994
2019-03-27-11:19:10,24,96.7871,74.7108,20.0,19.36994
2019-03-27-11:19:15,24,97.1893,74.7109,20.0,19.36994
2019-03-27-11:19:20,24,96.795,74.5676,20.0,19.36994
2019-03-27-11:19:25,24,96.8106,74.5676,20.0,19.36994
2019-03-27-11:19:30,24,96.8568,74.5353,20.0,19.36994
2019-03-27-11:19:35,24,97.1092,74.6867,20.0,19.36994
2019-03-27-11:19:40,24,96.8,74.4007,20.0,19.36994
2019-03-27-11:19:45,24,97.0391,74.3984,20.0,19.36994
2019-03-27-11:19:50,24,97.4389,74.7057,20.0,19.36994
2019-03-27-11:19:55,24,96.9983,74.547,20.0,19.36994
2019-03-27-11:20:00,24,96.839,74.547,20.0,19.36994
2019-03-27-11:20:05,24,96.7908,74.6397,20.0,19.36994
2019-03-27-11:20:10,24,97.0394,74.4947,20.0,19.36994
2019-03-27-11:20:15,24,96.7985,74.3887,20.0,19.36994
2019-03-27-11:20:20,24,96.7944,74.3803,20.0,19.36994
2019-03-27-11:20:25,24,96.8749,74.6561,20.0,19.36994
2019-03-27-11:20:30,24,96.8749,74.4517,20.0,19.36994
2019-03-27-11:20:35,24,97.0265,74.4347,20.0,19.36994
2019-03-27-11:20:40,24,96.9773,74.6178,20.0,19.36994
2019-03-27-11:20:45,24,97.0298,74.4563,20.0,19.36994
2019-03-27-11:20:50,24,96.7994,74.6782,20.0,19.36994
2019-03-27-11:20:55,24,96.8975,74.5824,20.0,19.36994
2019-03-27-11:21:00,24,96.8975,74.7836,20.0,19.36994
2019-03-27-11:21:05,24,96.8431,74.7163,20.0,19.36994
2019-03-27-11:21:10,24,96.8708,74.4478,20.0,19.36994
2019-03-27-11:21:15,24,97.072,74.571,20.0,19.36994
2019-03-27-11:21:20,24,96.9066,74.7296,20.0,19.36994
2019-03-27-11:21:25,24,96.8067,74.494,20.0,19.36994
2019-03-27-11:21:30,24,96.7964,74.494,20.0,19.36994
2019-03-27-11:21:35,24,96.7964,74.494,20.0,19.36994
2019-03-27-11:21:40,24,96.7933,74.4627,20.0,19.36994
2019-03-27-11:21:45,24,96.78,74.4468,20.0,19.36994
2019-03-27-11:21:50,24,96.7914,74.6308,20.0,19.36994
2019-03-27-11:21:55,24,96.7842,74.5517,20.0,19.36994
2019-03-27-11:22:00,24,96.7863,74.4506,20.0,19.36994
2019-03-27-11:22:05,24,97.0096,74.4661,20.0,19.36994
2019-03-27-11:22:10,24,96.9193,74.4667,20.0,19.36994
2019-03-27-11:22:15,24,96.919,74.4472,20.0,19.36994
2019-03-27-11:22:20,24,96.8448,74.425,20.0,19.36994
2019-03-27-11:22:25,24,96.8448,74.5699,20.0,19.36994
2019-03-27-11:22:30,24,96.8448,74.5735,20.0,19.36994
2019-03-27-11:22:35,24,96.8448,74.3546,20.0,19.36994
2019-03-27-11:22:40,24,96.8448,74.3721,20.0,19.36994
2019-03-27-11:22:45,24,96.8448,74.3721,20.0,19.36994
2019-03-27-11:22:50,24,96.8448,74.4753,20.0,19.36994
2019-03-27-11:22:55,24,96.9485,74.4753,20.0,19.36994
2019-03-27-11:23:00,24,96.9854,74.4584,20.0,19.36994
2019-03-27-11:23:05,24,97.0621,74.5188,20.0,19.36994
2019-03-27-11:23:10,24,96.8195,74.4017,20.0,19.36994
2019-03-27-11:23:15,24,96.8277,74.3852,20.0,19.36994
2019-03-27-11:23:20,24,97.2152,74.3757,20.0,19.36994
2019-03-27-11:23:25,24,96.8034,74.5551,20.0,19.36994
2019-03-27-11:23:30,24,96.8034,74.3737,20.0,19.36994
2019-03-27-11:23:35,24,96.8085,74.361,20.0,19.36994
2019-03-27-11:23:40,24,96.7794,74.5752,20.0,19.36994
2019-03-27-11:23:45,24,96.7753,74.5932,20.0,19.36994
2019-03-27-11:23:50,24,96.8855,74.4761,20.0,19.36994
2019-03-27-11:23:55,24,96.788,74.6733,20.0,19.36994
2019-03-27-11:24:00,24,96.7837,74.3391,20.0,19.36994
2019-03-27-11:24:05,24,96.7852,74.4326,20.0,19.36994
2019-03-27-11:24:10,24,96.7766,74.4326,20.0,19.36994
2019-03-27-11:24:15,24,96.7913,74.4326,20.0,19.36994
2019-03-27-11:24:20,24,96.8057,74.3352,20.0,19.36994
2019-03-27-11:24:25,24,96.824,74.5445,20.0,19.36994
2019-03-27-11:24:30,24,96.8339,74.4092,20.0,19.36994
2019-03-27-11:24:35,24,96.8339,74.5697,20.0,19.36994
2019-03-27-11:24:40,24,96.8339,74.4821,20.0,19.36994
2019-03-27-11:24:45,24,96.7923,74.3432,20.0,19.36994
2019-03-27-11:24:50,24,96.813,74.3434,20.0,19.36994
2019-03-27-11:24:55,24,96.813,74.359,20.0,19.36994
2019-03-27-11:25:00,24,96.813,74.3282,20.0,19.36994
2019-03-27-11:25:05,24,96.8955,74.4096,20.0,19.36994
2019-03-27-11:25:10,24,96.9568,74.3516,20.0,19.36994
2019-03-27-11:25:15,24,96.9732,74.3533,20.0,19.36994
2019-03-27-11:25:20,24,96.9593,74.4111,20.0,19.36994
2019-03-27-11:25:25,24,97.3237,74.4111,20.0,19.36994
2019-03-27-11:25:30,24,96.7093,74.4111,20.0,19.36994
2019-03-27-11:25:35,24,96.8095,74.4111,20.0,19.36994
2019-03-27-11:25:40,24,96.8638,74.4455,20.0,19.36994
2019-03-27-11:25:45,24,96.874,74.3036,20.0,19.36994
2019-03-27-11:25:50,24,96.7177,74.3525,20.0,19.36994
2019-03-27-11:25:55,24,96.7881,74.4482,20.0,19.36994
2019-03-27-11:26:00,24,96.8026,74.4795,20.0,19.36994
2019-03-27-11:26:05,24,96.695,74.6872,20.0,19.36994
2019-03-27-11:26:10,24,96.7354,74.5217,20.0,19.36994
2019-03-27-11:26:15,24,96.7868,74.4689,20.0,19.36994
2019-03-27-11:26:20,24,96.7884,74.365,20.0,19.36994
2019-03-27-11:26:25,24,96.446,74.517,20.0,19.36994
2019-03-27-11:26:30,24,96.8143,74.337,20.0,19.36994
2019-03-27-11:26:35,24,96.7469,74.337,20.0,19.36994
2019-03-27-11:26:40,24,96.8134,74.337,20.0,19.36994
2019-03-27-11:26:45,24,96.6988,74.337,20.0,19.36994
2019-03-27-11:26:50,24,96.7887,74.337,20.0,19.36994
2019-03-27-11:26:55,24,96.8125,74.482,20.0,19.36994
2019-03-27-11:27:00,24,96.3976,74.4438,20.0,19.36994
2019-03-27-11:27:05,24,96.6991,74.3205,20.0,19.36994
2019-03-27-11:27:10,24,96.798,74.3324,20.0,19.36994
2019-03-27-11:27:15,24,96.7883,74.3325,20.0,19.36994
2019-03-27-11:27:20,24,96.6243,74.351,20.0,19.36994
2019-03-27-11:27:25,24,96.9447,74.3537,20.0,19.36994
2019-03-27-11:27:30,24,96.9661,74.3537,20.0,19.36994
2019-03-27-11:27:35,24,96.8752,74.4165,20.0,19.36994
2019-03-27-11:27:40,24,96.8927,74.4165,20.0,19.36994
2019-03-27-11:27:45,24,96.9745,74.4165,20.0,19.36994
2019-03-27-11:27:50,24,96.4867,74.4165,20.0,19.36994
2019-03-27-11:27:55,24,96.6129,74.5486,20.0,19.36994
2019-03-27-11:28:00,24,96.6626,74.3536,20.0,19.36994
2019-03-27-11:28:05,24,96.8461,74.3536,20.0,19.36994
2019-03-27-11:28:10,24,96.4826,74.3243,20.0,19.36994
2019-03-27-11:28:15,24,96.8036,74.3297,20.0,19.36994
2019-03-27-11:28:20,24,96.7584,74.6631,20.0,19.36994
2019-03-27-11:28:25,24,96.3938,74.4517,20.0,19.36994
2019-03-27-11:28:30,24,96.4264,74.3868,20.0,19.36994
2019-03-27-11:28:35,24,96.5509,74.3947,20.0,19.36994
2019-03-27-11:28:40,24,96.4216,74.3947,20.0,19.36994
2019-03-27-11:28:45,24,96.4284,74.2938,20.0,19.36994
2019-03-27-11:28:50,24,96.6295,74.2938,20.0,19.36994
2019-03-27-11:28:55,24,96.7134,74.3946,20.0,19.36994
2019-03-27-11:29:00,24,96.3926,74.3219,20.0,19.36994
2019-03-27-11:29:05,24,96.331,74.4306,20.0,19.36994
2019-03-27-11:29:10,24,96.6377,74.4396,20.0,19.36994
2019-03-27-11:29:15,24,96.4224,74.5084,20.0,19.36994
2019-03-27-11:29:20,24,96.4335,74.3185,20.0,19.36994
2019-03-27-11:29:25,24,96.3515,74.3317,20.0,19.36994
2019-03-27-11:29:30,24,96.4886,74.3317,20.0,19.36994
2019-03-27-11:29:35,24,96.4886,74.3317,20.0,19.36994
2019-03-27-11:29:40,24,96.3281,74.3758,20.0,19.36994
2019-03-27-11:29:45,24,96.5259,74.1712,20.0,19.36994
2019-03-27-11:29:50,24,96.5963,74.3215,20.0,19.36994
2019-03-27-11:29:55,24,96.7248,74.3215,20.0,19.36994
2019-03-27-11:30:00,24,96.5021,74.2931,20.0,19.36994
2019-03-27-11:30:05,24,96.7972,74.3015,20.0,19.36994
2019-03-27-11:30:10,24,96.713,74.4232,20.0,19.36994
2019-03-27-11:30:15,24,96.4448,74.2746,20.0,19.36994
2019-03-27-11:30:20,24,96.4749,74.3054,20.0,19.36994
2019-03-27-11:30:25,24,96.8477,74.3606,20.0,19.36994
2019-03-27-11:30:30,24,96.394,74.3323,20.0,19.36994
2019-03-27-11:30:35,24,96.4395,74.1849,20.0,19.36994
2019-03-27-11:30:40,24,96.3482,74.3295,20.0,19.36994
2019-03-27-11:30:45,24,96.6279,74.3295,20.0,19.36994
2019-03-27-11:30:50,24,96.4497,74.2201,20.0,19.36994
2019-03-27-11:30:55,24,96.3535,74.0838,20.0,19.36994
2019-03-27-11:31:00,24,96.7752,74.3001,20.0,19.36994
2019-03-27-11:31:05,24,96.3766,74.1754,20.0,19.36994
2019-03-27-11:31:10,24,96.378,74.0757,20.0,19.36994
2019-03-27-11:31:15,24,96.3654,74.411,20.0,19.36994
2019-03-27-11:31:20,24,96.3279,74.467,20.0,19.36994
2019-03-27-11:31:25,24,96.3666,74.2704,20.0,19.36994
2019-03-27-11:31:30,24,96.3716,74.3737,20.0,19.36994
2019-03-27-11:31:35,24,96.373,74.4239,20.0,19.36994
2019-03-27-11:31:40,24,96.3729,74.2617,20.0,19.36994
2019-03-27-11:31:45,24,96.3729,74.1301,20.0,19.36994
2019-03-27-11:31:50,24,96.3709,74.2907,20.0,19.36994
2019-03-27-11:31:55,24,96.5999,74.2907,20.0,19.36994
2019-03-27-11:32:00,24,96.3217,74.1507,20.0,19.36994
2019-03-27-11:32:05,24,96.3456,74.2808,20.0,19.36994
2019-03-27-11:32:10,24,96.5914,74.2683,20.0,19.36994
2019-03-27-11:32:15,24,96.656,74.2491,20.0,19.36994
2019-03-27-11:32:20,24,96.3687,74.1186,20.0,19.36994
2019-03-27-11:32:25,24,96.4041,74.2575,20.0,19.36994
2019-03-27-11:32:30,24,96.4041,74.2157,20.0,19.36994
2019-03-27-11:32:35,24,96.5551,74.0234,20.0,19.36994
2019-03-27-11:32:40,24,96.334,74.1916,20.0,19.36994
2019-03-27-11:32:45,24,96.442,74.0339,20.0,19.36994
2019-03-27-11:32:50,24,96.4486,74.0169,20.0,19.36994
2019-03-27-11:32:55,24,96.4541,74.1269,20.0,19.36994
2019-03-27-11:33:00,24,96.4675,74.2096,20.0,19.36994
2019-03-27-11:33:05,24,96.5849,74.0665,20.0,19.36994
2019-03-27-11:33:10,24,96.4041,74.0633,20.0,19.36994
2019-03-27-11:33:15,24,96.3448,74.2074,20.0,19.36994
2019-03-27-11:33:20,24,96.3583,74.0937,20.0,19.36994
2019-03-27-11:33:25,24,96.3706,74.2207,20.0,19.36994
2019-03-27-11:33:30,24,96.4285,74.16,20.0,19.36994
2019-03-27-11:33:35,24,96.4285,74.1514,20.0,19.36994
2019-03-27-11:33:40,24,96.4285,74.1573,20.0,19.36994
2019-03-27-11:33:45,24,96.4408,74.1022,20.0,19.36994
2019-03-27-11:33:50,24,96.4305,74.2376,20.0,19.36994
2019-03-27-11:33:55,24,96.3303,74.2123,20.0,19.36994
2019-03-27-11:34:00,24,96.3303,74.1699,20.0,19.36994
