Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-08-17:22:27,34,96.8624,76.2024,56.0,55.36859
2019-07-08-17:22:28,34,96.8624,76.2024,56.0,55.36859
2019-07-08-17:22:29,34,96.8624,76.4157,56.0,55.36859
2019-07-08-17:22:30,34,96.8624,76.2074,56.0,55.36859
2019-07-08-17:22:31,34,96.8624,76.2074,56.0,55.36859
2019-07-08-17:22:32,34,96.8624,76.2074,56.0,55.36859
2019-07-08-17:22:33,34,96.8624,76.2074,56.0,55.36859
2019-07-08-17:22:34,34,96.8624,76.383,56.0,55.36859
2019-07-08-17:22:35,34,96.8624,76.1989,56.0,55.36859
2019-07-08-17:22:36,34,96.8624,76.3624,56.0,55.36859
2019-07-08-17:22:37,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:38,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:39,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:40,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:41,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:42,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:43,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:44,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:45,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:46,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:47,34,96.8624,76.2314,56.0,55.36859
2019-07-08-17:22:48,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:49,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:50,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:51,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:52,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:53,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:54,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:55,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:56,34,96.8624,76.5925,56.0,55.36859
2019-07-08-17:22:57,34,96.9625,76.5925,56.0,55.36859
2019-07-08-17:22:58,34,96.8252,76.5925,56.0,55.36859
2019-07-08-17:22:59,34,96.9736,76.5925,56.0,55.36859
2019-07-08-17:23:00,34,96.8275,76.1999,56.0,55.36859
2019-07-08-17:23:01,34,96.9897,76.1999,56.0,55.36859
2019-07-08-17:23:02,34,96.8278,76.1999,56.0,55.36859
2019-07-08-17:23:03,34,96.8278,76.1999,56.0,55.36859
2019-07-08-17:23:04,34,97.016,76.1999,56.0,55.36859
2019-07-08-17:23:05,34,96.8315,76.1999,56.0,55.36859
2019-07-08-17:23:06,34,97.0289,76.1999,56.0,55.36859
2019-07-08-17:23:07,34,96.8313,76.1999,56.0,55.36859
2019-07-08-17:23:08,34,96.8313,76.1999,56.0,55.36859
2019-07-08-17:23:09,34,97.0398,76.1999,56.0,55.36859
2019-07-08-17:23:10,34,96.831,76.1999,56.0,55.36859
2019-07-08-17:23:11,34,97.0359,76.1999,56.0,55.36859
2019-07-08-17:23:12,34,96.8322,76.1999,56.0,55.36859
2019-07-08-17:23:13,34,97.0311,76.1999,56.0,55.36859
2019-07-08-17:23:14,34,96.8386,76.1999,56.0,55.36859
2019-07-08-17:23:15,34,96.8386,76.1999,56.0,55.36859
2019-07-08-17:23:16,34,97.0154,76.3103,56.0,55.36859
2019-07-08-17:23:17,34,96.8487,76.1994,56.0,55.36859
2019-07-08-17:23:18,34,96.999,76.3298,56.0,55.36859
2019-07-08-17:23:19,34,96.8542,76.1998,56.0,55.36859
2019-07-08-17:23:20,34,96.8542,76.1998,56.0,55.36859
2019-07-08-17:23:21,34,96.9741,76.3601,56.0,55.36859
2019-07-08-17:23:22,34,96.8681,76.2016,56.0,55.36859
2019-07-08-17:23:23,34,96.8681,76.3838,56.0,55.36859
2019-07-08-17:23:24,34,96.8681,76.1996,56.0,55.36859
2019-07-08-17:23:25,34,96.8681,76.1996,56.0,55.36859
2019-07-08-17:23:26,34,96.8681,76.1996,56.0,55.36859
2019-07-08-17:23:27,34,96.8681,76.1996,56.0,55.36859
2019-07-08-17:23:28,34,96.8681,76.4185,56.0,55.36859
2019-07-08-17:23:29,34,96.8681,76.2025,56.0,55.36859
2019-07-08-17:23:30,34,96.8681,76.2025,56.0,55.36859
2019-07-08-17:23:31,34,96.8681,76.2025,56.0,55.36859
2019-07-08-17:23:32,34,96.8681,76.2025,56.0,55.36859
2019-07-08-17:23:33,34,96.8681,76.4099,56.0,55.36859
2019-07-08-17:23:34,34,96.8681,76.2084,56.0,55.36859
2019-07-08-17:23:35,34,96.8681,76.2084,56.0,55.36859
2019-07-08-17:23:36,34,96.8681,76.2084,56.0,55.36859
2019-07-08-17:23:37,34,96.8681,76.2084,56.0,55.36859
2019-07-08-17:23:38,34,96.8681,76.3729,56.0,55.36859
2019-07-08-17:23:39,34,96.8681,76.1993,56.0,55.36859
2019-07-08-17:23:40,34,96.8681,76.3523,56.0,55.36859
2019-07-08-17:23:41,34,96.8681,76.5035,56.0,55.36859
2019-07-08-17:23:42,34,96.8681,76.5035,56.0,55.36859
2019-07-08-17:23:43,34,96.8681,76.6636,56.0,55.36859
2019-07-08-17:23:44,34,96.8681,76.6636,56.0,55.36859
2019-07-08-17:23:45,34,96.8681,76.6636,56.0,55.36859
2019-07-08-17:23:46,34,96.8681,76.6636,56.0,55.36859
2019-07-08-17:23:47,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:48,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:49,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:50,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:51,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:52,34,96.8681,76.2599,56.0,55.36859
2019-07-08-17:23:53,34,96.8681,76.8268,56.0,55.36859
2019-07-08-17:23:54,34,96.8681,76.9567,56.0,55.36859
2019-07-08-17:23:55,34,96.8681,76.9567,56.0,55.36859
2019-07-08-17:23:56,34,96.8681,76.9567,56.0,55.36859
2019-07-08-17:23:57,34,96.8681,76.9567,56.0,55.36859
2019-07-08-17:23:58,34,96.8681,76.9567,56.0,55.36859
2019-07-08-17:23:59,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:00,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:01,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:02,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:03,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:04,34,96.8681,76.6216,56.0,55.36859
2019-07-08-17:24:05,34,96.8681,76.4362,56.0,55.36859
2019-07-08-17:24:06,34,96.8681,76.1994,56.0,55.36859
2019-07-08-17:24:07,34,96.8681,76.1994,56.0,55.36859
2019-07-08-17:24:08,34,96.992,76.1994,56.0,55.36859
2019-07-08-17:24:09,34,96.8275,76.1994,56.0,55.36859
2019-07-08-17:24:10,34,97.0057,76.1994,56.0,55.36859
2019-07-08-17:24:11,34,96.8284,76.1994,56.0,55.36859
2019-07-08-17:24:12,34,96.8284,76.1994,56.0,55.36859
2019-07-08-17:24:13,34,97.0246,76.1994,56.0,55.36859
2019-07-08-17:24:14,34,96.8267,76.1994,56.0,55.36859
2019-07-08-17:24:15,34,97.0356,76.1994,56.0,55.36859
2019-07-08-17:24:16,34,96.8316,76.1994,56.0,55.36859
2019-07-08-17:24:17,34,97.044,76.1994,56.0,55.36859
2019-07-08-17:24:18,34,96.8363,76.1994,56.0,55.36859
2019-07-08-17:24:19,34,96.8363,76.1994,56.0,55.36859
2019-07-08-17:24:20,34,97.0343,76.3182,56.0,55.36859
2019-07-08-17:24:21,34,96.838,76.2001,56.0,55.36859
2019-07-08-17:24:22,34,97.0197,76.3397,56.0,55.36859
2019-07-08-17:24:23,34,96.8429,76.5148,56.0,55.36859
2019-07-08-17:24:24,34,96.8429,76.5148,56.0,55.36859
2019-07-08-17:24:25,34,97.0009,76.7324,56.0,55.36859
2019-07-08-17:24:26,34,96.8545,76.5687,56.0,55.36859
2019-07-08-17:24:27,34,96.9873,76.7455,56.0,55.36859
2019-07-08-17:24:28,34,96.8639,76.5683,56.0,55.36859
2019-07-08-17:24:29,34,96.8639,76.5683,56.0,55.36859
2019-07-08-17:24:30,34,96.4179,76.5683,56.0,55.36859
2019-07-08-17:24:31,34,96.4179,76.5683,56.0,55.36859
2019-07-08-17:24:32,34,96.4179,76.7635,56.0,55.36859
2019-07-08-17:24:33,34,96.4179,76.5722,56.0,55.36859
2019-07-08-17:24:34,34,96.4179,76.5722,56.0,55.36859
2019-07-08-17:24:35,34,96.4179,76.2592,56.0,55.36859
2019-07-08-17:24:36,34,96.828,76.2592,56.0,55.36859
2019-07-08-17:24:37,34,96.828,76.4048,56.0,55.36859
2019-07-08-17:24:38,34,96.828,76.212,56.0,55.36859
2019-07-08-17:24:39,34,96.828,76.212,56.0,55.36859
2019-07-08-17:24:40,34,96.828,76.212,56.0,55.36859
2019-07-08-17:24:41,34,96.828,76.212,56.0,55.36859
2019-07-08-17:24:42,34,96.828,76.7024,56.0,55.36859
2019-07-08-17:24:43,34,96.828,76.5678,56.0,55.36859
2019-07-08-17:24:44,34,96.828,76.6818,56.0,55.36859
2019-07-08-17:24:45,34,96.9375,76.6818,56.0,55.36859
2019-07-08-17:24:46,34,96.8292,76.567,56.0,55.36859
2019-07-08-17:24:47,34,96.8292,76.567,56.0,55.36859
2019-07-08-17:24:48,34,96.8292,76.567,56.0,55.36859
2019-07-08-17:24:49,34,96.8292,76.567,56.0,55.36859
2019-07-08-17:24:50,34,96.9308,76.567,56.0,55.36859
2019-07-08-17:24:51,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:52,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:53,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:54,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:55,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:56,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:57,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:58,34,96.829,76.567,56.0,55.36859
2019-07-08-17:24:59,34,96.829,76.3708,56.0,55.36859
2019-07-08-17:25:00,34,96.829,76.2006,56.0,55.36859
2019-07-08-17:25:01,34,96.829,76.2006,56.0,55.36859
2019-07-08-17:25:02,34,96.829,76.2006,56.0,55.36859
2019-07-08-17:25:03,34,96.829,76.2006,56.0,55.36859
2019-07-08-17:25:04,34,96.829,76.2006,56.0,55.36859
2019-07-08-17:25:05,34,96.829,76.5342,56.0,55.36859
2019-07-08-17:25:06,34,96.829,76.5342,56.0,55.36859
2019-07-08-17:25:07,34,96.9314,76.6392,56.0,55.36859
2019-07-08-17:25:08,34,96.8286,76.6392,56.0,55.36859
2019-07-08-17:25:09,34,96.9438,76.6392,56.0,55.36859
2019-07-08-17:25:10,34,96.8317,76.6392,56.0,55.36859
2019-07-08-17:25:11,34,96.8317,76.6392,56.0,55.36859
2019-07-08-17:25:12,34,96.9637,76.6392,56.0,55.36859
2019-07-08-17:25:13,34,96.8251,76.6392,56.0,55.36859
2019-07-08-17:25:14,34,96.9766,76.6392,56.0,55.36859
2019-07-08-17:25:15,34,96.8286,76.6392,56.0,55.36859
2019-07-08-17:25:16,34,96.8286,76.6392,56.0,55.36859
2019-07-08-17:25:17,34,97.0056,76.6392,56.0,55.36859
2019-07-08-17:25:18,34,96.8296,76.6392,56.0,55.36859
2019-07-08-17:25:19,34,97.0199,76.6392,56.0,55.36859
2019-07-08-17:25:20,34,96.832,76.6392,56.0,55.36859
2019-07-08-17:25:21,34,97.0298,76.6392,56.0,55.36859
2019-07-08-17:25:22,34,96.8298,76.6392,56.0,55.36859
2019-07-08-17:25:23,34,96.8298,76.8652,56.0,55.36859
2019-07-08-17:25:24,34,97.0397,77.0838,56.0,55.36859
2019-07-08-17:25:25,34,96.8317,76.9598,56.0,55.36859
2019-07-08-17:25:26,34,97.0376,77.1015,56.0,55.36859
2019-07-08-17:25:27,34,96.8364,76.9582,56.0,55.36859
2019-07-08-17:25:28,34,96.8364,76.9582,56.0,55.36859
2019-07-08-17:25:29,34,97.0237,76.7854,56.0,55.36859
2019-07-08-17:25:30,34,96.8439,76.5693,56.0,55.36859
2019-07-08-17:25:31,34,97.0107,76.7498,56.0,55.36859
2019-07-08-17:25:32,34,96.8475,76.569,56.0,55.36859
2019-07-08-17:25:33,34,96.8475,76.569,56.0,55.36859
2019-07-08-17:25:34,34,96.8475,76.569,56.0,55.36859
2019-07-08-17:25:35,34,96.8475,76.569,56.0,55.36859
2019-07-08-17:25:36,34,96.9734,76.764,56.0,55.36859
2019-07-08-17:25:37,34,96.8704,76.5747,56.0,55.36859
2019-07-08-17:25:38,34,96.8704,76.5747,56.0,55.36859
2019-07-08-17:25:39,34,96.8704,76.5747,56.0,55.36859
2019-07-08-17:25:40,34,96.8704,76.5747,56.0,55.36859
2019-07-08-17:25:41,34,96.8704,76.4512,56.0,55.36859
2019-07-08-17:25:42,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:43,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:44,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:45,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:46,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:47,34,96.8704,76.214,56.0,55.36859
2019-07-08-17:25:48,34,96.8704,76.3329,56.0,55.36859
2019-07-08-17:25:49,34,96.8704,76.3329,56.0,55.36859
2019-07-08-17:25:50,34,96.8704,76.1983,56.0,55.36859
2019-07-08-17:25:51,34,96.8704,76.1983,56.0,55.36859
2019-07-08-17:25:52,34,96.8704,76.1983,56.0,55.36859
2019-07-08-17:25:53,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:54,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:55,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:56,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:57,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:58,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:25:59,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:00,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:01,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:02,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:03,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:04,34,96.8704,76.5776,56.0,55.36859
2019-07-08-17:26:05,34,96.8704,76.9085,56.0,55.36859
2019-07-08-17:26:06,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:07,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:08,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:09,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:10,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:11,34,96.8704,77.0424,56.0,55.36859
2019-07-08-17:26:12,34,96.3721,76.1981,56.0,55.36859
2019-07-08-17:26:13,34,96.3721,76.1981,56.0,55.36859
2019-07-08-17:26:14,34,96.3721,76.1981,56.0,55.36859
2019-07-08-17:26:15,34,96.3721,76.1981,56.0,55.36859
2019-07-08-17:26:16,34,96.4801,76.1981,56.0,55.36859
2019-07-08-17:26:17,34,96.3677,76.1981,56.0,55.36859
2019-07-08-17:26:18,34,96.9544,76.1981,56.0,55.36859
2019-07-08-17:26:19,34,96.8311,76.1981,56.0,55.36859
2019-07-08-17:26:20,34,96.8311,76.1981,56.0,55.36859
2019-07-08-17:26:21,34,96.9788,76.1981,56.0,55.36859
2019-07-08-17:26:22,34,96.8281,76.1981,56.0,55.36859
2019-07-08-17:26:23,34,96.9926,76.6386,56.0,55.36859
2019-07-08-17:26:24,34,96.8284,76.6386,56.0,55.36859
2019-07-08-17:26:25,34,97.0073,76.6386,56.0,55.36859
2019-07-08-17:26:26,34,96.8272,76.6386,56.0,55.36859
2019-07-08-17:26:27,34,96.8272,76.6386,56.0,55.36859
2019-07-08-17:26:28,34,97.0259,76.6386,56.0,55.36859
2019-07-08-17:26:29,34,96.83,76.3141,56.0,55.36859
2019-07-08-17:26:30,34,97.0387,76.3141,56.0,55.36859
2019-07-08-17:26:31,34,96.8327,76.1995,56.0,55.36859
2019-07-08-17:26:32,34,96.8327,76.1995,56.0,55.36859
2019-07-08-17:26:33,34,97.0393,76.3901,56.0,55.36859
2019-07-08-17:26:34,34,96.8341,76.2015,56.0,55.36859
2019-07-08-17:26:35,34,97.0264,77.0902,56.0,55.36859
2019-07-08-17:26:36,34,96.8358,76.9562,56.0,55.36859
2019-07-08-17:26:37,34,97.0177,77.1412,56.0,55.36859
2019-07-08-17:26:38,34,96.8433,76.9593,56.0,55.36859
2019-07-08-17:26:39,34,96.8433,76.9593,56.0,55.36859
2019-07-08-17:26:40,34,96.9995,77.1403,56.0,55.36859
2019-07-08-17:26:41,34,96.8562,76.671,56.0,55.36859
2019-07-08-17:26:42,34,96.9851,76.671,56.0,55.36859
2019-07-08-17:26:43,34,96.8638,76.671,56.0,55.36859
2019-07-08-17:26:44,34,96.8638,76.5683,56.0,55.36859
2019-07-08-17:26:45,34,96.8638,76.7301,56.0,55.36859
2019-07-08-17:26:46,34,96.8638,76.5865,56.0,55.36859
2019-07-08-17:26:47,34,96.8638,76.7104,56.0,55.36859
2019-07-08-17:26:48,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:49,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:50,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:51,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:52,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:53,34,96.8638,76.5936,56.0,55.36859
2019-07-08-17:26:54,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:26:55,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:26:56,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:26:57,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:26:58,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:26:59,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:00,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:01,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:02,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:03,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:04,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:05,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:06,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:07,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:08,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:09,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:10,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:11,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:12,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:13,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:14,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:15,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:16,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:17,34,96.8638,76.1997,56.0,55.36859
2019-07-08-17:27:18,34,96.3707,76.1997,56.0,55.36859
2019-07-08-17:27:19,34,96.3707,76.1997,56.0,55.36859
2019-07-08-17:27:20,34,96.3707,76.1997,56.0,55.36859
2019-07-08-17:27:21,34,96.3707,76.1997,56.0,55.36859
2019-07-08-17:27:22,34,96.4774,76.1997,56.0,55.36859
2019-07-08-17:27:23,34,96.3735,76.5124,56.0,55.36859
2019-07-08-17:27:24,34,96.8258,76.5124,56.0,55.36859
2019-07-08-17:27:25,34,96.9511,76.6532,56.0,55.36859
2019-07-08-17:27:26,34,96.8242,76.6532,56.0,55.36859
2019-07-08-17:27:27,34,96.9632,76.6532,56.0,55.36859
2019-07-08-17:27:28,34,96.824,76.6532,56.0,55.36859
2019-07-08-17:27:29,34,96.9794,76.4047,56.0,55.36859
2019-07-08-17:27:30,34,96.8299,76.2,56.0,55.36859
2019-07-08-17:27:31,34,96.8299,76.2,56.0,55.36859
2019-07-08-17:27:32,34,97.0066,76.3429,56.0,55.36859
2019-07-08-17:27:33,34,96.8286,76.1969,56.0,55.36859
2019-07-08-17:27:34,34,97.0212,76.3675,56.0,55.36859
2019-07-08-17:27:35,34,96.8292,76.5197,56.0,55.36859
2019-07-08-17:27:36,34,96.8292,76.5197,56.0,55.36859
2019-07-08-17:27:37,34,97.0344,76.7479,56.0,55.36859
2019-07-08-17:27:38,34,96.8248,76.5667,56.0,55.36859
2019-07-08-17:27:39,34,97.0384,76.7562,56.0,55.36859
2019-07-08-17:27:40,34,96.8336,76.5685,56.0,55.36859
2019-07-08-17:27:41,34,97.0386,76.7629,56.0,55.36859
2019-07-08-17:27:42,34,96.8373,76.5708,56.0,55.36859
2019-07-08-17:27:43,34,96.8373,76.5708,56.0,55.36859
2019-07-08-17:27:44,34,97.0233,76.7571,56.0,55.36859
2019-07-08-17:27:45,34,96.8427,76.5754,56.0,55.36859
2019-07-08-17:27:46,34,97.0072,76.7449,56.0,55.36859
2019-07-08-17:27:47,34,96.8483,75.9413,56.0,55.36859
2019-07-08-17:27:48,34,96.8483,75.83,56.0,55.36859
