Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-05-18:16:06,39.5,95.0432,74.8848,37.0,36.11519
2019-08-05-18:16:07,39.5,94.8792,74.722,37.0,36.11519
2019-08-05-18:16:08,39.5,95.3956,74.722,37.0,36.11519
2019-08-05-18:16:09,39.5,94.9215,74.5573,37.0,36.11519
2019-08-05-18:16:10,39.5,95.1708,74.7845,37.0,36.11519
2019-08-05-18:16:11,39.5,94.9424,74.7845,37.0,36.11519
2019-08-05-18:16:12,39.5,94.9424,74.7845,37.0,36.11519
2019-08-05-18:16:13,39.5,95.1886,74.7845,37.0,36.11519
2019-08-05-18:16:14,39.5,94.9651,74.7845,37.0,36.11519
2019-08-05-18:16:15,39.5,95.2124,74.7845,37.0,36.11519
2019-08-05-18:16:16,39.5,95.2124,74.7845,37.0,36.11519
2019-08-05-18:16:17,39.5,95.2124,75.0305,37.0,36.11519
2019-08-05-18:16:18,39.5,94.9995,74.7274,37.0,36.11519
2019-08-05-18:16:19,39.5,94.8953,74.7274,37.0,36.11519
2019-08-05-18:16:20,39.5,95.1666,74.7274,37.0,36.11519
2019-08-05-18:16:21,39.5,95.1666,74.8717,37.0,36.11519
2019-08-05-18:16:22,39.5,95.1666,74.8717,37.0,36.11519
2019-08-05-18:16:23,39.5,95.1666,74.7407,37.0,36.11519
2019-08-05-18:16:24,39.5,94.9562,74.7407,37.0,36.11519
2019-08-05-18:16:25,39.5,95.108,74.8682,37.0,36.11519
2019-08-05-18:16:26,39.5,94.9149,74.7541,37.0,36.11519
2019-08-05-18:16:27,39.5,95.103,75.0931,37.0,36.11519
2019-08-05-18:16:28,39.5,94.9853,74.855,37.0,36.11519
2019-08-05-18:16:29,39.5,94.9853,74.855,37.0,36.11519
2019-08-05-18:16:30,39.5,94.8598,74.7412,37.0,36.11519
2019-08-05-18:16:31,39.5,94.8598,74.9463,37.0,36.11519
2019-08-05-18:16:32,39.5,95.0225,74.9463,37.0,36.11519
2019-08-05-18:16:33,39.5,95.0225,74.7535,37.0,36.11519
2019-08-05-18:16:34,39.5,95.0225,74.7535,37.0,36.11519
2019-08-05-18:16:35,39.5,95.2422,74.8737,37.0,36.11519
2019-08-05-18:16:36,39.5,94.9618,74.6901,37.0,36.11519
2019-08-05-18:16:37,39.5,95.2402,74.9478,37.0,36.11519
2019-08-05-18:16:38,39.5,95.2402,74.7248,37.0,36.11519
2019-08-05-18:16:39,39.5,94.9709,74.7248,37.0,36.11519
2019-08-05-18:16:40,39.5,94.9709,74.7248,37.0,36.11519
2019-08-05-18:16:41,39.5,94.9709,74.9737,37.0,36.11519
2019-08-05-18:16:42,39.5,94.9709,74.9737,37.0,36.11519
2019-08-05-18:16:43,39.5,95.0865,74.7514,37.0,36.11519
2019-08-05-18:16:44,39.5,94.9546,74.8905,37.0,36.11519
2019-08-05-18:16:45,39.5,95.0739,74.8905,37.0,36.11519
2019-08-05-18:16:46,39.5,94.85,74.6904,37.0,36.11519
2019-08-05-18:16:47,39.5,94.9773,75.1369,37.0,36.11519
2019-08-05-18:16:48,39.5,94.9773,74.8267,37.0,36.11519
2019-08-05-18:16:49,39.5,95.2076,74.8267,37.0,36.11519
2019-08-05-18:16:50,39.5,94.9989,74.8267,37.0,36.11519
2019-08-05-18:16:51,39.5,95.1443,74.8267,37.0,36.11519
2019-08-05-18:16:52,39.5,94.8772,74.996,37.0,36.11519
2019-08-05-18:16:53,39.5,95.1402,74.8529,37.0,36.11519
2019-08-05-18:16:54,39.5,94.6706,74.8529,37.0,36.11519
2019-08-05-18:16:55,39.5,94.9931,74.8529,37.0,36.11519
2019-08-05-18:16:56,39.5,94.9931,74.9658,37.0,36.11519
2019-08-05-18:16:57,39.5,94.9931,74.8146,37.0,36.11519
2019-08-05-18:16:58,39.5,94.7698,74.7052,37.0,36.11519
2019-08-05-18:16:59,39.5,95.023,74.8078,37.0,36.11519
2019-08-05-18:17:00,39.5,94.7384,74.7062,37.0,36.11519
2019-08-05-18:17:01,39.5,94.9865,74.9552,37.0,36.11519
2019-08-05-18:17:02,39.5,94.9865,74.791,37.0,36.11519
2019-08-05-18:17:03,39.5,94.9865,74.791,37.0,36.11519
2019-08-05-18:17:04,39.5,94.6525,74.951,37.0,36.11519
2019-08-05-18:17:05,39.5,94.9619,74.7953,37.0,36.11519
2019-08-05-18:17:06,39.5,94.6488,74.7953,37.0,36.11519
2019-08-05-18:17:07,39.5,95.0855,74.9421,37.0,36.11519
2019-08-05-18:17:08,39.5,94.8405,74.7152,37.0,36.11519
2019-08-05-18:17:09,39.5,95.1028,74.7152,37.0,36.11519
2019-08-05-18:17:10,39.5,94.8882,74.7152,37.0,36.11519
2019-08-05-18:17:11,39.5,94.8882,74.7152,37.0,36.11519
2019-08-05-18:17:12,39.5,94.8882,75.0067,37.0,36.11519
2019-08-05-18:17:13,39.5,94.8882,74.7349,37.0,36.11519
2019-08-05-18:17:14,39.5,95.0779,74.7349,37.0,36.11519
2019-08-05-18:17:15,39.5,94.9734,74.7349,37.0,36.11519
2019-08-05-18:17:16,39.5,94.9734,74.871,37.0,36.11519
2019-08-05-18:17:17,39.5,95.178,74.871,37.0,36.11519
2019-08-05-18:17:18,39.5,94.9728,74.7666,37.0,36.11519
2019-08-05-18:17:19,39.5,95.3431,74.7666,37.0,36.11519
2019-08-05-18:17:20,39.5,94.7314,74.7666,37.0,36.11519
2019-08-05-18:17:21,39.5,95.2039,74.7666,37.0,36.11519
2019-08-05-18:17:22,39.5,94.8771,74.7666,37.0,36.11519
2019-08-05-18:17:23,39.5,94.9868,74.7666,37.0,36.11519
2019-08-05-18:17:24,39.5,95.175,74.7666,37.0,36.11519
2019-08-05-18:17:25,39.5,94.9717,74.7666,37.0,36.11519
2019-08-05-18:17:26,39.5,94.9717,74.7666,37.0,36.11519
2019-08-05-18:17:27,39.5,94.9717,74.7666,37.0,36.11519
2019-08-05-18:17:28,39.5,94.9717,74.933,37.0,36.11519
2019-08-05-18:17:29,39.5,95.1359,74.8308,37.0,36.11519
2019-08-05-18:17:30,39.5,94.9451,74.8308,37.0,36.11519
2019-08-05-18:17:31,39.5,95.1842,74.8308,37.0,36.11519
2019-08-05-18:17:32,39.5,94.9643,74.8308,37.0,36.11519
2019-08-05-18:17:33,39.5,94.9643,74.7215,37.0,36.11519
2019-08-05-18:17:34,39.5,94.9643,74.7215,37.0,36.11519
2019-08-05-18:17:35,39.5,94.9643,74.868,37.0,36.11519
2019-08-05-18:17:36,39.5,94.9643,74.868,37.0,36.11519
2019-08-05-18:17:37,39.5,94.9643,74.868,37.0,36.11519
2019-08-05-18:17:38,39.5,94.9643,74.7425,37.0,36.11519
2019-08-05-18:17:39,39.5,95.1965,74.7425,37.0,36.11519
2019-08-05-18:17:40,39.5,94.9617,74.7425,37.0,36.11519
2019-08-05-18:17:41,39.5,94.9617,74.8614,37.0,36.11519
2019-08-05-18:17:42,39.5,94.9617,74.8614,37.0,36.11519
2019-08-05-18:17:43,39.5,94.6554,74.7057,37.0,36.11519
2019-08-05-18:17:44,39.5,95.0451,74.8383,37.0,36.11519
2019-08-05-18:17:45,39.5,94.9157,74.7037,37.0,36.11519
2019-08-05-18:17:46,39.5,95.032,74.7037,37.0,36.11519
2019-08-05-18:17:47,39.5,95.032,74.7037,37.0,36.11519
2019-08-05-18:17:48,39.5,95.032,74.9304,37.0,36.11519
2019-08-05-18:17:49,39.5,95.1602,74.7319,37.0,36.11519
2019-08-05-18:17:50,39.5,94.9553,74.7319,37.0,36.11519
2019-08-05-18:17:51,39.5,94.9553,74.7319,37.0,36.11519
2019-08-05-18:17:52,39.5,94.9553,74.7319,37.0,36.11519
2019-08-05-18:17:53,39.5,94.6539,74.7319,37.0,36.11519
2019-08-05-18:17:54,39.5,95.0834,74.7319,37.0,36.11519
2019-08-05-18:17:55,39.5,94.7378,74.5887,37.0,36.11519
2019-08-05-18:17:56,39.5,95.0971,74.8934,37.0,36.11519
2019-08-05-18:17:57,39.5,94.6496,74.6933,37.0,36.11519
2019-08-05-18:17:58,39.5,95.1828,74.6933,37.0,36.11519
2019-08-05-18:17:59,39.5,94.8736,74.6933,37.0,36.11519
2019-08-05-18:18:00,39.5,94.8736,74.8148,37.0,36.11519
2019-08-05-18:18:01,39.5,94.7133,74.8148,37.0,36.11519
2019-08-05-18:18:02,39.5,94.9905,74.8148,37.0,36.11519
2019-08-05-18:18:03,39.5,94.6622,74.8148,37.0,36.11519
2019-08-05-18:18:04,39.5,94.9753,74.9389,37.0,36.11519
2019-08-05-18:18:05,39.5,95.0977,74.7458,37.0,36.11519
2019-08-05-18:18:06,39.5,95.0977,74.7458,37.0,36.11519
2019-08-05-18:18:07,39.5,94.7919,74.7458,37.0,36.11519
2019-08-05-18:18:08,39.5,94.9823,74.7458,37.0,36.11519
2019-08-05-18:18:09,39.5,94.8416,74.7458,37.0,36.11519
2019-08-05-18:18:10,39.5,95.1588,74.7458,37.0,36.11519
2019-08-05-18:18:11,39.5,94.9469,74.7458,37.0,36.11519
2019-08-05-18:18:12,39.5,94.9469,74.7458,37.0,36.11519
2019-08-05-18:18:13,39.5,94.6543,74.7458,37.0,36.11519
2019-08-05-18:18:14,39.5,94.9936,74.7458,37.0,36.11519
2019-08-05-18:18:15,39.5,94.8604,74.5067,37.0,36.11519
2019-08-05-18:18:16,39.5,95.0965,74.7915,37.0,36.11519
2019-08-05-18:18:17,39.5,94.6936,74.7915,37.0,36.11519
2019-08-05-18:18:18,39.5,95.117,74.7915,37.0,36.11519
2019-08-05-18:18:19,39.5,94.8591,74.7915,37.0,36.11519
2019-08-05-18:18:20,39.5,95.0014,74.7915,37.0,36.11519
2019-08-05-18:18:21,39.5,94.8406,74.6227,37.0,36.11519
2019-08-05-18:18:22,39.5,95.1726,74.6227,37.0,36.11519
2019-08-05-18:18:23,39.5,95.0168,74.7738,37.0,36.11519
2019-08-05-18:18:24,39.5,95.0168,74.7738,37.0,36.11519
2019-08-05-18:18:25,39.5,95.1817,74.7738,37.0,36.11519
2019-08-05-18:18:26,39.5,95.1817,74.7738,37.0,36.11519
2019-08-05-18:18:27,39.5,94.9335,74.6705,37.0,36.11519
2019-08-05-18:18:28,39.5,95.241,74.7991,37.0,36.11519
2019-08-05-18:18:29,39.5,94.7506,74.7991,37.0,36.11519
2019-08-05-18:18:30,39.5,95.1682,74.7991,37.0,36.11519
2019-08-05-18:18:31,39.5,94.8648,74.7991,37.0,36.11519
2019-08-05-18:18:32,39.5,94.8648,74.7991,37.0,36.11519
2019-08-05-18:18:33,39.5,95.1188,74.7991,37.0,36.11519
2019-08-05-18:18:34,39.5,94.9569,74.7991,37.0,36.11519
2019-08-05-18:18:35,39.5,95.1087,74.7991,37.0,36.11519
2019-08-05-18:18:36,39.5,94.8517,74.6965,37.0,36.11519
2019-08-05-18:18:37,39.5,94.8517,74.8392,37.0,36.11519
2019-08-05-18:18:38,39.5,94.9601,74.7267,37.0,36.11519
2019-08-05-18:18:39,39.5,94.6389,74.7267,37.0,36.11519
2019-08-05-18:18:40,39.5,95.1106,74.871,37.0,36.11519
2019-08-05-18:18:41,39.5,94.751,74.7112,37.0,36.11519
2019-08-05-18:18:42,39.5,95.0553,74.8874,37.0,36.11519
2019-08-05-18:18:43,39.5,94.9181,74.8874,37.0,36.11519
2019-08-05-18:18:44,39.5,94.6433,74.703,37.0,36.11519
2019-08-05-18:18:45,39.5,95.0594,74.9824,37.0,36.11519
2019-08-05-18:18:46,39.5,94.9512,74.7209,37.0,36.11519
2019-08-05-18:18:47,39.5,95.0578,74.9302,37.0,36.11519
2019-08-05-18:18:48,39.5,94.8105,74.6172,37.0,36.11519
2019-08-05-18:18:49,39.5,95.1066,74.7264,37.0,36.11519
2019-08-05-18:18:50,39.5,94.7509,74.7264,37.0,36.11519
2019-08-05-18:18:51,39.5,94.9204,74.7264,37.0,36.11519
2019-08-05-18:18:52,39.5,94.9204,74.8733,37.0,36.11519
2019-08-05-18:18:53,39.5,95.0323,74.8733,37.0,36.11519
2019-08-05-18:18:54,39.5,94.9226,74.7059,37.0,36.11519
2019-08-05-18:18:55,39.5,95.0414,74.7059,37.0,36.11519
2019-08-05-18:18:56,39.5,94.9223,74.7059,37.0,36.11519
2019-08-05-18:18:57,39.5,94.9223,74.8603,37.0,36.11519
2019-08-05-18:18:58,39.5,94.9223,74.7359,37.0,36.11519
2019-08-05-18:18:59,39.5,94.9223,74.7359,37.0,36.11519
2019-08-05-18:19:00,39.5,94.9223,74.7359,37.0,36.11519
2019-08-05-18:19:01,39.5,94.9223,74.7359,37.0,36.11519
2019-08-05-18:19:02,39.5,94.9223,74.6006,37.0,36.11519
2019-08-05-18:19:03,39.5,94.9223,74.7423,37.0,36.11519
2019-08-05-18:19:04,39.5,94.9223,74.5513,37.0,36.11519
2019-08-05-18:19:05,39.5,95.0357,74.7824,37.0,36.11519
2019-08-05-18:19:06,39.5,94.8111,74.6584,37.0,36.11519
2019-08-05-18:19:07,39.5,94.9443,74.7834,37.0,36.11519
2019-08-05-18:19:08,39.5,94.665,74.7834,37.0,36.11519
2019-08-05-18:19:09,39.5,94.9714,74.7834,37.0,36.11519
2019-08-05-18:19:10,39.5,94.9714,74.6583,37.0,36.11519
2019-08-05-18:19:11,39.5,94.9714,74.6583,37.0,36.11519
2019-08-05-18:19:12,39.5,94.835,74.6583,37.0,36.11519
2019-08-05-18:19:13,39.5,94.9541,74.7961,37.0,36.11519
2019-08-05-18:19:14,39.5,94.8251,74.6923,37.0,36.11519
2019-08-05-18:19:15,39.5,95.0186,74.7955,37.0,36.11519
2019-08-05-18:19:16,39.5,94.6302,74.4895,37.0,36.11519
2019-08-05-18:19:17,39.5,95.0595,74.7018,37.0,36.11519
2019-08-05-18:19:18,39.5,94.6214,74.7018,37.0,36.11519
2019-08-05-18:19:19,39.5,94.9551,74.7018,37.0,36.11519
2019-08-05-18:19:20,39.5,94.6779,74.6002,37.0,36.11519
2019-08-05-18:19:21,39.5,94.9515,74.7377,37.0,36.11519
2019-08-05-18:19:22,39.5,94.7243,74.7377,37.0,36.11519
2019-08-05-18:19:23,39.5,94.9475,74.7377,37.0,36.11519
2019-08-05-18:19:24,39.5,94.5845,74.7377,37.0,36.11519
2019-08-05-18:19:25,39.5,95.1097,74.7377,37.0,36.11519
2019-08-05-18:19:26,39.5,94.5591,74.8445,37.0,36.11519
2019-08-05-18:19:27,39.5,95.1205,74.8445,37.0,36.11519
2019-08-05-18:19:28,39.5,94.6622,74.7089,37.0,36.11519
2019-08-05-18:19:29,39.5,95.1309,74.7089,37.0,36.11519
2019-08-05-18:19:30,39.5,94.7557,74.7089,37.0,36.11519
2019-08-05-18:19:31,39.5,94.9705,74.7089,37.0,36.11519
2019-08-05-18:19:32,39.5,94.8047,74.7089,37.0,36.11519
2019-08-05-18:19:33,39.5,95.0039,74.7089,37.0,36.11519
2019-08-05-18:19:34,39.5,95.0039,74.7089,37.0,36.11519
2019-08-05-18:19:35,39.5,95.0039,74.7089,37.0,36.11519
2019-08-05-18:19:36,39.5,94.6086,74.7089,37.0,36.11519
2019-08-05-18:19:37,39.5,95.1636,74.7089,37.0,36.11519
2019-08-05-18:19:38,39.5,94.6885,74.7089,37.0,36.11519
2019-08-05-18:19:39,39.5,94.8913,74.9921,37.0,36.11519
2019-08-05-18:19:40,39.5,94.6128,74.6967,37.0,36.11519
2019-08-05-18:19:41,39.5,95.1849,74.8775,37.0,36.11519
2019-08-05-18:19:42,39.5,94.8569,74.6856,37.0,36.11519
2019-08-05-18:19:43,39.5,94.9924,74.6856,37.0,36.11519
2019-08-05-18:19:44,39.5,94.8543,75.0312,37.0,36.11519
2019-08-05-18:19:45,39.5,94.8543,74.7198,37.0,36.11519
2019-08-05-18:19:46,39.5,95.0203,74.8554,37.0,36.11519
2019-08-05-18:19:47,39.5,95.0203,74.6259,37.0,36.11519
2019-08-05-18:19:48,39.5,94.8458,74.6259,37.0,36.11519
2019-08-05-18:19:49,39.5,95.11,74.9,37.0,36.11519
2019-08-05-18:19:50,39.5,94.6651,74.6168,37.0,36.11519
2019-08-05-18:19:51,39.5,94.7853,74.9109,37.0,36.11519
2019-08-05-18:19:52,39.5,94.7853,74.7051,37.0,36.11519
2019-08-05-18:19:53,39.5,94.7853,74.7051,37.0,36.11519
2019-08-05-18:19:54,39.5,94.7853,74.7051,37.0,36.11519
2019-08-05-18:19:55,39.5,94.7853,74.7051,37.0,36.11519
2019-08-05-18:19:56,39.5,95.2179,74.8746,37.0,36.11519
2019-08-05-18:19:57,39.5,94.9939,74.7281,37.0,36.11519
2019-08-05-18:19:58,39.5,94.8351,74.7281,37.0,36.11519
2019-08-05-18:19:59,39.5,95.0014,74.5227,37.0,36.11519
2019-08-05-18:20:00,39.5,95.0014,74.7175,37.0,36.11519
2019-08-05-18:20:01,39.5,94.7025,74.7175,37.0,36.11519
2019-08-05-18:20:02,39.5,95.0016,74.7175,37.0,36.11519
2019-08-05-18:20:03,39.5,94.7001,74.7175,37.0,36.11519
2019-08-05-18:20:04,39.5,95.2267,74.7175,37.0,36.11519
2019-08-05-18:20:05,39.5,94.7435,74.7175,37.0,36.11519
2019-08-05-18:20:06,39.5,95.2007,74.7175,37.0,36.11519
2019-08-05-18:20:07,39.5,94.6301,74.5593,37.0,36.11519
2019-08-05-18:20:08,39.5,94.9447,74.7716,37.0,36.11519
2019-08-05-18:20:09,39.5,94.9447,74.7716,37.0,36.11519
2019-08-05-18:20:10,39.5,94.9447,74.7716,37.0,36.11519
2019-08-05-18:20:11,39.5,94.8155,74.7716,37.0,36.11519
2019-08-05-18:20:12,39.5,94.9498,74.7716,37.0,36.11519
2019-08-05-18:20:13,39.5,94.5765,74.7716,37.0,36.11519
2019-08-05-18:20:14,39.5,95.0598,74.7716,37.0,36.11519
2019-08-05-18:20:15,39.5,94.5668,74.5629,37.0,36.11519
2019-08-05-18:20:16,39.5,95.1485,74.7466,37.0,36.11519
2019-08-05-18:20:17,39.5,94.5906,74.7466,37.0,36.11519
2019-08-05-18:20:18,39.5,94.9544,74.7466,37.0,36.11519
2019-08-05-18:20:19,39.5,94.6297,74.7466,37.0,36.11519
2019-08-05-18:20:20,39.5,94.9065,74.7466,37.0,36.11519
2019-08-05-18:20:21,39.5,94.6545,74.7466,37.0,36.11519
2019-08-05-18:20:22,39.5,94.958,74.7466,37.0,36.11519
2019-08-05-18:20:23,39.5,94.8345,74.501,37.0,36.11519
2019-08-05-18:20:24,39.5,94.9439,74.6997,37.0,36.11519
2019-08-05-18:20:25,39.5,94.6306,74.4277,37.0,36.11519
2019-08-05-18:20:26,39.5,95.0221,74.7938,37.0,36.11519
2019-08-05-18:20:27,39.5,94.6021,74.6775,37.0,36.11519
2019-08-05-18:20:28,39.5,94.9796,74.6775,37.0,36.11519
2019-08-05-18:20:29,39.5,94.6891,74.6775,37.0,36.11519
2019-08-05-18:20:30,39.5,94.9867,74.6775,37.0,36.11519
2019-08-05-18:20:31,39.5,94.8585,74.6775,37.0,36.11519
2019-08-05-18:20:32,39.5,95.1243,74.6775,37.0,36.11519
2019-08-05-18:20:33,39.5,94.6691,74.5398,37.0,36.11519
2019-08-05-18:20:34,39.5,94.9738,74.7314,37.0,36.11519
2019-08-05-18:20:35,39.5,94.6249,74.7314,37.0,36.11519
2019-08-05-18:20:36,39.5,95.1067,74.7314,37.0,36.11519
2019-08-05-18:20:37,39.5,94.5651,74.7314,37.0,36.11519
2019-08-05-18:20:38,39.5,95.0647,74.7314,37.0,36.11519
2019-08-05-18:20:39,39.5,94.5744,74.7314,37.0,36.11519
2019-08-05-18:20:40,39.5,94.7453,74.5579,37.0,36.11519
2019-08-05-18:20:41,39.5,94.7453,74.5579,37.0,36.11519
2019-08-05-18:20:42,39.5,94.8589,74.7022,37.0,36.11519
2019-08-05-18:20:43,39.5,95.012,74.7022,37.0,36.11519
2019-08-05-18:20:44,39.5,94.8267,74.7022,37.0,36.11519
2019-08-05-18:20:45,39.5,94.8267,74.827,37.0,36.11519
2019-08-05-18:20:46,39.5,94.9624,74.7236,37.0,36.11519
2019-08-05-18:20:47,39.5,94.5804,74.4696,37.0,36.11519
2019-08-05-18:20:48,39.5,95.1557,74.8694,37.0,36.11519
2019-08-05-18:20:49,39.5,94.7302,74.6604,37.0,36.11519
2019-08-05-18:20:50,39.5,95.1706,75.0589,37.0,36.11519
2019-08-05-18:20:51,39.5,94.7006,74.6651,37.0,36.11519
2019-08-05-18:20:52,39.5,94.7006,74.6651,37.0,36.11519
2019-08-05-18:20:53,39.5,94.8296,74.8947,37.0,36.11519
2019-08-05-18:20:54,39.5,95.0703,74.6983,37.0,36.11519
2019-08-05-18:20:55,39.5,94.8329,74.6983,37.0,36.11519
2019-08-05-18:20:56,39.5,94.8329,74.6983,37.0,36.11519
2019-08-05-18:20:57,39.5,94.6602,74.6983,37.0,36.11519
2019-08-05-18:20:58,39.5,94.6602,74.6983,37.0,36.11519
2019-08-05-18:20:59,39.5,94.7893,74.6983,37.0,36.11519
2019-08-05-18:21:00,39.5,95.0564,74.8935,37.0,36.11519
2019-08-05-18:21:01,39.5,94.7657,74.7005,37.0,36.11519
2019-08-05-18:21:02,39.5,94.9058,74.564,37.0,36.11519
2019-08-05-18:21:03,39.5,94.7817,74.7301,37.0,36.11519
2019-08-05-18:21:04,39.5,94.7817,74.7301,37.0,36.11519
2019-08-05-18:21:05,39.5,94.9056,74.9733,37.0,36.11519
2019-08-05-18:21:06,39.5,94.9056,74.5603,37.0,36.11519
2019-08-05-18:21:07,39.5,94.9056,74.701,37.0,36.11519
2019-08-05-18:21:08,39.5,94.9056,74.701,37.0,36.11519
2019-08-05-18:21:09,39.5,94.9056,74.701,37.0,36.11519
2019-08-05-18:21:10,39.5,94.9056,74.701,37.0,36.11519
2019-08-05-18:21:11,39.5,94.9056,74.701,37.0,36.11519
2019-08-05-18:21:12,39.5,94.9056,74.9283,37.0,36.11519
2019-08-05-18:21:13,39.5,94.9056,74.9283,37.0,36.11519
2019-08-05-18:21:14,39.5,94.7709,74.6922,37.0,36.11519
2019-08-05-18:21:15,39.5,95.0291,74.6922,37.0,36.11519
2019-08-05-18:21:16,39.5,94.5846,74.5048,37.0,36.11519
2019-08-05-18:21:17,39.5,94.6973,74.7214,37.0,36.11519
2019-08-05-18:21:18,39.5,94.8768,74.7214,37.0,36.11519
2019-08-05-18:21:19,39.5,94.8768,74.7214,37.0,36.11519
2019-08-05-18:21:20,39.5,94.8768,74.5667,37.0,36.11519
2019-08-05-18:21:21,39.5,94.8768,74.7103,37.0,36.11519
2019-08-05-18:21:22,39.5,94.5938,74.7103,37.0,36.11519
2019-08-05-18:21:23,39.5,95.0356,74.8193,37.0,36.11519
