Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-09-10:08:07,31.5,94.0062,74.2205,56.0,55.41948
2019-07-09-10:08:08,31.5,94.263,74.2205,56.0,55.41948
2019-07-09-10:08:09,31.5,94.066,74.005,56.0,55.41948
2019-07-09-10:08:10,31.5,94.2709,74.005,56.0,55.41948
2019-07-09-10:08:11,31.5,94.0902,74.1956,56.0,55.41948
2019-07-09-10:08:12,31.5,94.0902,74.0918,56.0,55.41948
2019-07-09-10:08:13,31.5,94.1973,74.0918,56.0,55.41948
2019-07-09-10:08:14,31.5,94.1973,74.0918,56.0,55.41948
2019-07-09-10:08:15,31.5,94.1973,74.0918,56.0,55.41948
2019-07-09-10:08:16,31.5,94.1973,74.0918,56.0,55.41948
2019-07-09-10:08:17,31.5,94.0326,74.0918,56.0,55.41948
2019-07-09-10:08:18,31.5,94.15,73.7483,56.0,55.41948
2019-07-09-10:08:19,31.5,94.15,73.9793,56.0,55.41948
2019-07-09-10:08:20,31.5,94.15,74.0949,56.0,55.41948
2019-07-09-10:08:21,31.5,94.15,74.0949,56.0,55.41948
2019-07-09-10:08:22,31.5,94.0173,74.2742,56.0,55.41948
2019-07-09-10:08:23,31.5,94.0173,74.2742,56.0,55.41948
2019-07-09-10:08:24,31.5,94.0173,74.0689,56.0,55.41948
2019-07-09-10:08:25,31.5,94.0173,74.0689,56.0,55.41948
2019-07-09-10:08:26,31.5,94.1391,74.0689,56.0,55.41948
2019-07-09-10:08:27,31.5,93.9651,74.3169,56.0,55.41948
2019-07-09-10:08:28,31.5,94.1254,74.2132,56.0,55.41948
2019-07-09-10:08:29,31.5,93.9969,74.0734,56.0,55.41948
2019-07-09-10:08:30,31.5,93.9969,74.1997,56.0,55.41948
2019-07-09-10:08:31,31.5,94.1463,74.0103,56.0,55.41948
2019-07-09-10:08:32,31.5,94.1463,74.0103,56.0,55.41948
2019-07-09-10:08:33,31.5,94.1463,74.0103,56.0,55.41948
2019-07-09-10:08:34,31.5,94.1463,74.0103,56.0,55.41948
2019-07-09-10:08:35,31.5,94.0202,74.0103,56.0,55.41948
2019-07-09-10:08:36,31.5,94.0202,74.0103,56.0,55.41948
2019-07-09-10:08:37,31.5,94.0202,74.0103,56.0,55.41948
2019-07-09-10:08:38,31.5,94.121,74.0103,56.0,55.41948
2019-07-09-10:08:39,31.5,94.121,74.0103,56.0,55.41948
2019-07-09-10:08:40,31.5,94.121,74.0103,56.0,55.41948
2019-07-09-10:08:41,31.5,94.121,74.27,56.0,55.41948
2019-07-09-10:08:42,31.5,94.0196,74.0432,56.0,55.41948
2019-07-09-10:08:43,31.5,94.1273,74.0432,56.0,55.41948
2019-07-09-10:08:44,31.5,94.1273,74.0432,56.0,55.41948
2019-07-09-10:08:45,31.5,94.1273,73.934,56.0,55.41948
2019-07-09-10:08:46,31.5,94.0067,74.2077,56.0,55.41948
2019-07-09-10:08:47,31.5,94.0067,73.9829,56.0,55.41948
2019-07-09-10:08:48,31.5,94.0067,73.9829,56.0,55.41948
2019-07-09-10:08:49,31.5,93.7946,73.9829,56.0,55.41948
2019-07-09-10:08:50,31.5,94.345,73.9829,56.0,55.41948
2019-07-09-10:08:51,31.5,94.1655,74.1704,56.0,55.41948
2019-07-09-10:08:52,31.5,93.996,74.1704,56.0,55.41948
2019-07-09-10:08:53,31.5,94.1339,74.1704,56.0,55.41948
2019-07-09-10:08:54,31.5,94.1339,74.1704,56.0,55.41948
2019-07-09-10:08:55,31.5,94.1339,74.1704,56.0,55.41948
2019-07-09-10:08:56,31.5,93.6797,74.1704,56.0,55.41948
2019-07-09-10:08:57,31.5,94.0205,74.0539,56.0,55.41948
2019-07-09-10:08:58,31.5,94.1838,74.0539,56.0,55.41948
2019-07-09-10:08:59,31.5,94.0159,73.8808,56.0,55.41948
2019-07-09-10:09:00,31.5,94.2184,74.0239,56.0,55.41948
2019-07-09-10:09:01,31.5,94.0448,74.0239,56.0,55.41948
2019-07-09-10:09:02,31.5,93.8555,74.0239,56.0,55.41948
2019-07-09-10:09:03,31.5,93.6969,74.3186,56.0,55.41948
2019-07-09-10:09:04,31.5,94.0028,74.0104,56.0,55.41948
2019-07-09-10:09:05,31.5,94.2956,74.0104,56.0,55.41948
2019-07-09-10:09:06,31.5,94.0197,74.0104,56.0,55.41948
2019-07-09-10:09:07,31.5,94.2561,74.0104,56.0,55.41948
2019-07-09-10:09:08,31.5,93.9421,74.2554,56.0,55.41948
2019-07-09-10:09:09,31.5,93.9421,74.0548,56.0,55.41948
2019-07-09-10:09:10,31.5,94.2874,74.0548,56.0,55.41948
2019-07-09-10:09:11,31.5,93.9398,74.1765,56.0,55.41948
2019-07-09-10:09:12,31.5,94.2669,73.9369,56.0,55.41948
2019-07-09-10:09:13,31.5,94.0491,73.9369,56.0,55.41948
2019-07-09-10:09:14,31.5,94.2451,73.9369,56.0,55.41948
2019-07-09-10:09:15,31.5,94.1447,73.9369,56.0,55.41948
2019-07-09-10:09:16,31.5,93.946,74.0841,56.0,55.41948
2019-07-09-10:09:17,31.5,94.1954,73.9791,56.0,55.41948
2019-07-09-10:09:18,31.5,94.0169,74.1685,56.0,55.41948
2019-07-09-10:09:19,31.5,94.1839,74.0149,56.0,55.41948
2019-07-09-10:09:20,31.5,94.0736,74.0149,56.0,55.41948
2019-07-09-10:09:21,31.5,93.7275,74.0149,56.0,55.41948
2019-07-09-10:09:22,31.5,93.9328,74.0149,56.0,55.41948
2019-07-09-10:09:23,31.5,94.0579,74.0149,56.0,55.41948
2019-07-09-10:09:24,31.5,94.0579,74.0149,56.0,55.41948
2019-07-09-10:09:25,31.5,94.0579,74.1376,56.0,55.41948
2019-07-09-10:09:26,31.5,94.0579,73.9739,56.0,55.41948
2019-07-09-10:09:27,31.5,94.0579,73.9739,56.0,55.41948
2019-07-09-10:09:28,31.5,94.0579,73.9739,56.0,55.41948
2019-07-09-10:09:29,31.5,94.0579,73.9739,56.0,55.41948
2019-07-09-10:09:30,31.5,94.0579,74.1803,56.0,55.41948
2019-07-09-10:09:31,31.5,93.837,74.0308,56.0,55.41948
2019-07-09-10:09:32,31.5,94.0833,74.0308,56.0,55.41948
2019-07-09-10:09:33,31.5,93.8917,74.0308,56.0,55.41948
2019-07-09-10:09:34,31.5,93.8917,74.0308,56.0,55.41948
2019-07-09-10:09:35,31.5,94.0883,74.0308,56.0,55.41948
2019-07-09-10:09:36,31.5,94.0883,74.0308,56.0,55.41948
2019-07-09-10:09:37,31.5,94.0883,74.0308,56.0,55.41948
2019-07-09-10:09:38,31.5,93.9572,74.0308,56.0,55.41948
2019-07-09-10:09:39,31.5,93.9572,74.0308,56.0,55.41948
2019-07-09-10:09:40,31.5,93.9572,74.0308,56.0,55.41948
2019-07-09-10:09:41,31.5,93.9572,74.0308,56.0,55.41948
2019-07-09-10:09:42,31.5,94.1357,74.0308,56.0,55.41948
2019-07-09-10:09:43,31.5,93.9858,74.0308,56.0,55.41948
2019-07-09-10:09:44,31.5,93.6852,74.21,56.0,55.41948
2019-07-09-10:09:45,31.5,94.0427,74.0304,56.0,55.41948
2019-07-09-10:09:46,31.5,94.0427,74.0304,56.0,55.41948
2019-07-09-10:09:47,31.5,94.0427,74.0304,56.0,55.41948
2019-07-09-10:09:48,31.5,93.92,74.1358,56.0,55.41948
2019-07-09-10:09:49,31.5,93.92,73.7482,56.0,55.41948
2019-07-09-10:09:50,31.5,93.92,74.1685,56.0,55.41948
2019-07-09-10:09:51,31.5,94.0266,73.9353,56.0,55.41948
2019-07-09-10:09:52,31.5,93.7498,74.1392,56.0,55.41948
2019-07-09-10:09:53,31.5,93.9951,73.9906,56.0,55.41948
2019-07-09-10:09:54,31.5,93.9951,73.9906,56.0,55.41948
2019-07-09-10:09:55,31.5,93.8501,74.387,56.0,55.41948
2019-07-09-10:09:56,31.5,93.8501,73.9913,56.0,55.41948
2019-07-09-10:09:57,31.5,93.7333,74.2191,56.0,55.41948
2019-07-09-10:09:58,31.5,93.959,73.95,56.0,55.41948
2019-07-09-10:09:59,31.5,94.1043,74.1531,56.0,55.41948
2019-07-09-10:10:00,31.5,93.9091,73.9742,56.0,55.41948
2019-07-09-10:10:01,31.5,93.9091,74.1419,56.0,55.41948
2019-07-09-10:10:02,31.5,93.7948,73.8667,56.0,55.41948
2019-07-09-10:10:03,31.5,93.668,73.9853,56.0,55.41948
2019-07-09-10:10:04,31.5,93.9458,73.9853,56.0,55.41948
2019-07-09-10:10:05,31.5,93.9458,73.9853,56.0,55.41948
2019-07-09-10:10:06,31.5,94.0809,73.7696,56.0,55.41948
2019-07-09-10:10:07,31.5,93.922,74.1103,56.0,55.41948
2019-07-09-10:10:08,31.5,93.6868,73.9995,56.0,55.41948
2019-07-09-10:10:09,31.5,93.8506,73.9995,56.0,55.41948
2019-07-09-10:10:10,31.5,93.7066,73.9995,56.0,55.41948
2019-07-09-10:10:11,31.5,93.8611,73.9995,56.0,55.41948
2019-07-09-10:10:12,31.5,93.7565,73.8088,56.0,55.41948
2019-07-09-10:10:13,31.5,93.9615,74.0468,56.0,55.41948
2019-07-09-10:10:14,31.5,94.1469,73.9049,56.0,55.41948
2019-07-09-10:10:15,31.5,93.8675,74.0358,56.0,55.41948
2019-07-09-10:10:16,31.5,94.1584,73.9341,56.0,55.41948
2019-07-09-10:10:17,31.5,93.8513,73.9341,56.0,55.41948
2019-07-09-10:10:18,31.5,93.8513,73.9341,56.0,55.41948
2019-07-09-10:10:19,31.5,93.6724,73.9341,56.0,55.41948
2019-07-09-10:10:20,31.5,93.6724,74.059,56.0,55.41948
2019-07-09-10:10:21,31.5,94.186,73.951,56.0,55.41948
2019-07-09-10:10:22,31.5,93.6187,73.951,56.0,55.41948
2019-07-09-10:10:23,31.5,93.9751,73.951,56.0,55.41948
2019-07-09-10:10:24,31.5,93.9751,73.951,56.0,55.41948
2019-07-09-10:10:25,31.5,93.7433,73.951,56.0,55.41948
2019-07-09-10:10:26,31.5,94.1612,73.951,56.0,55.41948
2019-07-09-10:10:27,31.5,93.8778,73.951,56.0,55.41948
2019-07-09-10:10:28,31.5,93.8778,73.7197,56.0,55.41948
2019-07-09-10:10:29,31.5,93.8778,73.7197,56.0,55.41948
2019-07-09-10:10:30,31.5,93.8778,73.9792,56.0,55.41948
2019-07-09-10:10:31,31.5,93.9915,73.9792,56.0,55.41948
2019-07-09-10:10:32,31.5,93.9915,73.9792,56.0,55.41948
2019-07-09-10:10:33,31.5,93.9915,73.8681,56.0,55.41948
2019-07-09-10:10:34,31.5,93.9915,73.7526,56.0,55.41948
2019-07-09-10:10:35,31.5,93.7917,74.0386,56.0,55.41948
2019-07-09-10:10:36,31.5,94.0205,74.0386,56.0,55.41948
2019-07-09-10:10:37,31.5,94.0205,73.8503,56.0,55.41948
2019-07-09-10:10:38,31.5,94.0205,73.8503,56.0,55.41948
2019-07-09-10:10:39,31.5,94.0205,73.8503,56.0,55.41948
2019-07-09-10:10:40,31.5,94.0205,74.0469,56.0,55.41948
2019-07-09-10:10:41,31.5,94.0205,73.9348,56.0,55.41948
2019-07-09-10:10:42,31.5,93.6445,74.0616,56.0,55.41948
2019-07-09-10:10:43,31.5,93.9147,74.0616,56.0,55.41948
2019-07-09-10:10:44,31.5,93.9147,74.0616,56.0,55.41948
2019-07-09-10:10:45,31.5,93.9147,73.8572,56.0,55.41948
2019-07-09-10:10:46,31.5,93.9147,73.8572,56.0,55.41948
2019-07-09-10:10:47,31.5,93.7113,74.0562,56.0,55.41948
2019-07-09-10:10:48,31.5,93.901,73.9239,56.0,55.41948
2019-07-09-10:10:49,31.5,93.7738,73.9239,56.0,55.41948
2019-07-09-10:10:50,31.5,93.9839,74.0568,56.0,55.41948
2019-07-09-10:10:51,31.5,93.7193,73.9548,56.0,55.41948
2019-07-09-10:10:52,31.5,93.7193,73.9548,56.0,55.41948
2019-07-09-10:10:53,31.5,93.839,73.702,56.0,55.41948
2019-07-09-10:10:54,31.5,93.6747,74.1052,56.0,55.41948
2019-07-09-10:10:55,31.5,93.8633,73.9592,56.0,55.41948
2019-07-09-10:10:56,31.5,93.8633,73.9592,56.0,55.41948
2019-07-09-10:10:57,31.5,93.8633,73.7246,56.0,55.41948
2019-07-09-10:10:58,31.5,93.8633,74.1632,56.0,55.41948
2019-07-09-10:10:59,31.5,93.8633,74.1632,56.0,55.41948
2019-07-09-10:11:00,31.5,93.8633,73.7188,56.0,55.41948
2019-07-09-10:11:01,31.5,93.5804,74.0633,56.0,55.41948
2019-07-09-10:11:02,31.5,93.5804,73.7444,56.0,55.41948
2019-07-09-10:11:03,31.5,93.6839,73.8974,56.0,55.41948
2019-07-09-10:11:04,31.5,93.89,74.1647,56.0,55.41948
2019-07-09-10:11:05,31.5,93.6413,73.7254,56.0,55.41948
2019-07-09-10:11:06,31.5,93.9252,74.0551,56.0,55.41948
2019-07-09-10:11:07,31.5,93.9252,74.0551,56.0,55.41948
2019-07-09-10:11:08,31.5,93.9252,74.0551,56.0,55.41948
2019-07-09-10:11:09,31.5,93.7002,74.0551,56.0,55.41948
2019-07-09-10:11:10,31.5,93.7002,73.7419,56.0,55.41948
2019-07-09-10:11:11,31.5,93.7002,74.0555,56.0,55.41948
2019-07-09-10:11:12,31.5,93.9663,74.0555,56.0,55.41948
2019-07-09-10:11:13,31.5,94.0885,73.8827,56.0,55.41948
2019-07-09-10:11:14,31.5,93.7975,73.7608,56.0,55.41948
2019-07-09-10:11:15,31.5,93.7975,73.9008,56.0,55.41948
2019-07-09-10:11:16,31.5,93.63,74.0192,56.0,55.41948
2019-07-09-10:11:17,31.5,93.8997,74.0192,56.0,55.41948
2019-07-09-10:11:18,31.5,94.0648,74.0192,56.0,55.41948
2019-07-09-10:11:19,31.5,93.6748,74.0192,56.0,55.41948
2019-07-09-10:11:20,31.5,94.0886,73.791,56.0,55.41948
2019-07-09-10:11:21,31.5,93.781,73.9633,56.0,55.41948
2019-07-09-10:11:22,31.5,94.0943,73.9633,56.0,55.41948
2019-07-09-10:11:23,31.5,93.7491,73.9633,56.0,55.41948
2019-07-09-10:11:24,31.5,93.7491,73.833,56.0,55.41948
2019-07-09-10:11:25,31.5,94.0938,74.1295,56.0,55.41948
2019-07-09-10:11:26,31.5,93.9215,73.7212,56.0,55.41948
2019-07-09-10:11:27,31.5,93.9215,73.7212,56.0,55.41948
2019-07-09-10:11:28,31.5,93.6483,73.8869,56.0,55.41948
2019-07-09-10:11:29,31.5,93.6483,74.025,56.0,55.41948
2019-07-09-10:11:30,31.5,93.8535,74.025,56.0,55.41948
2019-07-09-10:11:31,31.5,93.8535,73.7144,56.0,55.41948
2019-07-09-10:11:32,31.5,94.0606,73.9239,56.0,55.41948
2019-07-09-10:11:33,31.5,93.9053,73.9239,56.0,55.41948
2019-07-09-10:11:34,31.5,94.1347,73.7771,56.0,55.41948
2019-07-09-10:11:35,31.5,93.7649,73.9332,56.0,55.41948
2019-07-09-10:11:36,31.5,93.9617,73.9332,56.0,55.41948
2019-07-09-10:11:37,31.5,93.7669,73.8246,56.0,55.41948
2019-07-09-10:11:38,31.5,93.7669,73.7224,56.0,55.41948
2019-07-09-10:11:39,31.5,93.7669,74.0399,56.0,55.41948
2019-07-09-10:11:40,31.5,93.7669,73.706,56.0,55.41948
2019-07-09-10:11:41,31.5,93.7669,74.0038,56.0,55.41948
2019-07-09-10:11:42,31.5,93.7669,74.0038,56.0,55.41948
2019-07-09-10:11:43,31.5,93.7669,74.0038,56.0,55.41948
2019-07-09-10:11:44,31.5,93.7669,73.6971,56.0,55.41948
2019-07-09-10:11:45,31.5,93.6566,73.6971,56.0,55.41948
2019-07-09-10:11:46,31.5,93.6566,74.0045,56.0,55.41948
2019-07-09-10:11:47,31.5,93.7669,73.7025,56.0,55.41948
2019-07-09-10:11:48,31.5,93.7669,73.932,56.0,55.41948
2019-07-09-10:11:49,31.5,93.7669,73.6609,56.0,55.41948
2019-07-09-10:11:50,31.5,93.7669,73.8807,56.0,55.41948
2019-07-09-10:11:51,31.5,93.6205,73.8807,56.0,55.41948
2019-07-09-10:11:52,31.5,93.839,73.8807,56.0,55.41948
2019-07-09-10:11:53,31.5,93.839,73.8807,56.0,55.41948
2019-07-09-10:11:54,31.5,93.6306,73.8807,56.0,55.41948
2019-07-09-10:11:55,31.5,93.7427,73.6477,56.0,55.41948
2019-07-09-10:11:56,31.5,93.6013,74.0844,56.0,55.41948
2019-07-09-10:11:57,31.5,93.966,73.9122,56.0,55.41948
2019-07-09-10:11:58,31.5,93.5848,73.9122,56.0,55.41948
2019-07-09-10:11:59,31.5,93.8812,74.0417,56.0,55.41948
2019-07-09-10:12:00,31.5,93.7778,73.8475,56.0,55.41948
2019-07-09-10:12:01,31.5,93.6191,73.8475,56.0,55.41948
2019-07-09-10:12:02,31.5,93.8817,73.676,56.0,55.41948
2019-07-09-10:12:03,31.5,93.7452,74.0847,56.0,55.41948
2019-07-09-10:12:04,31.5,93.5723,73.7168,56.0,55.41948
2019-07-09-10:12:05,31.5,93.5723,73.9935,56.0,55.41948
2019-07-09-10:12:06,31.5,93.5723,73.9935,56.0,55.41948
2019-07-09-10:12:07,31.5,93.6977,73.7183,56.0,55.41948
2019-07-09-10:12:08,31.5,93.5973,73.7183,56.0,55.41948
2019-07-09-10:12:09,31.5,93.5973,73.7183,56.0,55.41948
2019-07-09-10:12:10,31.5,93.5973,74.0802,56.0,55.41948
2019-07-09-10:12:11,31.5,93.5973,73.7504,56.0,55.41948
2019-07-09-10:12:12,31.5,93.7053,73.8556,56.0,55.41948
2019-07-09-10:12:13,31.5,93.8235,73.718,56.0,55.41948
2019-07-09-10:12:14,31.5,93.6502,73.856,56.0,55.41948
2019-07-09-10:12:15,31.5,93.7514,74.0588,56.0,55.41948
2019-07-09-10:12:16,31.5,93.7514,73.6957,56.0,55.41948
2019-07-09-10:12:17,31.5,93.7514,73.6957,56.0,55.41948
2019-07-09-10:12:18,31.5,93.8759,73.6957,56.0,55.41948
2019-07-09-10:12:19,31.5,93.7015,73.6957,56.0,55.41948
2019-07-09-10:12:20,31.5,93.7015,73.6957,56.0,55.41948
2019-07-09-10:12:21,31.5,93.5892,73.6957,56.0,55.41948
2019-07-09-10:12:22,31.5,93.7158,73.9016,56.0,55.41948
2019-07-09-10:12:23,31.5,93.7158,73.7929,56.0,55.41948
2019-07-09-10:12:24,31.5,94.0301,73.6861,56.0,55.41948
2019-07-09-10:12:25,31.5,93.6595,73.846,56.0,55.41948
2019-07-09-10:12:26,31.5,93.7627,73.846,56.0,55.41948
2019-07-09-10:12:27,31.5,93.7627,73.7421,56.0,55.41948
2019-07-09-10:12:28,31.5,93.5757,73.9779,56.0,55.41948
2019-07-09-10:12:29,31.5,93.7875,73.6582,56.0,55.41948
2019-07-09-10:12:30,31.5,93.5601,74.0074,56.0,55.41948
2019-07-09-10:12:31,31.5,93.8666,73.672,56.0,55.41948
2019-07-09-10:12:32,31.5,93.8666,73.672,56.0,55.41948
2019-07-09-10:12:33,31.5,93.6008,73.672,56.0,55.41948
2019-07-09-10:12:34,31.5,93.8465,73.904,56.0,55.41948
2019-07-09-10:12:35,31.5,93.6094,73.904,56.0,55.41948
2019-07-09-10:12:36,31.5,93.8716,73.904,56.0,55.41948
2019-07-09-10:12:37,31.5,93.5772,73.6037,56.0,55.41948
2019-07-09-10:12:38,31.5,94.0772,73.9157,56.0,55.41948
2019-07-09-10:12:39,31.5,93.5892,73.641,56.0,55.41948
2019-07-09-10:12:40,31.5,93.5892,73.641,56.0,55.41948
2019-07-09-10:12:41,31.5,93.8996,73.8439,56.0,55.41948
2019-07-09-10:12:42,31.5,93.7856,73.6556,56.0,55.41948
2019-07-09-10:12:43,31.5,93.7856,73.8581,56.0,55.41948
2019-07-09-10:12:44,31.5,93.6211,73.6404,56.0,55.41948
2019-07-09-10:12:45,31.5,93.7848,73.6404,56.0,55.41948
2019-07-09-10:12:46,31.5,93.7848,73.6404,56.0,55.41948
2019-07-09-10:12:47,31.5,93.6486,73.6404,56.0,55.41948
2019-07-09-10:12:48,31.5,93.779,73.6404,56.0,55.41948
2019-07-09-10:12:49,31.5,93.779,73.8547,56.0,55.41948
2019-07-09-10:12:50,31.5,93.5721,73.8547,56.0,55.41948
2019-07-09-10:12:51,31.5,93.5721,73.6161,56.0,55.41948
2019-07-09-10:12:52,31.5,93.7597,74.0206,56.0,55.41948
2019-07-09-10:12:53,31.5,93.655,73.6381,56.0,55.41948
2019-07-09-10:12:54,31.5,93.655,73.8733,56.0,55.41948
2019-07-09-10:12:55,31.5,93.655,73.7662,56.0,55.41948
2019-07-09-10:12:56,31.5,93.655,73.7662,56.0,55.41948
2019-07-09-10:12:57,31.5,93.655,73.7662,56.0,55.41948
2019-07-09-10:12:58,31.5,93.88,73.6235,56.0,55.41948
2019-07-09-10:12:59,31.5,93.673,73.931,56.0,55.41948
2019-07-09-10:13:00,31.5,93.673,73.931,56.0,55.41948
2019-07-09-10:13:01,31.5,93.673,73.6575,56.0,55.41948
2019-07-09-10:13:02,31.5,93.7821,74.1118,56.0,55.41948
2019-07-09-10:13:03,31.5,93.6093,73.876,56.0,55.41948
2019-07-09-10:13:04,31.5,93.6093,73.876,56.0,55.41948
2019-07-09-10:13:05,31.5,93.6093,73.876,56.0,55.41948
2019-07-09-10:13:06,31.5,93.6093,73.6845,56.0,55.41948
2019-07-09-10:13:07,31.5,93.6093,73.8208,56.0,55.41948
2019-07-09-10:13:08,31.5,93.4564,73.6507,56.0,55.41948
2019-07-09-10:13:09,31.5,93.7497,73.8448,56.0,55.41948
2019-07-09-10:13:10,31.5,93.5754,73.7405,56.0,55.41948
2019-07-09-10:13:11,31.5,93.6878,73.7405,56.0,55.41948
2019-07-09-10:13:12,31.5,93.5675,73.7405,56.0,55.41948
2019-07-09-10:13:13,31.5,93.741,73.6173,56.0,55.41948
2019-07-09-10:13:14,31.5,93.741,73.9951,56.0,55.41948
2019-07-09-10:13:15,31.5,93.5688,73.6938,56.0,55.41948
2019-07-09-10:13:16,31.5,93.5688,73.6938,56.0,55.41948
2019-07-09-10:13:17,31.5,93.5688,73.6938,56.0,55.41948
2019-07-09-10:13:18,31.5,93.5688,73.8448,56.0,55.41948
2019-07-09-10:13:19,31.5,93.5688,73.8448,56.0,55.41948
2019-07-09-10:13:20,31.5,93.5688,73.6249,56.0,55.41948
2019-07-09-10:13:21,31.5,93.5688,73.7466,56.0,55.41948
2019-07-09-10:13:22,31.5,93.5688,73.9466,56.0,55.41948
2019-07-09-10:13:23,31.5,93.5688,73.6235,56.0,55.41948
2019-07-09-10:13:24,31.5,93.5688,73.893,56.0,55.41948
2019-07-09-10:13:25,31.5,93.5688,73.893,56.0,55.41948
