Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-07-15-09:41:33,47,95.4237,75.1434,56.0,55.37351
2019-07-15-09:41:34,47,95.1285,75.1434,56.0,55.37351
2019-07-15-09:41:35,47,95.3355,75.1434,56.0,55.37351
2019-07-15-09:41:36,47,95.0976,75.0417,56.0,55.37351
2019-07-15-09:41:37,47,95.4738,75.0417,56.0,55.37351
2019-07-15-09:41:38,47,95.2938,74.8247,56.0,55.37351
2019-07-15-09:41:39,47,95.4139,75.1695,56.0,55.37351
2019-07-15-09:41:40,47,95.159,75.037,56.0,55.37351
2019-07-15-09:41:41,47,95.3229,75.1461,56.0,55.37351
2019-07-15-09:41:42,47,95.3229,74.9931,56.0,55.37351
2019-07-15-09:41:43,47,95.3229,75.1473,56.0,55.37351
2019-07-15-09:41:44,47,95.1425,75.0039,56.0,55.37351
2019-07-15-09:41:45,47,95.3923,74.8877,56.0,55.37351
2019-07-15-09:41:46,47,95.0299,74.8877,56.0,55.37351
2019-07-15-09:41:47,47,95.4622,74.8877,56.0,55.37351
2019-07-15-09:41:48,47,94.9975,74.995,56.0,55.37351
2019-07-15-09:41:49,47,95.4888,74.995,56.0,55.37351
2019-07-15-09:41:50,47,95.0035,74.995,56.0,55.37351
2019-07-15-09:41:51,47,95.4036,74.995,56.0,55.37351
2019-07-15-09:41:52,47,95.1487,74.8668,56.0,55.37351
2019-07-15-09:41:53,47,95.3995,75.0774,56.0,55.37351
2019-07-15-09:41:54,47,95.0677,74.9524,56.0,55.37351
2019-07-15-09:41:55,47,95.5366,74.9524,56.0,55.37351
2019-07-15-09:41:56,47,95.0778,74.9524,56.0,55.37351
2019-07-15-09:41:57,47,95.4136,75.0889,56.0,55.37351
2019-07-15-09:41:58,47,94.9993,75.0889,56.0,55.37351
2019-07-15-09:41:59,47,95.4458,75.0889,56.0,55.37351
2019-07-15-09:42:00,47,94.9754,75.0889,56.0,55.37351
2019-07-15-09:42:01,47,95.4807,75.0889,56.0,55.37351
2019-07-15-09:42:02,47,95.1155,75.0889,56.0,55.37351
2019-07-15-09:42:03,47,95.1155,75.0889,56.0,55.37351
2019-07-15-09:42:04,47,95.1155,74.926,56.0,55.37351
2019-07-15-09:42:05,47,95.1155,75.0359,56.0,55.37351
2019-07-15-09:42:06,47,95.1155,75.0359,56.0,55.37351
2019-07-15-09:42:07,47,95.1155,74.8868,56.0,55.37351
2019-07-15-09:42:08,47,95.4494,75.0622,56.0,55.37351
2019-07-15-09:42:09,47,95.106,74.863,56.0,55.37351
2019-07-15-09:42:10,47,95.2297,75.193,56.0,55.37351
2019-07-15-09:42:11,47,95.2297,75.0028,56.0,55.37351
2019-07-15-09:42:12,47,95.0524,75.0028,56.0,55.37351
2019-07-15-09:42:13,47,95.2223,74.7735,56.0,55.37351
2019-07-15-09:42:14,47,95.2223,75.0899,56.0,55.37351
2019-07-15-09:42:15,47,95.0211,75.2139,56.0,55.37351
2019-07-15-09:42:16,47,95.5771,75.0764,56.0,55.37351
2019-07-15-09:42:17,47,95.0123,74.9599,56.0,55.37351
2019-07-15-09:42:18,47,95.6418,74.9599,56.0,55.37351
2019-07-15-09:42:19,47,95.2965,74.8193,56.0,55.37351
2019-07-15-09:42:20,47,95.0923,75.2178,56.0,55.37351
2019-07-15-09:42:21,47,95.0923,74.9553,56.0,55.37351
2019-07-15-09:42:22,47,95.3551,75.1915,56.0,55.37351
2019-07-15-09:42:23,47,95.4829,74.8268,56.0,55.37351
2019-07-15-09:42:24,47,95.4829,75.0836,56.0,55.37351
2019-07-15-09:42:25,47,94.9901,75.0836,56.0,55.37351
2019-07-15-09:42:26,47,95.1438,74.8524,56.0,55.37351
2019-07-15-09:42:27,47,95.1438,74.8524,56.0,55.37351
2019-07-15-09:42:28,47,95.6118,74.8524,56.0,55.37351
2019-07-15-09:42:29,47,95.0251,74.978,56.0,55.37351
2019-07-15-09:42:30,47,95.3221,75.1606,56.0,55.37351
2019-07-15-09:42:31,47,95.0376,75.0032,56.0,55.37351
2019-07-15-09:42:32,47,95.3476,75.0032,56.0,55.37351
2019-07-15-09:42:33,47,95.1416,75.0032,56.0,55.37351
2019-07-15-09:42:34,47,95.1416,75.0032,56.0,55.37351
2019-07-15-09:42:35,47,95.1416,75.0032,56.0,55.37351
2019-07-15-09:42:36,47,95.4783,75.0032,56.0,55.37351
2019-07-15-09:42:37,47,95.0048,75.0032,56.0,55.37351
2019-07-15-09:42:38,47,95.3878,75.2566,56.0,55.37351
2019-07-15-09:42:39,47,95.0756,74.8411,56.0,55.37351
2019-07-15-09:42:40,47,95.3211,74.8411,56.0,55.37351
2019-07-15-09:42:41,47,95.4693,75.0469,56.0,55.37351
2019-07-15-09:42:42,47,95.2774,75.0469,56.0,55.37351
2019-07-15-09:42:43,47,95.2774,75.1561,56.0,55.37351
2019-07-15-09:42:44,47,95.2774,74.848,56.0,55.37351
2019-07-15-09:42:45,47,95.0476,75.1922,56.0,55.37351
2019-07-15-09:42:46,47,95.1626,74.8314,56.0,55.37351
2019-07-15-09:42:47,47,95.1626,75.1546,56.0,55.37351
2019-07-15-09:42:48,47,95.1626,74.8104,56.0,55.37351
2019-07-15-09:42:49,47,95.3032,74.8104,56.0,55.37351
2019-07-15-09:42:50,47,95.016,74.8104,56.0,55.37351
2019-07-15-09:42:51,47,95.5598,75.0652,56.0,55.37351
2019-07-15-09:42:52,47,95.0103,74.8683,56.0,55.37351
2019-07-15-09:42:53,47,95.5071,75.0768,56.0,55.37351
2019-07-15-09:42:54,47,95.0139,74.9422,56.0,55.37351
2019-07-15-09:42:55,47,95.3829,74.9422,56.0,55.37351
2019-07-15-09:42:56,47,95.1127,74.9422,56.0,55.37351
2019-07-15-09:42:57,47,95.3704,74.9422,56.0,55.37351
2019-07-15-09:42:58,47,95.0829,74.9422,56.0,55.37351
2019-07-15-09:42:59,47,95.3509,75.122,56.0,55.37351
2019-07-15-09:43:00,47,95.0584,74.9879,56.0,55.37351
2019-07-15-09:43:01,47,95.0584,74.8786,56.0,55.37351
2019-07-15-09:43:02,47,95.0584,74.979,56.0,55.37351
2019-07-15-09:43:03,47,95.464,74.979,56.0,55.37351
2019-07-15-09:43:04,47,94.9787,74.979,56.0,55.37351
2019-07-15-09:43:05,47,95.1702,74.8614,56.0,55.37351
2019-07-15-09:43:06,47,94.9653,75.0214,56.0,55.37351
2019-07-15-09:43:07,47,95.1214,75.0214,56.0,55.37351
2019-07-15-09:43:08,47,95.1214,74.8267,56.0,55.37351
2019-07-15-09:43:09,47,95.1214,75.1285,56.0,55.37351
2019-07-15-09:43:10,47,95.1214,74.8021,56.0,55.37351
2019-07-15-09:43:11,47,95.4913,74.8021,56.0,55.37351
2019-07-15-09:43:12,47,95.1284,74.8021,56.0,55.37351
2019-07-15-09:43:13,47,95.1284,74.9876,56.0,55.37351
2019-07-15-09:43:14,47,95.1284,75.1292,56.0,55.37351
2019-07-15-09:43:15,47,95.5133,74.784,56.0,55.37351
2019-07-15-09:43:16,47,95.0182,75.003,56.0,55.37351
2019-07-15-09:43:17,47,95.1405,74.8257,56.0,55.37351
2019-07-15-09:43:18,47,95.3049,75.0389,56.0,55.37351
2019-07-15-09:43:19,47,95.0071,75.2379,56.0,55.37351
2019-07-15-09:43:20,47,95.6483,75.039,56.0,55.37351
2019-07-15-09:43:21,47,94.9882,74.7905,56.0,55.37351
2019-07-15-09:43:22,47,95.263,75.0631,56.0,55.37351
2019-07-15-09:43:23,47,95.0212,74.8626,56.0,55.37351
2019-07-15-09:43:24,47,95.0212,75.2041,56.0,55.37351
2019-07-15-09:43:25,47,95.0212,74.7958,56.0,55.37351
2019-07-15-09:43:26,47,95.3267,75.0415,56.0,55.37351
2019-07-15-09:43:27,47,95.3267,74.8859,56.0,55.37351
2019-07-15-09:43:28,47,95.0977,74.8859,56.0,55.37351
2019-07-15-09:43:29,47,94.9832,75.0743,56.0,55.37351
2019-07-15-09:43:30,47,95.3719,75.0743,56.0,55.37351
2019-07-15-09:43:31,47,94.9295,74.8878,56.0,55.37351
2019-07-15-09:43:32,47,95.5325,74.8878,56.0,55.37351
2019-07-15-09:43:33,47,95.1169,74.9986,56.0,55.37351
2019-07-15-09:43:34,47,95.4621,74.9986,56.0,55.37351
2019-07-15-09:43:35,47,94.9986,74.8211,56.0,55.37351
2019-07-15-09:43:36,47,95.3653,74.9647,56.0,55.37351
2019-07-15-09:43:37,47,95.1645,74.804,56.0,55.37351
2019-07-15-09:43:38,47,95.3986,74.804,56.0,55.37351
2019-07-15-09:43:39,47,95.1221,74.9461,56.0,55.37351
2019-07-15-09:43:40,47,95.1221,74.9461,56.0,55.37351
2019-07-15-09:43:41,47,94.9653,74.9461,56.0,55.37351
2019-07-15-09:43:42,47,95.217,74.9461,56.0,55.37351
2019-07-15-09:43:43,47,95.217,74.9461,56.0,55.37351
2019-07-15-09:43:44,47,95.4115,74.9461,56.0,55.37351
2019-07-15-09:43:45,47,95.2261,74.81,56.0,55.37351
2019-07-15-09:43:46,47,95.0297,74.81,56.0,55.37351
2019-07-15-09:43:47,47,95.3208,75.1197,56.0,55.37351
2019-07-15-09:43:48,47,95.0353,74.7571,56.0,55.37351
2019-07-15-09:43:49,47,95.0353,75.0788,56.0,55.37351
2019-07-15-09:43:50,47,95.1697,74.8335,56.0,55.37351
2019-07-15-09:43:51,47,95.1697,75.1011,56.0,55.37351
2019-07-15-09:43:52,47,95.1697,74.7901,56.0,55.37351
2019-07-15-09:43:53,47,95.1697,75.0614,56.0,55.37351
2019-07-15-09:43:54,47,95.0003,74.8183,56.0,55.37351
2019-07-15-09:43:55,47,95.3141,74.8183,56.0,55.37351
2019-07-15-09:43:56,47,94.9949,74.8183,56.0,55.37351
2019-07-15-09:43:57,47,95.4568,75.0578,56.0,55.37351
2019-07-15-09:43:58,47,95.0063,74.749,56.0,55.37351
2019-07-15-09:43:59,47,95.2781,75.0154,56.0,55.37351
2019-07-15-09:44:00,47,95.0058,74.745,56.0,55.37351
2019-07-15-09:44:01,47,95.3432,75.0726,56.0,55.37351
2019-07-15-09:44:02,47,95.0962,74.7782,56.0,55.37351
2019-07-15-09:44:03,47,95.3198,75.0722,56.0,55.37351
2019-07-15-09:44:04,47,95.3198,74.8175,56.0,55.37351
2019-07-15-09:44:05,47,95.3198,74.9769,56.0,55.37351
2019-07-15-09:44:06,47,95.2004,74.9769,56.0,55.37351
2019-07-15-09:44:07,47,95.4354,74.9769,56.0,55.37351
2019-07-15-09:44:08,47,94.9723,74.9769,56.0,55.37351
2019-07-15-09:44:09,47,95.161,74.7764,56.0,55.37351
2019-07-15-09:44:10,47,94.9742,74.7764,56.0,55.37351
2019-07-15-09:44:11,47,95.33,74.9088,56.0,55.37351
2019-07-15-09:44:12,47,95.0735,74.9088,56.0,55.37351
2019-07-15-09:44:13,47,95.0735,74.9088,56.0,55.37351
2019-07-15-09:44:14,47,95.2336,74.9088,56.0,55.37351
2019-07-15-09:44:15,47,95.2336,74.9088,56.0,55.37351
2019-07-15-09:44:16,47,95.0464,74.9088,56.0,55.37351
2019-07-15-09:44:17,47,95.1662,74.9088,56.0,55.37351
2019-07-15-09:44:18,47,95.1662,75.1198,56.0,55.37351
2019-07-15-09:44:19,47,95.1662,74.7833,56.0,55.37351
2019-07-15-09:44:20,47,95.0486,74.7833,56.0,55.37351
2019-07-15-09:44:21,47,95.0486,74.7833,56.0,55.37351
2019-07-15-09:44:22,47,95.0486,74.985,56.0,55.37351
2019-07-15-09:44:23,47,95.0486,74.985,56.0,55.37351
2019-07-15-09:44:24,47,95.3693,74.985,56.0,55.37351
2019-07-15-09:44:25,47,94.9996,74.985,56.0,55.37351
2019-07-15-09:44:26,47,95.4357,74.985,56.0,55.37351
2019-07-15-09:44:27,47,95.1494,74.7947,56.0,55.37351
2019-07-15-09:44:28,47,95.0161,75.1375,56.0,55.37351
2019-07-15-09:44:29,47,95.0161,74.7664,56.0,55.37351
2019-07-15-09:44:30,47,95.2427,75.1208,56.0,55.37351
2019-07-15-09:44:31,47,95.2427,74.7969,56.0,55.37351
2019-07-15-09:44:32,47,95.0487,74.7969,56.0,55.37351
2019-07-15-09:44:33,47,95.0487,74.9215,56.0,55.37351
2019-07-15-09:44:34,47,95.3405,74.9215,56.0,55.37351
2019-07-15-09:44:35,47,94.9645,75.0667,56.0,55.37351
2019-07-15-09:44:36,47,95.5471,75.0667,56.0,55.37351
2019-07-15-09:44:37,47,94.9592,74.7999,56.0,55.37351
2019-07-15-09:44:38,47,95.3831,74.9081,56.0,55.37351
2019-07-15-09:44:39,47,94.9839,74.9081,56.0,55.37351
2019-07-15-09:44:40,47,95.3479,75.077,56.0,55.37351
2019-07-15-09:44:41,47,95.0045,74.7118,56.0,55.37351
2019-07-15-09:44:42,47,95.2976,75.1073,56.0,55.37351
2019-07-15-09:44:43,47,95.1687,74.7951,56.0,55.37351
2019-07-15-09:44:44,47,95.3658,74.7951,56.0,55.37351
2019-07-15-09:44:45,47,95.1585,74.9427,56.0,55.37351
2019-07-15-09:44:46,47,95.1585,74.7663,56.0,55.37351
2019-07-15-09:44:47,47,94.8067,74.9743,56.0,55.37351
2019-07-15-09:44:48,47,95.2001,74.9743,56.0,55.37351
2019-07-15-09:44:49,47,95.0352,74.8669,56.0,55.37351
2019-07-15-09:44:50,47,95.0352,74.9823,56.0,55.37351
2019-07-15-09:44:51,47,95.1715,74.9823,56.0,55.37351
2019-07-15-09:44:52,47,95.1715,74.9823,56.0,55.37351
2019-07-15-09:44:53,47,95.1715,74.9823,56.0,55.37351
2019-07-15-09:44:54,47,95.1715,74.7632,56.0,55.37351
2019-07-15-09:44:55,47,95.1715,74.9347,56.0,55.37351
2019-07-15-09:44:56,47,95.1715,74.7587,56.0,55.37351
2019-07-15-09:44:57,47,94.9647,74.9908,56.0,55.37351
2019-07-15-09:44:58,47,94.9647,74.8177,56.0,55.37351
2019-07-15-09:44:59,47,95.2966,75.1955,56.0,55.37351
2019-07-15-09:45:00,47,95.0116,74.8856,56.0,55.37351
2019-07-15-09:45:01,47,95.3649,74.8856,56.0,55.37351
2019-07-15-09:45:02,47,94.9277,74.7597,56.0,55.37351
2019-07-15-09:45:03,47,95.0737,74.9351,56.0,55.37351
2019-07-15-09:45:04,47,94.9218,74.7198,56.0,55.37351
2019-07-15-09:45:05,47,95.0762,75.1076,56.0,55.37351
2019-07-15-09:45:06,47,95.0762,74.863,56.0,55.37351
2019-07-15-09:45:07,47,95.2695,74.863,56.0,55.37351
2019-07-15-09:45:08,47,95.1585,74.674,56.0,55.37351
2019-07-15-09:45:09,47,95.2921,74.674,56.0,55.37351
2019-07-15-09:45:10,47,94.9128,74.8186,56.0,55.37351
2019-07-15-09:45:11,47,95.2431,74.8186,56.0,55.37351
2019-07-15-09:45:12,47,94.9619,74.6118,56.0,55.37351
2019-07-15-09:45:13,47,95.4203,74.9137,56.0,55.37351
2019-07-15-09:45:14,47,94.9589,74.7164,56.0,55.37351
2019-07-15-09:45:15,47,95.2982,74.9544,56.0,55.37351
2019-07-15-09:45:16,47,95.0442,74.7284,56.0,55.37351
2019-07-15-09:45:17,47,95.0442,74.8717,56.0,55.37351
2019-07-15-09:45:18,47,95.0442,74.8717,56.0,55.37351
2019-07-15-09:45:19,47,95.0442,74.9886,56.0,55.37351
2019-07-15-09:45:20,47,95.0442,74.9886,56.0,55.37351
2019-07-15-09:45:21,47,95.0442,74.8104,56.0,55.37351
2019-07-15-09:45:22,47,94.9299,74.9236,56.0,55.37351
2019-07-15-09:45:23,47,95.0887,74.8173,56.0,55.37351
2019-07-15-09:45:24,47,94.9814,74.8173,56.0,55.37351
2019-07-15-09:45:25,47,95.087,74.8173,56.0,55.37351
2019-07-15-09:45:26,47,94.9663,74.8173,56.0,55.37351
2019-07-15-09:45:27,47,94.9663,74.9481,56.0,55.37351
2019-07-15-09:45:28,47,95.2641,74.9481,56.0,55.37351
2019-07-15-09:45:29,47,94.9686,74.7754,56.0,55.37351
2019-07-15-09:45:30,47,95.0693,74.9491,56.0,55.37351
2019-07-15-09:45:31,47,95.0693,74.759,56.0,55.37351
2019-07-15-09:45:32,47,95.2158,74.891,56.0,55.37351
2019-07-15-09:45:33,47,94.9702,74.7618,56.0,55.37351
2019-07-15-09:45:34,47,94.9702,74.9509,56.0,55.37351
2019-07-15-09:45:35,47,95.1456,74.7414,56.0,55.37351
2019-07-15-09:45:36,47,94.9872,74.7414,56.0,55.37351
2019-07-15-09:45:37,47,95.1471,74.7414,56.0,55.37351
2019-07-15-09:45:38,47,95.1471,74.7414,56.0,55.37351
2019-07-15-09:45:39,47,94.9584,74.7414,56.0,55.37351
2019-07-15-09:45:40,47,95.5237,74.7414,56.0,55.37351
2019-07-15-09:45:41,47,94.9546,74.8551,56.0,55.37351
2019-07-15-09:45:42,47,95.3256,74.8551,56.0,55.37351
2019-07-15-09:45:43,47,94.9718,74.729,56.0,55.37351
2019-07-15-09:45:44,47,95.2261,74.8914,56.0,55.37351
2019-07-15-09:45:45,47,94.9524,74.7125,56.0,55.37351
2019-07-15-09:45:46,47,95.1565,74.7125,56.0,55.37351
2019-07-15-09:45:47,47,95.1565,74.7125,56.0,55.37351
2019-07-15-09:45:48,47,95.28,74.9051,56.0,55.37351
2019-07-15-09:45:49,47,94.952,74.7604,56.0,55.37351
2019-07-15-09:45:50,47,95.1928,74.7604,56.0,55.37351
2019-07-15-09:45:51,47,94.9822,74.7604,56.0,55.37351
2019-07-15-09:45:52,47,95.2335,74.7604,56.0,55.37351
2019-07-15-09:45:53,47,94.9864,74.8753,56.0,55.37351
2019-07-15-09:45:54,47,94.9864,74.7267,56.0,55.37351
2019-07-15-09:45:55,47,94.9864,74.7267,56.0,55.37351
2019-07-15-09:45:56,47,95.0992,74.7267,56.0,55.37351
2019-07-15-09:45:57,47,95.0992,74.8382,56.0,55.37351
2019-07-15-09:45:58,47,94.9906,74.8382,56.0,55.37351
2019-07-15-09:45:59,47,95.109,75.0608,56.0,55.37351
2019-07-15-09:46:00,47,95.109,74.7303,56.0,55.37351
2019-07-15-09:46:01,47,94.9562,74.7303,56.0,55.37351
2019-07-15-09:46:02,47,94.9562,74.7303,56.0,55.37351
2019-07-15-09:46:03,47,94.9562,74.7303,56.0,55.37351
2019-07-15-09:46:04,47,94.9562,74.8463,56.0,55.37351
2019-07-15-09:46:05,47,95.3318,74.8463,56.0,55.37351
2019-07-15-09:46:06,47,94.9689,74.7258,56.0,55.37351
2019-07-15-09:46:07,47,95.3085,74.9956,56.0,55.37351
2019-07-15-09:46:08,47,94.7259,74.741,56.0,55.37351
2019-07-15-09:46:09,47,95.0644,74.9434,56.0,55.37351
2019-07-15-09:46:10,47,94.795,74.7387,56.0,55.37351
2019-07-15-09:46:11,47,95.2557,75.0019,56.0,55.37351
2019-07-15-09:46:12,47,94.9592,74.7149,56.0,55.37351
2019-07-15-09:46:13,47,94.9592,74.9882,56.0,55.37351
2019-07-15-09:46:14,47,94.9592,74.8062,56.0,55.37351
2019-07-15-09:46:15,47,95.1447,74.984,56.0,55.37351
2019-07-15-09:46:16,47,94.9356,74.7984,56.0,55.37351
2019-07-15-09:46:17,47,95.3882,74.7984,56.0,55.37351
2019-07-15-09:46:18,47,94.9202,74.5512,56.0,55.37351
2019-07-15-09:46:19,47,94.9202,74.9228,56.0,55.37351
2019-07-15-09:46:20,47,94.9202,74.7362,56.0,55.37351
2019-07-15-09:46:21,47,95.0385,75.0111,56.0,55.37351
2019-07-15-09:46:22,47,95.0385,74.7125,56.0,55.37351
2019-07-15-09:46:23,47,95.0385,74.9078,56.0,55.37351
2019-07-15-09:46:24,47,95.0385,74.7386,56.0,55.37351
2019-07-15-09:46:25,47,95.0385,74.7386,56.0,55.37351
2019-07-15-09:46:26,47,94.8634,74.8563,56.0,55.37351
2019-07-15-09:46:27,47,95.0829,74.7201,56.0,55.37351
2019-07-15-09:46:28,47,94.9656,74.9009,56.0,55.37351
2019-07-15-09:46:29,47,94.9656,74.7334,56.0,55.37351
2019-07-15-09:46:30,47,94.9656,74.9778,56.0,55.37351
2019-07-15-09:46:31,47,94.9656,74.8506,56.0,55.37351
2019-07-15-09:46:32,47,95.0668,74.9532,56.0,55.37351
2019-07-15-09:46:33,47,94.9383,74.9532,56.0,55.37351
2019-07-15-09:46:34,47,95.1024,74.9532,56.0,55.37351
2019-07-15-09:46:35,47,94.9026,74.7283,56.0,55.37351
2019-07-15-09:46:36,47,95.0637,74.8816,56.0,55.37351
2019-07-15-09:46:37,47,94.8519,74.7387,56.0,55.37351
2019-07-15-09:46:38,47,95.2075,75.1259,56.0,55.37351
2019-07-15-09:46:39,47,95.0636,74.8835,56.0,55.37351
2019-07-15-09:46:40,47,95.2437,74.8835,56.0,55.37351
2019-07-15-09:46:41,47,95.0692,74.739,56.0,55.37351
2019-07-15-09:46:42,47,95.0692,74.9104,56.0,55.37351
2019-07-15-09:46:43,47,94.631,75.0133,56.0,55.37351
2019-07-15-09:46:44,47,95.4916,74.8176,56.0,55.37351
2019-07-15-09:46:45,47,94.9027,74.8176,56.0,55.37351
2019-07-15-09:46:46,47,95.486,74.8176,56.0,55.37351
2019-07-15-09:46:47,47,94.7563,74.7114,56.0,55.37351
2019-07-15-09:46:48,47,95.0143,75.0601,56.0,55.37351
2019-07-15-09:46:49,47,94.5966,74.6984,56.0,55.37351
2019-07-15-09:46:50,47,95.0375,74.6984,56.0,55.37351
2019-07-15-09:46:51,47,95.1744,74.8764,56.0,55.37351
2019-07-15-09:46:52,47,95.0627,74.7565,56.0,55.37351
2019-07-15-09:46:53,47,95.0627,74.7565,56.0,55.37351
2019-07-15-09:46:54,47,95.3035,74.7565,56.0,55.37351
2019-07-15-09:46:55,47,94.9196,74.7565,56.0,55.37351
2019-07-15-09:46:56,47,95.2317,74.7565,56.0,55.37351
2019-07-15-09:46:57,47,94.7935,74.7565,56.0,55.37351
2019-07-15-09:46:58,47,95.1662,74.9004,56.0,55.37351
2019-07-15-09:46:59,47,94.9994,74.799,56.0,55.37351
2019-07-15-09:47:00,47,95.2093,74.799,56.0,55.37351
2019-07-15-09:47:01,47,95.0237,74.799,56.0,55.37351
2019-07-15-09:47:02,47,95.0237,74.799,56.0,55.37351
2019-07-15-09:47:03,47,95.0237,74.799,56.0,55.37351
2019-07-15-09:47:04,47,95.0237,74.799,56.0,55.37351
