Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0320:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-02-12:14:00,23.4834,95.3756,74.5286,0.00162764,29.488,64.0,63.07998
2019-04-02-12:14:05,23.4834,95.5429,74.5375,0.00162764,29.488,64.0,63.07998
2019-04-02-12:14:10,24.5,95.2263,74.5375,9.7755,29.488,64.0,63.07998
2019-04-02-12:14:15,24.5,95.2666,74.7459,9.74133,29.488,64.0,63.07998
2019-04-02-12:14:20,24.5,95.5041,74.5493,9.7296,29.488,64.0,63.07998
2019-04-02-12:14:25,24.5,95.3978,74.6772,9.71814,29.488,64.0,63.07998
2019-04-02-12:14:30,24.5,95.2075,74.4842,9.70792,29.488,64.0,63.07998
2019-04-02-12:14:35,24.5,95.2075,74.7319,9.69746,29.488,64.0,63.07998
2019-04-02-12:14:40,24.5,95.2778,74.6843,15.3986,29.488,64.0,63.07998
2019-04-02-12:14:45,24.5,95.262,74.5598,15.6706,29.488,64.0,63.07998
2019-04-02-12:14:50,24.5,95.2019,74.2618,15.6011,29.488,64.0,63.07998
2019-04-02-12:14:55,24.5,95.2267,74.5302,15.9138,29.488,64.0,63.07998
2019-04-02-12:15:00,24.5,95.2019,74.568,16.2284,29.488,64.0,63.07998
2019-04-02-12:15:05,24.5,95.1916,74.308,16.1889,29.488,64.0,63.07998
2019-04-02-12:15:10,24.5,95.0982,74.4646,16.0056,29.488,64.0,63.07998
2019-04-02-12:15:15,24.5,95.3544,74.4646,16.071,29.488,64.0,63.07998
2019-04-02-12:15:20,24.5,95.2234,74.186,16.0608,29.488,64.0,63.07998
2019-04-02-12:15:25,24.5,95.2053,74.2359,16.0091,29.488,64.0,63.07998
2019-04-02-12:15:30,24.5,95.4904,74.1809,16.0186,29.488,64.0,63.07998
2019-04-02-12:15:35,24.5,95.2033,74.2529,16.0186,29.488,64.0,63.07998
2019-04-02-12:15:40,24.5,95.2033,74.2638,15.9919,29.488,64.0,63.07998
2019-04-02-12:15:45,24.5,95.2033,74.2687,16.0029,29.588,64.0,63.07998
2019-04-02-12:15:50,24.5,95.2098,74.3896,15.9916,29.588,64.0,63.07998
2019-04-02-12:15:55,24.5,95.2098,74.3896,16.0046,29.588,64.0,63.07998
2019-04-02-12:16:00,24.5,95.1857,74.3206,15.9935,29.588,64.0,63.07998
2019-04-02-12:16:05,24.5,95.1217,74.1852,15.9941,29.588,64.0,63.07998
2019-04-02-12:16:10,24.5,95.4053,74.1969,15.9941,29.588,64.0,63.07998
2019-04-02-12:16:15,24.5,95.3764,74.1947,15.9946,29.588,64.0,63.07998
2019-04-02-12:16:20,24.5,95.3545,74.2108,15.9946,29.588,64.0,63.07998
2019-04-02-12:16:25,24.5,95.3291,74.3641,16.006,29.588,64.0,63.07998
2019-04-02-12:16:30,24.5,95.1935,74.2363,15.9821,29.588,64.0,63.07998
2019-04-02-12:16:35,24.5,95.1756,74.3434,15.9939,29.588,64.0,63.07998
2019-04-02-12:16:40,24.5,95.2296,74.2044,15.9823,29.588,64.0,63.07998
2019-04-02-12:16:45,24.5,94.9799,74.3157,15.993,29.6881,64.0,63.07998
2019-04-02-12:16:50,24.5,95.1982,74.2953,15.993,29.6881,64.0,63.07998
2019-04-02-12:16:55,24.5,95.1982,74.3629,15.993,29.6881,64.0,63.07998
2019-04-02-12:17:00,24.5,95.1982,74.3582,16.0057,29.6881,64.0,63.07998
2019-04-02-12:17:05,24.5,95.1982,74.5067,16.0057,29.6881,64.0,63.07998
2019-04-02-12:17:10,24.5,95.0656,74.2128,16.0057,29.6881,64.0,63.07998
2019-04-02-12:17:15,24.5,94.9779,74.2128,15.9928,29.6881,64.0,63.07998
2019-04-02-12:17:20,24.5,95.0779,74.4021,16.0048,29.6881,64.0,63.07998
2019-04-02-12:17:25,24.5,95.0666,74.1896,15.9948,29.6881,64.0,63.07998
2019-04-02-12:17:30,24.5,95.1763,74.3574,15.9948,29.6881,64.0,63.07998
2019-04-02-12:17:35,24.5,94.8949,74.1903,16.0074,29.6881,64.0,63.07998
2019-04-02-12:17:40,24.5,95.1839,74.2215,15.9955,29.6881,64.0,63.07998
2019-04-02-12:17:45,24.5,95.0951,74.2215,15.9955,29.6881,64.0,63.07998
2019-04-02-12:17:50,24.5,95.0064,74.2215,16.0089,29.6881,64.0,63.07998
2019-04-02-12:17:55,24.5,95.0847,74.1289,15.9863,29.6881,64.0,63.07998
2019-04-02-12:18:00,24.5,95.1101,74.1793,15.9863,29.6881,64.0,63.07998
2019-04-02-12:18:05,24.5,94.8428,74.1805,15.9969,29.6881,64.0,63.07998
2019-04-02-12:18:10,24.5,94.9005,74.1709,15.9969,29.6881,64.0,63.07998
2019-04-02-12:18:15,24.5,95.0564,74.2071,15.9969,29.6881,64.0,63.07998
2019-04-02-12:18:20,24.5,94.9926,74.2071,16.0079,29.6881,64.0,63.07998
2019-04-02-12:18:25,24.5,95.1073,74.0471,15.9914,29.6881,64.0,63.07998
2019-04-02-12:18:30,24.5,94.988,73.9325,16.01,29.6881,64.0,63.07998
2019-04-02-12:18:35,24.5,95.3119,73.9566,16.01,29.6881,64.0,63.07998
2019-04-02-12:18:40,24.5,95.2083,74.1655,15.9959,29.6881,64.0,63.07998
2019-04-02-12:18:45,24.5,95.2396,74.1655,16.0072,29.6881,64.0,63.07998
2019-04-02-12:18:50,24.5,94.8856,74.1506,16.0072,29.6881,64.0,63.07998
2019-04-02-12:18:55,24.5,95.0736,74.151,15.9951,29.6881,64.0,63.07998
2019-04-02-12:19:00,24.5,95.0727,74.0509,15.9951,29.6881,64.0,63.07998
2019-04-02-12:19:05,24.5,94.9137,74.3174,15.9951,29.6881,64.0,63.07998
2019-04-02-12:19:10,24.5,94.941,74.1095,15.9788,29.6881,64.0,63.07998
2019-04-02-12:19:15,24.5,94.9131,74.3037,15.9888,29.6881,64.0,63.07998
2019-04-02-12:19:20,24.5,94.7969,73.9956,15.9888,29.6881,64.0,63.07998
2019-04-02-12:19:25,24.5,94.7969,74.1594,15.9994,29.6881,64.0,63.07998
2019-04-02-12:19:30,24.5,94.9887,73.9002,15.9994,29.6881,64.0,63.07998
2019-04-02-12:19:35,24.5,94.9946,73.9271,15.9889,29.6881,64.0,63.07998
2019-04-02-12:19:40,24.5,94.7707,74.1597,15.9889,29.6881,64.0,63.07998
2019-04-02-12:19:45,24.5,95.0318,74.127,16.0093,29.6881,64.0,63.07998
2019-04-02-12:19:50,24.5,94.8027,74.0358,15.9987,29.6881,64.0,63.07998
2019-04-02-12:19:55,24.5,94.8467,73.8736,15.9987,29.6881,64.0,63.07998
2019-04-02-12:20:00,24.5,94.8467,73.9247,16.0117,29.6881,64.0,63.07998
2019-04-02-12:20:05,24.5,94.8175,74.1075,16.0117,29.6881,64.0,63.07998
2019-04-02-12:20:10,24.5,94.8546,73.8065,16.0008,29.6881,64.0,63.07998
2019-04-02-12:20:15,24.5,94.8546,73.9091,16.0008,29.6881,64.0,63.07998
2019-04-02-12:20:20,24.5,94.8546,73.8129,16.0008,29.6881,64.0,63.07998
2019-04-02-12:20:25,24.5,94.8683,73.8759,16.0008,29.6881,64.0,63.07998
2019-04-02-12:20:30,24.5,94.8683,73.9935,15.9884,29.6881,64.0,63.07998
2019-04-02-12:20:35,24.5,94.7912,73.8281,16.001,29.6881,64.0,63.07998
2019-04-02-12:20:40,24.5,94.5805,73.9968,16.001,29.6881,64.0,63.07998
2019-04-02-12:20:45,24.5,94.8321,73.8174,15.9901,29.7881,64.0,63.07998
2019-04-02-12:20:50,24.5,94.7728,73.7971,16.0103,29.7881,64.0,63.07998
2019-04-02-12:20:55,24.5,94.7425,73.8875,16.0103,29.7881,64.0,63.07998
2019-04-02-12:21:00,24.5,94.7861,73.783,15.9939,29.7881,64.0,63.07998
2019-04-02-12:21:05,24.5,95.0285,73.9832,16.0063,29.7881,64.0,63.07998
2019-04-02-12:21:10,24.5,94.786,73.8645,15.9864,29.7881,64.0,63.07998
2019-04-02-12:21:15,24.5,94.786,73.8645,15.9864,29.7881,64.0,63.07998
2019-04-02-12:21:20,24.5,94.6921,73.8645,15.9992,29.7881,64.0,63.07998
2019-04-02-12:21:25,24.5,94.5351,73.7905,15.9798,29.7881,64.0,63.07998
2019-04-02-12:21:30,24.5,94.7731,73.9658,15.9798,29.7881,64.0,63.07998
2019-04-02-12:21:35,24.5,94.7731,73.9561,15.9907,29.7881,64.0,63.07998
2019-04-02-12:21:40,24.5,94.7992,73.9136,15.9907,29.7881,64.0,63.07998
2019-04-02-12:21:45,24.5,94.7026,73.8141,15.9907,29.7881,64.0,63.07998
2019-04-02-12:21:50,24.5,94.8006,73.8141,16.0031,29.7881,64.0,63.07998
2019-04-02-12:21:55,24.5,94.5432,73.8141,16.0031,29.7881,64.0,63.07998
2019-04-02-12:22:00,24.5,94.5237,73.8141,16.0031,29.7881,64.0,63.07998
2019-04-02-12:22:05,24.5,94.7655,73.8141,16.0031,29.7881,64.0,63.07998
2019-04-02-12:22:10,24.5,94.5582,73.8141,15.992,29.7881,64.0,63.07998
2019-04-02-12:22:15,24.5,94.5058,73.7938,16.0104,29.7881,64.0,63.07998
2019-04-02-12:22:20,24.5,94.4606,73.8507,15.9988,29.7881,64.0,63.07998
2019-04-02-12:22:25,24.5,94.7058,73.8507,15.9988,29.7881,64.0,63.07998
2019-04-02-12:22:30,24.5,94.7541,73.7455,16.009,29.7881,64.0,63.07998
2019-04-02-12:22:35,24.5,94.4301,73.7887,15.9928,29.7881,64.0,63.07998
2019-04-02-12:22:40,24.5,94.677,73.7887,15.9928,29.7881,64.0,63.07998
