Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0360:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-02-17:38:00,24.5,95.1666,74.3021,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:05,24.5,95.3018,74.4306,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:10,24.5,95.2457,74.3036,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:15,24.5,95.3019,74.3347,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:20,24.5,95.0731,74.5439,5.86644,29.5266,64.0,63.07998
2019-04-02-17:38:25,24.5,95.0042,74.191,0.00111115,29.5266,64.0,63.07998
2019-04-02-17:38:30,24.5,95.1468,74.2008,6.22448,29.5266,64.0,63.07998
2019-04-02-17:38:35,24.5,94.8491,74.2218,6.20452,29.5266,64.0,63.07998
2019-04-02-17:38:40,24.5,95.077,74.2218,6.20452,29.5266,64.0,63.07998
2019-04-02-17:38:45,24.5,95.0754,74.2218,6.21775,29.5266,64.0,63.07998
2019-04-02-17:38:50,24.5,94.958,74.2218,6.20246,29.5266,64.0,63.07998
2019-04-02-17:38:55,24.5,94.9395,74.2218,6.20246,29.5266,64.0,63.07998
2019-04-02-17:39:00,24.5,94.8767,74.2631,6.21342,29.5266,64.0,63.07998
2019-04-02-17:39:05,24.5,95.0981,74.2631,6.20312,29.5266,64.0,63.07998
2019-04-02-17:39:10,24.5,94.8471,74.1875,6.20312,29.5266,64.0,63.07998
2019-04-02-17:39:15,24.5,94.9048,74.2086,6.20312,29.5266,64.0,63.07998
2019-04-02-17:39:20,24.5,94.9111,74.4179,6.19258,29.5266,64.0,63.07998
2019-04-02-17:39:25,24.5,95.0168,74.1884,6.19258,29.5266,64.0,63.07998
2019-04-02-17:39:30,24.5,95.0931,74.166,6.19258,29.5266,64.0,63.07998
2019-04-02-17:39:35,24.5,94.9356,74.2059,6.20621,29.5266,64.0,63.07998
2019-04-02-17:39:40,24.5,94.8146,74.1828,6.19321,29.5266,64.0,63.07998
2019-04-02-17:39:45,24.5,94.8412,74.1842,6.19321,29.5266,64.0,63.07998
2019-04-02-17:39:50,24.5,94.8787,74.374,6.21081,29.5266,64.0,63.07998
2019-04-02-17:39:55,24.5,94.8433,74.2287,6.20024,29.5266,64.0,63.07998
2019-04-02-17:40:00,24.5,95.0507,74.372,6.20024,29.5266,64.0,63.07998
2019-04-02-17:40:05,24.5,95.0601,74.269,6.21389,29.5266,64.0,63.07998
2019-04-02-17:40:10,24.5,94.9097,74.269,6.21389,29.5266,64.0,63.07998
2019-04-02-17:40:15,24.5,94.8767,74.269,6.20327,29.5266,64.0,63.07998
2019-04-02-17:40:20,24.5,95.0532,74.1934,6.20327,29.5266,64.0,63.07998
2019-04-02-17:40:25,24.5,94.8899,74.1934,6.20327,29.5266,64.0,63.07998
2019-04-02-17:40:30,24.5,95.2576,74.3385,6.20327,29.5266,64.0,63.07998
