Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0310:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-16-10:44:33,24.3,95.0098,74.2345,19.751,32.1834,48.0,46.97249
2019-08-16-10:44:34,24.3,95.2042,74.3882,19.7958,32.1834,48.0,46.97249
2019-08-16-10:44:35,24.3,95.2042,74.2456,19.7958,32.1834,48.0,46.97249
2019-08-16-10:44:36,24.3,95.2042,74.2456,19.8143,32.1834,48.0,46.97249
2019-08-16-10:44:37,24.3,95.2042,74.2456,19.8143,32.1834,48.0,46.97249
2019-08-16-10:44:38,24.3,95.2042,74.2456,19.8143,32.1834,48.0,46.97249
2019-08-16-10:44:39,24.3,95.2042,74.2456,19.8416,32.1834,48.0,46.97249
2019-08-16-10:44:40,24.3,95.2042,74.2456,19.8416,32.1834,48.0,46.97249
2019-08-16-10:44:41,24.3,95.2042,74.2456,19.8659,32.1834,48.0,46.97249
2019-08-16-10:44:42,24.3,95.2042,74.2456,19.8659,32.2337,48.0,46.97249
2019-08-16-10:44:43,24.3,95.2042,74.2456,19.8659,32.2337,48.0,46.97249
2019-08-16-10:44:44,24.3,95.2042,74.2456,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:45,24.3,95.2042,74.2456,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:46,24.3,95.2042,74.2456,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:47,24.3,95.2042,74.2456,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:48,24.3,95.2042,74.2456,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:49,24.3,95.0319,74.3606,19.8871,32.2337,48.0,46.97249
2019-08-16-10:44:50,24.3,95.0319,74.1889,19.8972,32.2337,48.0,46.97249
2019-08-16-10:44:51,24.3,95.1859,74.4803,19.8972,32.2337,48.0,46.97249
2019-08-16-10:44:52,24.3,95.1859,74.2025,19.8862,32.2337,48.0,46.97249
2019-08-16-10:44:53,24.3,95.1859,74.2025,19.8862,32.2337,48.0,46.97249
2019-08-16-10:44:54,24.3,95.1859,74.2025,19.8862,32.2337,48.0,46.97249
2019-08-16-10:44:55,24.3,94.9857,74.2025,19.9016,32.2337,48.0,46.97249
2019-08-16-10:44:56,24.3,95.1722,74.2025,19.9016,32.2337,48.0,46.97249
2019-08-16-10:44:57,24.3,95.1722,74.4157,19.9016,32.2337,48.0,46.97249
2019-08-16-10:44:58,24.3,95.1722,74.2209,19.9016,32.2337,48.0,46.97249
2019-08-16-10:44:59,24.3,95.1722,74.2209,19.8909,32.2337,48.0,46.97249
2019-08-16-10:45:00,24.3,95.1722,74.2209,19.8909,32.2337,48.0,46.97249
2019-08-16-10:45:01,24.3,95.1722,74.2209,19.8909,32.2337,48.0,46.97249
2019-08-16-10:45:02,24.3,95.1722,74.2209,19.9068,32.2337,48.0,46.97249
2019-08-16-10:45:03,24.3,95.3505,74.2209,19.9068,32.2337,48.0,46.97249
2019-08-16-10:45:04,24.3,95.133,74.2209,19.8967,32.2337,48.0,46.97249
2019-08-16-10:45:05,24.3,95.133,74.2209,19.8967,32.2337,48.0,46.97249
2019-08-16-10:45:06,24.3,95.133,74.2209,19.8967,32.2337,48.0,46.97249
2019-08-16-10:45:07,24.3,95.5044,74.2209,19.8967,32.2337,48.0,46.97249
2019-08-16-10:45:08,24.3,95.2002,74.2209,19.8967,32.2337,48.0,46.97249
2019-08-16-10:45:09,24.3,95.0839,74.2209,19.9142,32.2337,48.0,46.97249
2019-08-16-10:45:10,24.3,95.364,74.2209,19.9142,32.2337,48.0,46.97249
2019-08-16-10:45:11,24.3,95.1101,74.2209,19.9142,32.2337,48.0,46.97249
2019-08-16-10:45:12,24.3,95.2693,74.2209,19.9025,32.2337,48.0,46.97249
