Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0310:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-03-22:24:00,24.1,95.5455,74.6467,10.6363,29.7174,64.0,63.26724
2019-04-03-22:24:05,24.1,95.5236,74.6522,11.4583,29.7174,64.0,63.26724
2019-04-03-22:24:10,24.1,95.5236,74.5541,12.2867,29.7174,64.0,63.26724
2019-04-03-22:24:15,24.1,95.5194,74.5541,13.1308,29.7174,64.0,63.26724
2019-04-03-22:24:20,24.1,95.5746,74.5541,13.9612,29.7174,64.0,63.26724
2019-04-03-22:24:25,24.1,95.6304,74.6102,14.7781,29.7174,64.0,63.26724
2019-04-03-22:24:30,24.1,95.5155,74.6102,15.5862,29.7174,64.0,63.26724
2019-04-03-22:24:35,24.1,95.5409,74.6614,16.3684,29.7174,64.0,63.26724
2019-04-03-22:24:40,24.1,95.365,74.7042,16.3433,29.7174,64.0,63.26724
2019-04-03-22:24:45,24.1,95.2562,74.6803,15.9327,29.7174,64.0,63.26724
2019-04-03-22:24:50,24.1,95.4246,74.6554,16.135,29.7174,64.0,63.26724
2019-04-03-22:24:55,24.1,95.507,74.5301,16.024,29.7174,64.0,63.26724
2019-04-03-22:25:00,24.1,95.4196,74.6478,15.9119,29.8204,64.0,63.26724
2019-04-03-22:25:05,24.1,95.3915,74.523,15.9261,29.8204,64.0,63.26724
2019-04-03-22:25:10,24.1,95.2991,74.5807,15.9261,29.8204,64.0,63.26724
2019-04-03-22:25:15,24.1,95.5312,74.4956,15.9131,29.8204,64.0,63.26724
2019-04-03-22:25:20,24.1,95.4374,74.2908,15.9131,29.8204,64.0,63.26724
2019-04-03-22:25:25,24.1,95.4034,74.3272,15.9103,29.8204,64.0,63.26724
2019-04-03-22:25:30,24.1,95.265,74.3819,15.9103,29.8204,64.0,63.26724
2019-04-03-22:25:35,24.1,95.2285,74.394,15.9103,29.8204,64.0,63.26724
2019-04-03-22:25:40,24.1,95.2533,74.5812,15.9247,29.8204,64.0,63.26724
2019-04-03-22:25:45,24.1,95.2533,74.2423,15.9142,29.8204,64.0,63.26724
2019-04-03-22:25:50,24.1,95.3421,74.2259,15.9142,29.9214,64.0,63.26724
2019-04-03-22:25:55,24.1,95.3678,74.2558,15.9142,29.9214,64.0,63.26724
2019-04-03-22:26:00,24.1,95.436,74.1879,15.9273,29.9214,64.0,63.26724
2019-04-03-22:26:05,24.1,95.3153,74.2253,15.9267,29.9214,64.0,63.26724
2019-04-03-22:26:10,24.1,95.3431,74.1896,15.9267,29.9214,64.0,63.26724
2019-04-03-22:26:15,24.1,95.1906,74.335,15.9265,29.9214,64.0,63.26724
2019-04-03-22:26:20,24.1,95.1961,74.2059,15.9338,29.9214,64.0,63.26724
2019-04-03-22:26:25,24.1,95.1942,74.1828,15.9338,29.9214,64.0,63.26724
2019-04-03-22:26:30,24.1,95.2195,74.1867,15.9338,29.9214,64.0,63.26724
2019-04-03-22:26:35,24.1,95.47,74.195,15.9445,29.9214,64.0,63.26724
2019-04-03-22:26:40,24.1,95.4301,74.3359,15.9445,29.9214,64.0,63.26724
2019-04-03-22:26:45,24.1,95.2304,74.1758,15.9445,29.9214,64.0,63.26724
2019-04-03-22:26:50,24.1,95.2304,74.1678,15.9445,29.9214,64.0,63.26724
2019-04-03-22:26:55,24.1,95.1314,74.3233,15.9578,29.9214,64.0,63.26724
2019-04-03-22:27:00,24.1,95.2674,74.3577,15.9578,29.9214,64.0,63.26724
2019-04-03-22:27:05,24.1,95.2367,74.3478,15.9477,29.9214,64.0,63.26724
2019-04-03-22:27:10,24.1,95.1976,74.3556,15.9697,29.9214,64.0,63.26724
2019-04-03-22:27:15,24.1,94.9408,74.1885,15.9697,29.9214,64.0,63.26724
2019-04-03-22:27:20,24.1,95.0323,74.1885,15.9586,29.9214,64.0,63.26724
2019-04-03-22:27:25,24.1,95.1563,74.2907,15.9744,29.9214,64.0,63.26724
2019-04-03-22:27:30,24.1,94.9049,74.2511,15.9849,29.9214,64.0,63.26724
2019-04-03-22:27:35,24.1,95.1303,74.0915,15.9849,29.9214,64.0,63.26724
2019-04-03-22:27:40,24.1,95.1628,74.2145,15.974,30.022,64.0,63.26724
2019-04-03-22:27:45,24.1,95.1366,74.104,15.9943,30.022,64.0,63.26724
2019-04-03-22:27:50,24.1,94.9482,74.129,15.9943,30.022,64.0,63.26724
2019-04-03-22:27:55,24.1,95.0084,74.0944,15.9943,30.022,64.0,63.26724
2019-04-03-22:28:00,24.1,95.1372,74.1656,16.0065,30.022,64.0,63.26724
2019-04-03-22:28:05,24.1,95.0919,73.9109,16.0065,30.022,64.0,63.26724
2019-04-03-22:28:10,24.1,94.9033,74.1355,15.9952,30.022,64.0,63.26724
2019-04-03-22:28:15,24.1,95.0758,73.8363,15.9952,30.022,64.0,63.26724
2019-04-03-22:28:20,24.1,94.93,74.0655,15.9764,30.022,64.0,63.26724
2019-04-03-22:28:25,24.1,94.9716,73.8669,15.9764,30.022,64.0,63.26724
2019-04-03-22:28:30,24.1,95.2003,73.8848,15.9764,30.022,64.0,63.26724
2019-04-03-22:28:35,24.1,94.9874,74.0069,15.9764,30.022,64.0,63.26724
2019-04-03-22:28:40,24.1,94.9988,73.8015,15.9875,30.022,64.0,63.26724
