Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0310:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-29-19:12:13,20.8,94.2295,73.6988,15.9849,32.1459,36.0,36.94553
2019-08-29-19:12:14,20.8,94.566,73.5236,15.985,32.1459,36.0,36.94553
2019-08-29-19:12:15,20.8,94.3909,73.8446,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:16,20.8,94.3909,73.8446,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:17,20.8,94.764,73.8446,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:18,20.8,94.4127,73.7015,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:19,20.8,94.4127,73.5315,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:20,20.8,94.4127,73.5315,16.007,32.1459,36.0,36.94553
2019-08-29-19:12:21,20.8,94.6424,73.7085,16.0075,32.1459,36.0,36.94553
2019-08-29-19:12:22,20.8,94.4951,73.7085,15.9971,32.1459,36.0,36.94553
2019-08-29-19:12:23,20.8,94.4951,73.5582,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:24,20.8,94.7015,73.6866,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:25,20.8,94.47,73.6866,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:26,20.8,94.47,73.5344,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:27,20.8,94.303,73.7975,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:28,20.8,94.4086,73.4958,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:29,20.8,94.4086,73.4958,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:30,20.8,94.4086,73.4958,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:31,20.8,94.4086,73.4958,15.9846,32.1459,36.0,36.94553
2019-08-29-19:12:32,20.8,94.5251,73.5997,16.0003,32.1459,36.0,36.94553
2019-08-29-19:12:33,20.8,94.5251,73.5997,16.0003,32.1459,36.0,36.94553
2019-08-29-19:12:34,20.8,94.2641,73.7396,16.0003,32.1459,36.0,36.94553
2019-08-29-19:12:35,20.8,94.4329,73.7396,16.0003,32.1459,36.0,36.94553
2019-08-29-19:12:36,20.8,94.4329,73.5225,15.9891,32.1459,36.0,36.94553
2019-08-29-19:12:37,20.8,94.553,73.5225,15.9891,32.1459,36.0,36.94553
2019-08-29-19:12:38,20.8,94.553,73.5225,15.9891,32.1459,36.0,36.94553
2019-08-29-19:12:39,20.8,94.553,73.8822,15.9891,32.1459,36.0,36.94553
2019-08-29-19:12:40,20.8,94.4358,73.6958,16.0052,32.1459,36.0,36.94553
2019-08-29-19:12:41,20.8,94.4358,73.5502,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:42,20.8,94.4358,73.5502,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:43,20.8,94.4358,73.5502,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:44,20.8,94.4358,73.5502,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:45,20.8,94.4358,73.6938,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:46,20.8,94.4358,73.6938,15.9931,32.1459,36.0,36.94553
2019-08-29-19:12:47,20.8,94.4358,73.6938,16.0121,32.1459,36.0,36.94553
2019-08-29-19:12:48,20.8,94.4358,73.5452,15.9989,32.1459,36.0,36.94553
2019-08-29-19:12:49,20.8,94.4358,73.8385,15.9989,32.1459,36.0,36.94553
2019-08-29-19:12:50,20.8,94.4358,73.7244,15.9989,32.1459,36.0,36.94553
2019-08-29-19:12:51,20.8,94.4358,73.7244,16.0099,32.1459,36.0,36.94553
2019-08-29-19:12:52,20.8,94.4358,73.7244,16.0085,32.1459,36.0,36.94553
2019-08-29-19:12:53,20.8,94.4358,73.5333,15.9966,32.1459,36.0,36.94553
2019-08-29-19:12:54,20.8,94.4358,73.6709,15.9971,32.1459,36.0,36.94553
2019-08-29-19:12:55,20.8,94.6009,73.6709,16.0074,32.1459,36.0,36.94553
2019-08-29-19:12:56,20.8,94.6009,73.6709,16.0074,32.1459,36.0,36.94553
2019-08-29-19:12:57,20.8,94.4332,73.5132,16.0074,32.1459,36.0,36.94553
2019-08-29-19:12:58,20.8,94.2573,73.5132,16.0074,32.1459,36.0,36.94553
2019-08-29-19:12:59,20.8,94.5302,73.9035,16.0074,32.1459,36.0,36.94553
2019-08-29-19:13:00,20.8,94.4246,73.6261,16.0074,32.1459,36.0,36.94553
2019-08-29-19:13:01,20.8,94.4246,73.6261,16.0074,32.1459,36.0,36.94553
2019-08-29-19:13:02,20.8,94.2237,73.6261,16.0074,32.1459,36.0,36.94553
2019-08-29-19:13:03,20.8,94.6867,73.6261,16.0074,32.1459,36.0,36.94553
2019-08-29-19:13:04,20.8,94.416,73.6261,15.9897,32.1459,36.0,36.94553
2019-08-29-19:13:05,20.8,94.416,73.6261,15.9897,32.1459,36.0,36.94553
2019-08-29-19:13:06,20.8,94.5538,73.8985,15.9897,32.1961,36.0,36.94553
2019-08-29-19:13:07,20.8,94.2092,73.6508,16.0002,32.1961,36.0,36.94553
2019-08-29-19:13:08,20.8,94.412,73.6508,15.9884,32.1961,36.0,36.94553
2019-08-29-19:13:09,20.8,94.412,73.6508,15.9884,32.1961,36.0,36.94553
2019-08-29-19:13:10,20.8,94.412,73.5269,15.9884,32.1961,36.0,36.94553
2019-08-29-19:13:11,20.8,94.5904,73.7925,15.9884,32.1961,36.0,36.94553
2019-08-29-19:13:12,20.8,94.441,73.7925,16.0001,32.1961,36.0,36.94553
2019-08-29-19:13:13,20.8,94.441,73.6783,16.0001,32.1961,36.0,36.94553
2019-08-29-19:13:14,20.8,94.441,73.5618,16.0001,32.1961,36.0,36.94553
2019-08-29-19:13:15,20.8,94.441,73.7472,16.0001,32.1961,36.0,36.94553
2019-08-29-19:13:16,20.8,94.441,73.7472,15.9887,32.1961,36.0,36.94553
2019-08-29-19:13:17,20.8,94.441,73.6408,15.9887,32.1961,36.0,36.94553
2019-08-29-19:13:18,20.8,94.5876,73.5252,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:19,20.8,94.4297,73.8443,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:20,20.8,94.4297,73.6903,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:21,20.8,94.4297,73.8047,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:22,20.8,94.4297,73.8047,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:23,20.8,94.55,73.4696,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:24,20.8,94.3007,73.5897,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:25,20.8,94.3007,73.5897,15.9879,32.1961,36.0,36.94553
2019-08-29-19:13:26,20.8,94.4733,73.7129,15.9888,32.1961,36.0,36.94553
2019-08-29-19:13:27,20.8,94.3538,73.5876,15.9992,32.1961,36.0,36.94553
2019-08-29-19:13:28,20.8,94.3538,73.5876,15.9868,32.1961,36.0,36.94553
2019-08-29-19:13:29,20.8,94.3538,73.5876,15.997,32.1961,36.0,36.94553
2019-08-29-19:13:30,20.8,94.5209,73.5876,15.997,32.1961,36.0,36.94553
2019-08-29-19:13:31,20.8,94.5209,73.5876,15.9953,32.1961,36.0,36.94553
2019-08-29-19:13:32,20.8,94.5209,73.5876,15.9842,32.1961,36.0,36.94553
2019-08-29-19:13:33,20.8,94.5209,73.7036,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:34,20.8,94.5209,73.5356,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:35,20.8,94.5209,73.7544,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:36,20.8,94.5209,73.5087,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:37,20.8,94.3674,73.5087,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:38,20.8,94.6663,73.6656,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:39,20.8,94.2231,73.6656,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:40,20.8,94.4295,73.5308,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:41,20.8,94.4295,73.6923,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:42,20.8,94.4295,73.4842,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:43,20.8,94.2781,73.6275,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:44,20.8,94.4133,73.479,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:45,20.8,94.4133,73.479,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:46,20.8,94.4133,73.6352,15.9947,32.1961,36.0,36.94553
2019-08-29-19:13:47,20.8,94.4133,73.6352,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:48,20.8,94.5192,73.6352,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:49,20.8,94.5192,73.6352,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:50,20.8,94.3936,73.4614,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:51,20.8,94.3936,73.6053,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:52,20.8,94.3936,73.6053,16.0089,32.1961,36.0,36.94553
2019-08-29-19:13:53,20.8,94.2286,73.8264,16.0089,32.1961,36.0,36.94553
