Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0370:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-08-30-16:52:22,22.5,95.1193,74.3832,15.9678,32.2133,40.0,40.96607
2019-08-30-16:52:23,22.5,95.1193,74.3832,15.9678,32.2133,40.0,40.96607
2019-08-30-16:52:24,22.5,94.8864,74.234,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:25,22.5,94.8864,74.4235,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:26,22.5,94.8864,74.3219,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:27,22.5,95.1093,74.3219,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:28,22.5,95.0003,74.2212,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:29,22.5,95.0003,74.2212,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:30,22.5,95.1686,74.4178,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:31,22.5,94.8577,74.2877,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:32,22.5,94.8577,74.4001,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:33,22.5,94.8577,74.2322,15.9985,32.2133,40.0,40.96607
2019-08-30-16:52:34,22.5,94.8577,74.3608,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:35,22.5,94.9801,74.4813,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:36,22.5,94.8709,74.2005,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:37,22.5,95.0866,74.3405,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:38,22.5,95.0866,74.3405,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:39,22.5,94.8763,74.3405,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:40,22.5,95.0325,74.3405,16.0089,32.2133,40.0,40.96607
2019-08-30-16:52:41,22.5,95.0325,74.5075,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:42,22.5,94.8702,74.5075,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:43,22.5,94.8702,74.5075,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:44,22.5,95.0588,74.3505,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:45,22.5,95.1628,74.513,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:46,22.5,94.9092,74.3236,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:47,22.5,95.0357,74.5956,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:48,22.5,94.8556,74.4525,15.9915,32.2133,40.0,40.96607
2019-08-30-16:52:49,22.5,94.8556,74.2539,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:50,22.5,95.0755,74.2539,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:51,22.5,95.0755,74.4299,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:52,22.5,95.0755,74.3282,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:53,22.5,94.9309,74.3282,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:54,22.5,94.9309,74.3282,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:55,22.5,94.9309,74.4713,16.0029,32.2133,40.0,40.96607
2019-08-30-16:52:56,22.5,94.9309,74.2637,16.0148,32.2133,40.0,40.96607
2019-08-30-16:52:57,22.5,94.9309,74.2637,16.0148,32.2133,40.0,40.96607
2019-08-30-16:52:58,22.5,94.9309,74.2637,16.0148,32.2133,40.0,40.96607
2019-08-30-16:52:59,22.5,95.4635,74.2637,16.0148,32.2133,40.0,40.96607
2019-08-30-16:53:00,22.5,94.9847,74.2637,16.0148,32.2133,40.0,40.96607
2019-08-30-16:53:01,22.5,94.9847,74.4769,16.0148,32.2133,40.0,40.96607
2019-08-30-16:53:02,22.5,94.9847,74.3061,16.0148,32.2133,40.0,40.96607
2019-08-30-16:53:03,22.5,94.9847,74.3061,16.0041,32.2133,40.0,40.96607
2019-08-30-16:53:04,22.5,94.9847,74.3061,16.0041,32.2133,40.0,40.96607
2019-08-30-16:53:05,22.5,94.9847,74.4349,16.0041,32.2133,40.0,40.96607
2019-08-30-16:53:06,22.5,94.9847,74.2394,16.0041,32.2133,40.0,40.96607
