Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0350:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-04-20:50:00,24.8,95.4932,74.6131,13.8762,29.6361,64.0,64.76048
2019-04-04-20:50:01,24.8,95.4932,74.6131,14.5687,29.6361,64.0,64.76048
2019-04-04-20:50:02,24.8,95.4932,74.8106,14.5546,29.6361,64.0,64.76048
2019-04-04-20:50:03,24.8,95.4932,74.6967,14.5882,29.6361,64.0,64.76048
2019-04-04-20:50:04,24.8,95.3347,74.6967,14.5605,29.6361,64.0,64.76048
2019-04-04-20:50:05,24.8,95.6438,74.6967,14.5662,29.6361,64.0,64.76048
2019-04-04-20:50:06,24.8,95.4991,74.6967,15.2742,29.6361,64.0,64.76048
2019-04-04-20:50:07,24.8,95.4991,74.5897,15.2828,29.6361,64.0,64.76048
2019-04-04-20:50:08,24.8,95.3789,74.5897,15.2738,29.6361,64.0,64.76048
2019-04-04-20:50:09,24.8,95.3789,74.5897,15.2782,29.6361,64.0,64.76048
2019-04-04-20:50:10,24.8,95.3789,74.6966,15.2782,29.6361,64.0,64.76048
2019-04-04-20:50:11,24.8,95.3789,74.5721,15.2779,29.6361,64.0,64.76048
2019-04-04-20:50:12,24.8,95.2403,74.5721,15.2903,29.6361,64.0,64.76048
2019-04-04-20:50:13,24.8,95.7152,74.8368,15.287,29.6361,64.0,64.76048
2019-04-04-20:50:14,24.8,95.2719,74.5956,14.9319,29.6361,64.0,64.76048
2019-04-04-20:50:15,24.8,95.4566,74.5956,14.9475,29.6361,64.0,64.76048
2019-04-04-20:50:16,24.8,95.2067,74.6968,14.9407,29.6361,64.0,64.76048
2019-04-04-20:50:17,24.8,95.6832,74.6968,14.9407,29.6361,64.0,64.76048
2019-04-04-20:50:18,24.8,95.313,74.5754,15.1184,29.6361,64.0,64.76048
2019-04-04-20:50:19,24.8,95.313,74.726,15.1073,29.6361,64.0,64.76048
2019-04-04-20:50:20,24.8,95.4367,74.726,15.1316,29.6361,64.0,64.76048
2019-04-04-20:50:21,24.8,95.4367,74.726,15.1501,29.6361,64.0,64.76048
2019-04-04-20:50:22,24.8,95.6642,74.726,15.1125,29.6361,64.0,64.76048
2019-04-04-20:50:23,24.8,95.5368,74.726,15.0468,29.6361,64.0,64.76048
2019-04-04-20:50:24,24.8,95.2513,74.6149,15.0186,29.6361,64.0,64.76048
2019-04-04-20:50:25,24.8,95.6007,74.7474,15.0216,29.6361,64.0,64.76048
2019-04-04-20:50:26,24.8,95.3225,74.5567,15.0552,29.6361,64.0,64.76048
2019-04-04-20:50:27,24.8,95.5574,74.7516,15.0492,29.6361,64.0,64.76048
2019-04-04-20:50:28,24.8,95.3334,74.7516,14.9358,29.6361,64.0,64.76048
2019-04-04-20:50:29,24.8,95.5265,74.6295,14.9274,29.6361,64.0,64.76048
2019-04-04-20:50:30,24.8,95.5265,74.6295,14.919,29.6361,64.0,64.76048
2019-04-04-20:50:31,24.8,95.5265,74.6295,14.9413,29.6361,64.0,64.76048
2019-04-04-20:50:32,24.8,95.5265,74.7826,14.9202,29.6361,64.0,64.76048
2019-04-04-20:50:33,24.8,95.344,74.5785,14.9235,29.6361,64.0,64.76048
2019-04-04-20:50:34,24.8,95.495,74.5785,14.9308,29.6361,64.0,64.76048
2019-04-04-20:50:35,24.8,95.495,74.5785,14.9525,29.6361,64.0,64.76048
2019-04-04-20:50:36,24.8,95.3229,74.5785,14.9403,29.6361,64.0,64.76048
2019-04-04-20:50:37,24.8,95.4857,74.7373,14.9272,29.6361,64.0,64.76048
2019-04-04-20:50:38,24.8,95.5954,74.603,14.956,29.6361,64.0,64.76048
2019-04-04-20:50:39,24.8,95.5954,74.603,14.9304,29.6361,64.0,64.76048
2019-04-04-20:50:40,24.8,95.3551,74.603,14.9819,29.6361,64.0,64.76048
2019-04-04-20:50:41,24.8,95.3551,74.603,14.9158,29.6361,64.0,64.76048
2019-04-04-20:50:42,24.8,95.4754,74.7138,14.9738,29.6361,64.0,64.76048
2019-04-04-20:50:43,24.8,95.3658,74.5581,14.9828,29.6361,64.0,64.76048
2019-04-04-20:50:44,24.8,95.3658,74.5581,14.9403,29.6361,64.0,64.76048
2019-04-04-20:50:45,24.8,95.3658,74.5581,14.9254,29.6361,64.0,64.76048
2019-04-04-20:50:46,24.8,95.3658,74.5581,14.934,29.6361,64.0,64.76048
2019-04-04-20:50:47,24.8,95.5291,74.8074,14.9225,29.6361,64.0,64.76048
2019-04-04-20:50:48,24.8,95.2517,74.5987,14.9163,29.6361,64.0,64.76048
2019-04-04-20:50:49,24.8,95.2517,74.5987,14.9776,29.6361,64.0,64.76048
2019-04-04-20:50:50,24.8,95.2517,74.5987,14.9484,29.6361,64.0,64.76048
2019-04-04-20:50:51,24.8,95.2517,74.5987,14.9395,29.6361,64.0,64.76048
2019-04-04-20:50:52,24.8,95.4588,74.5987,14.9328,29.6361,64.0,64.76048
2019-04-04-20:50:53,24.8,95.4588,74.7024,15.0461,29.6361,64.0,64.76048
2019-04-04-20:50:54,24.8,95.2074,74.5892,14.9583,29.6361,64.0,64.76048
2019-04-04-20:50:55,24.8,95.5735,74.5892,14.938,29.6361,64.0,64.76048
2019-04-04-20:50:56,24.8,95.2272,74.5892,14.9638,29.6361,64.0,64.76048
2019-04-04-20:50:57,24.8,95.2272,74.731,14.9374,29.6361,64.0,64.76048
2019-04-04-20:50:58,24.8,95.4708,74.564,14.9298,29.6361,64.0,64.76048
2019-04-04-20:50:59,24.8,95.317,74.564,15.1501,29.6361,64.0,64.76048
2019-04-04-20:51:00,24.8,95.317,74.7881,14.9489,29.6361,64.0,64.76048
2019-04-04-20:51:01,24.8,95.5489,74.5769,14.9462,29.6361,64.0,64.76048
2019-04-04-20:51:02,24.8,95.4464,74.5769,14.9294,29.6361,64.0,64.76048
2019-04-04-20:51:03,24.8,95.4464,74.5769,15.0132,29.6361,64.0,64.76048
2019-04-04-20:51:04,24.8,95.4464,74.5769,14.9212,29.6361,64.0,64.76048
2019-04-04-20:51:05,24.8,95.5669,74.5769,14.9907,29.6361,64.0,64.76048
2019-04-04-20:51:06,24.8,95.2587,74.5769,15.0718,29.6361,64.0,64.76048
2019-04-04-20:51:07,24.8,95.6467,74.5769,14.8983,29.6361,64.0,64.76048
2019-04-04-20:51:08,24.8,95.4833,74.5769,14.9631,29.6361,64.0,64.76048
2019-04-04-20:51:09,24.8,95.3101,74.5769,14.9135,29.6361,64.0,64.76048
2019-04-04-20:51:10,24.8,95.5206,74.7813,14.935,29.6361,64.0,64.76048
2019-04-04-20:51:11,24.8,95.5206,74.5494,14.9304,29.6361,64.0,64.76048
2019-04-04-20:51:12,24.8,95.3913,74.5494,14.9178,29.6361,64.0,64.76048
2019-04-04-20:51:13,24.8,95.2513,74.3563,15.0072,29.6361,64.0,64.76048
2019-04-04-20:51:14,24.8,95.4568,74.883,15.0399,29.6361,64.0,64.76048
2019-04-04-20:51:15,24.8,95.3437,74.7571,14.9744,29.6361,64.0,64.76048
2019-04-04-20:51:16,24.8,95.4762,74.5537,14.9361,29.6361,64.0,64.76048
2019-04-04-20:51:17,24.8,95.4762,74.687,14.9353,29.6361,64.0,64.76048
2019-04-04-20:51:18,24.8,95.4762,74.687,15.0213,29.6361,64.0,64.76048
2019-04-04-20:51:19,24.8,95.6309,74.687,14.9582,29.6361,64.0,64.76048
2019-04-04-20:51:20,24.8,95.3917,74.5555,15.0176,29.6361,64.0,64.76048
2019-04-04-20:51:21,24.8,95.3917,74.8134,14.9062,29.6361,64.0,64.76048
2019-04-04-20:51:22,24.8,95.3917,74.5732,14.8943,29.6361,64.0,64.76048
2019-04-04-20:51:23,24.8,95.2597,74.5732,14.9562,29.6361,64.0,64.76048
2019-04-04-20:51:24,24.8,95.4243,74.7306,14.9137,29.6361,64.0,64.76048
2019-04-04-20:51:25,24.8,95.4243,74.5467,14.9059,29.6361,64.0,64.76048
2019-04-04-20:51:26,24.8,95.4243,74.7921,14.9359,29.6361,64.0,64.76048
2019-04-04-20:51:27,24.8,95.2908,74.5606,14.9165,29.6361,64.0,64.76048
2019-04-04-20:51:28,24.8,95.2908,74.5606,14.9011,29.6361,64.0,64.76048
2019-04-04-20:51:29,24.8,95.4779,74.7294,14.9442,29.6361,64.0,64.76048
2019-04-04-20:51:30,24.8,95.2662,74.5501,15.0524,29.6361,64.0,64.76048
2019-04-04-20:51:31,24.8,95.4077,74.8999,14.9196,29.7362,64.0,64.76048
2019-04-04-20:51:32,24.8,95.4077,74.5859,14.9394,29.7362,64.0,64.76048
2019-04-04-20:51:33,24.8,95.4077,74.5859,14.9861,29.7362,64.0,64.76048
2019-04-04-20:51:34,24.8,95.2541,74.5859,14.9038,29.7362,64.0,64.76048
2019-04-04-20:51:35,24.8,95.4453,74.5859,14.9483,29.7362,64.0,64.76048
2019-04-04-20:51:36,24.8,95.3359,74.7856,14.8955,29.7362,64.0,64.76048
2019-04-04-20:51:37,24.8,95.5908,74.7856,15.0918,29.7362,64.0,64.76048
2019-04-04-20:51:38,24.8,95.2373,74.5626,14.9085,29.7362,64.0,64.76048
2019-04-04-20:51:39,24.8,95.2373,74.6641,14.9328,29.7362,64.0,64.76048
2019-04-04-20:51:40,24.8,95.2373,74.5505,15.1449,29.7362,64.0,64.76048
2019-04-04-20:51:41,24.8,95.3647,74.7485,14.9477,29.7362,64.0,64.76048
2019-04-04-20:51:42,24.8,95.5387,74.5541,14.9179,29.7362,64.0,64.76048
2019-04-04-20:51:43,24.8,95.5387,74.5541,14.9659,29.7362,64.0,64.76048
2019-04-04-20:51:44,24.8,95.3108,74.5541,14.8972,29.7362,64.0,64.76048
2019-04-04-20:51:45,24.8,95.4933,74.5541,14.914,29.7362,64.0,64.76048
2019-04-04-20:51:46,24.8,95.3058,74.7257,14.9346,29.7362,64.0,64.76048
2019-04-04-20:51:47,24.8,95.3058,74.7257,14.9138,29.7362,64.0,64.76048
2019-04-04-20:51:48,24.8,95.3058,74.7257,14.8971,29.7362,64.0,64.76048
2019-04-04-20:51:49,24.8,95.5624,74.7257,14.8942,29.7362,64.0,64.76048
2019-04-04-20:51:50,24.8,95.2413,74.5638,14.8942,29.7362,64.0,64.76048
2019-04-04-20:51:51,24.8,95.2413,74.5638,14.9128,29.7362,64.0,64.76048
2019-04-04-20:51:52,24.8,95.2413,74.5638,14.8936,29.7362,64.0,64.76048
2019-04-04-20:51:53,24.8,95.2413,74.5638,14.9087,29.7362,64.0,64.76048
2019-04-04-20:51:54,24.8,95.2413,74.5638,14.9598,29.7362,64.0,64.76048
2019-04-04-20:51:55,24.8,95.2413,74.5638,14.9003,29.7362,64.0,64.76048
2019-04-04-20:51:56,24.8,95.2413,74.5638,14.9548,29.7362,64.0,64.76048
2019-04-04-20:51:57,24.8,95.2413,74.5638,14.9578,29.7362,64.0,64.76048
2019-04-04-20:51:58,24.8,95.4778,74.5638,14.9942,29.7362,64.0,64.76048
2019-04-04-20:51:59,24.8,95.2502,74.5638,14.9959,29.7362,64.0,64.76048
2019-04-04-20:52:00,24.8,95.4432,74.5638,14.9464,29.7362,64.0,64.76048
2019-04-04-20:52:01,24.8,95.2652,74.5638,14.9364,29.7362,64.0,64.76048
2019-04-04-20:52:02,24.8,95.4675,74.5638,14.9223,29.7362,64.0,64.76048
2019-04-04-20:52:03,24.8,95.287,74.5638,14.952,29.7362,64.0,64.76048
2019-04-04-20:52:04,24.8,95.287,74.7852,14.9333,29.7362,64.0,64.76048
2019-04-04-20:52:05,24.8,95.287,74.7852,14.9473,29.7362,64.0,64.76048
2019-04-04-20:52:06,24.8,95.5656,74.6617,14.9014,29.7362,64.0,64.76048
2019-04-04-20:52:07,24.8,95.3258,74.6617,14.9039,29.7362,64.0,64.76048
2019-04-04-20:52:08,24.8,95.4637,74.6617,15.0259,29.7362,64.0,64.76048
2019-04-04-20:52:09,24.8,95.2684,74.5403,14.9142,29.7362,64.0,64.76048
2019-04-04-20:52:10,24.8,95.2684,74.5403,14.9946,29.7362,64.0,64.76048
2019-04-04-20:52:11,24.8,95.49,74.6541,14.935,29.7362,64.0,64.76048
2019-04-04-20:52:12,24.8,95.49,74.6541,14.9815,29.7362,64.0,64.76048
2019-04-04-20:52:13,24.8,95.3729,74.6541,14.9313,29.7362,64.0,64.76048
2019-04-04-20:52:14,24.8,95.3729,74.6541,14.9267,29.7362,64.0,64.76048
2019-04-04-20:52:15,24.8,95.3729,74.6541,14.9269,29.7362,64.0,64.76048
2019-04-04-20:52:16,24.8,95.3729,74.6541,14.9536,29.7362,64.0,64.76048
2019-04-04-20:52:17,24.8,95.211,74.6541,15.0196,29.7362,64.0,64.76048
2019-04-04-20:52:18,24.8,95.4882,74.6541,14.9254,29.7362,64.0,64.76048
2019-04-04-20:52:19,24.8,95.2349,74.6541,15.0385,29.7362,64.0,64.76048
2019-04-04-20:52:20,24.8,95.2349,74.5455,14.9931,29.7362,64.0,64.76048
2019-04-04-20:52:21,24.8,95.5598,74.5455,14.97,29.7362,64.0,64.76048
2019-04-04-20:52:22,24.8,95.1992,74.5455,14.9941,29.7362,64.0,64.76048
2019-04-04-20:52:23,24.8,95.5569,74.5455,14.9663,29.7362,64.0,64.76048
2019-04-04-20:52:24,24.8,95.2063,74.5455,14.9765,29.7362,64.0,64.76048
2019-04-04-20:52:25,24.8,95.3853,74.8426,14.9935,29.7362,64.0,64.76048
2019-04-04-20:52:26,24.8,95.3853,74.5656,14.9755,29.7362,64.0,64.76048
2019-04-04-20:52:27,24.8,95.2251,74.5656,15.0083,29.7362,64.0,64.76048
2019-04-04-20:52:28,24.8,95.6573,74.5656,14.9703,29.7362,64.0,64.76048
2019-04-04-20:52:29,24.8,95.312,74.5656,14.9437,29.7362,64.0,64.76048
2019-04-04-20:52:30,24.8,95.312,74.5656,14.977,29.7362,64.0,64.76048
2019-04-04-20:52:31,24.8,95.4202,74.5656,14.9828,29.7362,64.0,64.76048
2019-04-04-20:52:32,24.8,95.1897,74.7073,14.977,29.7362,64.0,64.76048
2019-04-04-20:52:33,24.8,95.5992,74.7073,14.96,29.7362,64.0,64.76048
2019-04-04-20:52:34,24.8,95.2866,74.5559,14.9436,29.7362,64.0,64.76048
2019-04-04-20:52:35,24.8,95.4761,74.7005,14.9543,29.7362,64.0,64.76048
2019-04-04-20:52:36,24.8,95.352,74.5635,14.93,29.7362,64.0,64.76048
2019-04-04-20:52:37,24.8,95.1986,74.5635,14.9298,29.7362,64.0,64.76048
2019-04-04-20:52:38,24.8,95.1986,74.5635,14.9612,29.7362,64.0,64.76048
2019-04-04-20:52:39,24.8,95.1986,74.5635,14.9353,29.7362,64.0,64.76048
2019-04-04-20:52:40,24.8,95.3199,74.7214,14.9829,29.7362,64.0,64.76048
2019-04-04-20:52:41,24.8,95.3199,74.5605,14.9602,29.7362,64.0,64.76048
2019-04-04-20:52:42,24.8,95.4237,74.5605,14.9721,29.7362,64.0,64.76048
2019-04-04-20:52:43,24.8,95.4237,74.5605,14.9527,29.7362,64.0,64.76048
2019-04-04-20:52:44,24.8,95.2775,74.5605,14.9776,29.7362,64.0,64.76048
2019-04-04-20:52:45,24.8,95.2775,74.7512,14.9653,29.7362,64.0,64.76048
2019-04-04-20:52:46,24.8,95.5174,74.5614,14.9817,29.7362,64.0,64.76048
2019-04-04-20:52:47,24.8,95.2288,74.5614,14.9887,29.7362,64.0,64.76048
2019-04-04-20:52:48,24.8,95.4327,74.5614,14.9675,29.7362,64.0,64.76048
2019-04-04-20:52:49,24.8,95.2174,74.6933,14.9749,29.7362,64.0,64.76048
2019-04-04-20:52:50,24.8,95.5394,74.6933,14.9622,29.7362,64.0,64.76048
2019-04-04-20:52:51,24.8,95.2188,74.4881,14.9875,29.7362,64.0,64.76048
2019-04-04-20:52:52,24.8,95.3516,74.7101,14.9603,29.7362,64.0,64.76048
