Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0250:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-03-29-15:39:00,36.392,94.951,72.8808,7.21699,28.6859,16.0,16.42909
2019-03-29-15:39:05,36.392,95.1128,73.1031,9.05362,28.6859,16.0,16.42909
2019-03-29-15:39:10,34.392,95.1128,72.9497,10.4369,28.5839,16.0,16.42909
2019-03-29-15:39:15,34.392,95.1623,73.0655,11.8498,28.5839,16.0,16.42909
2019-03-29-15:39:20,34.392,95.1676,73.0818,14.0079,28.5839,16.0,16.42909
2019-03-29-15:39:25,34.392,95.1978,72.9858,16.1117,28.5839,16.0,16.42909
2019-03-29-15:39:30,32.392,95.1613,72.9311,16.1117,28.5839,16.0,16.42909
2019-03-29-15:39:35,32.392,95.3151,72.8731,16.1015,28.5839,16.0,16.42909
2019-03-29-15:39:40,32.392,95.0152,72.8775,15.8077,28.5839,16.0,16.42909
2019-03-29-15:39:45,32.392,95.0228,73.1325,16.0846,28.5839,16.0,16.42909
2019-03-29-15:39:50,30.392,95.0228,72.8957,16.0743,28.5839,16.0,16.42909
2019-03-29-15:39:55,30.392,95.0228,73.0965,16.0743,28.5839,16.0,16.42909
2019-03-29-15:40:00,30.392,95.0228,72.8961,16.0631,28.5839,16.0,16.42909
2019-03-29-15:40:05,30.392,95.0228,72.9144,16.0631,28.5839,16.0,16.42909
2019-03-29-15:40:10,28.392,95.0128,72.9445,16.0508,28.5839,16.0,16.42909
2019-03-29-15:40:15,28.392,94.9472,73.046,16.0508,28.5839,16.0,16.42909
2019-03-29-15:40:20,28.392,95.0842,73.0827,16.0508,28.5839,16.0,16.42909
2019-03-29-15:40:25,28.392,95.1389,73.1562,16.0398,28.5839,16.0,16.42909
2019-03-29-15:40:30,27,94.9516,73.1924,16.0398,28.5839,16.0,16.42909
2019-03-29-15:40:35,27,94.9516,72.8773,16.0289,28.5839,16.0,16.42909
2019-03-29-15:40:40,27,94.9601,73.0242,16.0289,28.5839,16.0,16.42909
2019-03-29-15:40:45,27,94.957,73.0245,16.0289,28.5839,16.0,16.42909
2019-03-29-15:40:50,27,94.9548,73.0139,16.0181,28.5839,16.0,16.42909
2019-03-29-15:40:55,27,94.9238,72.9581,16.0181,28.5839,16.0,16.42909
2019-03-29-15:41:00,27,95.0554,72.9581,16.0181,28.5839,16.0,16.42909
2019-03-29-15:41:05,27,94.9403,72.9581,16.0181,28.5839,16.0,16.42909
2019-03-29-15:41:10,27,94.9453,72.8465,16.0181,28.5839,16.0,16.42909
2019-03-29-15:41:15,27,94.9453,72.8656,16.0181,28.5839,16.0,16.42909
2019-03-29-15:41:20,27,94.9576,72.8656,16.008,28.5839,16.0,16.42909
2019-03-29-15:41:25,27,95.0834,72.8716,16.008,28.5839,16.0,16.42909
2019-03-29-15:41:30,27,95.1082,72.8576,16.008,28.5839,16.0,16.42909
2019-03-29-15:41:35,27,95.1543,73.002,15.9974,28.5839,16.0,16.42909
2019-03-29-15:41:40,27,94.8922,72.8697,15.9974,28.5839,16.0,16.42909
2019-03-29-15:41:45,27,94.8922,72.8725,15.9974,28.5839,16.0,16.42909
2019-03-29-15:41:50,27,95.107,73.0293,15.9974,28.5839,16.0,16.42909
2019-03-29-15:41:55,27,95.083,72.8541,15.9871,28.5839,16.0,16.42909
2019-03-29-15:42:00,27,94.8723,72.8541,15.9871,28.5839,16.0,16.42909
2019-03-29-15:42:05,27,95.0219,72.852,15.9871,28.5839,16.0,16.42909
2019-03-29-15:42:10,27,95.0435,72.852,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:15,27,94.9266,72.8517,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:20,27,94.9266,72.8517,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:25,27,95.2128,72.8517,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:30,27,95.0054,72.8517,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:35,27,94.7423,72.9644,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:40,27,94.9533,73.0168,15.9763,28.5839,16.0,16.42909
2019-03-29-15:42:45,27,94.8607,73.0074,15.9658,28.5839,16.0,16.42909
2019-03-29-15:42:50,27,94.834,73.1701,15.9658,28.5839,16.0,16.42909
2019-03-29-15:42:55,27,95.0516,72.8665,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:00,27,94.9198,72.8665,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:05,27,94.6436,72.9251,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:10,27,94.5656,72.7941,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:15,27,94.7483,72.9336,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:20,27,94.7115,72.8169,15.9658,28.5839,16.0,16.42909
2019-03-29-15:43:25,27,94.513,72.8495,15.9555,28.5839,16.0,16.42909
2019-03-29-15:43:30,27,94.8649,72.8311,15.9555,28.5839,16.0,16.42909
2019-03-29-15:43:35,27,94.8603,72.7906,15.9555,28.5839,16.0,16.42909
2019-03-29-15:43:40,27,94.7778,72.8407,15.9441,28.5839,16.0,16.42909
2019-03-29-15:43:45,27,94.5602,72.8147,15.9447,28.5839,16.0,16.42909
2019-03-29-15:43:50,27,94.9096,72.8568,15.9447,28.5839,16.0,16.42909
2019-03-29-15:43:55,27,94.5361,72.7474,15.9447,28.5839,16.0,16.42909
2019-03-29-15:44:00,27,94.7788,72.8227,15.9447,28.5839,16.0,16.42909
2019-03-29-15:44:05,27,94.9745,72.8227,15.9447,28.5839,16.0,16.42909
2019-03-29-15:44:10,27,94.6812,72.8227,15.9343,28.5839,16.0,16.42909
2019-03-29-15:44:15,27,94.5828,72.6481,15.9343,28.5839,16.0,16.42909
2019-03-29-15:44:20,27,94.5117,72.8586,15.9343,28.5839,16.0,16.42909
2019-03-29-15:44:25,27,94.7779,72.6695,15.9343,28.5839,16.0,16.42909
2019-03-29-15:44:30,27,94.8737,72.8051,15.9343,28.5839,16.0,16.42909
2019-03-29-15:44:35,27,94.8541,72.5944,15.9218,28.5839,16.0,16.42909
2019-03-29-15:44:40,27,94.8334,72.8344,15.9218,28.5839,16.0,16.42909
2019-03-29-15:44:45,27,94.6497,72.8344,15.9218,28.5839,16.0,16.42909
2019-03-29-15:44:50,27,94.5446,72.8785,15.9218,28.5839,16.0,16.42909
