Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0360:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-02-17:38:00,24.5,95.1666,74.3021,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:01,24.5,95.1666,74.3021,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:02,24.5,95.1666,74.1914,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:03,24.5,95.1666,74.1914,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:04,24.5,95.3018,74.1914,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:05,24.5,95.3018,74.4306,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:06,24.5,95.0915,74.1982,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:07,24.5,94.8744,74.1982,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:08,24.5,95.0373,74.3074,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:09,24.5,95.0373,74.1884,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:10,24.5,95.2457,74.3036,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:11,24.5,94.8819,74.2022,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:12,24.5,95.0666,74.5496,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:13,24.5,95.0666,74.2031,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:14,24.5,95.0666,74.2031,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:15,24.5,95.3019,74.3347,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:16,24.5,95.0996,74.1786,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:17,24.5,95.0996,74.3821,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:18,24.5,94.9037,74.1971,0.00106764,29.5266,64.0,63.07998
2019-04-02-17:38:19,24.5,94.9037,74.1971,0.00106764,29.5266,64.0,63.07998
