Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0330:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-02-21:07:00,24.5,95.875,74.9476,11.2786,29.6258,64.0,63.07998
2019-04-02-21:07:05,24.5,95.9187,74.9285,12.0364,29.6258,64.0,63.07998
2019-04-02-21:07:10,24.5,95.8168,74.9164,12.8003,29.6258,64.0,63.07998
2019-04-02-21:07:15,24.5,95.8131,74.9195,13.5682,29.6258,64.0,63.07998
2019-04-02-21:07:20,24.5,95.6407,74.9106,14.33,29.6258,64.0,63.07998
2019-04-02-21:07:25,24.5,95.7645,74.9161,15.0883,29.6258,64.0,63.07998
2019-04-02-21:07:30,24.5,95.8807,74.935,15.8412,29.6258,64.0,63.07998
2019-04-02-21:07:35,24.5,95.9973,75.0237,16.5863,29.6258,64.0,63.07998
2019-04-02-21:07:40,24.5,95.8382,75.0237,16.1972,29.6258,64.0,63.07998
2019-04-02-21:07:45,24.5,95.744,74.9701,15.8191,29.6258,64.0,63.07998
2019-04-02-21:07:50,24.5,95.973,74.9023,16.0059,29.6258,64.0,63.07998
2019-04-02-21:07:55,24.5,95.9028,74.9194,15.9083,29.6258,64.0,63.07998
2019-04-02-21:08:00,24.5,95.7956,74.9194,15.9142,29.6258,64.0,63.07998
2019-04-02-21:08:05,24.5,95.674,75.0202,15.9142,29.6258,64.0,63.07998
2019-04-02-21:08:10,24.5,95.8403,75.0273,15.9026,29.6258,64.0,63.07998
2019-04-02-21:08:15,24.5,95.7178,75.0275,15.9145,29.6258,64.0,63.07998
2019-04-02-21:08:20,24.5,95.6966,75.2338,15.9145,29.6258,64.0,63.07998
2019-04-02-21:08:25,24.5,95.6503,75.1007,15.9035,29.6258,64.0,63.07998
2019-04-02-21:08:30,24.5,95.7791,75.0816,15.9035,29.6258,64.0,63.07998
2019-04-02-21:08:35,24.5,95.9188,74.972,15.9178,29.6258,64.0,63.07998
2019-04-02-21:08:40,24.5,95.8031,74.9322,15.9178,29.6258,64.0,63.07998
2019-04-02-21:08:45,24.5,95.5883,74.9322,15.9065,29.6258,64.0,63.07998
2019-04-02-21:08:50,24.5,95.6679,74.9322,15.9065,29.6258,64.0,63.07998
2019-04-02-21:08:55,24.5,95.6733,74.9098,15.919,29.6258,64.0,63.07998
2019-04-02-21:09:00,24.5,95.589,74.9733,15.919,29.6258,64.0,63.07998
2019-04-02-21:09:05,24.5,95.7731,74.9226,15.9075,29.6258,64.0,63.07998
2019-04-02-21:09:10,24.5,95.6209,74.9226,15.9192,29.6258,64.0,63.07998
2019-04-02-21:09:15,24.5,95.7159,74.8884,15.9192,29.6258,64.0,63.07998
2019-04-02-21:09:20,24.5,95.8072,75.0107,15.909,29.6258,64.0,63.07998
2019-04-02-21:09:25,24.5,95.6625,74.7843,15.909,29.6258,64.0,63.07998
2019-04-02-21:09:30,24.5,95.6019,74.8992,15.9158,29.6258,64.0,63.07998
2019-04-02-21:09:35,24.5,95.5838,74.8739,15.9158,29.6258,64.0,63.07998
2019-04-02-21:09:40,24.5,95.7413,74.8956,15.9158,29.7263,64.0,63.07998
2019-04-02-21:09:45,24.5,95.6393,74.864,15.9158,29.7263,64.0,63.07998
2019-04-02-21:09:50,24.5,95.6541,74.9359,15.928,29.7263,64.0,63.07998
2019-04-02-21:09:55,24.5,95.7753,74.9579,15.928,29.7263,64.0,63.07998
2019-04-02-21:10:00,24.5,95.757,74.6179,15.9316,29.7263,64.0,63.07998
2019-04-02-21:10:05,24.5,95.652,74.8241,15.9481,29.7263,64.0,63.07998
2019-04-02-21:10:10,24.5,95.7218,74.6023,15.9365,29.7263,64.0,63.07998
2019-04-02-21:10:15,24.5,95.6016,74.8765,15.9365,29.7263,64.0,63.07998
2019-04-02-21:10:20,24.5,95.6355,74.8375,15.9357,29.7263,64.0,63.07998
2019-04-02-21:10:25,24.5,95.6355,74.612,15.9467,29.7263,64.0,63.07998
2019-04-02-21:10:30,24.5,95.6355,74.6511,15.9467,29.7263,64.0,63.07998
2019-04-02-21:10:35,24.5,95.6367,74.709,15.9467,29.7263,64.0,63.07998
2019-04-02-21:10:40,24.5,95.7903,74.8591,15.9467,29.7263,64.0,63.07998
2019-04-02-21:10:45,24.5,95.5593,74.6695,15.96,29.7263,64.0,63.07998
2019-04-02-21:10:50,24.5,95.5593,74.9654,15.9483,29.7263,64.0,63.07998
2019-04-02-21:10:55,24.5,95.6756,74.875,15.9483,29.7263,64.0,63.07998
2019-04-02-21:11:00,24.5,95.6902,74.8763,15.963,29.7263,64.0,63.07998
2019-04-02-21:11:05,24.5,95.5739,74.6552,15.963,29.7263,64.0,63.07998
2019-04-02-21:11:10,24.5,95.5421,74.8792,15.9529,29.7263,64.0,63.07998
2019-04-02-21:11:15,24.5,95.574,74.9091,15.966,29.7263,64.0,63.07998
2019-04-02-21:11:20,24.5,95.6951,74.7535,15.966,29.7263,64.0,63.07998
2019-04-02-21:11:25,24.5,95.5933,74.5622,15.966,29.7263,64.0,63.07998
2019-04-02-21:11:30,24.5,95.6216,74.7047,15.966,29.7263,64.0,63.07998
2019-04-02-21:11:35,24.5,95.6216,74.7681,15.976,29.7263,64.0,63.07998
2019-04-02-21:11:40,24.5,95.6216,74.6761,15.976,29.7263,64.0,63.07998
