Date,CPID:CM02:3001:JT:CV_VALUE,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0280:GACT,CPT:CM02:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-01-16:37:00,27.5,95.1773,73.0441,6.89688,28.4115,16.0,16.42909
2019-04-01-16:37:01,27.5,94.9551,73.2027,6.89688,28.4115,16.0,16.42909
2019-04-01-16:37:02,27.5,95.0895,73.2027,16.0089,28.4115,16.0,16.42909
2019-04-01-16:37:03,27.5,95.0895,73.2027,15.9326,28.4115,16.0,16.42909
2019-04-01-16:37:04,27.5,95.0895,73.2027,16.2501,28.4115,16.0,16.42909
2019-04-01-16:37:05,27.5,95.0895,73.0051,16.2151,28.4115,16.0,16.42909
2019-04-01-16:37:06,27.5,94.9889,73.3574,16.1674,28.4115,16.0,16.42909
2019-04-01-16:37:07,27.5,94.9889,73.1234,16.142,28.4115,16.0,16.42909
2019-04-01-16:37:08,27.5,95.2384,73.3789,16.1,28.4115,16.0,16.42909
2019-04-01-16:37:09,27.5,95.2384,73.2132,16.0858,28.4115,16.0,16.42909
2019-04-01-16:37:10,27.5,95.0662,73.2132,16.053,28.4115,16.0,16.42909
2019-04-01-16:37:11,27.5,95.0662,73.3896,15.8008,28.4115,16.0,16.42909
2019-04-01-16:37:12,27.5,95.0662,73.1574,15.7897,28.4115,16.0,16.42909
2019-04-01-16:37:13,27.5,95.0662,73.5373,15.7784,28.4115,16.0,16.42909
2019-04-01-16:37:14,27.5,95.0662,73.2261,15.762,28.4115,16.0,16.42909
2019-04-01-16:37:15,27.5,95.2636,73.2261,15.7475,28.4115,16.0,16.42909
2019-04-01-16:37:16,27.5,95.0341,73.3795,15.7333,28.4115,16.0,16.42909
2019-04-01-16:37:17,27.5,95.0341,73.2138,15.7227,28.4115,16.0,16.42909
2019-04-01-16:37:18,27.5,95.0341,73.3339,15.8188,28.4115,16.0,16.42909
2019-04-01-16:37:19,27.5,95.0341,73.2297,15.804,28.4115,16.0,16.42909
2019-04-01-16:37:20,27.5,95.0341,73.0771,15.7923,28.4115,16.0,16.42909
2019-04-01-16:37:21,27.5,95.0341,73.0771,15.7816,28.4115,16.0,16.42909
2019-04-01-16:37:22,27.5,95.0341,73.0771,15.7816,28.4115,16.0,16.42909
2019-04-01-16:37:23,27.5,95.0341,73.1967,15.7816,28.4115,16.0,16.42909
2019-04-01-16:37:24,27.5,95.0341,73.1967,15.7644,28.4115,16.0,16.42909
2019-04-01-16:37:25,27.5,95.0341,73.1967,15.8666,28.4115,16.0,16.42909
2019-04-01-16:37:26,27.5,95.0341,73.1967,15.8666,28.4115,16.0,16.42909
2019-04-01-16:37:27,27.5,95.0341,72.9314,15.8555,28.4115,16.0,16.42909
2019-04-01-16:37:28,27.5,95.3089,73.3465,15.8429,28.4115,16.0,16.42909
2019-04-01-16:37:29,27.5,94.9695,72.9449,15.8429,28.4115,16.0,16.42909
2019-04-01-16:37:30,27.5,95.33,73.208,15.8321,28.4115,16.0,16.42909
2019-04-01-16:37:31,27.5,94.9292,73.3412,15.8321,28.4115,16.0,16.42909
2019-04-01-16:37:32,27.5,94.9292,73.3412,15.9289,28.4115,16.0,16.42909
2019-04-01-16:37:33,27.5,94.9292,73.1875,15.9289,28.4115,16.0,16.42909
2019-04-01-16:37:34,27.5,94.9292,73.044,15.9289,28.4115,16.0,16.42909
2019-04-01-16:37:35,27.5,95.3377,73.3433,15.9186,28.4115,16.0,16.42909
2019-04-01-16:37:36,27.5,94.9856,73.1263,15.9186,28.4115,16.0,16.42909
2019-04-01-16:37:37,27.5,94.9856,73.1263,15.9081,28.4115,16.0,16.42909
2019-04-01-16:37:38,27.5,94.9856,73.1263,15.9081,28.4115,16.0,16.42909
2019-04-01-16:37:39,27.5,94.9856,73.1263,15.9081,28.4115,16.0,16.42909
2019-04-01-16:37:40,27.5,94.9856,73.1263,16.0091,28.4115,16.0,16.42909
2019-04-01-16:37:41,27.5,94.9856,73.2711,15.9988,28.4115,16.0,16.42909
2019-04-01-16:37:42,27.5,94.9856,73.0081,15.9988,28.4115,16.0,16.42909
2019-04-01-16:37:43,27.5,94.9856,73.3877,15.9988,28.4115,16.0,16.42909
2019-04-01-16:37:44,27.5,94.9856,73.1961,15.9882,28.4115,16.0,16.42909
2019-04-01-16:37:45,27.5,94.9856,73.1961,15.9882,28.4115,16.0,16.42909
2019-04-01-16:37:46,27.5,94.9856,73.0914,15.9882,28.4115,16.0,16.42909
2019-04-01-16:37:47,27.5,94.9856,73.0914,16.0983,28.4115,16.0,16.42909
2019-04-01-16:37:48,27.5,94.9856,73.2719,16.0983,28.4115,16.0,16.42909
2019-04-01-16:37:49,27.5,94.9856,73.2719,16.0983,28.4115,16.0,16.42909
2019-04-01-16:37:50,27.5,94.9856,73.2719,16.0869,28.4115,16.0,16.42909
2019-04-01-16:37:51,27.5,94.9856,73.1587,16.0869,28.4115,16.0,16.42909
2019-04-01-16:37:52,27.5,95.163,73.1587,16.0869,28.4115,16.0,16.42909
2019-04-01-16:37:53,27.5,94.959,73.1587,16.076,28.4115,16.0,16.42909
2019-04-01-16:37:54,27.5,94.959,73.3253,16.0189,28.4115,16.0,16.42909
2019-04-01-16:37:55,27.5,94.959,73.4561,16.0189,28.4115,16.0,16.42909
2019-04-01-16:37:56,27.5,94.959,73.1771,16.0189,28.4115,16.0,16.42909
2019-04-01-16:37:57,27.5,95.1562,73.0037,16.0082,28.4115,16.0,16.42909
2019-04-01-16:37:58,27.5,94.9478,72.899,16.0082,28.4115,16.0,16.42909
2019-04-01-16:37:59,27.5,95.175,73.0585,16.0082,28.4115,16.0,16.42909
2019-04-01-16:38:00,27.5,95.175,73.0585,16.0082,28.4115,16.0,16.42909
2019-04-01-16:38:01,27.5,94.9541,73.0585,16.0082,28.4115,16.0,16.42909
2019-04-01-16:38:02,27.5,95.2409,72.9581,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:03,27.5,95.2409,73.1338,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:04,27.5,95.2409,72.9509,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:05,27.5,94.9856,73.3324,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:06,27.5,95.1189,73.0062,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:07,27.5,95.1189,73.0062,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:08,27.5,94.9771,73.0062,15.9479,28.4115,16.0,16.42909
2019-04-01-16:38:09,27.5,95.1487,73.0062,15.9701,28.4115,16.0,16.42909
2019-04-01-16:38:10,27.5,95.1487,73.3964,15.9701,28.4115,16.0,16.42909
2019-04-01-16:38:11,27.5,95.1487,73.1798,15.9701,28.4115,16.0,16.42909
2019-04-01-16:38:12,27.5,94.9967,73.3618,15.9701,28.4115,16.0,16.42909
2019-04-01-16:38:13,27.5,94.9967,73.121,15.9701,28.515,16.0,16.42909
2019-04-01-16:38:14,27.5,94.9967,73.121,15.9701,28.515,16.0,16.42909
2019-04-01-16:38:15,27.5,94.9967,73.121,15.9701,28.515,16.0,16.42909
2019-04-01-16:38:16,27.5,94.9967,73.121,15.9913,28.515,16.0,16.42909
2019-04-01-16:38:17,27.5,94.9967,73.121,15.9913,28.515,16.0,16.42909
