Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,ACCL:L1B:0320:GACT,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback
2019-04-04-17:34:00,24.8,95.7517,74.8905,0,29.5335,64.0,64.75593
2019-04-04-17:34:05,24.8,95.5859,74.7675,0,29.6347,64.0,64.75593
2019-04-04-17:34:10,24.8,95.5844,74.6707,0,29.6347,64.0,64.75593
2019-04-04-17:34:15,24.8,95.7363,74.6707,0,29.6347,64.0,64.75593
2019-04-04-17:34:20,24.8,95.566,74.6209,0,29.6347,64.0,64.75593
2019-04-04-17:34:25,24.8,95.582,74.7118,0,29.6347,64.0,64.75593
2019-04-04-17:34:30,24.8,95.5756,74.7517,0,29.6347,64.0,64.75593
2019-04-04-17:34:35,24.8,95.569,74.5968,0,29.6347,64.0,64.75593
2019-04-04-17:34:40,24.8,95.7646,74.6289,0,29.6347,64.0,64.75593
2019-04-04-17:34:45,24.8,95.5542,74.6747,0,29.6347,64.0,64.75593
2019-04-04-17:34:50,24.8,95.5798,74.7356,0,29.6347,64.0,64.75593
2019-04-04-17:34:55,24.8,95.5798,74.6541,0,29.6347,64.0,64.75593
2019-04-04-17:35:00,24.8,95.5798,74.6488,0,29.6347,64.0,64.75593
2019-04-04-17:35:05,24.8,95.4571,74.6488,0,29.6347,64.0,64.75593
2019-04-04-17:35:10,24.8,95.7135,74.8142,0,29.736,64.0,64.75593
2019-04-04-17:35:15,24.8,95.9452,74.6596,0,29.736,64.0,64.75593
2019-04-04-17:35:20,24.8,95.685,74.6596,0,29.736,64.0,64.75593
2019-04-04-17:35:25,24.8,95.6972,74.7255,0,29.736,64.0,64.75593
2019-04-04-17:35:30,24.8,95.664,74.8108,0,29.736,64.0,64.75593
2019-04-04-17:35:35,24.8,95.6174,74.6868,0,29.736,64.0,64.75593
2019-04-04-17:35:40,24.8,95.6174,74.5981,0,29.736,64.0,64.75593
2019-04-04-17:35:45,24.8,95.6251,74.5615,0,29.736,64.0,64.75593
2019-04-04-17:35:50,24.8,95.6182,74.5646,0,29.736,64.0,64.75593
2019-04-04-17:35:55,24.8,95.4809,74.5757,0,29.736,64.0,64.75593
2019-04-04-17:36:00,24.8,95.309,74.5926,0,29.736,64.0,64.75593
2019-04-04-17:36:05,24.8,95.5671,74.5926,0,29.736,64.0,64.75593
2019-04-04-17:36:10,24.8,95.5671,74.5926,0,29.736,64.0,64.75593
2019-04-04-17:36:15,24.8,95.5275,74.5926,0,29.736,64.0,64.75593
2019-04-04-17:36:20,24.8,95.535,74.546,0,29.736,64.0,64.75593
2019-04-04-17:36:25,24.8,95.5006,74.5667,0,29.736,64.0,64.75593
2019-04-04-17:36:30,24.8,95.2968,74.5667,0,29.736,64.0,64.75593
2019-04-04-17:36:35,24.8,95.564,74.5477,0,29.736,64.0,64.75593
2019-04-04-17:36:40,24.8,95.6449,74.5167,0,29.736,64.0,64.75593
2019-04-04-17:36:45,24.8,95.2572,74.6415,0,29.8361,64.0,64.75593
2019-04-04-17:36:50,24.8,95.2436,74.6415,0,29.8361,64.0,64.75593
2019-04-04-17:36:55,24.8,95.5461,74.6415,0,29.8361,64.0,64.75593
2019-04-04-17:37:00,24.8,95.5422,74.5336,0,29.8361,64.0,64.75593
