2019-03-27-19:17:45,89.8658
2019-03-27-19:18:00,89.8179
2019-03-27-19:18:15,89.9396
2019-03-27-19:18:30,89.7966
2019-03-27-19:18:45,89.9729
2019-03-27-19:19:00,89.8227
2019-03-27-19:19:15,89.797
2019-03-27-19:19:30,89.8017
2019-03-27-19:19:45,89.797
2019-03-27-19:20:00,89.9057
2019-03-27-19:20:15,89.7619
2019-03-27-19:20:30,89.8562
2019-03-27-19:20:45,89.9876
2019-03-27-19:21:00,89.781
2019-03-27-19:21:15,89.7971
2019-03-27-19:21:30,89.8711
2019-03-27-19:21:45,89.6358
2019-03-27-19:22:00,89.7309
2019-03-27-19:22:15,89.6141
2019-03-27-19:22:30,89.8054
2019-03-27-19:22:45,89.8144
2019-03-27-19:23:00,89.9841
2019-03-27-19:23:15,89.6998
2019-03-27-19:23:30,89.845
2019-03-27-19:23:45,89.7641
2019-03-27-19:24:00,89.446
2019-03-27-19:24:15,89.4572
2019-03-27-19:24:30,89.8106
2019-03-27-19:24:45,89.7421
2019-03-27-19:25:00,89.7133
2019-03-27-19:25:15,89.95
2019-03-27-19:25:30,89.9516
2019-03-27-19:25:45,89.8625
2019-03-27-19:26:00,89.7307
2019-03-27-19:26:15,89.7003
2019-03-27-19:26:30,89.6521
2019-03-27-19:26:45,89.6779
2019-03-27-19:27:00,89.6271
2019-03-27-19:27:15,89.4267
2019-03-27-19:27:30,89.5109
2019-03-27-19:27:45,89.8367
2019-03-27-19:28:00,89.5801
2019-03-27-19:28:15,89.7065
2019-03-27-19:28:30,89.542
2019-03-27-19:28:45,89.597
2019-03-27-19:29:00,89.6497
2019-03-27-19:29:15,89.6931
2019-03-27-19:29:30,89.646
2019-03-27-19:29:45,89.7071
2019-03-27-19:30:00,89.7175
2019-03-27-19:30:15,89.4499
2019-03-27-19:30:30,89.786
2019-03-27-19:30:45,89.8239
2019-03-27-19:31:00,89.7017
2019-03-27-19:31:15,89.7164
2019-03-27-19:31:30,89.4135
2019-03-27-19:31:45,89.6525
2019-03-27-19:32:00,89.7346
2019-03-27-19:32:15,89.6476
2019-03-27-19:32:30,89.3933
2019-03-27-19:32:45,89.5114
2019-03-27-19:33:00,89.5656
2019-03-27-19:33:15,89.4198
2019-03-27-19:33:30,89.6542
2019-03-27-19:33:45,89.5546
2019-03-27-19:34:00,89.4907
2019-03-27-19:34:15,89.6876
2019-03-27-19:34:30,89.4171
2019-03-27-19:34:45,89.6576
2019-03-27-19:35:00,89.6471
2019-03-27-19:35:15,89.489
2019-03-27-19:35:30,89.9049
2019-03-27-19:35:45,89.4146
2019-03-27-19:36:00,89.5673
2019-03-27-19:36:15,89.4481
2019-03-27-19:36:30,89.4642
2019-03-27-19:36:45,89.389
2019-03-27-19:37:00,89.6576
2019-03-27-19:37:15,89.4618
2019-03-27-19:37:30,89.4947
2019-03-27-19:37:45,89.658
2019-03-27-19:38:00,89.6254
2019-03-27-19:38:15,89.6431
2019-03-27-19:38:30,89.3777
2019-03-27-19:38:45,89.6438
2019-03-27-19:39:00,89.4387
2019-03-27-19:39:15,89.5025
2019-03-27-19:39:30,89.6242
2019-03-27-19:39:45,89.39
2019-03-27-19:40:00,89.8983
2019-03-27-19:40:15,89.7299
2019-03-27-19:40:30,89.4806
2019-03-27-19:40:45,89.4991
2019-03-27-19:41:00,89.3637
2019-03-27-19:41:15,89.4238
2019-03-27-19:41:30,89.4007
2019-03-27-19:41:45,89.3685
2019-03-27-19:42:00,89.4164
2019-03-27-19:42:15,89.6785
2019-03-27-19:42:30,89.5559
2019-03-27-19:42:45,89.6653
2019-03-27-19:43:00,89.6892
2019-03-27-19:43:15,89.402
2019-03-27-19:43:30,89.6164
2019-03-27-19:43:45,89.387
2019-03-27-19:44:00,89.4565
2019-03-27-19:44:15,89.3804
2019-03-27-19:44:30,89.9172
2019-03-27-19:44:45,89.7408
2019-03-27-19:45:00,89.416
2019-03-27-19:45:15,89.4617
2019-03-27-19:45:30,89.5756
2019-03-27-19:45:45,89.6772
2019-03-27-19:46:00,89.6457
2019-03-27-19:46:15,89.6295
2019-03-27-19:46:30,89.4041
2019-03-27-19:46:45,89.5786
2019-03-27-19:47:00,89.465
2019-03-27-19:47:15,89.3901
2019-03-27-19:47:30,89.4696
2019-03-27-19:47:45,89.6499
2019-03-27-19:48:00,89.4545
2019-03-27-19:48:15,89.6063
2019-03-27-19:48:30,89.6029
2019-03-27-19:48:45,89.6112
2019-03-27-19:49:00,89.459
2019-03-27-19:49:15,89.4721
2019-03-27-19:49:30,89.5874
2019-03-27-19:49:45,89.4697
2019-03-27-19:50:00,89.6266
2019-03-27-19:50:15,89.6826
2019-03-27-19:50:30,89.654
2019-03-27-19:50:45,89.4547
2019-03-27-19:51:00,89.6361
2019-03-27-19:51:15,89.5565
2019-03-27-19:51:30,89.6514
2019-03-27-19:51:45,89.4746
2019-03-27-19:52:00,89.4523
2019-03-27-19:52:15,89.7671
2019-03-27-19:52:30,89.6296
2019-03-27-19:52:45,89.6821
2019-03-27-19:53:00,89.6474
2019-03-27-19:53:15,89.5047
2019-03-27-19:53:30,89.6662
2019-03-27-19:53:45,89.4325
2019-03-27-19:54:00,89.4741
2019-03-27-19:54:15,89.5549
2019-03-27-19:54:30,89.6363
2019-03-27-19:54:45,89.893
2019-03-27-19:55:00,89.4898
2019-03-27-19:55:15,89.6717
2019-03-27-19:55:30,89.6015
2019-03-27-19:55:45,89.399
2019-03-27-19:56:00,89.5733
2019-03-27-19:56:15,89.6238
2019-03-27-19:56:30,89.3985
2019-03-27-19:56:45,89.4835
2019-03-27-19:57:00,89.7196
2019-03-27-19:57:15,89.7833
2019-03-27-19:57:30,89.7499
2019-03-27-19:57:45,89.6734
2019-03-27-19:58:00,89.6933
2019-03-27-19:58:15,89.6297
2019-03-27-19:58:30,89.3886
2019-03-27-19:58:45,89.4589
2019-03-27-19:59:00,89.4464
2019-03-27-19:59:15,89.8341
2019-03-27-19:59:30,89.7482
2019-03-27-19:59:45,89.6651
2019-03-27-20:00:00,89.8244
2019-03-27-20:00:15,89.9032
2019-03-27-20:00:30,89.758
2019-03-27-20:00:45,89.5053
2019-03-27-20:01:00,89.4569
2019-03-27-20:01:15,89.6731
2019-03-27-20:01:30,89.5025
2019-03-27-20:01:45,89.8291
2019-03-27-20:02:00,89.4944
2019-03-27-20:02:15,89.8405
2019-03-27-20:02:30,89.9548
2019-03-27-20:02:45,89.8425
2019-03-27-20:03:00,89.8734
2019-03-27-20:03:15,89.6877
2019-03-27-20:03:30,89.8413
2019-03-27-20:03:45,89.6199
2019-03-27-20:04:00,89.5445
2019-03-27-20:04:15,89.6805
2019-03-27-20:04:30,89.724
2019-03-27-20:04:45,89.6818
2019-03-27-20:05:00,89.5955
2019-03-27-20:05:15,89.8165
2019-03-27-20:05:30,89.6785
2019-03-27-20:05:45,89.6527
2019-03-27-20:06:00,89.7455
2019-03-27-20:06:15,89.664
2019-03-27-20:06:30,89.5221
2019-03-27-20:06:45,89.7185
2019-03-27-20:07:00,89.9871
2019-03-27-20:07:15,89.7613
2019-03-27-20:07:30,89.8392
2019-03-27-20:07:45,89.7203
2019-03-27-20:08:00,89.7672
2019-03-27-20:08:15,89.6805
2019-03-27-20:08:30,89.7271
2019-03-27-20:08:45,89.4854
2019-03-27-20:09:00,89.4929
2019-03-27-20:09:15,89.7885
2019-03-27-20:09:30,89.8671
2019-03-27-20:09:45,89.6961
2019-03-27-20:10:00,89.6948
2019-03-27-20:10:15,89.5839
2019-03-27-20:10:30,89.5883
2019-03-27-20:10:45,89.7782
2019-03-27-20:11:00,89.5639
2019-03-27-20:11:15,89.6111
2019-03-27-20:11:30,89.7199
2019-03-27-20:11:45,89.6389
2019-03-27-20:12:00,89.734
2019-03-27-20:12:15,89.7105
2019-03-27-20:12:30,89.7462
2019-03-27-20:12:45,89.6165
2019-03-27-20:13:00,89.7867
2019-03-27-20:13:15,89.6107
2019-03-27-20:13:30,89.5829
2019-03-27-20:13:45,89.5194
2019-03-27-20:14:00,89.7787
2019-03-27-20:14:15,89.6729
2019-03-27-20:14:30,89.678
2019-03-27-20:14:45,89.9346
2019-03-27-20:15:00,89.9529
2019-03-27-20:15:15,89.7943
2019-03-27-20:15:30,89.8444
2019-03-27-20:15:45,89.6101
2019-03-27-20:16:00,89.6882
2019-03-27-20:16:15,89.6286
2019-03-27-20:16:30,89.7616
2019-03-27-20:16:45,89.7854
2019-03-27-20:17:00,89.8909
2019-03-27-20:17:15,89.706
2019-03-27-20:17:30,89.8128
2019-03-27-20:17:45,89.8018
2019-03-27-20:18:00,89.6889
2019-03-27-20:18:15,89.7401
2019-03-27-20:18:30,89.7609
2019-03-27-20:18:45,89.7559
2019-03-27-20:19:00,89.8261
2019-03-27-20:19:15,89.6861
2019-03-27-20:19:30,89.703
2019-03-27-20:19:45,89.7362
2019-03-27-20:20:00,89.6852
2019-03-27-20:20:15,89.4943
2019-03-27-20:20:30,89.6718
2019-03-27-20:20:45,89.7316
2019-03-27-20:21:00,89.8042
2019-03-27-20:21:15,89.6951
2019-03-27-20:21:30,89.7696
2019-03-27-20:21:45,89.9314
2019-03-27-20:22:00,90.0532
2019-03-27-20:22:15,89.7631
2019-03-27-20:22:30,89.7316
2019-03-27-20:22:45,89.6385
2019-03-27-20:23:00,89.5282
2019-03-27-20:23:15,89.713
2019-03-27-20:23:30,89.6393
2019-03-27-20:23:45,89.7033
2019-03-27-20:24:00,89.7352
2019-03-27-20:24:15,89.5378
2019-03-27-20:24:30,89.5061
2019-03-27-20:24:45,89.7934
2019-03-27-20:25:00,89.803
2019-03-27-20:25:15,89.7997
2019-03-27-20:25:30,89.8954
2019-03-27-20:25:45,89.8175
2019-03-27-20:26:00,89.6589
2019-03-27-20:26:15,89.736
2019-03-27-20:26:30,89.7076
2019-03-27-20:26:45,89.7723
2019-03-27-20:27:00,89.9833
2019-03-27-20:27:15,89.9366
2019-03-27-20:27:30,89.921
2019-03-27-20:27:45,89.5621
2019-03-27-20:28:00,89.743
2019-03-27-20:28:15,89.8071
2019-03-27-20:28:30,89.7277
2019-03-27-20:28:45,89.811
2019-03-27-20:29:00,89.7402
2019-03-27-20:29:15,89.7161
2019-03-27-20:29:30,89.7385
2019-03-27-20:29:45,89.8074
2019-03-27-20:30:00,89.8204
2019-03-27-20:30:15,89.6976
2019-03-27-20:30:30,89.9375
2019-03-27-20:30:45,89.7069
2019-03-27-20:31:00,89.8439
2019-03-27-20:31:15,89.7237
2019-03-27-20:31:30,89.6375
2019-03-27-20:31:45,89.7314
2019-03-27-20:32:00,89.7695
2019-03-27-20:32:15,89.7347
2019-03-27-20:32:30,89.7315
2019-03-27-20:32:45,89.9283
2019-03-27-20:33:00,89.7873
2019-03-27-20:33:15,89.7806
2019-03-27-20:33:30,89.8418
2019-03-27-20:33:45,89.6019
2019-03-27-20:34:00,89.53
2019-03-27-20:34:15,89.8142
2019-03-27-20:34:30,89.6827
2019-03-27-20:34:45,89.7255
2019-03-27-20:35:00,89.8867
2019-03-27-20:35:15,90.014
2019-03-27-20:35:30,90.0169
2019-03-27-20:35:45,89.6864
2019-03-27-20:36:00,89.7706
2019-03-27-20:36:15,89.7817
2019-03-27-20:36:30,89.7003
2019-03-27-20:36:45,89.6859
2019-03-27-20:37:00,89.7047
2019-03-27-20:37:15,89.8607
2019-03-27-20:37:30,89.9448
2019-03-27-20:37:45,90.0891
2019-03-27-20:38:00,89.7752
2019-03-27-20:38:15,89.8197
2019-03-27-20:38:30,89.7532
2019-03-27-20:38:45,89.6926
2019-03-27-20:39:00,89.824
2019-03-27-20:39:15,89.7758
2019-03-27-20:39:30,89.5795
2019-03-27-20:39:45,89.9879
2019-03-27-20:40:00,89.6336
2019-03-27-20:40:15,89.7139
2019-03-27-20:40:30,89.7473
2019-03-27-20:40:45,89.4892
2019-03-27-20:41:00,89.8
2019-03-27-20:41:15,89.7985
2019-03-27-20:41:30,89.7569
2019-03-27-20:41:45,89.5592
2019-03-27-20:42:00,89.7874
2019-03-27-20:42:15,89.7888
2019-03-27-20:42:30,89.7992
2019-03-27-20:42:45,89.7992
2019-03-27-20:43:00,89.6583
2019-03-27-20:43:15,89.7728
2019-03-27-20:43:30,89.7436
2019-03-27-20:43:45,89.639
2019-03-27-20:44:00,89.7918
2019-03-27-20:44:15,89.7694
2019-03-27-20:44:30,89.8648
2019-03-27-20:44:45,89.5816
2019-03-27-20:45:00,89.8749
2019-03-27-20:45:15,89.9959
2019-03-27-20:45:30,89.7916
2019-03-27-20:45:45,89.8525
2019-03-27-20:46:00,89.7752
2019-03-27-20:46:15,89.7802
2019-03-27-20:46:30,89.6671
2019-03-27-20:46:45,89.8299
2019-03-27-20:47:00,89.7154
2019-03-27-20:47:15,89.8625
2019-03-27-20:47:30,89.973
2019-03-27-20:47:45,89.9573
2019-03-27-20:48:00,89.8701
2019-03-27-20:48:15,89.8078
2019-03-27-20:48:30,89.7711
2019-03-27-20:48:45,89.7454
2019-03-27-20:49:00,89.7203
2019-03-27-20:49:15,89.7309
2019-03-27-20:49:30,89.7305
2019-03-27-20:49:45,89.9949
2019-03-27-20:50:00,89.9303
2019-03-27-20:50:15,89.8339
2019-03-27-20:50:30,89.7918
2019-03-27-20:50:45,89.7845
2019-03-27-20:51:00,89.8001
2019-03-27-20:51:15,89.8596
2019-03-27-20:51:30,89.7932
2019-03-27-20:51:45,89.7932
2019-03-27-20:52:00,89.9988
2019-03-27-20:52:15,89.9554
2019-03-27-20:52:30,90.0468
2019-03-27-20:52:45,89.8905
2019-03-27-20:53:00,89.9536
2019-03-27-20:53:15,89.7927
2019-03-27-20:53:30,89.971
2019-03-27-20:53:45,89.8185
2019-03-27-20:54:00,89.8636
2019-03-27-20:54:15,89.7659
2019-03-27-20:54:30,89.9773
2019-03-27-20:54:45,89.8388
2019-03-27-20:55:00,89.8119
2019-03-27-20:55:15,89.8041
2019-03-27-20:55:30,90.0183
2019-03-27-20:55:45,89.9458
2019-03-27-20:56:00,89.7774
2019-03-27-20:56:15,89.8165
2019-03-27-20:56:30,89.772
2019-03-27-20:56:45,89.7973
2019-03-27-20:57:00,89.8338
2019-03-27-20:57:15,89.7501
2019-03-27-20:57:30,89.7901
2019-03-27-20:57:45,89.7836
2019-03-27-20:58:00,89.7285
2019-03-27-20:58:15,89.7944
2019-03-27-20:58:30,89.7944
2019-03-27-20:58:45,89.7856
2019-03-27-20:59:00,89.9507
2019-03-27-20:59:15,90.0634
2019-03-27-20:59:30,89.7919
2019-03-27-20:59:45,90.0275
2019-03-27-21:00:00,90.0514
2019-03-27-21:00:15,89.9099
2019-03-27-21:00:30,89.7901
2019-03-27-21:00:45,89.7785
2019-03-27-21:01:00,89.7614
2019-03-27-21:01:15,89.8187
2019-03-27-21:01:30,89.8454
2019-03-27-21:01:45,89.7907
2019-03-27-21:02:00,89.9295
2019-03-27-21:02:15,90.0263
2019-03-27-21:02:30,89.8477
2019-03-27-21:02:45,89.8912
2019-03-27-21:03:00,89.81
2019-03-27-21:03:15,89.8245
2019-03-27-21:03:30,89.8009
2019-03-27-21:03:45,89.852
2019-03-27-21:04:00,89.8059
2019-03-27-21:04:15,89.8217
2019-03-27-21:04:30,90.0134
2019-03-27-21:04:45,89.8371
2019-03-27-21:05:00,90.0217
2019-03-27-21:05:15,89.7875
2019-03-27-21:05:30,89.7888
2019-03-27-21:05:45,89.839
2019-03-27-21:06:00,89.8625
2019-03-27-21:06:15,89.8625
2019-03-27-21:06:30,89.8768
2019-03-27-21:06:45,90.0114
2019-03-27-21:07:00,89.8468
2019-03-27-21:07:15,89.8991
2019-03-27-21:07:30,89.9783
2019-03-27-21:07:45,89.8079
2019-03-27-21:08:00,89.8391
2019-03-27-21:08:15,89.8199
2019-03-27-21:08:30,89.818
2019-03-27-21:08:45,89.7953
2019-03-27-21:09:00,89.7932
2019-03-27-21:09:15,90.1319
2019-03-27-21:09:30,89.9721
2019-03-27-21:09:45,89.8772
2019-03-27-21:10:00,90.0121
2019-03-27-21:10:15,89.8147
2019-03-27-21:10:30,89.8106
2019-03-27-21:10:45,89.8007
2019-03-27-21:11:00,89.7982
2019-03-27-21:11:15,90.0238
2019-03-27-21:11:30,89.9191
2019-03-27-21:11:45,89.8173
2019-03-27-21:12:00,89.9758
2019-03-27-21:12:15,90.0091
2019-03-27-21:12:30,89.9102
2019-03-27-21:12:45,89.9091
2019-03-27-21:13:00,89.8296
2019-03-27-21:13:15,89.8022
2019-03-27-21:13:30,89.8768
2019-03-27-21:13:45,89.902
2019-03-27-21:14:00,89.8155
2019-03-27-21:14:15,89.8155
2019-03-27-21:14:30,90.0173
2019-03-27-21:14:45,90.0038
2019-03-27-21:15:00,89.9041
2019-03-27-21:15:15,89.8063
2019-03-27-21:15:30,89.8049
2019-03-27-21:15:45,89.7852
2019-03-27-21:16:00,89.9453
2019-03-27-21:16:15,89.8164
2019-03-27-21:16:30,89.8432
2019-03-27-21:16:45,90.0206
2019-03-27-21:17:00,90.011
2019-03-27-21:17:15,90.0701
2019-03-27-21:17:30,90.0619
2019-03-27-21:17:45,89.8226
2019-03-27-21:18:00,89.8768
2019-03-27-21:18:15,89.9547
2019-03-27-21:18:30,89.8102
2019-03-27-21:18:45,89.8796
2019-03-27-21:19:00,89.8091
2019-03-27-21:19:15,89.9778
2019-03-27-21:19:30,89.8451
2019-03-27-21:19:45,89.8892
2019-03-27-21:20:00,89.9297
2019-03-27-21:20:15,89.8343
2019-03-27-21:20:30,89.8354
2019-03-27-21:20:45,89.8225
2019-03-27-21:21:00,89.7997
2019-03-27-21:21:15,89.8251
2019-03-27-21:21:30,89.9505
2019-03-27-21:21:45,89.8289
2019-03-27-21:22:00,89.9077
2019-03-27-21:22:15,89.9149
2019-03-27-21:22:30,89.8137
2019-03-27-21:22:45,89.812
2019-03-27-21:23:00,89.8024
2019-03-27-21:23:15,89.8986
2019-03-27-21:23:30,89.8373
2019-03-27-21:23:45,89.8272
2019-03-27-21:24:00,89.7991
2019-03-27-21:24:15,89.8309
2019-03-27-21:24:30,89.8657
2019-03-27-21:24:45,89.8204
2019-03-27-21:25:00,89.9442
2019-03-27-21:25:15,89.8118
2019-03-27-21:25:30,89.8121
2019-03-27-21:25:45,89.9463
2019-03-27-21:26:00,89.8076
2019-03-27-21:26:15,89.8618
2019-03-27-21:26:30,89.8269
2019-03-27-21:26:45,89.9123
2019-03-27-21:27:00,89.8609
2019-03-27-21:27:15,89.9525
2019-03-27-21:27:30,89.9059
2019-03-27-21:27:45,89.8303
2019-03-27-21:28:00,89.8087
2019-03-27-21:28:15,89.8143
2019-03-27-21:28:30,89.8492
2019-03-27-21:28:45,89.7956
2019-03-27-21:29:00,90.1378
2019-03-27-21:29:15,90.058
2019-03-27-21:29:30,90.1581
2019-03-27-21:29:45,89.9496
2019-03-27-21:30:00,89.8302
2019-03-27-21:30:15,89.8186
2019-03-27-21:30:30,89.8425
2019-03-27-21:30:45,89.7991
2019-03-27-21:31:00,89.8009
2019-03-27-21:31:15,89.9113
2019-03-27-21:31:30,90.0307
2019-03-27-21:31:45,89.9316
2019-03-27-21:32:00,90.1201
2019-03-27-21:32:15,89.9352
2019-03-27-21:32:30,89.8282
2019-03-27-21:32:45,89.8391
2019-03-27-21:33:00,89.8079
2019-03-27-21:33:15,89.8085
2019-03-27-21:33:30,89.8207
2019-03-27-21:33:45,89.8371
2019-03-27-21:34:00,89.8415
2019-03-27-21:34:15,89.8417
2019-03-27-21:34:30,89.8257
2019-03-27-21:34:45,89.9773
2019-03-27-21:35:00,90.0155
2019-03-27-21:35:15,90.0997
2019-03-27-21:35:30,89.9645
2019-03-27-21:35:45,89.832
2019-03-27-21:36:00,89.8241
2019-03-27-21:36:15,89.8621
2019-03-27-21:36:30,89.818
2019-03-27-21:36:45,89.8882
2019-03-27-21:37:00,89.825
2019-03-27-21:37:15,89.8236
2019-03-27-21:37:30,89.8123
2019-03-27-21:37:45,89.8428
2019-03-27-21:38:00,89.8787
2019-03-27-21:38:15,89.8283
2019-03-27-21:38:30,89.8412
2019-03-27-21:38:45,89.8305
2019-03-27-21:39:00,89.795
2019-03-27-21:39:15,89.9971
2019-03-27-21:39:30,89.9858
2019-03-27-21:39:45,89.838
2019-03-27-21:40:00,89.8999
2019-03-27-21:40:15,89.8203
2019-03-27-21:40:30,89.8294
2019-03-27-21:40:45,89.823
2019-03-27-21:41:00,89.8078
2019-03-27-21:41:15,89.8102
2019-03-27-21:41:30,89.997
2019-03-27-21:41:45,89.8195
2019-03-27-21:42:00,90.0637
2019-03-27-21:42:15,89.8255
2019-03-27-21:42:30,89.9245
2019-03-27-21:42:45,89.8242
2019-03-27-21:43:00,89.793
2019-03-27-21:43:15,89.7957
2019-03-27-21:43:30,89.8656
2019-03-27-21:43:45,89.986
2019-03-27-21:44:00,90.0244
2019-03-27-21:44:15,89.8462
2019-03-27-21:44:30,90.1105
2019-03-27-21:44:45,89.9068
2019-03-27-21:45:00,89.7915
2019-03-27-21:45:15,89.8934
2019-03-27-21:45:30,89.8297
2019-03-27-21:45:45,90.028
2019-03-27-21:46:00,89.9711
2019-03-27-21:46:15,90.0195
2019-03-27-21:46:30,90.0656
2019-03-27-21:46:45,89.8472
2019-03-27-21:47:00,89.9639
2019-03-27-21:47:15,90.1367
2019-03-27-21:47:30,89.8563
2019-03-27-21:47:45,89.9195
2019-03-27-21:48:00,89.9187
2019-03-27-21:48:15,89.7992
2019-03-27-21:48:30,90.0337
2019-03-27-21:48:45,89.8396
2019-03-27-21:49:00,89.8098
2019-03-27-21:49:15,89.809
2019-03-27-21:49:30,90.0432
2019-03-27-21:49:45,90.0565
2019-03-27-21:50:00,89.9282
2019-03-27-21:50:15,89.9063
2019-03-27-21:50:30,89.8405
2019-03-27-21:50:45,90.2739
2019-03-27-21:51:00,89.8961
2019-03-27-21:51:15,89.8518
2019-03-27-21:51:30,89.9861
2019-03-27-21:51:45,89.8181
2019-03-27-21:52:00,89.8582
2019-03-27-21:52:15,89.8129
2019-03-27-21:52:30,89.8123
2019-03-27-21:52:45,89.8168
2019-03-27-21:53:00,89.8174
2019-03-27-21:53:15,89.8944
2019-03-27-21:53:30,90.0643
2019-03-27-21:53:45,90.0434
2019-03-27-21:54:00,90.0122
2019-03-27-21:54:15,89.8606
2019-03-27-21:54:30,89.79
2019-03-27-21:54:45,89.796
2019-03-27-21:55:00,89.8225
2019-03-27-21:55:15,89.8449
2019-03-27-21:55:30,89.8444
2019-03-27-21:55:45,89.832
2019-03-27-21:56:00,90.0162
2019-03-27-21:56:15,90.0804
2019-03-27-21:56:30,89.9234
2019-03-27-21:56:45,89.9754
2019-03-27-21:57:00,89.8234
2019-03-27-21:57:15,89.7978
2019-03-27-21:57:30,89.8147
2019-03-27-21:57:45,89.9882
2019-03-27-21:58:00,89.8037
2019-03-27-21:58:15,90.0813
2019-03-27-21:58:30,90.0649
2019-03-27-21:58:45,89.996
2019-03-27-21:59:00,90.0751
2019-03-27-21:59:15,89.8682
